symbol,direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit,anomaly_flags
BNBUSDT,LONG,468.15,,3.747321,,473.25,0.15149976272084295,TREND,35.9187,4.9964,15.4396,22.2302,4.0,4_to_5,1.0,,True,,,3.8000000000000114,,,BOS,True,,,479.2,2022-01-18 05:00:00,2.5,momentum,,NONE,False,momentum,10.0,BELOW,4.996399999999994,15m,0.20014410375470362,1.0,1.0,4.996399999999994,3.0,93.6974621727645,93.6974621727645,100.0,0.01,93.6974621727645,"ENTRY BNBUSDT: notional=93.697462, capital=100.00, units=0.200144, risk_amount=1.0000, trade_risk=1.0000",False,100.0,1,0.10007205187735181,0.7105115683292001,0.22015851413016715,0.7105115683292001,471.7,467.05,463.1536,0,0.0,0.15149976272084295,True,True,0,False,473.14639999999997,1,412,2022-01-18 05:00:00,473.25,0.7569534144584188,take_profit,TP,100.75695341445842,
UNIUSDT,SHORT,17.2174,1.0,0.248732,,16.72,1.0237966119356294,TREND,35.9375,0.3316,29.8945,20.3748,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.25900000000000034,,,BOS,False,,16.552,,2022-01-18 09:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.6654000000000018,,1.5142313407643246,1.0075695341445843,1.0075695341445843,0.6654000000000018,3.0,26.071126686475687,26.071126686475687,100.75695341445842,0.01,26.071126686475687,"ENTRY UNIUSDT: notional=26.071127, capital=100.76, units=1.514231, risk_amount=1.0076, trade_risk=1.0076",False,100.75695341445842,1,0.0,0.0,0.6215810039074208,0.0,17.631,17.2174,17.882800000000003,0,0.0,1.0237966119356294,True,True,0,False,16.552,3,417,2022-01-18 10:00:00,16.72,0.6812342655819696,take_profit,TP,101.43818768004039,
BNBUSDT,SHORT,465.8,,4.138393,,465.8,-0.0070861813298196885,TREND,30.1981,5.5179,9.7087,35.9871,4.0,4_to_5,1.0,,True,SWEEP_LOW,,3.9499999999999886,,,BOS,True,,,479.2,2022-01-18 09:45:00,2.5,momentum,,NONE,False,momentum,15.0,BELOW,13.617899999999963,15m,0.0739886130860549,1.0075695341445843,1.0075695341445843,13.617899999999963,3.0,34.46389597548437,34.46389597548437,100.75695341445842,0.01,34.46389597548437,"ENTRY BNBUSDT: notional=34.463896, capital=100.76, units=0.073989, risk_amount=1.0076, trade_risk=1.0076",False,100.75695341445842,1,0.0477312948398825,0.2202982838763692,0.09179095161515383,0.2202982838763692,467.05,462.8,479.4179,0,0.0,-0.0070861813298196885,True,True,0,False,452.18210000000005,2,417,2022-01-18 10:00:00,465.8,-0.09649890873135128,stop_loss,trailing_stop,101.34168877130904,
UNIUSDT,LONG,16.056,,0.179036,,16.031,-1.2436436625188927,TREND,36.6918,0.2387,19.0604,27.3489,3.0,3_to_4,0.5,,True,,,0.1390000000000029,,,BOS,True,,,16.221,2022-01-19 04:00:00,2.5,momentum,,NONE,False,momentum,8.0,BELOW,0.2386999999999979,,4.245567187738162,1.0134168877130905,1.0134168877130905,0.2386999999999979,3.0,68.16682676632394,68.16682676632394,101.34168877130904,0.01,68.16682676632394,"ENTRY UNIUSDT: notional=68.166827, capital=101.34, units=4.245567, risk_amount=1.0134, trade_risk=1.0134",False,101.34168877130904,1,0.0,0.0,1.432760787599512,0.0,16.056,15.714,15.817300000000003,0,0.0,-1.2436436625188927,True,True,0,False,16.2947,4,436,2022-01-19 05:00:00,16.031,-0.2968577422432571,stop_loss,trailing_stop,101.04483102906578,
LINKUSDT,SHORT,21.89,3.0,0.289714,,22.477,-0.4157725590094986,TREND,31.0678,0.3863,18.2138,39.7374,4.0,4_to_5,1.0,,True,,,0.29799999999999827,,,BOS,True,,,23.146,2022-01-19 07:00:00,2.5,momentum,full,NONE,False,momentum,11.0,BELOW,1.2560000000000002,15m,0.8044970623333262,1.0104483102906578,1.0104483102906578,1.2560000000000002,3.0,17.610440694476512,17.610440694476512,101.04483102906578,0.01,17.610440694476512,"ENTRY LINKUSDT: notional=17.610441, capital=101.04, units=0.804497, risk_amount=1.0104, trade_risk=1.0104",False,101.04483102906578,7,0.36146496815286666,0.5302547770700639,0.5023885350318472,0.5302547770700639,22.521,21.224,23.146,0,0.0,-0.4157725590094986,True,True,0,False,20.634,6,439,2022-01-19 14:00:00,22.477,-0.5222103341159303,stop_loss,trailing_stop,104.50972394571409,
HBARUSDT,LONG,0.2523,,0.002306,,0.2595,50.0,TREND,33.1544,0.0031,16.3763,36.8177,4.0,4_to_5,1.0,,True,,,0.0024000000000000132,,,BOS,True,,,0.2688,2022-01-19 07:45:00,2.5,momentum,,NONE,False,momentum,2.0,BELOW,0.0030999999999999917,15m,325.95106783569696,1.0104483102906578,1.0104483102906578,0.0030999999999999917,3.0,82.23745441494636,82.23745441494636,101.04483102906578,0.01,82.23745441494636,"ENTRY HBARUSDT: notional=82.237454, capital=101.04, units=325.951068, risk_amount=1.0104, trade_risk=1.0104",False,101.04483102906578,1,0.7419354838709596,0.8870967741935426,0.0,0.8870967741935426,0.25505,0.2523,0.24920000000000003,0,0.0,50.0,True,True,0,False,0.2554,5,439,2022-01-19 08:00:00,0.2595,2.1132981680304574,take_profit,TP,103.15812919709623,
HBARUSDT,LONG,0.2523,3.0,0.002317,,0.2595,75.0,TREND,32.0252,0.0031,15.3757,36.6474,3.0,3_to_4,0.5,,True,,,0.0019500000000000073,,,BOS,True,,,0.2688,2022-01-19 08:30:00,2.5,momentum,full,NONE,False,momentum,3.0,BELOW,0.0030999999999999917,15m,166.38407935015567,1.0315812919709624,1.0315812919709624,0.0030999999999999917,3.0,83.95740644008856,83.95740644008856,103.15812919709623,0.01,41.97870322004428,"ENTRY HBARUSDT: notional=83.957406, capital=103.16, units=332.768159, risk_amount=1.0316, trade_risk=1.0316",False,103.15812919709623,2,1.209677419354834,1.4193548387096682,0.0,1.4193548387096682,0.2567,0.2523,0.24920000000000003,0,0.3975283763812415,75.0,True,True,1,True,0.2554,7,440,2022-01-19 10:00:00,0.2595,1.476276706352536,take_profit,TP,105.03193427983001,
BCHUSDT,SHORT,367.75,,2.630357,,370.95,-0.016236589659818314,TREND,32.2646,3.5071,12.6273,41.8534,3.5,3_to_4,0.5,BEARISH_BOS,False,,,2.4499999999999886,,,BOS,False,,,384.3,2022-01-19 10:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,16.55000000000001,,0.06346340439868879,1.0503193427983002,1.0503193427983002,16.55000000000001,3.0,23.338666967617804,23.338666967617804,105.03193427983001,0.01,23.338666967617804,"ENTRY BCHUSDT: notional=23.338667, capital=105.03, units=0.063463, risk_amount=1.0503, trade_risk=1.0503",False,105.03193427983001,7,0.0,0.02416918429002882,0.4320241691842884,0.02416918429002882,374.9,367.35,384.3,0,0.0,-0.016236589659818314,True,True,0,False,351.2,8,442,2022-01-19 17:00:00,370.95,-0.26871555886999327,stop_loss,trailing_stop,104.24100838684409,
ADAUSDT,LONG,1.3816,1.0,0.017464,,1.378,-3.774557345095741,TREND,33.1217,0.0233,36.9632,9.6933,4.0,4_to_5,1.0,BULLISH_BOS,True,SWEEP_HIGH,,0.04169999999999985,,,BOS,True,,1.3362,,2022-01-20 15:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.045399999999999885,,22.960574534547217,1.042410083868441,1.042410083868441,0.045399999999999885,3.0,31.722329776930433,31.722329776930433,104.24100838684409,0.01,31.722329776930433,"ENTRY ADAUSDT: notional=31.722330, capital=104.24, units=22.960575, risk_amount=1.0424, trade_risk=1.0424",False,104.24100838684409,5,0.5440528634361284,0.7488986784140995,0.5814977973568292,0.7488986784140995,1.4156,1.3552,1.3362,0,0.0,-3.774557345095741,True,True,0,False,1.4269999999999998,9,471,2022-01-20 20:00:00,1.378,-0.1713649034673462,stop_loss,trailing_stop,104.06964348337674,
BTCUSDT,LONG,40333.5,1.0,399.053571,,42359.5,0.003895585286960669,TREND,39.9816,532.0714,23.285,39.0254,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,810.0,,,BOS,False,,,43380.5,2022-01-21 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,532.0714000000007,15m,0.0009779668995869406,1.0406964348337673,1.0406964348337673,532.0714000000007,3.0,78.88965588897973,78.88965588897973,104.06964348337674,0.01,39.444827944489866,"ENTRY BTCUSDT: notional=78.889656, capital=104.07, units=0.001956, risk_amount=1.0407, trade_risk=1.0407",False,104.06964348337674,2,0.0,1.1389448859683102,2.1660626750469927,1.1389448859683102,40939.5,39181.0,39801.4286,0,0.40917441980722014,0.003895585286960669,True,True,1,True,40865.5714,10,480,2022-01-21 02:00:00,42359.5,2.2773167273561774,take_profit,TP,106.75613463054013,
DOTUSDT,SHORT,23.445,,0.367232,,19.155,0.5986841832002245,TREND,35.7878,0.4896,16.9949,39.752,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.6899999999999977,,,BOS,False,,,25.585,2022-01-21 00:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,2.1400000000000006,15m,0.24315337262471193,1.0406964348337673,1.0406964348337673,2.1400000000000006,3.0,11.401461642372743,11.401461642372743,104.06964348337674,0.01,5.700730821186371,"ENTRY DOTUSDT: notional=11.401462, capital=104.07, units=0.486307, risk_amount=1.0407, trade_risk=1.0407",False,104.06964348337674,37,2.990654205607475,3.464953271028036,0.0,3.464953271028036,23.445,16.03,25.585,0,0.5051148667612331,0.5986841832002245,True,True,1,True,21.305,11,480,2022-01-22 13:00:00,19.155,1.5337415854290972,take_profit,TP,110.09617513657523,
ETHUSDT,SHORT,3033.0,1.0,38.196429,,2430.6,0.006469370559619538,TREND,36.0235,50.9286,19.3128,40.1262,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,88.20000000000027,,,BOS,False,,,3272.0,2022-01-21 00:30:00,2.5,zone,full,NONE,False,zone,,BELOW,239.0,15m,0.0021771891942129022,1.0406964348337673,1.0406964348337673,239.0,3.0,13.206829652095465,13.206829652095465,104.06964348337674,0.01,6.603414826047732,"ENTRY ETHUSDT: notional=13.206830, capital=104.07, units=0.004354, risk_amount=1.0407, trade_risk=1.0407",False,104.06964348337674,40,2.708995815899581,3.083682008368201,0.0,3.083682008368201,3033.0,2296.0,3272.0,0,0.5025873515476211,0.006469370559619538,True,True,1,True,2794.0,12,480,2022-01-22 16:00:00,2430.6,1.79747323952288,take_profit,TP,111.89364837609811,
NEARUSDT,SHORT,15.683,,0.335464,,11.333,0.7954556291641034,TREND,34.7682,0.4473,15.107,38.5819,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.5800000000000001,,,BOS,False,,,17.53,2022-01-21 00:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,1.8470000000000013,15m,0.2817261599441707,1.0406964348337673,1.0406964348337673,1.8470000000000013,3.0,8.83662273280886,8.83662273280886,104.06964348337674,0.01,4.41831136640443,"ENTRY NEARUSDT: notional=8.836623, capital=104.07, units=0.563452, risk_amount=1.0407, trade_risk=1.0407",False,104.06964348337674,40,2.706009745533295,3.035733622089873,0.0,3.035733622089873,15.683,10.076,17.53,0,0.5087056412346221,0.7954556291641034,True,True,1,True,13.835999999999999,13,480,2022-01-22 16:00:00,11.333,1.7235593676834111,take_profit,TP,113.61720774378152,
SOLUSDT,SHORT,128.715,,2.101339,,124.095,0.0189285707517157,TREND,32.9488,2.8018,19.4264,44.2065,4.0,4_to_5,1.0,BEARISH_BOS,True,,,3.2700000000000102,,,BOS,True,,,144.03,2022-01-21 00:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,15.314999999999998,15m,0.06795275447820878,1.0406964348337673,1.0406964348337673,15.314999999999998,3.0,8.746538792662644,8.746538792662644,104.06964348337674,0.01,8.746538792662644,"ENTRY SOLUSDT: notional=8.746539, capital=104.07, units=0.067953, risk_amount=1.0407, trade_risk=1.0407",False,104.06964348337674,16,0.7009467841984983,0.8596147567744047,0.0,0.8596147567744047,128.715,115.55,144.03,0,0.0,0.0189285707517157,True,True,0,False,113.4,14,480,2022-01-21 16:00:00,124.095,0.2898910610625259,take_profit,TP,108.56243355114613,
ETHUSDT,SHORT,2465.05,1.0,38.196429,,2794.0,0.0006272279515444517,TREND,36.0235,50.9286,19.3128,40.1262,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,88.20000000000027,,,BOS,False,,,3272.0,2022-01-22 13:00:00,2.5,zone,full,NONE,False,zone,,BELOW,328.9499999999998,15m,0.0015818459261799176,1.1009617513657524,0.5203482174168836,328.9499999999998,3.0,8.250268324074021,3.899329300329806,110.09617513657523,0.01,3.899329300329806,"SCALE-IN ETHUSDT L1: notional=8.250268, capital=110.10, units=0.003347, risk_amount=1.1010, trade_risk=1.1010",False,106.19684583624542,164,0.8616811065511489,0.9425444596443239,0.7750417996656026,0.9425444596443239,2720.0,2155.0,3272.0,1,0.5025873515476211,0.0006272279515444517,True,True,1,True,2794.0,12,480,2022-01-29 09:00:00,2546.25,0.36304346467764564,timeout,timeout,113.00296595466106,
FILUSDT,SHORT,17.81,1.0,0.346607,,18.4,-0.22219678920623523,TREND,31.2955,0.4621,15.3014,36.1669,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.5899999999999999,,,BOS,True,,,19.62,2022-01-24 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.8100000000000023,15m,0.6277193797998971,1.1361720774378152,1.1361720774378152,1.8100000000000023,3.0,11.179682154236167,11.179682154236167,113.61720774378152,0.01,11.179682154236167,"ENTRY FILUSDT: notional=11.179682, capital=113.62, units=0.627719, risk_amount=1.1362, trade_risk=1.1362",False,113.61720774378152,13,0.46961325966850653,0.5580110497237551,0.49723756906077404,0.5580110497237551,18.71,16.8,19.62,0,0.0,-0.22219678920623523,True,True,0,False,15.999999999999996,15,562,2022-01-24 23:00:00,18.4,-0.4021761884632863,stop_loss,trailing_stop,112.63992248998342,
SOLUSDT,SHORT,86.86,,2.3625,,94.27,-0.03798606772356754,TREND,32.8239,3.15,14.6485,34.4218,5.0,5_plus,1.25,BEARISH_BOS,True,,,3.4299999999999926,,,BOS,True,,,102.0,2022-01-24 11:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,15.14,15m,0.07504439084794023,1.1361720774378152,1.1361720774378152,15.14,3.0,6.518355789052089,6.518355789052089,113.61720774378152,0.01,6.518355789052089,"ENTRY SOLUSDT: notional=6.518356, capital=113.62, units=0.075044, risk_amount=1.1362, trade_risk=1.1362",False,113.61720774378152,10,0.3309114927344785,0.40356671070013206,0.6324306472919421,0.40356671070013206,96.435,80.75,102.0,0,0.0,-0.03798606772356754,True,True,0,False,71.72,16,562,2022-01-24 20:00:00,94.27,-0.5751090653348125,stop_loss,trailing_stop,113.0420986784467,
FILUSDT,SHORT,19.76,,0.213214,,19.38,0.35322023949222175,TREND,33.8633,0.2843,9.2965,40.201,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.3099999999999987,,,BOS,True,,,20.78,2022-01-30 20:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,1.0199999999999996,15m,1.1078722152417755,1.1300296595466106,1.1300296595466106,1.0199999999999996,3.0,21.891554973177485,21.891554973177485,113.00296595466106,0.01,21.891554973177485,"ENTRY FILUSDT: notional=21.891555, capital=113.00, units=1.107872, risk_amount=1.1300, trade_risk=1.1300",False,113.00296595466106,13,0.6274509803921576,0.8235294117647061,0.2941176470588209,0.8235294117647061,20.06,18.92,20.78,0,0.0,0.35322023949222175,True,True,0,False,18.740000000000002,17,716,2022-01-31 09:00:00,19.38,0.360284644282066,take_profit,TP,118.01541359937983,
NEARUSDT,LONG,10.264,1.0,0.136554,,10.86,19.302502633389746,TREND,30.3594,0.1821,7.1793,39.0349,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.13899999999999935,,,BOS,False,,,11.146,2022-01-30 21:15:00,2.5,zone,full,NONE,False,zone,,BELOW,0.18210000000000015,15m,6.20554453347946,1.1300296595466106,1.1300296595466106,0.18210000000000015,3.0,63.693709091633174,63.693709091633174,113.00296595466106,0.01,63.693709091633174,"ENTRY NEARUSDT: notional=63.693709, capital=113.00, units=6.205545, risk_amount=1.1300, trade_risk=1.1300",False,113.00296595466106,1,0.8017572762218599,0.9665019220208677,0.0,0.9665019220208677,10.44,10.264,10.0819,0,0.0,19.302502633389746,True,True,0,False,10.4461,18,717,2022-01-30 22:00:00,10.86,3.5149857295402755,take_profit,TP,116.51795168420134,
AAVEUSDT,SHORT,147.1,,1.955357,,144.65,0.04718852181084545,TREND,32.9392,2.6071,10.8219,35.6164,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.8499999999999943,,,BOS,False,,,154.2,2022-01-31 00:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,7.099999999999994,,0.16410979110450905,1.1651795168420134,1.1651795168420134,7.099999999999994,3.0,24.14055027147328,24.14055027147328,116.51795168420134,0.01,24.14055027147328,"ENTRY AAVEUSDT: notional=24.140550, capital=116.52, units=0.164110, risk_amount=1.1652, trade_risk=1.1652",False,116.51795168420134,8,0.6619718309859144,0.788732394366197,0.0,0.788732394366197,147.1,141.5,154.2,0,0.0,0.04718852181084545,True,True,0,False,140.0,19,720,2022-01-31 08:00:00,144.65,0.33503850485700243,take_profit,TP,117.65512895509777,
BCHUSDT,LONG,288.7817,3.0,2.563393,,289.35,-0.0016832583332853203,TREND,34.5186,3.4179,8.3595,39.8119,3.0,3_to_4,0.5,,True,,,2.4499999999999886,,,BOS,True,,,301.7,2022-01-31 01:00:00,2.5,momentum,full,NONE,False,momentum,2.0,BELOW,12.918299999999988,,0.09019604103032244,1.1651795168420134,1.1651795168420134,12.918299999999988,3.0,26.046966062006266,26.046966062006266,116.51795168420134,0.01,26.046966062006266,"ENTRY BCHUSDT: notional=26.046966, capital=116.52, units=0.090196, risk_amount=1.1652, trade_risk=1.1652",False,116.51795168420134,1,0.0,0.0,0.7533266761106336,0.0,288.7817,279.05,275.8634,0,0.0,-0.0016832583332853203,True,True,0,False,301.7,20,721,2022-01-31 02:00:00,289.35,-0.021744836126879732,stop_loss,trailing_stop,116.49620684807445,
LTCUSDT,SHORT,106.3,,1.02,,105.64,0.012496645741188464,TREND,36.3195,1.36,6.3025,39.4958,5.0,5_plus,1.25,BEARISH_BOS,True,,,1.2299999999999898,,,BOS,True,,,112.12,2022-01-31 01:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,5.820000000000007,15m,0.20020266612405702,1.1651795168420134,1.1651795168420134,5.820000000000007,3.0,21.28154340898726,21.28154340898726,116.51795168420134,0.01,21.28154340898726,"ENTRY LTCUSDT: notional=21.281543, capital=116.52, units=0.200203, risk_amount=1.1652, trade_risk=1.1652",False,116.51795168420134,2,0.14089347079037665,0.350515463917524,0.0,0.350515463917524,106.3,104.26,112.12,0,0.0,0.012496645741188464,True,True,0,False,100.47999999999999,21,721,2022-01-31 03:00:00,105.64,0.07273047821371695,take_profit,TP,116.56893732628816,
BTCUSDT,LONG,36793.5,,249.428571,,37772.0,0.0005537435488039798,TREND,33.0111,332.5714,13.5954,38.1443,3.5,3_to_4,0.5,BEARISH_BOS,False,,,201.0,,,BOS,False,,,38200.0,2022-01-31 04:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,1356.5,15m,0.0008593360658038199,1.1656893732628817,1.1656893732628817,1356.5,3.0,31.617981537152847,31.617981537152847,116.56893732628816,0.01,31.617981537152847,"ENTRY BTCUSDT: notional=31.617982, capital=116.57, units=0.000859, risk_amount=1.1657, trade_risk=1.1657",False,116.56893732628816,1,0.13269443420567636,0.13306302985624768,0.0,0.13306302985624768,36974.0,36793.5,35437.0,0,0.0,0.0005537435488039798,True,True,0,False,38150.0,22,724,2022-01-31 05:00:00,37772.0,0.7511531239525986,take_profit,TP,117.32009045024077,
AAVEUSDT,LONG,155.95,,2.051786,,154.65,-0.036888053960949255,TREND,37.7016,2.7357,14.8825,39.1645,3.0,3_to_4,0.5,,True,,,1.9499999999999886,,,BOS,True,,,163.4,2022-02-02 22:00:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,7.450000000000017,,0.1584099511401068,1.1801541359937984,1.1801541359937984,7.450000000000017,3.0,24.704031880299656,24.704031880299656,118.01541359937983,0.01,24.704031880299656,"ENTRY AAVEUSDT: notional=24.704032, capital=118.02, units=0.158410, risk_amount=1.1802, trade_risk=1.1802",False,118.01541359937983,1,0.0,0.0,0.7181208053691251,0.0,155.95,150.6,148.49999999999997,0,0.0,-0.036888053960949255,True,True,0,False,163.4,23,790,2022-02-02 23:00:00,154.65,-0.2748160020090726,stop_loss,trailing_stop,117.74059759737075,
BTCUSDT,SHORT,37191.5,,267.133929,,36755.5,0.00017072554496109905,TREND,37.5822,356.1786,10.6488,46.0543,3.0,3_to_4,0.5,,True,,,234.5,,,BOS,True,,,38707.5,2022-02-02 22:30:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,1516.0,15m,0.000778465788914115,1.1801541359937984,1.1801541359937984,1516.0,3.0,28.952310388399308,28.952310388399308,118.01541359937983,0.01,28.952310388399308,"ENTRY BTCUSDT: notional=28.952310, capital=118.02, units=0.000778, risk_amount=1.1802, trade_risk=1.1802",False,118.01541359937983,17,0.5438654353562006,0.6536939313984169,0.0,0.6536939313984169,37191.5,36200.5,38707.5,0,0.0,0.00017072554496109905,True,True,0,False,35675.5,24,790,2022-02-03 15:00:00,36755.5,0.25881992616102617,take_profit,TP,118.22279929414788,
LINKUSDT,SHORT,15.995,,0.214607,,15.69,0.16222350807269184,TREND,33.5425,0.2861,11.5577,48.003,3.0,3_to_4,0.5,,True,,,0.17600000000000193,,,BOS,True,,,17.372,2022-02-02 22:45:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,1.3770000000000007,15m,0.8570473028277399,1.1801541359937984,1.1801541359937984,1.3770000000000007,3.0,13.708471608729699,13.708471608729699,118.01541359937983,0.01,13.708471608729699,"ENTRY LINKUSDT: notional=13.708472, capital=118.02, units=0.857047, risk_amount=1.1802, trade_risk=1.1802",False,118.01541359937983,15,0.4306463326071167,0.5432098765432092,0.0,0.5432098765432092,15.995,15.247,17.372,0,0.0,0.16222350807269184,True,True,0,False,14.617999999999999,25,790,2022-02-03 13:00:00,15.69,0.22338177061609676,take_profit,TP,117.96397936798685,
AVAXUSDT,SHORT,68.405,3.0,1.048125,,67.63,0.04490403224701637,TREND,39.1778,1.3975,12.8546,24.4314,3.5,3_to_4,0.5,,False,SWEEP_LOW,,0.6650000000000063,,,BOS,False,,,72.32,2022-02-03 06:00:00,2.5,momentum,full,NONE,False,momentum,3.0,BELOW,3.914999999999992,15m,0.3007422671708071,1.1774059759737074,1.1774059759737074,3.914999999999992,3.0,20.57227478581906,20.57227478581906,117.74059759737075,0.01,20.57227478581906,"ENTRY AVAXUSDT: notional=20.572275, capital=117.74, units=0.300742, risk_amount=1.1774, trade_risk=1.1774",False,117.74059759737075,9,0.7241379310344863,0.8735632183908069,0.08301404853129081,0.8735632183908069,68.73,64.985,72.32,0,0.0,0.04490403224701637,True,True,0,False,64.49000000000001,26,798,2022-02-03 15:00:00,67.63,0.17579928624706873,take_profit,TP,118.39859858039495,
ETHUSDT,LONG,2601.0,1.0,24.361607,,2612.4,0.004602290531416453,TREND,31.4818,32.4821,15.9868,23.7493,3.5,3_to_4,0.5,BEARISH_BOS,False,,,45.40000000000009,,,BOS,False,,,2682.25,2022-02-03 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,32.48210000000017,15m,0.03645041379110166,1.1839859858039494,1.1839859858039494,32.48210000000017,3.0,94.80752627065542,94.80752627065542,118.39859858039495,0.01,94.80752627065542,"ENTRY ETHUSDT: notional=94.807526, capital=118.40, units=0.036450, risk_amount=1.1840, trade_risk=1.1840",False,118.39859858039495,1,0.7989015488530508,0.8004408581957405,0.0,0.8004408581957405,2627.0,2601.0,2568.5179,0,0.0,0.004602290531416453,True,True,0,False,2633.4821,27,808,2022-02-03 17:00:00,2612.4,0.14949206127052317,take_profit,TP,118.54809064166547,
BNBUSDT,SHORT,429.25,1.0,3.289286,,412.5,0.4223947952455245,TREND,30.9465,4.3857,34.8534,9.3648,4.0,4_to_5,1.0,BULLISH_BOS,True,,,7.5,,,BOS,True,,410.35,,2022-02-07 05:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,6.61080000000004,15m,0.17932487844385664,1.1854809064166547,1.1854809064166547,6.61080000000004,3.0,76.97520407202546,76.97520407202546,118.54809064166547,0.01,76.97520407202546,"ENTRY BNBUSDT: notional=76.975204, capital=118.55, units=0.179325, risk_amount=1.1855, trade_risk=1.1855",False,118.54809064166547,1,0.29497186422217836,0.5521268227748465,0.0,0.5521268227748465,429.25,425.6,435.86080000000004,0,0.0,0.4223947952455245,True,True,0,False,422.63919999999996,28,892,2022-02-07 05:00:00,412.5,2.7923675124091303,take_profit,TP,121.3404581540746,
DOTUSDT,SHORT,22.255,1.0,0.241607,,22.23,-0.42596827127758047,TREND,38.6961,0.3221,34.0355,6.9845,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.620000000000001,,,BOS,True,,20.76,,2022-02-07 05:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.32209999999999894,15m,3.6804747172203,1.1854809064166547,1.1854809064166547,0.32209999999999894,3.0,81.90896483173776,81.90896483173776,118.54809064166547,0.01,81.90896483173776,"ENTRY DOTUSDT: notional=81.908965, capital=118.55, units=3.680475, risk_amount=1.1855, trade_risk=1.1855",False,118.54809064166547,1,0.26389320086928775,0.45017075442409205,0.18627755355480433,0.45017075442409205,22.315,22.11,22.577099999999998,0,0.0,-0.42596827127758047,True,True,0,False,21.9329,29,892,2022-02-07 05:00:00,22.23,-0.13720438017850822,stop_loss,trailing_stop,121.2032537738961,
BNBUSDT,LONG,425.6,2.0,3.246429,,433.35,0.03535046776566021,TREND,32.2772,4.3286,36.7987,4.1254,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,4.5,,,BOS,False,,410.35,,2022-02-07 05:45:00,2.5,zone,full,NONE,False,zone,,ABOVE,15.25,15m,0.039738771729146256,1.212032537738961,1.212032537738961,15.25,3.0,33.825642495849294,33.825642495849294,121.2032537738961,0.01,16.912821247924647,"ENTRY BNBUSDT: notional=33.825642, capital=121.20, units=0.079478, risk_amount=1.2120, trade_risk=1.2120",False,121.2032537738961,27,1.0229508196721289,1.278688524590164,0.2786885245901639,1.278688524590164,445.1,421.35,410.35,0,0.5578121890053832,0.03535046776566021,True,True,1,True,440.85,30,893,2022-02-08 08:00:00,433.35,0.8180007279290098,take_profit,TP,125.94374677135181,
