symbol,direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,trade_type,tf,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,mtf_tf,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit,anomaly_flags
DOTUSDT,SHORT,4.497,,0.032143,,4.236,4.0124823290322515,TREND,38.9842,0.0429,13.0,30.0,2.5,below_3,1.0,aligned,30m,,False,SWEEP_LOW,,0.02400000000000002,,,BOS,False,,,4.559,2024-10-01 13:00:00,2.0,momentum,,NONE,False,momentum,17.0,BELOW,30m,16.126488116730258,0.9998422632372804,0.9998422632372804,0.06200000000000028,3.0,72.52081706093597,72.52081706093597,99.98422632372804,0.01,72.52081706093597,"ENTRY DOTUSDT: notional=72.520817, capital=99.98, units=16.126488, risk_amount=0.9998, trade_risk=0.9998",False,99.98422632372804,17,0.34705474329169284,0.9998422632372804,0.4530714660263319,0.0,0.4530714660263319,4.497,4.044,4.559,0,0.0,4.0124823290322515,True,True,0,False,3.4971577367627193,11,443,2024-10-02 06:00:00,4.236,4.011849413059201,take_profit,TP,103.99607573678723,
FILUSDT,SHORT,3.574,1.0,0.057054,,3.627,-0.17188398147138828,TREND,32.687,0.0761,4.0376,49.3897,2.5,below_3,1.0,aligned,15m,BEARISH_BOS,False,,,0.10199999999999987,,,BOS,False,,,3.941,2024-10-01 19:00:00,2.0,zone,full,NONE,False,zone,,BELOW,15m,2.724365839883598,0.9998422632372804,0.9998422632372804,0.367,3.0,9.73688351174398,9.73688351174398,99.98422632372804,0.01,9.73688351174398,"ENTRY FILUSDT: notional=9.736884, capital=99.98, units=2.724366, risk_amount=0.9998, trade_risk=0.9998",False,99.98422632372804,21,0.03500552165766329,0.9998422632372804,0.08001262093180211,0.10901719601958088,0.08001262093180211,3.683,3.494,3.941,0,0.0,-0.17188398147138828,True,True,0,False,2.5741577367627193,12,449,2024-10-02 16:00:00,3.627,-0.17185686904858763,stop_loss,trailing_stop,103.82421886773865,
XRPUSDT,SHORT,0.58,1.0,0.00615,,0.5762,0.08019564411764642,TREND,33.6779,0.0082,4.5296,24.3031,2.5,below_3,1.0,aligned,15m,BEARISH_BOS,False,,,0.010599999999999943,,,BOS,False,,,0.6072,2024-10-02 15:00:00,2.0,zone,full,NONE,False,zone,,BELOW,15m,38.23385137381884,1.0399607573678724,1.0399607573678724,0.027200000000000002,3.0,22.175633796814925,22.175633796814925,103.99607573678723,0.01,22.175633796814925,"ENTRY XRPUSDT: notional=22.175634, capital=104.00, units=38.233851, risk_amount=1.0400, trade_risk=1.0400",False,103.99607573678723,5,0.010673479668688615,1.0399607573678724,0.01634677066375735,0.009231117551298313,0.01634677066375735,0.5896,0.563,0.6072,0,0.0,0.08019564411764642,True,True,0,False,-0.45996075736787245,13,469,2024-10-02 20:00:00,0.5762,0.08340032279419193,take_profit,TP,103.90761919053284,
XRPUSDT,SHORT,0.5748,,0.007591,,0.5237,3.3487919216216095,TREND,48.9379,0.0101,6.5632,28.5815,2.5,below_3,1.0,aligned,15m,,False,SWEEP_LOW,,0.005299999999999971,,,BOS,False,,,0.5896,2024-10-02 20:00:00,2.0,momentum,,NONE,False,momentum,5.0,BELOW,15m,70.20785080441391,1.0390761919053284,1.0390761919053284,0.014800000000000035,3.0,40.355472642377116,40.355472642377116,103.90761919053284,0.01,40.355472642377116,"ENTRY XRPUSDT: notional=40.355473, capital=103.91, units=70.207851, risk_amount=1.0391, trade_risk=1.0391",False,103.90761919053284,18,0.058994711338343456,1.0390761919053284,0.06707881533902996,0.0,0.06707881533902996,0.5748,0.5051,0.5896,0,0.0,3.3487919216216095,True,True,0,False,-0.46427619190532843,14,474,2024-10-03 14:00:00,0.5237,3.479649957401909,take_profit,TP,107.38726914793475,
DOTUSDT,SHORT,4.125,1.0,0.018804,,4.131,-0.20416746976744296,TREND,30.3438,0.0251,3.9886,34.7578,2.5,below_3,1.0,aligned,30m,BEARISH_BOS,False,,,0.016000000000000014,,,BOS,False,,,4.211,2024-10-05 20:00:00,2.0,zone,full,NONE,False,zone,,BELOW,30m,12.486891761387719,1.0738726914793475,1.0738726914793475,0.0860000000000003,3.0,51.50842851572434,51.50842851572434,107.38726914793475,0.01,51.50842851572434,"ENTRY DOTUSDT: notional=51.508429, capital=107.39, units=12.486892, risk_amount=1.0739, trade_risk=1.0739",False,107.38726914793475,9,0.019555390659083332,1.0738726914793475,0.04656045395019845,0.0344547359231469,0.04656045395019845,4.162,4.075,4.211,0,0.0,-0.20416746976744296,True,True,0,False,3.0511273085206527,15,546,2024-10-06 05:00:00,4.131,-0.2192498702716923,stop_loss,trailing_stop,107.28998121071612,
FILUSDT,SHORT,3.62,1.0,0.022125,,3.604,0.115419733333342,TREND,30.8609,0.0295,9.201,24.6973,2.5,below_3,1.0,aligned,15m,BEARISH_BOS,False,,,0.03100000000000014,,,BOS,False,,,3.671,2024-10-05 23:00:00,2.0,zone,full,NONE,False,zone,,BELOW,15m,21.056327283908892,1.0738726914793475,1.0738726914793475,0.05099999999999971,3.0,76.2239047677502,76.2239047677502,107.38726914793475,0.01,76.2239047677502,"ENTRY FILUSDT: notional=76.223905, capital=107.39, units=21.056327, risk_amount=1.0739, trade_risk=1.0739",False,107.38726914793475,1,0.011174508948047676,1.0738726914793475,0.01583055434306744,0.0,0.01583055434306744,3.62,3.603,3.671,0,0.0,0.115419733333342,True,True,0,False,2.546127308520653,16,549,2024-10-06 00:00:00,3.604,0.12394609968450454,take_profit,TP,107.51121524761925,
FILUSDT,SHORT,3.614,2.0,0.021482,,3.604,-0.0018455438596446997,TREND,33.0617,0.0286,8.2294,25.4364,2.5,below_3,1.0,standalone,15m,BEARISH_BOS,False,,,0.040000000000000036,,,BOS,False,,,3.671,2024-10-06 00:00:00,2.0,zone,full,NONE,False,zone,,BELOW,15m,18.86161671010866,1.0751121524761924,1.0751121524761924,0.05699999999999994,3.0,68.16588279033269,68.16588279033269,107.51121524761925,0.01,68.16588279033269,"ENTRY FILUSDT: notional=68.165883, capital=107.51, units=18.861617, risk_amount=1.0751, trade_risk=1.0751",False,107.51121524761925,1,0.0,1.0751121524761924,0.009301355190682052,0.03348487868645613,0.009301355190682052,3.65,3.604,3.671,0,0.0,-0.0018455438596446997,True,True,0,False,2.5388878475238075,17,550,2024-10-06 01:00:00,3.604,-0.001984166631431833,stop_loss,trailing_stop,107.50923108098782,
DOTUSDT,SHORT,4.217,,0.029732,,4.218,-0.2511568705882409,TREND,32.4728,0.0396,13.8739,25.7658,2.5,below_3,1.0,standalone,30m,,False,,,0.0259999999999998,,,BOS,False,,,4.268,2024-10-07 15:00:00,2.0,momentum,,NONE,False,momentum,1.0,BELOW,30m,21.037251217787414,1.0728998121071613,1.0728998121071613,0.051000000000000156,3.0,88.71408838540953,88.71408838540953,107.28998121071612,0.01,88.71408838540953,"ENTRY DOTUSDT: notional=88.714088, capital=107.29, units=21.037251, risk_amount=1.0729, trade_risk=1.0729",False,107.28998121071612,6,0.056855262077263984,1.0728998121071613,0.06897195727405786,0.026097497346941306,0.06897195727405786,4.245,4.143,4.268,0,0.0,-0.2511568705882409,True,True,0,False,3.144100187892838,18,589,2024-10-07 21:00:00,4.218,-0.2694661592635463,stop_loss,trailing_stop,107.02051505145258,
FILUSDT,SHORT,3.662,1.0,0.041571,,3.665,-0.20396617230768926,TREND,47.6466,0.0554,9.7938,18.1701,3.5,3_to_4,0.5,standalone,15m,BEARISH_BOS,False,,,0.07699999999999996,,,BOS,False,,,3.727,2024-10-08 22:00:00,2.0,zone,full,NONE,False,zone,,BELOW,15m,16.46469462330041,1.0702051505145258,1.0702051505145258,0.06499999999999995,3.0,60.293711710526104,60.293711710526104,107.02051505145258,0.01,60.293711710526104,"ENTRY FILUSDT: notional=60.293712, capital=107.02, units=16.464695, risk_amount=1.0702, trade_risk=1.0702",False,107.02051505145258,7,0.03363841033907583,1.0702051505145258,0.05512961694459619,0.010278403159162163,0.05512961694459619,3.673,3.603,3.727,0,0.0,-0.20396617230768926,True,True,0,False,2.591794849485474,19,620,2024-10-09 05:00:00,3.665,-0.2182856481344223,stop_loss,trailing_stop,106.80222940331815,
FILUSDT,SHORT,3.526,1.0,0.030696,,3.536,-0.23124190697674046,TREND,34.102,0.0409,6.4572,38.918,3.5,3_to_4,0.5,aligned,15m,BEARISH_BOS,False,,,0.051000000000000156,,,BOS,False,,,3.612,2024-10-09 20:00:00,2.0,zone,full,NONE,False,zone,,BELOW,15m,12.41886388410672,1.0680222940331816,1.0680222940331816,0.0860000000000003,3.0,43.788914055360294,43.788914055360294,106.80222940331815,0.01,43.788914055360294,"ENTRY FILUSDT: notional=43.788914, capital=106.80, units=12.418864, risk_amount=1.0680, trade_risk=1.0680",False,106.80222940331815,15,0.04307026197579606,1.0680222940331816,0.06647801304959827,0.009363100429521135,0.06647801304959827,3.536,3.455,3.612,0,0.0,-0.23124190697674046,True,True,0,False,2.457977705966818,20,642,2024-10-10 11:00:00,3.536,-0.24697151196590594,stop_loss,trailing_stop,105.78534418916907,
DOTUSDT,SHORT,3.958,,0.029464,,4.06,-0.7599009449664351,TREND,33.8543,0.0393,7.0909,34.7273,4.0,4_to_5,1.0,aligned,30m,,True,SWEEP_LOW,,0.016000000000000014,,,BOS,True,,,4.107,2024-10-09 21:00:00,2.0,momentum,,NONE,False,momentum,4.0,BELOW,30m,7.167934859283097,1.0680222940331816,1.0680222940331816,0.14900000000000002,3.0,28.3706861730425,28.3706861730425,106.80222940331815,0.01,28.3706861730425,"ENTRY DOTUSDT: notional=28.370686, capital=106.80, units=7.167935, risk_amount=1.0680, trade_risk=1.0680",False,106.80222940331815,6,0.0,1.0680222940331816,0.0,0.10018517459587403,0.0,4.065,3.958,4.107,0,0.0,-0.7599009449664351,True,True,0,False,2.8899777059668184,21,643,2024-10-10 03:00:00,4.06,-0.8115911504810345,stop_loss,trailing_stop,105.99063825283712,
DOTUSDT,SHORT,4.038,,0.024964,,4.024,0.03932182028985972,TREND,43.9228,0.0333,13.0901,30.9013,4.0,4_to_5,1.0,aligned,30m,,True,,,0.016000000000000014,,,BOS,True,,,4.107,2024-10-10 08:00:00,2.0,momentum,,NONE,False,momentum,15.0,BELOW,30m,15.360962065628579,1.0599063825283712,1.0599063825283712,0.06899999999999995,3.0,62.027564821008205,62.027564821008205,105.99063825283712,0.01,62.027564821008205,"ENTRY DOTUSDT: notional=62.027565, capital=105.99, units=15.360962, risk_amount=1.0599, trade_risk=1.0599",False,105.99063825283712,2,0.019813070612807435,1.0599063825283712,0.0481174572025327,0.010378275082899293,0.0481174572025327,4.049,3.987,4.107,0,0.0,0.03932182028985972,True,True,0,False,2.978093617471629,22,654,2024-10-10 10:00:00,4.024,0.041677448297855926,take_profit,TP,106.03231570113498,
XRPUSDT,SHORT,0.5336,,0.00142,,0.5302,0.3032827555555518,TREND,35.3614,0.0019,9.8113,38.4906,2.5,below_3,1.0,aligned,15m,,False,,,0.0011999999999999789,,,BOS,False,,,0.5399,2024-10-13 10:00:00,2.0,momentum,,NONE,False,momentum,3.0,ABOVE,15m,167.9132447447106,1.0578534418916907,1.0578534418916907,0.006300000000000083,3.0,89.59850739577757,89.59850739577757,105.78534418916907,0.01,89.59850739577757,"ENTRY XRPUSDT: notional=89.598507, capital=105.79, units=167.913245, risk_amount=1.0579, trade_risk=1.0579",False,105.78534418916907,12,0.00784607741612829,1.0578534418916907,0.008602325841779232,0.0,0.008602325841779232,0.5336,0.5245,0.5399,0,0.0,0.3032827555555518,True,True,0,False,-0.5242534418916908,23,728,2024-10-13 22:00:00,0.5302,0.32082870683083675,take_profit,TP,105.82941347025981,
DOTUSDT,SHORT,4.124,3.0,0.021107,,4.148,-0.26162359999999424,TREND,50.7407,0.0281,8.1218,31.9797,3.0,3_to_4,0.5,aligned,30m,,True,,,0.020999999999999908,,,BOS,True,,,4.26,2024-10-13 15:00:00,2.0,momentum,full,NONE,False,momentum,8.0,BELOW,30m,7.778334131556543,1.0578534418916907,1.0578534418916907,0.13600000000000012,3.0,32.07784995853918,32.07784995853918,105.78534418916907,0.01,32.07784995853918,"ENTRY DOTUSDT: notional=32.077850, capital=105.79, units=7.778334, risk_amount=1.0579, trade_risk=1.0579",False,105.78534418916907,6,0.021742142237463707,1.0578534418916907,0.029304626493972932,0.022687452769527675,0.029304626493972932,4.148,4.093,4.26,0,0.0,-0.26162359999999424,True,True,0,False,3.0661465581083087,24,733,2024-10-13 21:00:00,4.148,-0.2767594257400888,stop_loss,trailing_stop,105.50858476342897,
FILUSDT,SHORT,3.526,1.0,0.022286,,3.553,-0.5767282937499936,TREND,37.5405,0.0297,6.25,29.0865,4.0,4_to_5,1.0,aligned,15m,BEARISH_BOS,True,,,0.03200000000000003,,,BOS,True,,,3.59,2024-10-13 15:00:00,2.0,zone,full,NONE,False,zone,,BELOW,15m,16.528960029557652,1.0578534418916907,1.0578534418916907,0.06400000000000006,3.0,58.28111306422028,58.28111306422028,105.78534418916907,0.01,58.28111306422028,"ENTRY FILUSDT: notional=58.281113, capital=105.79, units=16.528960, risk_amount=1.0579, trade_risk=1.0579",False,105.78534418916907,12,0.02552338436571832,1.0578534418916907,0.047265526603182444,0.10871071118732022,0.047265526603182444,3.641,3.476,3.59,0,0.0,-0.5767282937499936,True,True,0,False,2.468146558108309,25,733,2024-10-14 03:00:00,3.553,-0.6100940105797528,stop_loss,trailing_stop,105.21931945968005,
DOTUSDT,LONG,4.278,3.0,0.028286,,4.374,0.5706614857142885,TREND,45.2293,0.0377,32.197,9.4697,2.5,below_3,1.0,aligned,30m,,False,,,0.024999999999999467,,,BOS,False,,4.131,,2024-10-14 12:00:00,2.0,momentum,full,NONE,False,momentum,4.0,ABOVE,30m,7.157776833991872,1.0521931945968006,1.0521931945968006,0.14699999999999935,3.0,30.620969295817225,30.620969295817225,105.21931945968005,0.01,30.620969295817225,"ENTRY DOTUSDT: notional=30.620969, capital=105.22, units=7.157777, risk_amount=1.0522, trade_risk=1.0522",False,105.21931945968005,15,0.13020422552010397,1.0521931945968006,0.14350976681412936,0.0038015832268639177,0.14350976681412936,4.429,4.274,4.131,0,0.0,0.5706614857142885,True,True,0,False,5.3301931945968,26,754,2024-10-15 03:00:00,4.374,0.6004461316870737,take_profit,TP,105.81976559136713,
FILUSDT,LONG,3.67,3.0,0.026679,,3.737,0.4016328141844004,TREND,49.2027,0.0356,30.1205,5.4217,2.5,below_3,1.0,aligned,15m,,False,SWEEP_HIGH,,0.02699999999999969,,,BOS,False,,3.529,,2024-10-14 12:00:00,2.0,momentum,full,NONE,False,momentum,4.0,ABOVE,15m,7.462363082246812,1.0521931945968006,1.0521931945968006,0.14100000000000001,3.0,27.386872511845798,27.386872511845798,105.21931945968005,0.01,27.386872511845798,"ENTRY FILUSDT: notional=27.386873, capital=105.22, units=7.462363, risk_amount=1.0522, trade_risk=1.0522",False,105.21931945968005,32,0.21193826489768663,1.0521931945968006,0.24900370135961405,0.0,0.24900370135961405,3.932,3.67,3.529,0,0.0,0.4016328141844004,True,True,0,False,4.722193194596801,27,754,2024-10-15 20:00:00,3.737,0.42259531381158744,take_profit,TP,106.24236090517871,
DOTUSDT,SHORT,4.237,,0.027696,,4.195,0.2720289801801775,TREND,42.512,0.0369,10.4449,26.6925,3.5,3_to_4,0.5,aligned,30m,BEARISH_BOS,False,,,0.0389999999999997,,,BOS,False,,,4.348,2024-10-17 16:00:00,2.0,momentum,momentum,NONE,False,momentum,,BELOW,30m,9.571383865331436,1.0624236090517871,1.0624236090517871,0.11099999999999977,3.0,40.5539534374093,40.5539534374093,106.24236090517871,0.01,40.5539534374093,"ENTRY DOTUSDT: notional=40.553953, capital=106.24, units=9.571384, risk_amount=1.0624, trade_risk=1.0624",False,106.24236090517871,6,0.06400460176208857,1.0624236090517871,0.08847694949465147,0.0,0.08847694949465147,4.237,4.143,4.348,0,0.0,0.2720289801801775,True,True,0,False,3.174576390948213,28,830,2024-10-17 22:00:00,4.195,0.28901001088970124,take_profit,TP,106.53137091606841,
DOTUSDT,SHORT,4.199,1.0,0.026625,,4.195,-0.15503196800001304,TREND,44.7203,0.0355,12.8773,19.9195,2.5,below_3,1.0,aligned,30m,BEARISH_BOS,False,,,0.055000000000000604,,,BOS,False,,,4.249,2024-10-17 23:00:00,2.0,zone,full,NONE,False,zone,,BELOW,30m,21.30627418321376,1.0653137091606841,1.0653137091606841,0.04999999999999982,3.0,89.46504529531457,89.46504529531457,106.53137091606841,0.01,89.46504529531457,"ENTRY DOTUSDT: notional=89.465045, capital=106.53, units=21.306274, risk_amount=1.0653, trade_risk=1.0653",False,106.53137091606841,2,0.026283337724114716,1.0653137091606841,0.02722202835711914,0.03942500658617249,0.02722202835711914,4.241,4.17,4.249,0,0.0,-0.15503196800001304,True,True,0,False,3.1336862908393157,29,837,2024-10-18 01:00:00,4.195,-0.16515768086857438,stop_loss,trailing_stop,106.36621323519984,
