direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason,ema_position
SHORT,581.05,,586.0,0.0,TREND,39.3947,2.6643,3.8874,39.6783,3,BEARISH_BOS,True,,,4.899999999999977,,,BOS,True,,,596.6,2024-10-23 08:30:00,0.10611896777729746,1.6501499489369826,BNBUSDT,16,0.382636655948547,15.550000000000068,2024-10-24 00:00:00,586.0,-0.5252888904976273,stop_loss,BELOW
LONG,593.45,,592.3,0.0,TREND,31.221,3.7,32.4324,11.0039,4,BULLISH_BOS,True,,,2.0,,,BOS,True,,572.45,,2024-10-24 05:45:00,0.08795064250119754,1.8469634925251484,BNBUSDT,23,0.14285714285714285,21.0,2024-10-25 04:00:00,592.3,-0.10114323887638517,stop_loss,ABOVE
LONG,596.8,,604.0,0.0,TREND,34.2223,3.2571,29.8246,12.8289,4,BULLISH_BOS,True,,,2.699999999999932,,,BOS,True,,588.3,,2024-10-28 20:15:00,0.217075636967691,1.8451429142253735,BNBUSDT,23,1.6117647058823583,8.5,2024-10-29 19:00:00,604.0,1.562944586167385,stop_loss,ABOVE
LONG,643.2,,660.5,0.0,TREND,32.9642,6.7179,36.9484,12.5997,4,BULLISH_BOS,True,,,17.200000000000045,,,BOS,True,,618.7,,2024-11-23 01:30:00,0.076460241501077,1.8732759167763864,BNBUSDT,15,1.3387755102040797,24.5,2024-11-23 16:00:00,660.5,1.3227621779686285,stop_loss,ABOVE
LONG,649.15,,646.15,0.0,TREND,34.4817,8.2679,28.3801,10.2808,4,BULLISH_BOS,True,,,8.299999999999955,,,BOS,True,,628.2,,2024-12-03 00:15:00,0.09055301365058845,1.8970856359798218,BNBUSDT,12,0.3508353221957063,20.949999999999932,2024-12-03 12:00:00,646.15,-0.27165904095176535,stop_loss,ABOVE
LONG,673.6,,744.65,0.0,TREND,36.2541,10.25,32.4739,22.1951,4,BULLISH_BOS,True,,,19.75,,,BOS,True,,622.8,,2024-12-03 18:30:00,0.03724794829217889,1.8921957732426902,BNBUSDT,22,2.1948818897637765,50.80000000000007,2024-12-04 16:00:00,744.65,2.6464667261593084,stop_loss,ABOVE
LONG,24.767,,25.163,0.0,TREND,39.9628,0.5025,25.3447,17.4129,4,BULLISH_BOS,True,,,0.7640000000000029,,,BOS,True,,22.765,,2024-12-06 19:30:00,0.9689471400167625,1.9398321743135576,LINKUSDT,14,0.9350649350649355,2.001999999999999,2024-12-07 09:00:00,25.163,0.38370306744663873,stop_loss,ABOVE
LONG,17.591,,17.357,0.0,TREND,32.6015,0.4763,33.3233,8.6083,4,BULLISH_BOS,True,,,0.5529999999999973,,,BOS,True,,15.94,,2024-12-06 18:00:00,1.1749437760833166,1.9398321743135576,UNIUSDT,18,0.40763173834039834,1.6510000000000016,2024-12-07 12:00:00,17.357,-0.2749368436034981,stop_loss,ABOVE
LONG,0.366,,0.3277,0.0,TREND,30.605,0.0143,48.1133,10.2454,4,BULLISH_BOS,True,,,0.04716999999999999,,,BOS,True,,0.2755,,2024-12-06 22:00:00,21.434609660923297,1.9398321743135576,HBARUSDT,21,0.021436464088397767,0.09049999999999997,2024-12-07 19:00:00,0.3277,-0.8209455500133622,stop_loss,ABOVE
LONG,1.1975,1.2187,1.19288,4.59,RANGE,14.9024,0.0154,14.7959,24.2115,5,BEARISH_BOS,False,SWEEP_LOW,,0.01750000000000007,,,SWEEP,False,1.1929,,,2024-12-08 06:00:00,463.44707706649666,2.1411254960472146,ADAUSDT,2,1.2554112554112427,0.0046200000000000685,2024-12-08 08:00:00,1.19288,-2.141125496047246,stop_loss,
LONG,51.185,53.17,50.99696,9.73,RANGE,18.19,0.6268,13.9031,25.5271,4,BEARISH_BOS,False,SWEEP_LOW,,0.6499999999999986,,,SWEEP,False,51.152,,,2024-12-08 06:30:00,10.247888462255336,1.9270129464424934,AVAXUSDT,2,2.2335673261007907,0.18804000000000087,2024-12-08 08:00:00,50.99696,-1.9270129464425023,stop_loss,
LONG,0.458,,0.4488,0.0,TREND,35.9293,0.0073,32.5886,11.752,4,BULLISH_BOS,True,,,0.008499999999999952,,,BOS,True,,0.4428,,2024-12-07 16:00:00,127.74933989096942,1.941789966342734,DOGEUSDT,17,1.1138157894736849,0.015199999999999991,2024-12-08 09:00:00,0.4488,-1.175293926996924,stop_loss,ABOVE
LONG,1.1805,1.2187,1.1569,1.62,RANGE,15.5815,0.0157,16.5683,26.1462,4,BEARISH_BOS,False,SWEEP_LOW,,0.025500000000000078,,,SWEEP,False,1.1569,,,2024-12-08 08:00:00,78.55027349481664,1.8537864544776779,ADAUSDT,3,1.1906779661016829,0.023600000000000065,2024-12-08 11:00:00,1.2187,3.000620447501979,take_profit,
LONG,1.1743,1.2221,1.16977,10.52,RANGE,19.3412,0.0151,17.9717,28.3019,4,BEARISH_BOS,False,SWEEP_LOW,,0.028900000000000148,,,SWEEP,False,1.1698,,,2024-12-09 00:00:00,416.47733594851405,1.8866423318467687,ADAUSDT,1,0.0,0.004529999999999923,2024-12-09 01:00:00,1.16977,-1.8866423318467367,stop_loss,
LONG,2.4886,2.6243,2.47375,8.82,RANGE,22.1898,0.0495,26.1723,29.2454,4,BEARISH_BOS,False,SWEEP_LOW,,0.16989999999999972,,,SWEEP,False,2.4784,,,2024-12-09 00:30:00,127.04662167318307,1.8866423318467687,XRPUSDT,2,1.0168350168350075,0.01485000000000003,2024-12-09 02:00:00,2.47375,-1.8866423318467724,stop_loss,
SHORT,124.49,,112.91,0.0,TREND,30.082,2.2771,11.857,41.8758,4,BEARISH_BOS,True,,,3.210000000000008,,,BOS,True,,,136.78,2024-12-09 08:00:00,0.14798398762410778,1.8187232079002855,LTCUSDT,21,1.4117168429617564,12.290000000000006,2024-12-10 05:00:00,112.91,1.7136545766871678,stop_loss,BELOW
SHORT,8.555,,7.531,0.0,TREND,35.0738,0.1728,8.3506,43.241,4,BEARISH_BOS,True,,,0.3249999999999993,,,BOS,True,,,9.509,2024-12-09 08:00:00,1.906418456918537,1.8187232079002855,AXSUSDT,25,1.373165618448636,0.9540000000000006,2024-12-10 09:00:00,7.531,1.952172499884582,stop_loss,BELOW
LONG,99310.9,101961.0,99038.84287,9.74,RANGE,17.332,906.8571,18.2443,22.9687,3,,False,SWEEP_LOW,,954.0,,,SWEEP,False,99038.8429,,,2024-12-13 01:45:00,0.0061578834000493516,1.6752960846920684,BTCUSDT,24,10.523892536835902,272.05713000000105,2024-12-14 01:00:00,101961.0,16.319006798470824,take_profit,
LONG,53.54,,52.03,0.0,TREND,31.35,0.8918,20.5847,7.8494,5,BULLISH_BOS,True,SWEEP_HIGH,,0.7950000000000017,,,BOS,True,,50.665,,2024-12-14 01:30:00,0.8419131275946093,2.420500241834502,AVAXUSDT,11,0.0,2.875,2024-12-14 12:00:00,52.03,-1.2712888226678585,stop_loss,ABOVE
SHORT,523.4,,534.0,0.0,TREND,35.5931,6.3214,13.3333,25.9887,4,BEARISH_BOS,True,,,9.399999999999977,,,BOS,True,,,551.4,2024-12-14 13:00:00,0.07698453638725108,2.1555670188430303,BCHUSDT,10,0.09999999999999838,28.0,2024-12-14 23:00:00,534.0,-0.8160360857048633,stop_loss,BELOW
SHORT,119.67,,120.18,0.0,TREND,37.9094,1.595,11.33,23.4662,3,BEARISH_BOS,True,,,2.319999999999993,,,BOS,True,,,123.83,2024-12-14 12:00:00,0.4605912433425282,1.9160595723049159,LTCUSDT,26,1.0288461538461549,4.159999999999997,2024-12-15 14:00:00,120.18,-0.23490153410469175,stop_loss,BELOW
SHORT,3861.18,,3912.12,0.0,TREND,36.6348,28.3271,16.201,23.4177,4,BEARISH_BOS,True,,,53.960000000000036,,,BOS,True,,,3912.12,2024-12-15 07:15:00,0.0420274513015379,2.140878369300343,ETHUSDT,9,0.022968197879851132,50.940000000000055,2024-12-15 16:00:00,3912.12,-2.140878369300343,stop_loss,BELOW
SHORT,0.403,0.3871,0.411,1.97,RANGE,16.2695,0.0037,19.479,15.6493,5,BULLISH_BOS,False,SWEEP_HIGH,,0.0026800000000000157,,,SWEEP,False,0.411,,,2024-12-15 15:00:00,296.756964123121,2.3740557129849535,DOGEUSDT,8,0.6350000000000074,0.007999999999999952,2024-12-15 23:00:00,0.411,-2.3740557129849535,stop_loss,
SHORT,7.532,,7.896,0.0,TREND,30.1294,0.1106,13.9445,32.7308,3,BEARISH_BOS,True,,,0.19500000000000028,,,BOS,True,,,7.94,2024-12-14 13:00:00,4.6962244419238095,1.9160595723049159,AXSUSDT,35,0.41421568627450844,0.40800000000000036,2024-12-16 00:00:00,7.896,-1.7094256968602661,stop_loss,BELOW
SHORT,6.804,6.465,6.9401,2.49,RANGE,11.9839,0.0878,27.1766,19.3653,5,BULLISH_BOS,False,SWEEP_HIGH,,0.07099999999999973,,,SWEEP,False,6.9401,,,2024-12-15 15:00:00,17.44346592935309,2.3740557129849535,NEARUSDT,9,1.4621601763409258,0.1360999999999999,2024-12-16 00:00:00,6.9401,-2.3740557129849535,stop_loss,
LONG,2.5751,,2.5778,0.0,TREND,37.1625,0.0351,35.9959,13.8415,4,BULLISH_BOS,True,,,0.031200000000000117,,,BOS,True,,2.4611,,2024-12-17 09:30:00,17.38490055112378,1.981878662828109,XRPUSDT,13,1.2324561403508771,0.11399999999999988,2024-12-17 22:00:00,2.5778,0.0469392314880329,stop_loss,ABOVE
SHORT,484.8,,484.3,0.0,TREND,37.8422,10.3357,10.6427,46.1645,4,BEARISH_BOS,True,,,41.5,,,BOS,True,,,527.5,2024-12-18 20:00:00,0.04643380723641439,1.9827235689948939,BCHUSDT,14,0.30679156908665167,42.69999999999999,2024-12-19 10:00:00,484.3,0.023216903618207194,stop_loss,BELOW
SHORT,0.2573,,0.27178,0.0,TREND,33.451,0.0099,14.7145,23.2388,4,BEARISH_BOS,True,,,0.009409999999999974,,,BOS,True,,,0.2862,2024-12-20 09:00:00,68.62081222353007,1.9831414732600214,HBARUSDT,10,0.7854671280276796,0.028900000000000037,2024-12-20 19:00:00,0.27178,-0.9936293609967187,stop_loss,BELOW
SHORT,6.485,,7.267,0.0,TREND,38.7428,0.2052,13.505,36.1991,4,BEARISH_BOS,True,,,0.1900000000000004,,,BOS,True,,,7.27,2024-12-20 09:30:00,2.5262948703949344,1.9831414732600214,DOTUSDT,13,0.5261146496815294,0.7849999999999993,2024-12-20 22:00:00,7.267,-1.9755625886488388,stop_loss,BELOW
SHORT,2.1737,,2.2967,0.0,TREND,38.0957,0.0642,17.0911,29.5897,4,BEARISH_BOS,True,,,0.1176999999999997,,,BOS,True,,,2.3284,2024-12-20 09:30:00,12.819272613186984,1.9831414732600214,XRPUSDT,17,1.3380736910148727,0.15469999999999962,2024-12-21 02:00:00,2.2967,-1.5767705314219962,stop_loss,BELOW
SHORT,14.21,13.474,14.3308,6.09,RANGE,19.4535,0.4026,19.4287,25.1597,4,BULLISH_BOS,False,SWEEP_HIGH,,0.6990000000000016,,,SWEEP,False,14.3308,,,2024-12-23 03:00:00,15.739355534774992,1.9013141486008054,UNIUSDT,1,0.8195364238410672,0.12079999999999913,2024-12-23 04:00:00,14.3308,-1.9013141486008054,stop_loss,
SHORT,7.085,6.65,7.1297,9.74,RANGE,13.7467,0.1489,31.0791,14.964,4,BULLISH_BOS,False,SWEEP_HIGH,,0.2839999999999998,,,SWEEP,False,7.1297,,,2024-12-23 16:45:00,41.76936228022375,1.867090493925991,DOTUSDT,4,3.0648769574944152,0.04469999999999974,2024-12-23 20:00:00,7.1297,-1.867090493925991,stop_loss,
SHORT,0.3222,0.3027,0.3241,10.4,RANGE,15.1709,0.0063,26.6994,15.0234,4,BULLISH_BOS,False,SWEEP_HIGH,,0.009330000000000005,,,SWEEP,False,0.3241,,,2024-12-23 20:00:00,964.990981597532,1.8334828650353232,DOGEUSDT,1,0.326315789473687,0.0019000000000000128,2024-12-23 21:00:00,0.3241,-1.8334828650353232,stop_loss,
LONG,339.44,,375.26,0.0,TREND,31.4124,9.955,31.1473,12.126,4,BULLISH_BOS,True,,,5.110000000000014,,,BOS,True,,318.68,,2024-12-23 09:00:00,0.08993692167273563,1.867090493925991,AAVEUSDT,23,2.3473025048169576,20.75999999999999,2024-12-24 08:00:00,375.26,3.22154053431739,stop_loss,ABOVE
LONG,109.17,,107.53,0.0,TREND,33.0086,1.335,33.0123,16.4259,3,BULLISH_BOS,True,SWEEP_HIGH,,1.0100000000000051,,,BOS,True,,105.07,,2024-12-24 14:00:00,0.4029198705869694,1.651971469406578,LTCUSDT,13,0.27804878048780446,4.1000000000000085,2024-12-25 03:00:00,107.53,-0.66078858776263,stop_loss,ABOVE
SHORT,5.159,,5.021,0.0,TREND,30.064,0.0626,9.9315,25.2283,4,BEARISH_BOS,True,,,0.03599999999999959,,,BOS,True,,,5.361,2024-12-26 05:30:00,9.141454002488482,1.846573708502673,FILUSDT,20,0.9653465346534625,0.20199999999999996,2024-12-27 01:00:00,5.021,1.2615206523434095,stop_loss,BELOW
