symbol,direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit
DOTUSDT,SHORT,17.04,2.0,0.178929,,17.31,-0.37643799763313274,TREND,35.3383,0.2386,7.6347,38.4731,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.26000000000000156,,,BOS,False,,,17.885,2022-02-20 09:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.255451081395727,15m,1.4857409247286666,1.255451081395727,1.255451081395727,0.8450000000000024,3.0,25.317025357376476,25.317025357376476,125.54510813957269,0.01,25.317025357376476,"ENTRY DOTUSDT: notional=25.317025, capital=125.55, units=1.485741, risk_amount=1.2555, trade_risk=1.2555",False,125.54510813957269,4,0.055756851889584534,0.18718371705788972,0.24692320122530376,0.18718371705788972,17.35,16.805,17.885,0,0.0,-0.37643799763313274,True,True,0,False,15.784548918604273,57,1208,2022-02-20 12:00:00,17.31,-0.4725994912069586,stop_loss,trailing_stop,125.66860765853734
ETHUSDT,LONG,2596.25,1.0,24.846429,,2662.9,0.18500760564112764,TREND,32.4463,33.1286,5.843,37.6348,3.5,3_to_4,0.5,BEARISH_BOS,False,,,30.75,,,BOS,False,,,2766.35,2022-02-20 09:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.255451081395727,15m,0.004127058124246311,1.255451081395727,1.255451081395727,152.0999999999999,3.0,21.429749310148967,21.429749310148967,125.54510813957269,0.01,10.714874655074484,"ENTRY ETHUSDT: notional=21.429749, capital=125.55, units=0.008254, risk_amount=1.2555, trade_risk=1.2555",False,125.54510813957269,2,19.47507183857609,36.2419537282298,0.0,36.2419537282298,2641.75,2596.25,2444.15,0,-0.02482758122403163,0.18500760564112764,True,True,1,True,2597.5054510813957,58,1208,2022-02-20 10:00:00,2662.9,0.21985420795657207,take_profit,TP,126.1412071497443
AVAXUSDT,SHORT,80.285,1.0,1.12125,,78.82,0.4099267235000772,TREND,37.2685,1.495,8.4329,27.8309,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.6599999999999966,,,BOS,False,,,85.7,2022-02-20 12:15:00,2.5,zone,full,NONE,False,zone,,BELOW,1.2566860765853733,15m,0.2928519007702676,1.2566860765853733,1.2566860765853733,2.1456000000000017,3.0,47.02322970668187,47.02322970668187,125.66860765853734,0.01,23.511614853340934,"ENTRY AVAXUSDT: notional=47.023230, capital=125.67, units=0.585704, risk_amount=1.2567, trade_risk=1.2567",False,125.66860765853734,13,2.793060307899049,3.0158685375890033,1.1617857690976194,3.0158685375890033,81.745,76.495,82.4306,0,0.30270576388804665,0.4099267235000772,True,True,1,True,79.02831392341463,59,1212,2022-02-21 01:00:00,78.82,0.6665020877868325,take_profit,TP,126.63781551021222
SOLUSDT,SHORT,86.155,,1.806964,,83.42,0.2519711204632036,TREND,34.721,2.4093,9.9022,39.075,4.0,4_to_5,1.0,,True,SWEEP_LOW,,1.394999999999996,,,BOS,True,,,92.13,2022-02-21 22:15:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,1.2663781551021223,15m,0.10597306737256264,1.2663781551021223,1.2663781551021223,5.974999999999994,3.0,18.26021923896627,18.26021923896627,126.63781551021222,0.01,9.130109619483134,"ENTRY SOLUSDT: notional=18.260219, capital=126.64, units=0.211946, risk_amount=1.2664, trade_risk=1.2664",False,126.63781551021222,7,3.6521476474987318,4.11409497156074,0.0,4.11409497156074,86.155,80.945,92.13,0,0.10882560706458753,0.2519711204632036,True,True,1,True,84.88862184489788,60,1246,2022-02-22 05:00:00,83.42,0.3735035262035002,take_profit,TP,127.12014464348032
ADAUSDT,SHORT,0.8637,1.0,0.017368,,0.7869,0.759318967584098,TREND,35.3343,0.0232,10.95,32.7576,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.02760000000000007,,,BOS,False,,,0.9618,2022-02-24 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.2712014464348032,,12.958220656827763,1.2712014464348032,1.2712014464348032,0.09809999999999997,3.0,11.19201518130214,11.19201518130214,127.12014464348032,0.01,11.19201518130214,"ENTRY ADAUSDT: notional=11.192015, capital=127.12, units=12.958221, risk_amount=1.2712, trade_risk=1.2712",False,127.12014464348032,14,0.08023905281579721,0.09337623107093268,0.0017306462372034537,0.09337623107093268,0.8659,0.745,0.9618,0,0.0,0.759318967584098,True,True,0,False,-0.4075014464348031,61,1297,2022-02-24 15:00:00,0.7869,0.9652473698982869,take_profit,TP,128.0853920133786
NEARUSDT,SHORT,8.606,1.0,0.149679,,7.828,1.038504417056397,TREND,35.0459,0.1996,8.8404,30.3865,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.1689999999999987,,,BOS,False,,,9.333,2022-02-24 01:45:00,2.5,zone,full,NONE,False,zone,,BELOW,1.2712014464348032,15m,1.7485576979845978,1.2712014464348032,1.2712014464348032,0.7270000000000003,3.0,15.048087548855449,15.048087548855449,127.12014464348032,0.01,15.048087548855449,"ENTRY NEARUSDT: notional=15.048088, capital=127.12, units=1.748558, risk_amount=1.2712, trade_risk=1.2712",False,127.12014464348032,14,0.8338568233798532,0.9652286059312081,0.01651980499148829,0.9652286059312081,8.627,7.379,9.333,0,0.0,1.038504417056397,True,True,0,False,7.3347985535651965,62,1297,2022-02-24 15:00:00,7.828,1.320148317091024,take_profit,TP,129.40554033046962
ATOMUSDT,LONG,29.875,1.0,0.447321,,29.26,-0.5516120521739091,TREND,38.9697,0.5964,26.3473,8.6228,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.7949999999999982,,,BOS,False,,28.61,,2022-02-26 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,1.3808769041346913,,1.0916022957586489,1.3808769041346916,1.3808769041346913,1.2650000000000006,3.0,32.611618585789635,32.611618585789635,138.08769041346915,0.01,32.611618585789635,"ENTRY ATOMUSDT: notional=32.611619, capital=138.09, units=1.091602, risk_amount=1.3809, trade_risk=1.3809",False,138.08769041346915,1,0.0,0.018104437785252486,0.7459028367524456,0.018104437785252486,29.9,28.845,28.61,0,0.0,-0.5516120521739091,True,True,0,False,31.25587690413469,63,1367,2022-02-27 00:00:00,29.26,-0.7617083428892915,stop_loss,trailing_stop,137.32598207057987
HBARUSDT,SHORT,0.21705,,0.002574,,0.21565,8.712427777686586e-05,TREND,36.9228,0.0034,21.7482,32.9865,3.0,3_to_4,0.5,,True,,,0.003049999999999997,,,BOS,True,,,0.2282,2022-02-27 14:00:00,2.5,momentum,,NONE,False,momentum,6.0,BELOW,1.3732598207057987,15m,0.1506436323922135,1.3732598207057987,1.3732598207057987,9.11595,3.0,0.03269720041072994,0.03269720041072994,137.32598207057987,0.01,0.03269720041072994,"ENTRY HBARUSDT: notional=0.032697, capital=137.33, units=0.150644, risk_amount=1.3733, trade_risk=1.3733",False,137.32598207057987,1,0.0,0.000364097159518598,0.0031676452878118145,0.000364097159518598,0.2214,0.21655,9.333,0,0.0,8.712427777686586e-05,True,True,0,False,-1.1562098207057987,64,1382,2022-02-27 15:00:00,0.21565,0.000119644270078981,take_profit,TP,137.32610171484995
AVAXUSDT,LONG,72.745,1.0,1.607679,,73.23,0.046879701437877785,TREND,34.8507,2.1436,5.3815,34.855,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.815000000000012,,,BOS,False,,,82.245,2022-02-28 00:45:00,2.5,zone,full,NONE,False,zone,,BELOW,1.3732610171484996,15m,0.07447185559373642,1.3732610171484996,1.3732610171484996,9.219999999999999,3.0,10.834910270332713,10.834910270332713,137.32610171484995,0.01,5.417455135166357,"ENTRY AVAXUSDT: notional=10.834910, capital=137.33, units=0.148944, risk_amount=1.3733, trade_risk=1.3733",False,137.32610171484995,2,0.8701914531014245,1.798638400971155,0.0,1.798638400971155,75.215,72.745,63.525000000000006,0,0.08695728567621802,0.046879701437877785,True,True,1,True,74.1182610171485,65,1392,2022-02-28 02:00:00,73.23,0.10785670931830704,take_profit,TP,137.52091570984447
AVAXUSDT,LONG,73.94,1.0,1.607679,,73.23,-32.59572930584256,TREND,34.8507,2.1436,5.3815,34.855,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.815000000000012,,,BOS,False,,,82.245,2022-02-28 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0528750174715524,15m,1.8832988270219004,1.3741305900052618,1.3371421671855375,0.7099999999999937,3.0,143.10312088026754,139.2511152699993,137.41305900052618,0.01,139.2511152699993,"SCALE-IN AVAXUSDT L1: notional=143.103121, capital=137.41, units=1.935395, risk_amount=1.3741, trade_risk=1.3741",False,0.0,1,0.0,11.631201830446466,13.42789154409235,11.631201830446466,74.555,73.23,63.525000000000006,1,0.08695728567621802,-32.59572930584256,True,True,1,True,74.1182610171485,65,1392,2022-02-28 02:00:00,73.23,-1.6382165400881055,stop_loss,trailing_stop,135.88269916975636
AVAXUSDT,LONG,86.915,1.0,1.647054,,85.86,-0.05544614886703665,TREND,31.2838,2.1961,23.8738,18.5233,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.910000000000011,,,BOS,False,,83.605,,2022-03-01 20:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,1.3588269916975637,15m,0.058094356207676945,1.3588269916975637,1.3588269916975637,23.39,3.0,5.049270969790242,5.049270969790242,135.88269916975636,0.01,5.049270969790242,"ENTRY AVAXUSDT: notional=5.049271, capital=135.88, units=0.058094, risk_amount=1.3588, trade_risk=1.3588",False,135.88269916975636,4,0.0,0.3127697658324041,1.880298239298353,0.3127697658324041,87.34,84.36,63.525000000000006,0,0.0,-0.05544614886703665,True,True,0,False,88.27382699169758,66,1436,2022-03-02 00:00:00,85.86,-0.0753417236662107,stop_loss,trailing_stop,135.80735744609015
FILUSDT,SHORT,20.13,3.0,0.224464,,19.97,0.24728586666667382,TREND,36.9531,0.2993,10.7399,34.8449,3.0,3_to_4,0.5,,True,,,0.16000000000000014,,,BOS,True,,,20.55,2022-03-03 16:15:00,2.5,momentum,full,NONE,False,momentum,15.0,BELOW,1.3580735744609016,15m,3.233508510621181,1.3580735744609016,1.3580735744609016,0.4200000000000017,3.0,65.09052631880436,65.09052631880436,135.80735744609015,0.01,65.09052631880436,"ENTRY FILUSDT: notional=65.090526, capital=135.81, units=3.233509, risk_amount=1.3581, trade_risk=1.3581",False,135.80735744609015,5,0.24299125335016883,0.4344389075048494,0.0,0.4344389075048494,20.13,19.54,20.55,0,0.0,0.24728586666667382,True,True,0,False,18.771926425539096,67,1480,2022-03-03 21:00:00,19.97,0.33583240085767163,take_profit,TP,136.14318984694782
BCHUSDT,LONG,307.5,,2.85,,305.95,-0.1927064495999973,TREND,35.06,3.8,15.3195,38.7218,3.5,3_to_4,0.5,BEARISH_BOS,False,,,4.25,,,BOS,False,,,320.0,2022-03-04 00:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,1.3614318984694782,,0.10891455187755826,1.3614318984694782,1.3614318984694782,12.5,3.0,33.491224702349164,33.491224702349164,136.14318984694782,0.01,33.491224702349164,"ENTRY BCHUSDT: notional=33.491225, capital=136.14, units=0.108915, risk_amount=1.3614, trade_risk=1.3614",False,136.14318984694782,1,0.0,0.6243426505252248,3.892960056216012,0.6243426505252248,308.35,302.2,295.0,0,0.0,-0.1927064495999973,True,True,0,False,308.8614318984695,68,1488,2022-03-04 01:00:00,305.95,-0.26235670752623713,stop_loss,trailing_stop,135.88083313942158
BCHUSDT,LONG,305.75,,3.013393,,305.95,-0.04606174877192781,TREND,38.0065,4.0179,11.0222,43.2889,4.0,4_to_5,1.0,,True,SWEEP_LOW,,2.0500000000000114,,,BOS,True,,,320.0,2022-03-04 01:00:00,2.5,momentum,,NONE,False,momentum,1.0,BELOW,1.3588083313942159,,0.0953549706241555,1.3588083313942159,1.3588083313942159,14.25,3.0,29.154782268335545,29.154782268335545,135.88083313942158,0.01,29.154782268335545,"ENTRY BCHUSDT: notional=29.154782, capital=135.88, units=0.095355, risk_amount=1.3588, trade_risk=1.3588",False,135.88083313942158,1,0.0,0.03679694835894072,1.1407053991269114,0.03679694835894072,305.8,304.2,291.5,0,0.0,-0.04606174877192781,True,True,0,False,307.10880833139424,69,1489,2022-03-04 02:00:00,305.95,-0.0625890879898828,stop_loss,trailing_stop,135.8182440514317
XRPUSDT,LONG,0.7357,,0.008121,,20.55,0.9984964367007667,TREND,38.1335,0.0108,11.0158,41.5567,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.006099999999999994,,,BOS,True,,,0.7742,2022-03-04 01:00:00,2.5,momentum,,NONE,False,momentum,1.0,BELOW,1.3588083313942159,15m,0.06857715545813962,1.3588083313942159,1.3588083313942159,19.8143,3.0,0.050452213270553325,0.050452213270553325,135.88083313942158,0.01,0.050452213270553325,"ENTRY XRPUSDT: notional=0.050452, capital=135.88, units=0.068577, risk_amount=1.3588, trade_risk=1.3588",False,135.88083313942158,1,0.0,0.0,0.003385319249021812,0.0,0.7357,0.7311,20.55,0,0.0,0.9984964367007667,True,True,0,False,2.094508331394216,70,1489,2022-03-04 02:00:00,20.55,1.3567652770564391,take_profit,TP,137.17500932848813
ADAUSDT,SHORT,0.8435,,0.009482,,0.8461,-0.07478073855421395,TREND,37.1988,0.0126,11.4124,32.7119,3.0,3_to_4,0.5,,True,,,0.013799999999999923,,,BOS,True,,,0.9099,2022-03-04 20:00:00,2.5,momentum,,NONE,False,momentum,12.0,BELOW,1.3717500932848814,,20.65888694706146,1.3717500932848814,1.3717500932848814,0.06640000000000001,3.0,17.425771139846344,17.425771139846344,137.17500932848813,0.01,17.425771139846344,"ENTRY ADAUSDT: notional=17.425771, capital=137.18, units=20.658887, risk_amount=1.3718, trade_risk=1.3718",False,137.17500932848813,9,0.016183705843123685,0.019245488029660588,0.0033533804900165746,0.019245488029660588,0.8481,0.8171,0.9099,0,0.0,-0.07478073855421395,True,True,0,False,-0.5282500932848814,71,1508,2022-03-05 05:00:00,0.8461,-0.10258048508765531,stop_loss,trailing_stop,137.07242884340047
AVAXUSDT,LONG,73.96,2.0,1.276071,,75.105,0.1606019653516323,TREND,34.5573,1.7014,8.0814,31.4861,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.2850000000000108,,,BOS,False,,,80.68,2022-03-05 04:30:00,2.5,zone,full,NONE,False,zone,,BELOW,1.3717500932848814,15m,0.23529161119809294,1.3717500932848814,1.3717500932848814,5.829999999999998,3.0,17.402167564210952,17.402167564210952,137.17500932848813,0.01,17.402167564210952,"ENTRY AVAXUSDT: notional=17.402168, capital=137.18, units=0.235292, risk_amount=1.3718, trade_risk=1.3718",False,137.17500932848813,2,1.4835063689530126,1.837069311922156,0.0,1.837069311922156,76.48,73.96,68.13,0,0.0,0.1606019653516323,True,True,0,False,75.33175009328488,72,1516,2022-03-05 06:00:00,75.105,0.22030576095283688,take_profit,TP,137.2927346043533
AAVEUSDT,LONG,119.05,1.0,1.098214,,121.1,0.255789674626866,TREND,33.8711,1.4643,4.1463,45.122,4.0,4_to_5,1.0,BEARISH_BOS,True,,,2.1499999999999915,,,BOS,True,,,125.75,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.376003463973634,,0.2053736513393483,1.376003463973634,1.376003463973634,6.700000000000003,3.0,24.449733191949413,24.449733191949413,137.6003463973634,0.01,24.449733191949413,"ENTRY AAVEUSDT: notional=24.449733, capital=137.60, units=0.205374, risk_amount=1.3760, trade_risk=1.3760",False,137.6003463973634,1,0.21802270695863998,0.2906969426115269,0.9084279456610086,0.2906969426115269,119.45,117.8,112.35,0,0.0,0.255789674626866,True,True,0,False,120.42600346397363,74,1546,2022-03-06 11:00:00,121.1,0.35196747833525643,take_profit,TP,138.876237105304
ADAUSDT,SHORT,0.8308,1.0,0.007162,,0.8382,-0.24402513684210098,TREND,38.934,0.0095,2.917,41.1369,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.01540000000000008,,,BOS,True,,,0.8707,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.3760034639736343,,34.48630235522889,1.376003463973634,1.3760034639736343,0.03990000000000005,3.0,28.65121999672416,28.65121999672416,137.6003463973634,0.01,28.65121999672416,"ENTRY ADAUSDT: notional=28.651220, capital=137.60, units=34.486302, risk_amount=1.3760, trade_risk=1.3760",False,137.6003463973634,11,0.0,0.0025435982478507857,0.01380810477404734,0.0025435982478507857,0.8498,0.8273,0.8707,0,0.0,-0.24402513684210098,True,True,0,False,-0.5452034639736343,75,1546,2022-03-06 21:00:00,0.8382,-0.3357794335913711,stop_loss,trailing_stop,140.6510348480502
ATOMUSDT,LONG,28.745,1.0,0.386518,,31.17,0.8017534143835631,TREND,34.9596,0.5154,1.1781,43.1046,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.9200000000000017,,,BOS,True,,,31.665,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.376003463973634,,0.47123406300466947,1.376003463973634,1.376003463973634,2.919999999999998,3.0,13.545623141069225,13.545623141069225,137.6003463973634,0.01,13.545623141069225,"ENTRY ATOMUSDT: notional=13.545623, capital=137.60, units=0.471234, risk_amount=1.3760, trade_risk=1.3760",False,137.6003463973634,1,0.16351703021898,0.1744181655669125,0.13081362417518502,0.1744181655669125,28.985,28.565,25.825000000000003,0,0.0,0.8017534143835631,True,True,0,False,30.121003463973636,76,1546,2022-03-06 11:00:00,31.17,1.1032154754444712,take_profit,TP,139.97945258074847
DOGEUSDT,LONG,0.122,1.0,0.000787,,0.122,-0.10351515151514419,TREND,33.2775,0.0011,2.7211,41.4966,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.001899999999999999,,,BOS,True,,,0.1253,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.376003463973634,,416.97074665867734,1.376003463973634,1.376003463973634,0.0032999999999999974,3.0,50.870431092358636,50.870431092358636,137.6003463973634,0.01,50.870431092358636,"ENTRY DOGEUSDT: notional=50.870431, capital=137.60, units=416.970747, risk_amount=1.3760, trade_risk=1.3760",False,137.6003463973634,1,0.00014534847130576552,0.0005087196495701693,0.00043604541391728654,0.0005087196495701693,0.1227,0.1214,0.1187,0,0.0,-0.10351515151514419,True,True,0,False,1.498003463973634,77,1546,2022-03-06 11:00:00,0.122,-0.14243720705859397,stop_loss,trailing_stop,139.83701537368987
SOLUSDT,LONG,85.545,1.0,0.661875,,88.055,0.560930871775253,TREND,32.8399,0.8825,3.1161,41.2384,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.6949999999999932,,,BOS,True,,,90.42,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.3729273460435332,15m,0.2718668011967386,1.3729273460435332,1.3729273460435332,2.5250000000000057,3.0,46.51369101675001,46.51369101675001,137.2927346043533,0.01,23.256845508375005,"ENTRY SOLUSDT: notional=46.513691, capital=137.29, units=0.543734, risk_amount=1.3729, trade_risk=1.3729",False,137.2927346043533,2,1.019718926886026,1.1034815530230997,0.0,1.1034815530230997,87.06,85.545,83.02,0,0.3076117930101026,0.560930871775253,True,True,1,True,86.91792734604354,73,1545,2022-03-06 11:00:00,88.055,0.9239232296053348,take_profit,TP,138.52426962696873
SOLUSDT,LONG,86.39,1.0,0.661875,,88.055,1.4137890213327662,TREND,32.8399,0.8825,3.1161,41.2384,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.6949999999999932,,,BOS,True,,,90.42,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.4526582239925715,15m,0.41473974476859776,1.376003463973634,0.6905416750397179,1.6650000000000063,3.0,71.3951587103194,35.82936655055916,137.6003463973634,0.01,35.82936655055916,"SCALE-IN SOLUSDT L1: notional=71.395159, capital=137.60, units=0.826429, risk_amount=1.3760, trade_risk=1.3760",False,101.77097984680425,1,1.2260906144700923,1.2260906144700923,1.0051733866376527,1.2260906144700923,86.945,85.935,83.02,1,0.3076117930101026,1.4137890213327662,True,True,1,True,86.91792734604354,73,1545,2022-03-06 11:00:00,88.055,0.8968647595798753,take_profit,TP,140.6757063683247
UNIUSDT,SHORT,8.516,1.0,0.074839,,8.725,-0.40335204775086253,TREND,36.4646,0.0998,3.0064,45.5261,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.17499999999999893,,,BOS,True,,,9.094,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.376003463973634,,2.3806288304042136,1.376003463973634,1.376003463973634,0.5779999999999994,3.0,20.273435119722283,20.273435119722283,137.6003463973634,0.01,20.273435119722283,"ENTRY UNIUSDT: notional=20.273435, capital=137.60, units=2.380629, risk_amount=1.3760, trade_risk=1.3760",False,137.6003463973634,11,0.0,0.0559591614527181,0.18822627034096123,0.0559591614527181,8.775,8.439,9.094,0,0.0,-0.40335204775086253,True,True,0,False,7.139996536026366,79,1546,2022-03-06 21:00:00,8.725,-0.5550138149060455,stop_loss,trailing_stop,140.09602103314415
ETHUSDT,LONG,2588.0,1.0,14.183036,,2645.0,0.3364842448147075,TREND,37.6926,18.9107,2.2096,44.1171,4.0,4_to_5,1.0,BEARISH_BOS,True,,,28.75,,,BOS,True,,,2673.65,2022-03-06 11:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.376003463973634,15m,0.009906432426016045,1.376003463973634,1.376003463973634,69.45000000000027,3.0,51.27569423705905,51.27569423705905,137.6003463973634,0.01,25.637847118529525,"ENTRY ETHUSDT: notional=51.275694, capital=137.60, units=0.019813, risk_amount=1.3760, trade_risk=1.3760",False,137.6003463973634,2,20.49413445411222,23.473778115880595,0.0,23.473778115880595,2620.3,2588.0,2518.5499999999997,0,-0.058173764945014694,0.3364842448147075,True,True,1,True,2589.3760034639736,78,1546,2022-03-06 12:00:00,2645.0,0.43391660396508247,take_profit,TP,141.1096229722898
BCHUSDT,SHORT,289.7,1.0,2.158929,,289.7,-0.10702025199551538,TREND,35.4107,2.8786,16.005,31.1414,3.5,3_to_4,0.5,BEARISH_BOS,False,,,3.8500000000000227,,,BOS,False,,,295.85,2022-03-06 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.411096229722898,,0.18617273299332393,1.411096229722898,1.411096229722898,7.579499999999996,3.0,53.93424074816594,53.93424074816594,141.1096229722898,0.01,53.93424074816594,"ENTRY BCHUSDT: notional=53.934241, capital=141.11, units=0.186173, risk_amount=1.4111, trade_risk=1.4111",False,141.1096229722898,2,1.4882046707844656,2.0551397834642793,0.5669351126798137,2.0551397834642793,290.5,286.8,297.2795,0,0.0,-0.10702025199551538,True,True,0,False,288.2889037702771,80,1553,2022-03-06 19:00:00,289.7,-0.1510158740948662,stop_loss,trailing_stop,140.95652248134544
BTCUSDT,SHORT,38991.0,1.0,299.705357,,2518.5499999999997,0.4984648735572255,TREND,35.7027,399.6071,22.3702,34.1407,3.5,3_to_4,0.5,BEARISH_BOS,False,,,598.0,,,BOS,False,,,39621.0,2022-03-06 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.411096229722898,15m,1.9344686602118832e-05,1.411096229722898,1.411096229722898,36472.45,3.0,1.5085373506064308,1.5085373506064308,141.1096229722898,0.01,0.7542686753032154,"ENTRY BTCUSDT: notional=1.508537, capital=141.11, units=0.000039, risk_amount=1.4111, trade_risk=1.4111",False,141.1096229722898,2,235.98674065296908,50.0,50.0,50.0,39112.0,38454.0,2518.5499999999997,0,-0.0020846168495005824,0.4984648735572255,True,True,1,True,38989.58890377028,81,1553,2022-03-06 19:00:00,2518.5499999999997,0.7023395953011516,take_profit,TP,141.65886207664659
HBARUSDT,LONG,0.2069,1.0,0.001886,,0.20595,-0.5992119137254858,TREND,33.5544,0.0025,22.017,28.267,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.003500000000000003,,,BOS,False,,,0.2106,2022-03-06 17:30:00,2.5,zone,full,NONE,False,zone,,BELOW,1.411096229722898,15m,553.3710704795685,1.411096229722898,1.411096229722898,0.0025499999999999967,3.0,114.49247448222273,114.49247448222273,141.1096229722898,0.01,114.49247448222273,"ENTRY HBARUSDT: notional=114.492474, capital=141.11, units=553.371070, risk_amount=1.4111, trade_risk=1.4111",False,141.1096229722898,2,0.0,0.0007795357799347256,0.0019488394498368335,0.0007795357799347256,0.208,0.20415,0.20435,0,0.0,-0.5992119137254858,True,True,0,False,1.617996229722898,82,1553,2022-03-06 19:00:00,0.20595,-0.8455456722630753,stop_loss,trailing_stop,140.8133164043835
BTCUSDT,SHORT,38911.0,,295.794643,,38731.5,0.0997191152112769,TREND,37.4928,394.3929,21.2714,34.2027,3.0,3_to_4,0.5,,True,,,453.0,,,BOS,True,,,39621.0,2022-03-06 19:15:00,2.5,momentum,,NONE,False,momentum,2.0,BELOW,1.408133164043835,15m,0.001983286146540613,1.408133164043835,1.408133164043835,710.0,3.0,77.1716472480418,77.1716472480418,140.8133164043835,0.01,77.1716472480418,"ENTRY BTCUSDT: notional=77.171647, capital=140.81, units=0.001983, risk_amount=1.4081, trade_risk=1.4081",False,140.8133164043835,1,51.13152778337564,50.0,0.0,50.0,38911.0,38618.0,39621.0,0,0.0,0.0997191152112769,True,True,0,False,38909.59186683596,84,1555,2022-03-06 20:00:00,38731.5,0.14041779321810705,take_profit,TP,140.95373419760162
BNBUSDT,LONG,376.35,,2.483036,,381.2,0.2643748740289166,TREND,33.0914,3.3107,22.2222,32.1467,4.0,4_to_5,1.0,,True,,,2.849999999999966,,,BOS,True,,,385.25,2022-03-06 20:00:00,2.5,momentum,,NONE,False,momentum,2.0,BELOW,1.408133164043835,15m,0.09387554426958901,1.408133164043835,1.408133164043835,7.5,3.0,70.66012217171965,70.66012217171965,140.8133164043835,0.01,35.330061085859825,"ENTRY BNBUSDT: notional=70.660122, capital=140.81, units=0.187751, risk_amount=1.4081, trade_risk=1.4081",False,140.8133164043835,2,2.237004340522668,3.621816551322417,0.0,3.621816551322417,381.45,376.35,368.85,0,0.033080084039924504,0.2643748740289166,True,True,1,True,377.75813316404384,83,1555,2022-03-06 21:00:00,381.2,0.38881506987999087,take_profit,TP,140.48483610302415
ADAUSDT,SHORT,0.8188,,0.00817,,0.817,-0.016446955704692966,TREND,38.2879,0.0109,20.1967,31.082,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.007499999999999951,,,BOS,True,,,0.8486,2022-03-07 00:00:00,2.5,momentum,,NONE,False,momentum,14.0,BELOW,1.4048483610302416,,47.14256245067917,1.4048483610302416,1.4048483610302416,0.02980000000000005,3.0,38.60033013461611,38.60033013461611,140.48483610302415,0.01,38.60033013461611,"ENTRY ADAUSDT: notional=38.600330, capital=140.48, units=47.142562, risk_amount=1.4048, trade_risk=1.4048",False,140.48483610302415,5,0.007189388036580113,0.010107852487073025,0.006192839199826464,0.010107852487073025,0.8275,0.8046,0.8486,0,0.0,-0.016446955704692966,True,True,0,False,-0.5860483610302416,85,1560,2022-03-07 05:00:00,0.817,-0.023105478765674897,stop_loss,trailing_stop,140.48149683347398
