direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,signal_type,has_fvg,timestamp,ml_score,smc_ok,volume_spike,funding_rate,orderbook_imbalance,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason
LONG,13.23,13.5177,13.0992,2.2,TREND,26.6312,0.1376,45.0441,9.8599,4,BOS,True,2025-04-12 14:00:00,0.96,True,True,,,ABOVE,1.9120763973645862,0.2500995927752892,LINKUSDT,1,0.0,0.1308000000000007,2025-04-12 15:00:00,13.0992,-0.2500995927752892,stop_loss
LONG,3.7248,3.7977,3.6938,2.35,TREND,32.3998,0.0327,43.7691,6.9742,4,BOS,True,2025-04-12 14:00:00,1.0,True,True,,,ABOVE,10.353585292310317,0.32096114406162124,DOTUSDT,2,0.0,0.03100000000000014,2025-04-12 16:00:00,3.6938,-0.32096114406162124,stop_loss
LONG,0.6905,0.7059,0.6839,2.35,TREND,32.8489,0.0069,42.606,6.7218,4,BOS,True,2025-04-12 14:00:00,1.0,True,True,,,ABOVE,48.630476372972545,0.32096114406162124,OPUSDT,3,0.0,0.00660000000000005,2025-04-12 17:00:00,0.6839,-0.32096114406162124,stop_loss
LONG,2.193,2.2526,2.193,2.35,TREND,30.7578,0.0267,43.5829,12.5668,4,BOS,True,2025-04-12 14:00:00,1.0,True,True,,,ABOVE,10.338762693466736,0.2626045724140537,NEARUSDT,4,0.905511811023632,0.025399999999999867,2025-04-12 18:00:00,2.193,-0.0,stop_loss
LONG,5.13,5.2465,5.0782,2.25,TREND,33.3727,0.0545,40.498,14.1547,4,BOS,False,2025-04-13 09:00:00,0.88,True,True,,,ABOVE,5.33893835468286,0.2765570067725725,APTUSDT,1,0.0,0.05180000000000007,2025-04-13 10:00:00,5.0782,-0.2765570067725725,stop_loss
LONG,2.553,2.6133,2.5273,2.35,TREND,31.687,0.027,25.9259,22.4868,4,BOS,True,2025-04-13 17:00:00,0.9944,True,True,,,ABOVE,12.261568272062462,0.31512230459200596,FILUSDT,2,0.2723735408560351,0.025700000000000056,2025-04-13 19:00:00,2.5273,-0.31512230459200596,stop_loss
LONG,2.224,2.3013,2.1954,2.7,TREND,35.3528,0.0301,28.436,24.8815,4,BOS,True,2025-04-13 17:00:00,0.9955,True,True,,,ABOVE,10.016602180292482,0.286474822356369,NEARUSDT,2,0.06993006993006125,0.028600000000000403,2025-04-13 19:00:00,2.1954,-0.286474822356369,stop_loss
LONG,5.509,5.6771,5.4375,2.35,TREND,33.8086,0.0753,28.8425,19.1651,4,BOS,True,2025-04-13 17:00:00,1.0,True,True,,,ABOVE,4.407304959328734,0.31512230459200596,UNIUSDT,2,0.0,0.07150000000000034,2025-04-13 19:00:00,5.4375,-0.31512230459200596,stop_loss
LONG,19.709,20.258,19.493,2.54,RANGE,21.7502,0.2991,24.0029,33.4368,3,SWEEP,False,2025-04-13 19:00:00,0.6,False,True,,,,0.8056677330938443,0.17402423034827125,AVAXUSDT,2,0.0,0.21600000000000108,2025-04-13 21:00:00,19.493,-0.17402423034827125,stop_loss
SHORT,582.7,575.0617,585.9504,2.35,TREND,31.9317,3.4214,7.5157,22.1294,4,BOS,True,2025-04-14 16:00:00,1.0,True,True,,,BELOW,0.0952720807171668,0.3096723711630694,BNBUSDT,2,0.0,3.2503999999998996,2025-04-14 18:00:00,585.9504,-0.3096723711630694,stop_loss
LONG,2.454,2.5039,2.455,2.35,TREND,28.0109,0.0224,26.1981,8.9457,3,BOS,True,2025-04-18 09:00:00,1.0,True,True,,,ABOVE,10.786049773178041,0.22866425519137804,FILUSDT,13,1.5566037735848777,0.02120000000000033,2025-04-18 22:00:00,2.455,0.010786049773176853,stop_loss
LONG,0.2963,0.3005,0.2963,2.25,TREND,32.0997,0.002,28.777,14.3885,3,BOS,False,2025-04-19 15:00:00,0.88,True,True,,,ABOVE,134.97874736476516,0.2564596199930555,ARBUSDT,2,1.8947368421052462,0.0019000000000000128,2025-04-19 17:00:00,0.2963,-0.0,stop_loss
LONG,0.2999,0.3048,0.2999,2.25,TREND,32.2306,0.0023,27.6398,12.4224,4,BOS,False,2025-04-19 17:00:00,0.88,True,True,,,ABOVE,122.40118226941398,0.2692826009927083,ARBUSDT,1,1.2272727272727295,0.0021999999999999797,2025-04-19 18:00:00,0.2999,-0.0,stop_loss
LONG,2.596,2.6477,2.596,2.35,TREND,30.537,0.0231,40.7407,11.1111,4,BOS,True,2025-04-19 19:00:00,1.0,True,True,,,ABOVE,11.461201612499444,0.25214643547499055,FILUSDT,2,2.1363636363636,0.02200000000000024,2025-04-19 21:00:00,2.6477,0.5925441233662196,take_profit
LONG,3.8436,3.897,3.8436,2.35,TREND,32.7598,0.0239,41.923,7.0469,4,BOS,True,2025-04-19 21:00:00,1.0,True,True,,,ABOVE,13.706592122483652,0.3111396411803781,DOTUSDT,1,1.162995594713668,0.022699999999999942,2025-04-19 22:00:00,3.8436,-0.0,stop_loss
LONG,0.3026,0.308,0.3003,2.35,TREND,33.4678,0.0024,36.4706,11.1765,4,BOS,True,2025-04-19 18:00:00,1.0,True,True,,,ABOVE,133.99085943115622,0.3081789766916551,ARBUSDT,5,0.1304347826087072,0.0022999999999999687,2025-04-19 23:00:00,0.3003,-0.3081789766916551,stop_loss
SHORT,84130.1,83561.0548,84340.8575,2.7,TREND,38.326,221.85,7.2378,45.2944,4,BOS,True,2025-04-20 10:00:00,0.96,True,True,,,BELOW,0.0011446644110848021,0.24124660961919653,BTCUSDT,2,0.23723948139450218,210.75749999999243,2025-04-20 12:00:00,84340.8575,-0.24124660961919653,stop_loss
SHORT,0.1614,0.1591,0.1624,2.2,TREND,27.2031,0.0011,7.3616,42.9316,4,BOS,True,2025-04-20 10:00:00,1.0,True,True,,,BELOW,241.2466096191963,0.24124660961919653,HBARUSDT,4,0.0,0.0010000000000000009,2025-04-20 14:00:00,0.1624,-0.24124660961919653,stop_loss
SHORT,0.6112,0.6005,0.6153,2.6,TREND,37.3769,0.0043,7.5908,42.5743,4,BOS,False,2025-04-20 15:00:00,0.88,True,True,,,BELOW,51.01379670079868,0.2091565664732742,ADAUSDT,1,0.0,0.0040999999999999925,2025-04-20 16:00:00,0.6153,-0.2091565664732742,stop_loss
LONG,597.2,602.4623,597.2,2.35,TREND,31.2665,2.3571,31.8182,10.6061,4,BOS,True,2025-04-21 00:00:00,1.0,True,True,,,ABOVE,0.1367141369062463,0.30614396677416705,BNBUSDT,1,1.1610771223149317,2.239300000000071,2025-04-21 01:00:00,597.2,-0.0,stop_loss
LONG,599.8,606.1759,599.8,2.7,TREND,35.1898,2.4857,39.0805,8.6207,4,BOS,True,2025-04-21 01:00:00,1.0,True,True,,,ABOVE,0.11785919245677318,0.27831269706742456,BNBUSDT,4,2.625561107817412,2.3614000000000033,2025-04-21 05:00:00,606.1759,0.7514584251851403,take_profit
LONG,5.415,5.5292,5.415,2.35,TREND,34.0482,0.0511,47.067,11.1732,4,BOS,True,2025-04-21 01:00:00,1.0,True,True,,,ABOVE,5.726598705090991,0.27831269706742456,UNIUSDT,9,1.2345679012345492,0.04860000000000042,2025-04-21 10:00:00,5.415,-0.0,stop_loss
LONG,0.1718,0.177,0.1699,2.7,TREND,38.0324,0.002,48.3618,9.9003,4,BOS,True,2025-04-21 01:00:00,0.96,True,True,,,ABOVE,125.55460018079216,0.2385537403435067,HBARUSDT,11,0.7157894736842058,0.0019000000000000128,2025-04-21 12:00:00,0.1699,-0.2385537403435067,stop_loss
LONG,0.6364,0.6509,0.6364,2.35,TREND,34.0975,0.0065,30.2863,6.9383,4,BOS,True,2025-04-22 08:00:00,1.0,True,True,,,ABOVE,45.26491355119057,0.28064246401738074,ADAUSDT,5,2.12903225806452,0.006199999999999983,2025-04-22 13:00:00,0.6509,0.6563412464922663,take_profit
LONG,0.1751,0.1794,0.1751,2.7,TREND,36.4988,0.0017,37.2083,7.9762,4,BOS,True,2025-04-22 13:00:00,1.0,True,True,,,ABOVE,151.94130153284962,0.24310608245256213,HBARUSDT,1,0.9749999999999927,0.001600000000000018,2025-04-22 14:00:00,0.1751,-0.0,stop_loss
LONG,2.1323,2.1689,2.1323,2.25,TREND,30.415,0.0171,29.9124,9.8874,4,BOS,False,2025-04-22 13:00:00,0.88,True,True,,,ABOVE,13.683676688169314,0.22304393001715653,XRPUSDT,1,1.1104294478527774,0.01629999999999976,2025-04-22 14:00:00,2.1323,-0.0,stop_loss
LONG,143.12,146.7016,143.12,2.35,TREND,31.6125,1.6043,35.5298,4.8085,4,BOS,True,2025-04-22 13:00:00,1.0,True,True,,,ABOVE,0.20470188251916144,0.3119861391474548,SOLUSDT,3,1.4106685912997834,1.5241000000000042,2025-04-22 16:00:00,146.7016,0.7331602624306304,take_profit
LONG,81.15,83.1066,81.15,2.6,TREND,38.5844,0.7921,40.9378,5.9513,4,BOS,False,2025-04-22 13:00:00,0.8,True,True,,,ABOVE,0.2822894225814308,0.21242279049253004,LTCUSDT,4,2.591362126245791,0.7525000000000119,2025-04-22 17:00:00,83.1066,0.552327484222826,take_profit
LONG,3.8767,4.0016,3.8767,2.7,TREND,39.9193,0.0487,27.1567,15.0528,4,BOS,True,2025-04-22 14:00:00,0.96,True,True,,,ABOVE,5.25067132726916,0.24310608245256213,DOTUSDT,7,2.829373650107986,0.04630000000000001,2025-04-22 21:00:00,4.0016,0.6558088487759169,take_profit
LONG,13.812,14.1985,13.812,2.35,TREND,32.1569,0.1731,37.7475,6.0231,4,BOS,True,2025-04-22 14:00:00,1.0,True,True,,,ABOVE,1.8965722744526299,0.3119861391474548,LINKUSDT,7,1.4893617021276788,0.16449999999999854,2025-04-22 21:00:00,13.812,-0.0,stop_loss
LONG,0.7381,0.7659,0.7381,2.6,TREND,35.9129,0.0113,43.7817,7.1066,4,BOS,False,2025-04-22 21:00:00,0.88,True,True,,,ABOVE,23.88145748553388,0.2555315950952109,OPUSDT,7,2.7102803738317953,0.010699999999999932,2025-04-23 04:00:00,0.7659,0.663904518097843,take_profit
LONG,4.0077,4.1349,4.0502,2.6,TREND,37.6469,0.0515,43.0374,9.0707,4,BOS,False,2025-04-22 21:00:00,0.88,True,True,,,ABOVE,4.479081421476115,0.21902708151018077,DOTUSDT,11,3.175869120654424,0.04889999999999972,2025-04-23 08:00:00,4.1349,0.5697391568117628,take_profit
LONG,0.1846,0.1904,0.1846,2.35,TREND,31.5036,0.0026,32.1409,15.2033,4,BOS,True,2025-04-24 14:00:00,1.0,True,True,,,ABOVE,126.09608594477415,0.32784982345641167,HBARUSDT,1,1.1615384615384743,0.002599999999999991,2025-04-24 15:00:00,0.1846,-0.0,stop_loss
LONG,4.0978,4.2124,4.0978,2.35,TREND,33.8168,0.0513,25.626,20.7568,4,BOS,True,2025-04-24 14:00:00,1.0,True,True,,,ABOVE,6.718234087221557,0.32784982345641167,DOTUSDT,3,2.1209016393442535,0.048799999999999955,2025-04-24 17:00:00,4.2124,0.7699096263955861,take_profit
LONG,0.1911,0.199,0.1877,2.35,TREND,28.777,0.0036,28.52,9.34,4,BOS,True,2025-04-26 01:00:00,1.0,True,True,,,ABOVE,76.01910618838517,0.25846496104050853,DOGEUSDT,2,0.0,0.0033999999999999864,2025-04-26 03:00:00,0.1877,-0.25846496104050853,stop_loss
SHORT,600.2,594.4593,601.0,2.25,TREND,30.5259,2.6857,16.2234,23.6702,4,BOS,False,2025-04-27 01:00:00,0.8745,True,True,,,BELOW,0.09258135362779432,0.23621206564594927,BNBUSDT,16,0.8230775260641486,2.551399999999944,2025-04-27 17:00:00,601.0,-0.07406508290223125,stop_loss
SHORT,21.142,20.5241,21.4049,2.35,TREND,33.9978,0.2768,7.5613,35.4323,4,BOS,True,2025-04-28 01:00:00,1.0,True,True,,,BELOW,1.2553640306638354,0.3300352036615247,AVAXUSDT,1,0.0,0.2629000000000019,2025-04-28 02:00:00,21.4049,-0.3300352036615247,stop_loss
SHORT,2.434,2.3587,2.466,2.35,TREND,28.1433,0.0337,10.1695,28.8136,4,BOS,True,2025-04-28 01:00:00,1.0,True,True,,,BELOW,8.036571517731923,0.2571702885674218,NEARUSDT,1,0.0,0.03200000000000003,2025-04-28 02:00:00,2.466,-0.2571702885674218,stop_loss
LONG,0.3443,0.3547,0.3405,2.7,TREND,38.8324,0.004,30.4425,17.6991,4,BOS,True,2025-04-28 07:00:00,0.96,True,True,,,ABOVE,67.07475334315254,0.2548840627039776,ARBUSDT,3,0.21052631578948136,0.00379999999999997,2025-04-28 10:00:00,0.3405,-0.2548840627039776,stop_loss
SHORT,0.6654,0.6483,0.6727,2.35,TREND,29.2125,0.0076,16.2617,41.4953,4,BOS,True,2025-04-30 13:00:00,1.0,True,True,,,BELOW,34.77968453345848,0.25389169709424597,ADAUSDT,1,0.0,0.007299999999999973,2025-04-30 14:00:00,0.6727,-0.25389169709424597,stop_loss
SHORT,0.3151,0.3034,0.3194,2.7,TREND,38.5583,0.0046,16.1442,35.7367,4,BOS,True,2025-04-30 13:00:00,0.96,True,True,,,BELOW,59.04458071959173,0.25389169709424597,ARBUSDT,1,0.0,0.004300000000000026,2025-04-30 14:00:00,0.3194,-0.25389169709424597,stop_loss
SHORT,20.497,19.8947,20.7533,2.35,TREND,34.9296,0.2698,12.4702,38.4167,4,BOS,True,2025-04-30 13:00:00,1.0,True,True,,,BELOW,1.155704174573888,0.296206979943287,AVAXUSDT,1,0.0,0.25629999999999953,2025-04-30 14:00:00,20.7533,-0.296206979943287,stop_loss
SHORT,355.3,346.5966,359.2561,2.2,TREND,26.7669,4.1643,22.2985,31.0463,4,BOS,True,2025-04-30 13:00:00,0.96,True,True,,,BELOW,0.06417726980972333,0.25389169709424597,BCHUSDT,1,0.0,3.956099999999992,2025-04-30 14:00:00,359.2561,-0.25389169709424597,stop_loss
SHORT,2.683,2.6127,2.7129,2.35,TREND,32.0039,0.0315,19.2744,33.7868,4,BOS,True,2025-04-30 13:00:00,1.0,True,True,,,BELOW,10.8972467537664,0.32582767793761575,FILUSDT,1,0.0,0.029900000000000038,2025-04-30 14:00:00,2.7129,-0.32582767793761575,stop_loss
SHORT,0.1761,0.1699,0.1785,2.6,TREND,35.807,0.0025,10.701,40.887,4,BOS,False,2025-04-30 13:00:00,0.88,True,True,,,BELOW,107.84234706673134,0.25882163296015365,HBARUSDT,1,0.0,0.0023999999999999855,2025-04-30 14:00:00,0.1785,-0.25882163296015365,stop_loss
SHORT,81.58,79.6587,82.4533,2.2,TREND,27.9219,0.9193,12.5874,40.1709,4,BOS,True,2025-04-30 13:00:00,1.0,True,True,,,BELOW,0.2907267801376913,0.25389169709424597,LTCUSDT,1,0.0,0.8733000000000004,2025-04-30 14:00:00,82.4533,-0.25389169709424597,stop_loss
SHORT,2.381,2.3002,2.4109,2.7,TREND,35.0537,0.0315,12.2449,42.6304,4,BOS,True,2025-04-30 13:00:00,1.0,True,True,,,BELOW,9.906587957969451,0.296206979943287,NEARUSDT,1,0.0,0.029900000000000038,2025-04-30 14:00:00,2.4109,-0.296206979943287,stop_loss
SHORT,5.078,4.9163,5.1468,2.35,TREND,30.0933,0.0724,17.6529,35.7988,4,BOS,True,2025-04-30 13:00:00,1.0,True,True,,,BELOW,3.874800609723258,0.26658628194895834,UNIUSDT,1,0.0,0.06879999999999953,2025-04-30 14:00:00,5.1468,-0.26658628194895834,stop_loss
LONG,2.582,2.645,2.5587,2.7,TREND,37.2303,0.0246,41.5698,10.1744,3,BOS,True,2025-05-01 10:00:00,1.0,True,True,,,ABOVE,9.986388072420537,0.23268284208739728,NEARUSDT,2,0.0,0.023299999999999876,2025-05-01 12:00:00,2.5587,-0.23268284208739728,stop_loss
LONG,0.1891,0.1928,0.1876,2.35,TREND,30.7696,0.0017,35.1013,12.6779,3,BOS,True,2025-05-01 10:00:00,1.0,True,True,,,ABOVE,162.87798946117798,0.24431698419176717,HBARUSDT,3,0.10666666666668073,0.0015000000000000013,2025-05-01 13:00:00,0.1876,-0.24431698419176717,stop_loss
LONG,86.64,88.3708,86.64,2.6,TREND,35.9542,0.7007,31.8043,11.5189,3,BOS,False,2025-05-01 10:00:00,0.88,True,True,,,ABOVE,0.35631809452604346,0.23720095552598752,LTCUSDT,4,0.9613940213309291,0.6657000000000011,2025-05-01 14:00:00,86.64,-0.0,stop_loss
LONG,383.7,395.6089,379.2893,2.7,TREND,39.0454,4.6429,42.3077,3.0769,4,BOS,True,2025-05-02 14:00:00,0.96,True,True,,,ABOVE,0.05497082845537757,0.2424598330681318,BCHUSDT,1,0.0,4.410699999999963,2025-05-02 15:00:00,379.2893,-0.24245983306813182,stop_loss
LONG,5.469,5.58,5.419,2.22,RANGE,20.2715,0.0629,14.5455,26.1364,4,SWEEP,False,2025-05-02 12:00:00,0.6,False,True,,,,3.661745051730094,0.1830872525865073,APTUSDT,7,0.4399999999999808,0.05000000000000071,2025-05-02 19:00:00,5.419,-0.1830872525865073,stop_loss
SHORT,5.255,5.1673,5.255,2.35,TREND,34.5122,0.0393,10.1818,32.0,3,BOS,True,2025-05-03 10:00:00,1.0,True,True,,,BELOW,7.173160799667659,0.2675588978276045,APTUSDT,1,1.0187667560321754,0.03730000000000011,2025-05-03 11:00:00,5.255,-0.0,stop_loss
SHORT,4.0756,4.0154,4.1024,2.25,TREND,30.646,0.0282,16.0669,30.6386,3,BOS,False,2025-05-03 10:00:00,0.88,True,True,,,BELOW,7.851134155932284,0.21041039537898992,DOTUSDT,2,0.0,0.0268000000000006,2025-05-03 12:00:00,4.1024,-0.21041039537898992,stop_loss
SHORT,2.507,2.4571,2.5292,2.25,TREND,30.4799,0.0234,9.4801,33.6391,4,BOS,False,2025-05-03 10:00:00,0.88,True,True,,,BELOW,9.951843024682056,0.22093091514793942,AXSUSDT,3,0.1351351351351416,0.022199999999999775,2025-05-03 13:00:00,2.5292,-0.22093091514793942,stop_loss
SHORT,0.3271,0.3218,0.3295,2.2,TREND,27.0427,0.0025,10.084,33.0532,3,BOS,True,2025-05-03 10:00:00,1.0,True,True,,,BELOW,95.55674922414393,0.2293361981379467,ARBUSDT,4,0.49999999999998845,0.0024000000000000132,2025-05-03 14:00:00,0.3295,-0.2293361981379467,stop_loss
SHORT,0.3227,0.316,0.3257,2.25,TREND,31.6348,0.0031,18.3673,43.0839,4,BOS,False,2025-05-03 16:00:00,0.88,True,True,,,BELOW,89.04740737820785,0.2671422221346238,ARBUSDT,1,0.1999999999999963,0.0030000000000000027,2025-05-03 17:00:00,0.316,0.5966176294339911,take_profit
SHORT,593.1,589.0974,594.8032,2.35,TREND,34.6835,1.7929,1.992,24.7012,4,BOS,True,2025-05-04 09:00:00,1.0,True,True,,,BELOW,0.16477563617283159,0.2806458635295543,BNBUSDT,2,0.0,1.7031999999999243,2025-05-04 11:00:00,594.8032,-0.2806458635295543,stop_loss
SHORT,4.977,4.8665,5.0272,2.2,TREND,25.3634,0.0529,14.0541,30.1351,4,BOS,True,2025-05-04 23:00:00,0.96,True,True,,,BELOW,4.770138061872183,0.23946093070598054,UNIUSDT,1,0.0,0.050199999999999356,2025-05-05 00:00:00,5.0272,-0.2394609307059805,stop_loss
SHORT,0.1744,0.1698,0.1762,2.6,TREND,39.1283,0.0019,8.0596,28.5714,4,BOS,False,2025-05-05 01:00:00,0.8,True,True,,,BELOW,115.79058908658759,0.2084230603558572,HBARUSDT,1,0.0,0.001799999999999996,2025-05-05 02:00:00,0.1762,-0.2084230603558572,stop_loss
SHORT,0.663,0.6407,0.6712,2.7,TREND,39.8469,0.0087,15.2263,34.9794,4,BOS,True,2025-05-05 11:00:00,0.96,True,True,,,BELOW,28.989895021363512,0.23771713917518036,ADAUSDT,7,0.6829268292683,0.008199999999999985,2025-05-05 18:00:00,0.6712,-0.23771713917518036,stop_loss
SHORT,19.456,18.8829,19.668,2.35,TREND,29.8983,0.2567,12.02,33.2499,4,BOS,True,2025-05-05 11:00:00,1.0,True,True,,,BELOW,0.9746500171184107,0.23771713917518036,AVAXUSDT,7,0.44280442804428266,0.2439,2025-05-05 18:00:00,19.668,-0.20662580362910282,stop_loss
SHORT,82.45,79.5703,83.759,2.2,TREND,27.8863,1.3779,12.8046,37.5324,4,BOS,True,2025-05-05 20:00:00,1.0,True,True,,,BELOW,0.1802804693366437,0.23598713436166618,LTCUSDT,2,0.0,1.3089999999999975,2025-05-05 22:00:00,83.759,-0.23598713436166616,stop_loss
SHORT,0.0076,0.0074,0.0077,2.2,TREND,25.563,0.0001,15.6098,37.5,4,BOS,True,2025-05-06 11:00:00,0.96,True,True,,,BELOW,2350.6834205274185,0.23506834205274246,1000PEPEUSDT,1,0.0,0.00010000000000000026,2025-05-06 12:00:00,0.0077,-0.23506834205274246,stop_loss
LONG,86.88,89.6374,86.88,2.7,TREND,35.7432,1.075,39.1362,8.2392,4,BOS,True,2025-05-06 22:00:00,1.0,True,True,,,ABOVE,0.2675074893570589,0.2731786481314268,LTCUSDT,1,4.592636114375273,1.0211999999999932,2025-05-06 23:00:00,89.6374,0.7376251511531554,take_profit
LONG,149.01,153.029,147.4642,2.6,TREND,37.1295,1.6271,30.4214,13.0817,4,BOS,False,2025-05-07 00:00:00,0.88,True,True,,,ABOVE,0.1339818996290397,0.20710922044656763,SOLUSDT,2,0.0,1.5457999999999856,2025-05-07 02:00:00,147.4642,-0.20710922044656763,stop_loss
LONG,91.57,95.346,91.02,2.7,TREND,37.3331,1.4721,55.2159,6.0165,4,BOS,True,2025-05-06 23:00:00,1.0,True,True,,,ABOVE,0.16948516033842995,0.23702499673329402,LTCUSDT,13,0.8580622095101924,1.3984999999999985,2025-05-07 12:00:00,91.02,-0.09321683818613599,stop_loss
LONG,3.5322,3.6785,3.5322,2.35,TREND,33.11,0.0655,36.6332,13.9664,4,BOS,True,2025-05-08 02:00:00,1.0,True,True,,,ABOVE,4.866261912850829,0.3026814909793207,SUIUSDT,1,1.077170418006437,0.06219999999999981,2025-05-08 03:00:00,3.5322,-0.0,stop_loss
LONG,4.1668,4.2597,4.1668,2.2,TREND,27.8025,0.0445,45.7831,9.3815,4,BOS,True,2025-05-08 03:00:00,1.0,True,True,,,ABOVE,5.588997802289387,0.23585570725661345,DOTUSDT,1,0.912322274881511,0.04220000000000024,2025-05-08 04:00:00,4.1668,-0.0,stop_loss
LONG,0.6963,0.7163,0.6963,2.35,TREND,29.4871,0.0089,32.4281,15.8147,4,BOS,True,2025-05-08 02:00:00,1.0,True,True,,,ABOVE,27.747730265483728,0.23585570725661345,ADAUSDT,7,2.564705882352914,0.008500000000000063,2025-05-08 09:00:00,0.7163,0.5549546053096751,take_profit
LONG,0.1794,0.1839,0.1794,2.35,TREND,34.5421,0.0021,32.4861,13.1616,4,BOS,True,2025-05-08 03:00:00,1.0,True,True,,,ABOVE,137.58249589969105,0.27516499179938236,DOGEUSDT,7,2.8099999999999907,0.0020000000000000018,2025-05-08 10:00:00,0.1839,0.6191212315486103,take_profit
LONG,1900.2,1951.109,1900.2,2.35,TREND,33.3255,22.8036,34.415,11.4518,4,BOS,True,2025-05-08 03:00:00,1.0,True,True,,,ABOVE,0.013972021519212993,0.3026814909793207,ETHUSDT,7,2.765493874461048,21.663400000000138,2025-05-08 10:00:00,1951.109,0.7113016435216125,take_profit
LONG,3.5992,3.7766,3.5992,2.7,TREND,36.49,0.0691,39.9132,9.9886,4,BOS,True,2025-05-08 03:00:00,1.0,True,True,,,ABOVE,3.5898889993396215,0.23585570725661345,SUIUSDT,7,2.8812785388127784,0.06570000000000009,2025-05-08 10:00:00,3.7766,0.6368463084828488,take_profit
LONG,5.169,5.3484,5.169,2.7,TREND,38.9529,0.0699,44.5352,9.0909,4,BOS,True,2025-05-08 03:00:00,0.96,True,True,,,ABOVE,3.5520437839851535,0.23585570725661345,UNIUSDT,8,1.0240963855421794,0.06639999999999979,2025-05-08 11:00:00,5.169,-0.0,stop_loss
LONG,0.3257,0.3382,0.3257,2.6,TREND,39.9529,0.005,44.3343,8.3569,4,BOS,False,2025-05-08 03:00:00,0.8,True,True,,,ABOVE,42.93489816564592,0.20608751119509916,ARBUSDT,11,2.458333333333355,0.004799999999999971,2025-05-08 14:00:00,0.3382,0.5366862270705745,take_profit
LONG,3.246,3.3544,3.1999,2.35,TREND,32.8627,0.0486,35.4412,9.8529,4,BOS,True,2025-05-10 23:00:00,1.0,True,True,,,ABOVE,6.897297757944292,0.31796542664123206,FILUSDT,1,0.0,0.04610000000000003,2025-05-11 00:00:00,3.1999,-0.31796542664123206,stop_loss
LONG,3.268,3.4033,3.216,2.6,TREND,35.423,0.0548,32.073,8.9961,4,BOS,False,2025-05-11 02:00:00,0.88,True,True,,,ABOVE,4.832966130817652,0.25131423880251597,FILUSDT,4,0.05769230769231032,0.0519999999999996,2025-05-11 06:00:00,3.216,-0.25131423880251597,stop_loss
LONG,2596.58,2679.0063,2596.58,2.7,TREND,37.8138,32.135,38.625,0.3556,4,BOS,True,2025-05-13 16:00:00,1.0,True,True,,,ABOVE,0.00804334464734939,0.2455488340632096,ETHUSDT,3,3.058156065539433,30.528199999999742,2025-05-13 19:00:00,2679.0063,0.6629831389058157,take_profit
LONG,6.08,6.3576,6.08,2.7,TREND,36.8515,0.1082,38.3498,6.1386,4,BOS,True,2025-05-13 16:00:00,1.0,True,True,,,ABOVE,2.3886073352452244,0.2455488340632096,APTUSDT,10,1.2354085603112792,0.10280000000000022,2025-05-14 02:00:00,6.08,-0.0,stop_loss
LONG,233.01,241.0088,233.01,2.25,TREND,31.3815,3.7421,37.8889,3.3022,4,BOS,False,2025-05-13 18:00:00,0.88,True,True,,,ABOVE,0.07745385368427044,0.2753484498475797,AAVEUSDT,8,1.3952180028129502,3.5549999999999784,2025-05-14 02:00:00,233.01,-0.0,stop_loss
SHORT,95.64,92.7468,96.9551,2.2,TREND,26.02,1.3843,11.6099,29.1538,4,BOS,True,2025-05-15 07:00:00,0.96,True,True,,,BELOW,0.18867773752279315,0.24813009261622548,LTCUSDT,1,0.0,1.315100000000001,2025-05-15 08:00:00,96.9551,-0.24813009261622548,stop_loss
SHORT,165.0,159.346,167.0941,2.7,TREND,37.7895,2.2043,2.9164,31.3675,4,BOS,True,2025-05-17 01:00:00,1.0,True,True,,,BELOW,0.11802875837526088,0.24716402291363349,SOLUSDT,2,0.0,2.0940999999999974,2025-05-17 03:00:00,167.0941,-0.24716402291363349,stop_loss
SHORT,2.3279,2.2636,2.3553,2.35,TREND,32.3389,0.0288,3.6192,34.6306,4,BOS,True,2025-05-17 01:00:00,1.0,True,True,,,BELOW,11.576417131599587,0.31719382940582974,XRPUSDT,2,0.0,0.02740000000000009,2025-05-17 03:00:00,2.3553,-0.31719382940582974,stop_loss
SHORT,4.6316,4.4549,4.697,2.7,TREND,38.7584,0.0689,1.4311,38.7846,4,BOS,True,2025-05-17 01:00:00,0.96,True,True,,,BELOW,3.7792664054072196,0.24716402291363349,DOTUSDT,3,0.0,0.06540000000000035,2025-05-17 04:00:00,4.697,-0.24716402291363346,stop_loss
SHORT,0.0124,0.0117,0.012535,2.35,TREND,29.2415,0.0003,7.7344,34.5074,4,BOS,True,2025-05-17 01:00:00,1.0,True,True,,,BELOW,823.8800763787785,0.24716402291363349,1000PEPEUSDT,13,0.5999999999999989,0.0002999999999999999,2025-05-17 14:00:00,0.012535,-0.11122381031113486,stop_loss
LONG,3.031,3.1206,2.9929,2.35,TREND,32.8769,0.0401,27.9359,9.6085,4,BOS,True,2025-05-18 08:00:00,1.0,True,True,,,ABOVE,8.204286165502289,0.3125833029056374,AXSUSDT,2,0.0,0.03810000000000002,2025-05-18 10:00:00,2.9929,-0.3125833029056374,stop_loss
