direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,requested_size,actual_size,trade_risk,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit
SHORT,2.0807,1.0,0.02062,,2.0605,0.6726495726495726,TREND,31.9163,0.0275,12.8605,26.7082,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0405000000000002,,,BOS,False,,,2.2665,2023-03-27 14:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.11699999999999999,,425968.4010769659,140749.4475248313,1576196.8539554176,886312.4521208431,79144.92892010025,1407494.475248313,0.2,886312.4521208431,"⚠️ SCALE-IN OPUSDT L2: requested_size=1576196.8540, actual_size=1407494.4752, available=1407494.4752, units=676452.383932, trade_risk=79144.9289 (requested > available, capped)",True,521182.02312746993,OPUSDT,7,0.4042735042735072,0.5709401709401726,0.2888888888888875,0.5709401709401726,2.1145,2.0139,2.2665,2,84325.14851933687,0.6726495726495726,True,True,1,True,2.1491000000000002,345,7172,2023-03-27 21:00:00,2.0605,92929.71022109158,take_profit,TP,6996030.094232754
SHORT,0.3543,3.0,0.003311,,0.3442,1.553846153846152,TREND,34.7988,0.0044,13.754,30.2589,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0040999999999999925,,,BOS,False,,,0.3608,2023-03-28 02:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.006500000000000006,,19746062.92473258,385048.2270322857,20988090.282698262,6996030.094232754,128349.40901076188,6996030.094232754,0.2,6996030.094232754,"⚠️ ENTRY ADAUSDT: requested_size=20988090.2827, actual_size=6996030.0942, available=6996030.0942, units=19746062.924733, trade_risk=128349.4090 (requested > available, capped)",True,0.0,ADAUSDT,1,1.3076923076923077,1.6615384615384565,0.0,1.6615384615384565,0.3543,0.3435,0.3608,0,0.0,1.553846153846152,True,True,0,False,0.3478,347,10826,2023-03-28 03:00:00,0.3442,199435.23553979903,take_profit,TP,7195465.3297725525
LONG,27335.7,1.0,157.730357,,28222.3,3.2525613163613865,TREND,30.918,210.3071,38.0668,10.5254,3.5,3_to_4,0.5,BULLISH_BOS,False,,,288.0,,,BOS,False,,27657.8,,2023-03-29 04:15:00,2.5,zone,full,NONE,False,zone,,ABOVE,322.09999999999854,15m,131.61297003136104,254355.22588260716,21586395.989317656,7195465.3297725525,84785.0752942024,7195465.3297725525,0.2,3597732.6648862762,"⚠️ ENTRY BTCUSDT: requested_size=21586395.9893, actual_size=7195465.3298, available=7195465.3298, units=263.225940, trade_risk=84785.0753 (requested > available, capped)",True,0.0,BTCUSDT,12,3.6041601986960665,4.063334368208647,0.0,4.063334368208647,28644.5,27335.7,27013.600000000002,0,42392.5376471012,3.2525613163613865,True,True,1,True,27657.8,348,10852,2023-03-29 16:00:00,28222.3,159080.5968769057,take_profit,TP,4011114.5302646654
LONG,28037.8,1.0,157.730357,,28222.3,0.7627830793334288,TREND,30.918,210.3071,38.0668,10.5254,3.5,3_to_4,0.5,BULLISH_BOS,False,,,288.0,,,BOS,False,,27657.8,,2023-03-29 06:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,702.0999999999985,15m,120.75925835949661,273459.24837526615,10920375.607600132,3385823.934031894,84785.0752942024,3640125.2025333773,0.2,3385823.934031894,"⚠️ SCALE-IN BTCUSDT L1: requested_size=10920375.6076, actual_size=3640125.2025, available=3640125.2025, units=129.829202, trade_risk=91153.0828 (requested > available, capped)",True,254301.26850148337,BTCUSDT,10,0.6534681669277884,0.8641219199544252,0.11081042586526055,0.8641219199544252,28644.5,27960.0,27013.600000000002,1,42392.5376471012,0.7627830793334288,True,True,1,True,27657.8,348,10852,2023-03-29 16:00:00,28222.3,64672.62081442832,take_profit,TP,7461611.085110988
LONG,0.3763,,0.003252,,0.4017,1.3063492063492048,TREND,35.4917,0.0043,42.8336,1.8122,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.0029000000000000137,,,BOS,True,,0.3448,,2023-03-31 11:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.03150000000000003,,9914444.70517006,1492322.2170221976,17827328.579855632,7461611.085110988,624610.0164257144,7461611.085110988,0.2,3730805.542555494,"⚠️ ENTRY ADAUSDT: requested_size=17827328.5799, actual_size=7461611.0851, available=7461611.0851, units=19828889.410340, trade_risk=624610.0164 (requested > available, capped)",True,0.0,ADAUSDT,11,0.9841269841269824,1.044444444444443,0.0,1.044444444444443,0.4092,0.3763,0.3448,0,312305.0082128572,1.3063492063492048,True,True,1,True,0.40780000000000005,349,10907,2023-03-31 22:00:00,0.4017,564131.9037241765,take_profit,TP,4294937.44627967
LONG,0.4063,,0.003252,,0.3745,-0.5,TREND,35.4917,0.0043,42.8336,1.8122,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.0029000000000000137,,,BOS,True,,0.3448,,2023-03-31 15:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.031799999999999995,,5145419.621227198,808622.1101536703,5342165.257811972,2090583.9921046107,316443.3067054727,4043110.550768351,0.2,2090583.9921046107,"⚠️ SCALE-IN ADAUSDT L1: requested_size=5342165.2578, actual_size=4043110.5508, available=4043110.5508, units=9951047.380675, trade_risk=316443.3067 (requested > available, capped)",True,1952526.5586637405,ADAUSDT,58,0.03144654088050318,0.09119496855345956,1.1320754716981127,0.09119496855345956,0.4092,0.3703,0.3448,1,312305.0082128572,-0.5,True,True,1,True,0.40780000000000005,349,10907,2023-04-03 01:00:00,0.3745,148680.6642578323,take_profit,TP,8439963.132102383
LONG,6.287,,0.047411,,6.297,0.036764705882352124,TREND,37.8486,0.0632,31.1864,12.5424,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.03599999999999959,,,BOS,False,,6.015,,2023-03-31 15:15:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.27200000000000024,15m,310565.7004395961,195252.65586637406,4513064.1449701935,1952526.5586637405,84473.8705195702,1952526.5586637405,0.2,1952526.5586637405,"⚠️ ENTRY DOTUSDT: requested_size=4513064.1450, actual_size=1952526.5587, available=1952526.5587, units=310565.700440, trade_risk=84473.8705 (requested > available, capped)",True,0.0,DOTUSDT,15,0.27573529411764747,0.38235294117647056,0.22794117647058906,0.38235294117647056,6.391,6.225,6.015,0,0.0,0.036764705882352124,True,True,0,False,6.559,350,10911,2023-04-01 06:00:00,6.297,3105.6570043958945,take_profit,TP,1955632.2156681365
LONG,21.134,,0.184071,,20.8886,-1.0,TREND,34.1627,0.2454,38.766,3.1432,3.0,3_to_4,0.5,,True,,,0.23000000000000043,,,BOS,True,,20.941,,2023-03-31 23:00:00,2.5,momentum,,NONE,False,momentum,9.0,ABOVE,0.24540000000000006,,203224.06767671384,149613.55862359673,12884812.33883901,4294937.44627967,49871.18620786559,4294937.44627967,0.2,4294937.44627967,"⚠️ ENTRY SOLUSDT: requested_size=12884812.3388, actual_size=4294937.4463, available=4294937.4463, units=203224.067677, trade_risk=49871.1862 (requested > available, capped)",True,0.0,SOLUSDT,7,0.33822330888344904,0.8883455582722083,1.1817440912795398,0.8883455582722083,21.352,20.844,20.8886,0,0.0,-1.0,True,True,0,False,21.3794,351,10919,2023-04-01 06:00:00,20.8886,-49871.18620786559,stop_loss,SL,6200698.475739941
SHORT,11.0623,1.0,0.117375,,11.137,-0.22725889869181654,TREND,38.086,0.1565,5.8877,52.168,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.14700000000000024,,,BOS,True,,,11.391,2023-04-03 02:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.32869999999999955,,762948.3138318779,752343.3322696137,25319889.396307148,8439963.132102383,250781.1107565379,8439963.132102383,0.2,8439963.132102383,"⚠️ ENTRY ATOMUSDT: requested_size=25319889.3963, actual_size=8439963.1321, available=8439963.1321, units=762948.313832, trade_risk=250781.1108 (requested > available, capped)",True,0.0,ATOMUSDT,6,0.3629449345908154,0.6245816854274457,0.431092181320354,0.6245816854274457,11.204,10.857,11.391,0,0.0,-0.22725889869181654,True,True,0,False,10.733600000000001,352,10970,2023-04-03 08:00:00,11.137,-56992.23904324127,stop_loss,trailing_stop,8382970.893059142
SHORT,310.6,,1.004464,,309.65,0.624183006535954,TREND,32.316,1.3393,21.8667,29.8667,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.6499999999999773,,,BOS,True,,,318.25,2023-04-03 15:15:00,2.5,momentum,,NONE,False,momentum,3.0,ABOVE,7.649999999999977,15m,13494.801823984451,619411.4037208845,25148912.679177426,8382970.893059142,206470.46790696148,8382970.893059142,0.2,4191485.446529571,"⚠️ ENTRY BNBUSDT: requested_size=25148912.6792, actual_size=8382970.8931, available=8382970.8931, units=26989.603648, trade_risk=206470.4679 (requested > available, capped)",True,0.0,BNBUSDT,12,1.2222222222222288,1.614379084967328,0.1764705882352902,1.614379084967328,311.95,298.25,318.25,0,103235.23395348074,0.624183006535954,True,True,1,True,302.95000000000005,353,10983,2023-04-04 03:00:00,309.65,116055.29568626659,take_profit,TP,5625020.383524322
SHORT,301.25,,1.004464,,310.2,-0.23360655737704894,TREND,32.316,1.3393,21.8667,29.8667,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.6499999999999773,,,BOS,True,,,318.25,2023-04-03 20:00:00,2.5,momentum,,NONE,False,momentum,3.0,ABOVE,12.199999999999989,15m,9882.957806388602,727073.044662691,12884162.041449156,2977241.0391745665,168010.28270860625,4294720.680483052,0.2,2977241.0391745665,"⚠️ SCALE-IN BNBUSDT L1: requested_size=12884162.0414, actual_size=4294720.6805, available=4294720.6805, units=14256.334209, trade_risk=173927.2774 (requested > available, capped)",True,1317479.641308485,BNBUSDT,10,0.0,0.21311475409836272,0.8032786885245918,0.21311475409836272,311.05,298.65,318.25,1,103235.23395348074,-0.23360655737704894,True,True,1,True,302.95000000000005,353,10983,2023-04-04 06:00:00,310.2,14782.761586302862,take_profit,TP,8617044.184285192
SHORT,0.0662,,0.000494,,0.06619,0.0027027027027016486,TREND,38.5,0.0007,17.3348,27.9523,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.001700000000000007,,,BOS,False,,,0.0699,2023-04-06 04:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.003700000000000009,15m,130166830.57832617,861704.4184285193,15417522.297288604,8617044.184285192,481617.273139808,8617044.184285192,0.2,8617044.184285192,"⚠️ ENTRY HBARUSDT: requested_size=15417522.2973, actual_size=8617044.1843, available=8617044.1843, units=130166830.578326, trade_risk=481617.2731 (requested > available, capped)",True,0.0,HBARUSDT,2,0.1459459459459453,0.2162162162162144,0.002702702702705399,0.2162162162162144,0.06621,0.0654,0.0699,0,0.0,0.0027027027027016486,True,True,0,False,0.062499999999999986,354,11044,2023-04-06 06:00:00,0.06619,1301.668305782757,take_profit,TP,8618345.852590974
LONG,8.66,,0.119946,,8.627,-0.11036789297658706,TREND,38.0271,0.1599,30.6833,17.3738,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.07599999999999874,,,BOS,False,,8.361,,2023-04-07 15:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.2989999999999995,,995190.0522622372,861834.5852590975,24961496.68342407,8618345.852590974,297561.8256264084,8618345.852590974,0.2,8618345.852590974,"⚠️ ENTRY AXSUSDT: requested_size=24961496.6834, actual_size=8618345.8526, available=8618345.8526, units=995190.052262, trade_risk=297561.8256 (requested > available, capped)",True,0.0,AXSUSDT,10,0.46822742474916657,0.8026755852842831,0.16387959866220592,0.8026755852842831,8.9,8.611,8.361,0,0.0,-0.11036789297658706,True,True,0,False,8.959,355,11079,2023-04-08 01:00:00,8.627,-32841.27172465331,stop_loss,trailing_stop,8585504.580866322
SHORT,11.2732,1.0,0.045643,,10.959,1.8504122497055293,TREND,39.8701,0.0609,15.9624,30.5164,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.21700000000000053,,,BOS,False,,,11.443,2023-04-09 09:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.1698000000000004,,761585.4043986022,387951.6050006489,25756513.74259897,8585504.580866322,129317.20166688296,8585504.580866322,0.2,8585504.580866322,"⚠️ ENTRY ATOMUSDT: requested_size=25756513.7426, actual_size=8585504.5809, available=8585504.5809, units=761585.404399, trade_risk=129317.2017 (requested > available, capped)",True,0.0,ATOMUSDT,9,2.209658421672548,2.309776207302698,0.0,2.309776207302698,11.2732,10.881,11.443,0,0.0,1.8504122497055293,True,True,0,False,11.103399999999999,356,11121,2023-04-09 18:00:00,10.959,239290.1340620405,take_profit,TP,8824794.714928363
SHORT,5.977,,0.026625,,5.88,1.830188679245293,TREND,30.5262,0.0355,26.3581,32.998,4.0,4_to_5,1.0,,True,,,0.019999999999999574,,,BOS,True,,,6.03,2023-04-10 01:00:00,2.5,momentum,,NONE,False,momentum,11.0,ABOVE,0.052999999999999936,,1476458.8781877803,234756.96163185677,26474384.144785088,8824794.714928363,78252.32054395226,8824794.714928363,0.2,8824794.714928363,"⚠️ ENTRY UNIUSDT: requested_size=26474384.1448, actual_size=8824794.7149, available=8824794.7149, units=1476458.878188, trade_risk=78252.3205 (requested > available, capped)",True,0.0,UNIUSDT,8,2.24528301886794,2.5283018867924625,0.0,2.5283018867924625,5.977,5.843,6.03,0,0.0,1.830188679245293,True,True,0,False,5.924,357,11137,2023-04-10 09:00:00,5.88,143216.5111842153,take_profit,TP,8968011.226112578
LONG,5.894,,0.039161,,6.093,1.5473684210526286,TREND,37.6706,0.0522,54.1724,7.6607,4.0,4_to_5,1.0,,True,,,0.03900000000000059,,,BOS,True,,5.704,,2023-04-10 18:00:00,2.5,momentum,,NONE,False,momentum,19.0,ABOVE,0.1900000000000004,15m,760774.6204710364,867283.0673369834,26904033.678337738,8968011.226112578,289094.35577899445,8968011.226112578,0.2,4484005.613056289,"⚠️ ENTRY FILUSDT: requested_size=26904033.6783, actual_size=8968011.2261, available=8968011.2261, units=1521549.240942, trade_risk=289094.3558 (requested > available, capped)",True,0.0,FILUSDT,7,1.4736842105263142,1.8157894736842055,0.0,1.8157894736842055,6.239,5.894,5.704,0,144547.17788949722,1.5473684210526286,True,True,1,True,6.0840000000000005,358,11154,2023-04-11 01:00:00,6.093,295941.3273632333,take_profit,TP,7381539.077033594
LONG,6.142,,0.039161,,6.093,0.38812785388127785,TREND,37.6706,0.0522,54.1724,7.6607,4.0,4_to_5,1.0,,True,,,0.03900000000000059,,,BOS,True,,5.704,,2023-04-10 19:00:00,2.5,momentum,,NONE,False,momentum,19.0,ABOVE,0.4380000000000006,15m,330016.387875564,925710.5581891572,12981082.758899078,2026960.6543317141,144547.17788949722,4628552.790945786,0.2,2026960.6543317141,"⚠️ SCALE-IN FILUSDT L1: requested_size=12981082.7589, actual_size=4628552.7909, available=4628552.7909, units=753590.490222, trade_risk=330072.6347 (requested > available, capped)",True,2601592.136614072,FILUSDT,6,0.07305936073059358,0.2214611872146105,0.17123287671232892,0.2214611872146105,6.239,6.067,5.704,1,144547.17788949722,0.38812785388127785,True,True,1,True,6.0840000000000005,358,11154,2023-04-11 01:00:00,6.093,128376.37488359446,take_profit,TP,9536876.106248902
SHORT,5.865,,0.027857,,5.9021,-1.0,TREND,34.3675,0.0371,6.7308,37.8846,3.0,3_to_4,0.5,,True,,,0.03000000000000025,,,BOS,True,,,5.892,2023-04-11 20:00:00,2.5,momentum,,NONE,False,momentum,5.0,BELOW,0.03709999999999969,,1626065.8322675026,180981.12713137153,28610628.31874671,9536876.106248902,60327.04237712384,9536876.106248902,0.2,9536876.106248902,"⚠️ ENTRY UNIUSDT: requested_size=28610628.3187, actual_size=9536876.1062, available=9536876.1062, units=1626065.832268, trade_risk=60327.0424 (requested > available, capped)",True,0.0,UNIUSDT,1,0.0,0.0,2.291105121293819,0.0,5.95,5.865,5.9021,0,0.0,-1.0,True,True,0,False,5.8279000000000005,359,11180,2023-04-11 21:00:00,5.9021,-60327.04237712384,stop_loss,SL,9476549.063871779
SHORT,1.1961,1.0,0.012418,,1.1737,1.3648648648648627,TREND,36.833,0.0166,10.742,38.654,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.02400000000000002,,,BOS,True,,,1.222,2023-04-12 02:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.025900000000000034,,3961436.779479884,615607.2755311748,28429647.191615336,9476549.063871779,205202.42517705826,9476549.063871779,0.2,4738274.531935889,"⚠️ ENTRY ARBUSDT: requested_size=28429647.1916, actual_size=9476549.0639, available=9476549.0639, units=7922873.558960, trade_risk=205202.4252 (requested > available, capped)",True,0.0,ARBUSDT,10,1.169884169884168,1.4092664092664065,0.0,1.4092664092664065,1.1961,1.1596,1.222,0,102601.21258852913,1.3648648648648627,True,True,1,True,1.1702,360,468,2023-04-12 12:00:00,1.1737,191337.39644887845,take_profit,TP,7203053.468781821
SHORT,1.1707,1.0,0.012418,,1.1737,0.4385245901639366,TREND,36.833,0.0166,10.742,38.654,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.02400000000000002,,,BOS,True,,,1.222,2023-04-12 04:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.048799999999999955,,2193076.1118368194,636380.6073992539,14522627.233573254,2567434.204127365,112504.80453722863,4840875.744524418,0.2,2567434.204127365,"⚠️ SCALE-IN ARBUSDT L1: requested_size=14522627.2336, actual_size=4840875.7445, available=4840875.7445, units=4135026.688754, trade_risk=201789.3024 (requested > available, capped)",True,2273441.5403970536,ARBUSDT,8,0.08196721311475424,0.21721311475410193,0.4979508196721314,0.21721311475410193,1.195,1.1601,1.222,1,102601.21258852913,0.4385245901639366,True,True,1,True,1.1702,360,468,2023-04-12 12:00:00,1.1737,96021.9842530189,take_profit,TP,9866509.657162204
LONG,1.2036,1.0,0.011379,,1.5227999999999995,12.0,TREND,34.0394,0.0152,52.0716,8.3333,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.016400000000000192,,,BOS,True,,1.177,,2023-04-13 08:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.026599999999999957,,8197498.884315557,654160.4109683804,29599528.971486613,9866509.657162204,218053.47032279347,9866509.657162204,0.2,9866509.657162204,"⚠️ ENTRY ARBUSDT: requested_size=29599528.9715, actual_size=9866509.6572, available=9866509.6572, units=8197498.884316, trade_risk=218053.4703 (requested > available, capped)",True,0.0,ARBUSDT,18,12.947368421052653,14.78571428571431,0.0,14.78571428571431,1.5969,1.2036,1.177,0,0.0,12.0,True,True,0,False,1.2302,361,498,2023-04-14 02:00:00,1.5227999999999995,1000000.0,take_profit,TP,10866509.657162204
LONG,0.4078,1.0,0.003177,,0.4555,6.913043478260855,TREND,31.9466,0.0042,36.9309,9.1062,4.0,4_to_5,1.0,BULLISH_BOS,True,SWEEP_HIGH,,0.005899999999999961,,,BOS,True,,0.4009,,2023-04-15 08:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.006900000000000017,,26646664.19117755,551585.9487573766,32599528.97148661,10866509.657162204,183861.98291912556,10866509.657162204,0.2,10866509.657162204,"⚠️ ENTRY ADAUSDT: requested_size=32599528.9715, actual_size=10866509.6572, available=10866509.6572, units=26646664.191178, trade_risk=183861.9829 (requested > available, capped)",True,0.0,ADAUSDT,8,7.289855072463752,7.913043478260847,0.0,7.913043478260847,0.4624,0.4078,0.4009,0,0.0,6.913043478260855,True,True,0,False,0.4147,362,11264,2023-04-15 16:00:00,0.4555,1000000.0,take_profit,TP,11866509.657162204
LONG,6.159,1.0,0.046607,,6.314,1.135245901639346,TREND,30.366,0.0621,38.9655,8.7356,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.08699999999999974,,,BOS,True,,5.915,,2023-04-15 16:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.24399999999999977,15m,963347.1064427833,1410340.1638322335,35599528.97148661,11866509.657162204,470113.3879440778,11866509.657162204,0.2,5933254.828581102,"⚠️ ENTRY FILUSDT: requested_size=35599528.9715, actual_size=11866509.6572, available=11866509.6572, units=1926694.212886, trade_risk=470113.3879 (requested > available, capped)",True,0.0,FILUSDT,7,1.098360655737705,1.139344262295085,0.0,1.139344262295085,6.437,6.159,5.915,0,235056.6939720389,1.135245901639346,True,True,1,True,6.403,363,11272,2023-04-15 23:00:00,6.314,384375.4954706705,take_profit,TP,9076504.032381209
LONG,6.427,1.0,0.046607,,6.144,-0.5,TREND,30.366,0.0621,38.9655,8.7356,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.08699999999999974,,,BOS,True,,5.915,,2023-04-15 19:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.2829999999999995,15m,530486.6678424935,1233662.3045106283,15485835.216972295,3409437.814223706,271609.17393535643,6168311.522553141,0.2,3409437.814223706,"⚠️ SCALE-IN FILUSDT L1: requested_size=15485835.2170, actual_size=6168311.5226, available=6168311.5226, units=959749.731220, trade_risk=271609.1739 (requested > available, capped)",True,2758873.7083294354,FILUSDT,40,0.0,0.007067137809189652,1.1378091872791511,0.007067137809189652,6.429,6.105,5.915,1,235056.6939720389,-0.5,True,True,1,True,6.403,363,11272,2023-04-17 11:00:00,6.144,84928.9669726135,take_profit,TP,12395914.032855539
LONG,6.786,,0.042214,,6.766,-0.04950495049504846,TREND,33.3701,0.0563,21.3198,12.0558,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.0519999999999996,,,BOS,True,,6.382,,2023-04-15 23:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.4039999999999999,15m,1337533.7507193058,1621090.9058717985,27229512.097143628,9076504.032381209,540363.6352905994,9076504.032381209,0.2,9076504.032381209,"⚠️ ENTRY DOTUSDT: requested_size=27229512.0971, actual_size=9076504.0324, available=9076504.0324, units=1337533.750719, trade_risk=540363.6353 (requested > available, capped)",True,0.0,DOTUSDT,2,0.04950495049505066,0.11138613861386343,0.18564356435643392,0.11138613861386343,6.831,6.711,6.382,0,0.0,-0.04950495049504846,True,True,0,False,7.1899999999999995,364,11279,2023-04-16 01:00:00,6.766,-26750.675014385546,stop_loss,trailing_stop,9049753.357366823
LONG,0.069,,0.000503,,0.06787,-0.49130434782608734,TREND,32.4622,0.0007,24.9201,10.2236,3.0,3_to_4,0.5,,True,,,0.0008299999999999974,,,BOS,True,,0.0667,,2023-04-16 21:00:00,2.5,momentum,,NONE,False,momentum,12.0,BELOW,0.0023000000000000104,15m,131155845.75893945,904975.3357366823,27149260.07210035,9049753.357366823,301658.44524556206,9049753.357366823,0.2,9049753.357366823,"⚠️ ENTRY HBARUSDT: requested_size=27149260.0721, actual_size=9049753.3574, available=9049753.3574, units=131155845.758939, trade_risk=301658.4452 (requested > available, capped)",True,0.0,HBARUSDT,3,0.2652173913043464,0.299999999999997,0.7913043478260844,0.299999999999997,0.06969,0.06718,0.0667,0,0.0,-0.49130434782608734,True,True,0,False,0.07130000000000002,365,11301,2023-04-17 00:00:00,0.06787,-148206.10570760237,stop_loss,trailing_stop,8901547.25165922
SHORT,6.2757,1.0,0.042696,,5.469,3.628879892037774,TREND,32.0459,0.0569,5.3952,42.7854,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.47299999999999986,,,BOS,True,,,6.498,2023-04-21 17:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.2223000000000006,,1975224.1236603947,1317276.9680691208,37187742.098566614,12395914.032855539,439092.3226897069,12395914.032855539,0.2,12395914.032855539,"⚠️ ENTRY UNIUSDT: requested_size=37187742.0986, actual_size=12395914.0329, available=12395914.0329, units=1975224.123660, trade_risk=439092.3227 (requested > available, capped)",True,0.0,UNIUSDT,7,3.8942869995501446,3.93477282950966,0.0,3.93477282950966,6.2757,5.401,6.498,0,0.0,3.628879892037774,True,True,0,False,6.053399999999999,366,11417,2023-04-22 00:00:00,5.469,1000000.0,take_profit,TP,13395914.032855539
SHORT,125.7272,1.0,0.945536,,119.9,2.4558327714093036,TREND,36.1478,1.2607,12.7479,27.1955,3.5,3_to_4,0.5,BEARISH_BOS,False,,,2.299999999999997,,,BOS,False,,,128.1,2023-04-22 06:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,2.372799999999998,,106547.46174937117,758447.451716723,40187742.098566614,13395914.032855539,252815.8172389077,13395914.032855539,0.2,13395914.032855539,"⚠️ ENTRY BCHUSDT: requested_size=40187742.0986, actual_size=13395914.0329, available=13395914.0329, units=106547.461749, trade_risk=252815.8172 (requested > available, capped)",True,0.0,BCHUSDT,1,2.2661834120027,2.3293998651382326,0.0,2.3293998651382326,125.7272,120.2,128.1,0,0.0,2.4558327714093036,True,True,0,False,123.3544,367,11430,2023-04-22 07:00:00,119.9,620873.3691059346,take_profit,TP,14016787.401961474
SHORT,8.124,1.0,0.037929,,7.938,1.2827586206896646,TREND,32.6309,0.0506,13.8418,32.7684,3.0,3_to_4,0.5,BEARISH_BOS,True,,,0.14300000000000068,,,BOS,True,,,8.269,2023-04-23 15:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.14499999999999957,,1725355.416292648,750529.6060872996,42050362.20588442,14016787.401961474,250176.53536243323,14016787.401961474,0.2,14016787.401961474,"⚠️ ENTRY AXSUSDT: requested_size=42050362.2059, actual_size=14016787.4020, available=14016787.4020, units=1725355.416293, trade_risk=250176.5354 (requested > available, capped)",True,0.0,AXSUSDT,7,2.8000000000000123,3.200000000000012,0.0,3.200000000000012,8.124,7.66,8.269,0,0.0,1.2827586206896646,True,True,0,False,7.979000000000001,368,11463,2023-04-23 22:00:00,7.938,320916.10743043397,take_profit,TP,14337703.509391908
SHORT,1.927,1.0,0.021429,,1.892,0.3240740740740751,TREND,39.1594,0.0286,14.25,35.25,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.03499999999999992,,,BOS,False,,,2.035,2023-04-24 02:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.1080000000000001,15m,7440427.353083502,1433770.350939191,25582180.243146468,14337703.509391908,803566.1541330189,14337703.509391908,0.2,14337703.509391908,"⚠️ ENTRY NEARUSDT: requested_size=25582180.2431, actual_size=14337703.5094, available=14337703.5094, units=7440427.353084, trade_risk=803566.1541 (requested > available, capped)",True,0.0,NEARUSDT,8,0.4537037037037047,0.5185185185185185,0.0,0.5185185185185185,1.927,1.871,2.035,0,0.0,0.3240740740740751,True,True,0,False,1.819,369,11474,2023-04-24 10:00:00,1.892,260414.95735792362,take_profit,TP,14598118.466749832
SHORT,0.0595,,0.000401,,0.0602,-0.5,TREND,38.8266,0.0005,11.8984,32.2193,4.0,4_to_5,1.0,,True,,,0.00034999999999999615,,,BOS,True,,,0.0602,2023-04-24 16:00:00,2.5,momentum,,NONE,False,momentum,11.0,BELOW,0.0006999999999999992,15m,122673264.42646918,515227.71059117,43794355.400249496,14598118.466749832,171742.57019705666,14598118.466749832,0.2,7299059.233374916,"⚠️ ENTRY HBARUSDT: requested_size=43794355.4002, actual_size=14598118.4667, available=14598118.4667, units=245346528.852938, trade_risk=171742.5702 (requested > available, capped)",True,0.0,HBARUSDT,4,0.0,1.4571428571428588,1.0142857142857187,1.4571428571428588,0.06021,0.05848,0.0602,0,85871.28509852833,-0.5,True,True,1,True,0.0588,370,11488,2023-04-24 20:00:00,0.0602,0.0,stop_loss,SL,7299059.233374916
