direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,timestamp,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason
LONG,673.6,,744.65,,TREND,36.2541,10.25,32.4739,22.1951,4,BULLISH_BOS,True,,,19.75,,,BOS,True,2024-12-03 18:30:00,ABOVE,23.072755978981558,1.5885592491528802,BNBUSDT,22,2.1948818897637765,50.80000000000007,2024-12-04 16:00:00,744.65,1639.3193123066387,stop_loss
LONG,24.767,,25.163,,TREND,39.9628,0.5025,25.3447,17.4129,4,BULLISH_BOS,True,,,0.7640000000000029,,,BOS,True,2024-12-06 19:30:00,ABOVE,105.03872159431349,7.231915981768484,LINKUSDT,14,0.9350649350649355,2.001999999999999,2024-12-07 09:00:00,25.163,41.59533375134822,stop_loss
LONG,51.185,53.17,51.152,9.73,RANGE,18.19,0.6268,13.9031,25.5271,4,BEARISH_BOS,False,SWEEP_LOW,,0.6499999999999986,,,SWEEP,False,2024-12-08 06:30:00,,107.1184882818809,6.748464761758496,AVAXUSDT,2,12.727272727272082,0.03300000000000125,2024-12-08 08:00:00,51.152,-3.5349101133022036,stop_loss
LONG,53.54,,52.03,,TREND,31.35,0.8918,20.5847,7.8494,5,BULLISH_BOS,True,SWEEP_HIGH,,0.7950000000000017,,,BOS,True,2024-12-14 01:30:00,ABOVE,106.94174277621579,13.825963214823057,AVAXUSDT,11,0.0,2.875,2024-12-14 12:00:00,52.03,-161.48203159208563,stop_loss
SHORT,3841.96,,3896.0,,TREND,35.3667,25.49,10.371,36.5073,3,BEARISH_BOS,True,,,36.35999999999967,,,BOS,True,2024-12-14 18:30:00,BELOW,98.8676411966115,12.017361787448127,ETHUSDT,10,0.1610124802249934,56.88999999999987,2024-12-15 04:00:00,3896.0,-5342.807330264882,stop_loss
SHORT,6.33,,6.536,,TREND,30.6178,0.0925,8.6486,41.7761,4,BEARISH_BOS,True,,,0.11299999999999955,,,BOS,True,2024-12-14 18:30:00,BELOW,98.8676411966115,8.849148225302713,FILUSDT,15,0.11728395061728479,0.48599999999999977,2024-12-15 09:00:00,6.536,-20.36673408650192,stop_loss
LONG,2.5751,,2.5778,,TREND,37.1625,0.0351,35.9959,13.8415,4,BULLISH_BOS,True,,,0.031200000000000117,,,BOS,True,2024-12-17 09:30:00,ABOVE,-169291.06202095767,-11.655689620142935,XRPUSDT,13,1.2324561403508771,0.11399999999999988,2024-12-17 22:00:00,2.5778,-457.08586745657294,stop_loss
SHORT,6.485,,7.267,,TREND,38.7428,0.2052,13.505,36.1991,4,BEARISH_BOS,True,,,0.1900000000000004,,,BOS,True,2024-12-20 09:30:00,BELOW,-192145.35539378633,-13.22920771886219,DOTUSDT,13,0.5261146496815294,0.7849999999999993,2024-12-20 22:00:00,7.267,150257.6679179409,stop_loss
SHORT,2.1737,,2.2967,,TREND,38.0957,0.0642,17.0911,29.5897,4,BEARISH_BOS,True,,,0.1176999999999997,,,BOS,True,2024-12-20 09:30:00,BELOW,-192145.35539378633,-13.22920771886219,XRPUSDT,17,1.3380736910148727,0.15469999999999962,2024-12-21 02:00:00,2.2967,23633.878713435675,stop_loss
SHORT,5.159,,5.021,,TREND,30.064,0.0626,9.9315,25.2283,4,BEARISH_BOS,True,,,0.03599999999999959,,,BOS,True,2024-12-26 05:30:00,BELOW,8502.431976175043,761.0101740275471,FILUSDT,20,0.9653465346534625,0.20199999999999996,2024-12-27 01:00:00,5.021,1173.3356127121551,stop_loss
LONG,691.4,713.1,677.866,1.55,RANGE,16.9715,8.5321,23.1059,25.4081,4,,False,SWEEP_LOW,,10.549999999999955,,,SWEEP,False,2024-12-26 13:30:00,,8502.431976175043,535.6532144990276,BNBUSDT,49,2.2831387616373573,13.533999999999992,2024-12-28 14:00:00,713.1,184502.77388299882,take_profit
LONG,2.2535,,2.3742,,TREND,33.3463,0.0321,46.7825,9.3298,4,BULLISH_BOS,True,,,0.06059999999999999,,,BOS,True,2025-01-01 16:30:00,ABOVE,17786.237450960594,2299.4937088474403,XRPUSDT,28,1.0222088835534229,0.16659999999999986,2025-01-02 20:00:00,2.3742,2146.798860330948,stop_loss
LONG,21.742,,22.041,,TREND,39.7379,0.3214,43.5556,6.0222,4,BULLISH_BOS,True,,,0.3910000000000018,,,BOS,True,2025-01-01 20:30:00,ABOVE,17786.237450960594,1224.582448498637,LINKUSDT,24,0.4690821256038647,2.0700000000000003,2025-01-02 20:00:00,22.041,5318.084997837209,stop_loss
LONG,7.472,,7.633,,TREND,32.5223,0.0941,36.6743,10.858,4,BULLISH_BOS,True,,,0.18599999999999994,,,BOS,True,2025-01-03 09:30:00,ABOVE,18159.481643869,2347.748584327604,DOTUSDT,16,1.4858156028368779,0.28200000000000003,2025-01-04 01:00:00,7.633,2923.6765446629015,stop_loss
LONG,3553.68,,3594.0,,TREND,33.0392,24.9179,41.7457,10.1218,4,BULLISH_BOS,True,,,56.909999999999854,,,BOS,True,2025-01-03 15:30:00,ABOVE,18159.481643869,2347.748584327604,ETHUSDT,10,0.5141958199116071,133.48999999999978,2025-01-04 01:00:00,3594.0,732190.299880801,stop_loss
LONG,40.565,,41.52,,TREND,30.4027,0.4814,28.1899,12.3145,4,BULLISH_BOS,True,,,0.5549999999999997,,,BOS,True,2025-01-03 09:30:00,ABOVE,18159.481643869,1625.364404534495,AVAXUSDT,23,1.4257028112449874,1.2449999999999974,2025-01-04 08:00:00,41.52,17342.304969894994,stop_loss
LONG,6.234,,5.99,,TREND,35.5802,0.1291,45.5752,7.0796,4,BULLISH_BOS,True,,,0.24300000000000033,,,BOS,True,2025-01-06 02:30:00,ABOVE,55782.295713636944,5547.549308721194,FILUSDT,12,0.04656319290465615,0.4509999999999996,2025-01-06 14:00:00,5.99,-13610.880154127402,stop_loss
LONG,101946.7,,101515.0,,TREND,35.4867,784.0357,43.0911,8.735,4,BULLISH_BOS,True,,,2043.5999999999913,,,BOS,True,2025-01-06 15:30:00,ABOVE,55101.75170593057,5479.869207154796,BTCUSDT,12,0.0717348927875235,3334.5,2025-01-07 03:00:00,101515.0,-23787426.211450066,stop_loss
LONG,718.05,,725.15,,TREND,36.7814,3.4571,30.9917,8.0579,4,BULLISH_BOS,True,,,4.400000000000091,,,BOS,True,2025-01-06 10:30:00,ABOVE,55782.295713636944,3840.611059883903,BNBUSDT,23,3.2517006802721613,7.349999999999909,2025-01-07 09:00:00,725.15,396054.2995668236,stop_loss
SHORT,6.589,,6.742,,TREND,38.3104,0.0959,16.2323,23.3805,3,BEARISH_BOS,True,,,0.14900000000000002,,,BOS,True,2025-01-09 07:30:00,BELOW,-1114466843.8882315,-93782.38491319469,DOTUSDT,8,0.3730158730158746,0.2519999999999998,2025-01-09 15:00:00,6.742,170513427.11489895,stop_loss
SHORT,33.98,,34.76,,TREND,31.0817,0.6464,10.442,34.3646,4,BEARISH_BOS,True,,,0.49500000000000455,,,BOS,True,2025-01-13 10:30:00,BELOW,7411204.511856716,958157.5753153955,AVAXUSDT,10,0.18370370370370295,3.375,2025-01-13 20:00:00,34.76,-5780739.519248247,stop_loss
SHORT,660.55,,678.75,,TREND,32.3026,6.175,8.6177,42.2209,4,BEARISH_BOS,True,,,7.100000000000023,,,BOS,True,2025-01-13 11:30:00,BELOW,7411204.511856716,958157.5753153955,BNBUSDT,9,0.0,39.200000000000045,2025-01-13 20:00:00,678.75,-134883922.11579257,stop_loss
SHORT,6.083,,6.348,,TREND,30.3684,0.1299,11.0011,35.4235,4,BEARISH_BOS,True,,,0.1349999999999998,,,BOS,True,2025-01-13 11:30:00,BELOW,7411204.511856716,663339.8598337353,DOTUSDT,9,0.0,0.7219999999999995,2025-01-13 20:00:00,6.348,-1963969.1956420273,stop_loss
LONG,695.75,,695.65,,TREND,35.9331,4.3607,40.7862,4.5045,4,BULLISH_BOS,True,,,5.9500000000000455,,,BOS,True,2025-01-14 09:30:00,ABOVE,233144.14193547753,27823.42189857989,BNBUSDT,17,0.13787375415282305,30.100000000000023,2025-01-15 02:00:00,695.65,-23314.414193553053,stop_loss
LONG,98975.0,,99129.8,,TREND,32.565,696.5,37.2454,10.4338,4,BULLISH_BOS,True,,,922.1000000000058,,,BOS,True,2025-01-15 14:30:00,ABOVE,242267.17357643077,36019.73826620318,BTCUSDT,18,0.5947154147042403,2505.399999999994,2025-01-16 08:00:00,99129.8,37502958.469632186,stop_loss
LONG,3408.0,,3345.76,,TREND,34.5687,39.1864,47.2795,10.1092,4,BULLISH_BOS,True,,,75.01000000000022,,,BOS,True,2025-01-15 19:30:00,ABOVE,278607.2496128954,27707.49097400245,ETHUSDT,13,0.48916589002795563,85.84000000000015,2025-01-16 08:00:00,3345.76,-17340515.21590655,stop_loss
LONG,7.214,,7.204,,TREND,34.232,0.1098,29.4079,18.0221,4,BULLISH_BOS,True,,,0.34299999999999997,,,BOS,True,2025-01-16 12:30:00,ABOVE,1286729.4122991774,127965.24005315317,DOTUSDT,10,0.30623306233062153,0.36900000000000066,2025-01-16 22:00:00,7.204,-12867.294122992642,stop_loss
LONG,22.898,24.59,22.7576,2.95,RANGE,16.9441,0.4755,11.5217,29.9835,5,BEARISH_BOS,False,SWEEP_LOW,,0.9980000000000011,,,SWEEP,False,2025-01-19 09:30:00,,1286086.0475930276,81023.42099836073,LINKUSDT,2,0.0,0.14039999999999964,2025-01-19 11:00:00,22.7576,-180566.4810820606,stop_loss
SHORT,6.5,,6.912,,TREND,37.2811,0.1586,16.7942,38.4511,4,BEARISH_BOS,True,,,0.36599999999999966,,,BOS,True,2025-01-19 21:30:00,BELOW,1277057.7235389247,87925.42426565496,DOTUSDT,10,1.0679611650485448,0.4119999999999999,2025-01-20 07:00:00,6.912,-526147.7820980368,stop_loss
LONG,26.205,,24.516,,TREND,30.3094,0.7687,35.3373,20.6839,4,BULLISH_BOS,True,,,0.6529999999999987,,,BOS,True,2025-01-19 17:30:00,ABOVE,1110484.9769903691,114303.05154535145,LINKUSDT,24,0.05626089121234819,4.0169999999999995,2025-01-20 17:00:00,24.516,-1875609.1261367335,stop_loss
LONG,3378.34,,3354.41,,TREND,31.8182,53.9364,34.1394,13.1915,4,BULLISH_BOS,True,,,81.76999999999998,,,BOS,True,2025-01-24 05:30:00,ABOVE,1156969.878127186,149578.85069367327,ETHUSDT,15,0.3373586352309734,104.34000000000015,2025-01-24 20:00:00,3354.41,-27686289.1835839,stop_loss
SHORT,0.0234,,0.02296,,TREND,32.0381,0.0005,6.9348,37.0319,3,BEARISH_BOS,True,,,0.00033000000000000043,,,BOS,True,2025-01-24 22:30:00,BELOW,-227344581.05200902,-35923.853974933205,PENGUUSDT,22,1.0428571428571436,0.0013999999999999985,2025-01-25 20:00:00,0.02296,-100031.61566288384,stop_loss
SHORT,102442.4,,99478.6,,TREND,31.1797,471.9,10.0536,52.9395,4,BEARISH_BOS,True,,,1680.9000000000087,,,BOS,True,2025-01-27 00:30:00,BELOW,-232346161.83515322,-30038.873532857786,BTCUSDT,12,1.4634442381836275,2801.2000000000116,2025-01-27 12:00:00,99478.6,-688627554447.0244,stop_loss
SHORT,35.945,,34.195,,TREND,32.0394,0.4282,16.5972,37.4479,4,BEARISH_BOS,True,,,1.2850000000000037,,,BOS,True,2025-01-26 23:30:00,BELOW,-232346161.83515322,-30038.873532857786,AVAXUSDT,21,1.328798185941044,2.2049999999999983,2025-01-27 20:00:00,34.195,-406605783.21151817,stop_loss
SHORT,5.95,,5.901,,TREND,30.9206,0.075,12.8571,53.8095,4,BEARISH_BOS,True,,,0.11000000000000032,,,BOS,True,2025-01-27 02:30:00,BELOW,-232346161.83515322,-20796.14321505539,DOTUSDT,18,0.7019230769230779,0.5199999999999996,2025-01-27 20:00:00,5.901,-11384961.929922596,stop_loss
SHORT,100713.5,,102266.0,,TREND,36.7054,850.7286,11.6237,29.1666,4,BEARISH_BOS,True,,,1283.800000000003,,,BOS,True,2025-01-28 21:30:00,BELOW,-34452509605770.13,-2372055286.3572736,BTCUSDT,8,0.0,2364.100000000006,2025-01-29 05:00:00,102266.0,5.348752116295813e+16,stop_loss
SHORT,22.804,,23.398,,TREND,33.2047,0.3799,8.1218,36.2474,3,BEARISH_BOS,True,,,0.5350000000000001,,,BOS,True,2025-01-28 21:30:00,BELOW,-34452509605770.13,-5444013305.355767,LINKUSDT,9,0.1440677966101674,1.4160000000000004,2025-01-29 06:00:00,23.398,20464790705827.496,stop_loss
SHORT,4.416,,4.538,,TREND,39.5564,0.0659,5.8568,40.8894,4,BEARISH_BOS,True,,,0.1299999999999999,,,BOS,True,2025-01-28 21:30:00,BELOW,-34452509605770.13,-2372055286.3572736,FILUSDT,22,0.12653061224490075,0.24499999999999922,2025-01-29 19:00:00,4.538,4203206171903.9517,stop_loss
SHORT,32.3,,33.645,,TREND,33.9689,0.4293,6.9052,38.6023,3,BEARISH_BOS,True,,,0.740000000000002,,,BOS,True,2025-01-28 21:30:00,BELOW,-34452509605770.13,-5444013305.355767,AVAXUSDT,23,0.12732095490715875,1.8850000000000051,2025-01-29 20:00:00,33.645,46338625419761.03,stop_loss
SHORT,3070.49,,3163.33,,TREND,39.45,34.3271,8.5251,36.8367,4,BEARISH_BOS,True,,,63.05000000000018,,,BOS,True,2025-01-28 21:30:00,BELOW,-34452509605770.13,-2372055286.3572736,ETHUSDT,23,0.0,144.4000000000001,2025-01-29 20:00:00,3163.33,3198570991799704.0,stop_loss
LONG,6.33,,6.341,,TREND,30.5559,0.0814,33.8894,17.9982,4,BULLISH_BOS,True,,,0.0680000000000005,,,BOS,True,2025-01-31 12:30:00,ABOVE,2837820486343160.5,253999122630144.6,DOTUSDT,20,0.4786885245901641,0.3049999999999997,2025-02-01 08:00:00,6.341,31216025349775.11,stop_loss
SHORT,2.773,,2.4386,,TREND,37.0143,0.056,16.3265,38.801,4,BEARISH_BOS,True,,,0.08550000000000013,,,BOS,True,2025-02-02 12:30:00,BELOW,2839381287610649.5,195491401651993.22,XRPUSDT,27,4.3989603638726535,0.1538999999999997,2025-02-03 15:00:00,2.4386,949489102577001.2,stop_loss
SHORT,25.04,,25.22,,TREND,31.3822,0.4621,14.2195,31.221,4,BEARISH_BOS,True,,,0.8949999999999996,,,BOS,True,2025-02-06 15:30:00,BELOW,2886855742739499.5,373227144700076.2,AVAXUSDT,18,0.31355932203389825,1.7699999999999996,2025-02-07 09:00:00,25.22,-519634033693109.06,stop_loss
SHORT,584.55,568.85,589.2,2.99,RANGE,10.9127,5.1964,21.2371,17.6632,5,BULLISH_BOS,False,SWEEP_HIGH,,4.25,,,SWEEP,False,2025-02-07 10:30:00,,2860874041054844.0,180235064586455.12,BNBUSDT,4,0.12903225806449406,4.650000000000091,2025-02-07 14:00:00,589.2,-1.3303064290905284e+16,stop_loss
LONG,5.049,,5.029,,TREND,31.056,0.0697,36.0656,10.1434,4,BULLISH_BOS,True,,,0.1689999999999996,,,BOS,True,2025-02-11 04:30:00,ABOVE,2195720826509579.2,283873767055291.0,DOTUSDT,8,0.7395833333333298,0.19200000000000017,2025-02-11 12:00:00,5.029,-43914416530192.6,stop_loss
SHORT,97194.2,,96234.5,,TREND,32.1179,478.2929,23.1,28.987,4,BEARISH_BOS,True,,,1200.0,,,BOS,True,2025-02-11 13:30:00,BELOW,2193525105683069.8,283589893288235.7,BTCUSDT,19,1.7459677419354822,1264.800000000003,2025-02-12 08:00:00,96234.5,2.1051260439240356e+18,stop_loss
SHORT,4.89,,4.868,,TREND,37.9508,0.0951,19.6093,26.7468,4,BEARISH_BOS,True,,,0.08000000000000007,,,BOS,True,2025-02-11 17:30:00,BELOW,2193525105683069.8,151024203526279.34,DOTUSDT,15,0.599056603773582,0.21200000000000063,2025-02-12 08:00:00,4.868,48257552325026.12,stop_loss
SHORT,3.352,,3.323,,TREND,37.3806,0.0478,15.8445,29.2975,4,BEARISH_BOS,True,,,0.04400000000000004,,,BOS,True,2025-02-11 17:30:00,BELOW,2193525105683069.8,151024203526279.34,FILUSDT,18,0.36612021857923294,0.18300000000000027,2025-02-12 11:00:00,3.323,63612228064808.836,stop_loss
LONG,693.35,,699.8,,TREND,36.5017,12.2393,43.6825,7.9953,4,BULLISH_BOS,True,,,13.300000000000068,,,BOS,True,2025-02-12 20:30:00,ABOVE,9.584955917083832e+16,7398305721453764.0,BNBUSDT,12,0.3818930041152252,60.75,2025-02-13 08:00:00,699.8,6.182296566519007e+17,stop_loss
SHORT,18.586,,18.608,,TREND,34.2564,0.2479,2.536,24.6398,3,BEARISH_BOS,True,,,0.2579999999999991,,,BOS,True,2025-02-13 12:30:00,BELOW,1.3836690362349938e+17,1.6818497135436348e+16,LINKUSDT,10,0.30263157894736736,0.9120000000000026,2025-02-13 22:00:00,18.608,-3044071879717265.5,stop_loss
SHORT,25.325,24.5,25.465,1.8,RANGE,20.5587,0.3396,20.3996,25.5521,4,,False,SWEEP_HIGH,,0.884999999999998,,,SWEEP,False,2025-02-17 15:30:00,,1.2328664269564608e+17,8707526101859350.0,AVAXUSDT,4,5.749999999999974,0.14000000000000057,2025-02-17 19:00:00,24.5,1.0171148022390794e+17,take_profit
SHORT,95482.9,,96274.0,,TREND,36.6132,460.6,15.5698,28.3528,4,BEARISH_BOS,True,,,635.0,,,BOS,True,2025-02-17 16:30:00,BELOW,1.382147000295135e+17,9516082097032004.0,BTCUSDT,21,0.1938355254417342,1505.4000000000087,2025-02-18 13:00:00,96274.0,-1.0934164919334894e+20,stop_loss
SHORT,4.71,,4.697,,TREND,30.5481,0.0666,6.6524,34.2275,4,BEARISH_BOS,True,,,0.11199999999999921,,,BOS,True,2025-02-18 06:30:00,BELOW,1.433002740407089e+17,1.282609102801365e+16,DOTUSDT,15,0.5853658536585369,0.20500000000000007,2025-02-18 21:00:00,4.697,1862903562529201.5,stop_loss
SHORT,648.4,,648.3,,TREND,30.36,5.7143,9.8125,37.625,4,BEARISH_BOS,True,,,9.850000000000023,,,BOS,True,2025-02-18 06:30:00,BELOW,1.433002740407089e+17,1.282609102801365e+16,BNBUSDT,21,0.8472222222222222,18.0,2025-02-19 03:00:00,648.3,1.4330027404074148e+16,stop_loss
LONG,24.95,,24.845,,TREND,33.2351,0.3007,35.0356,14.2518,4,BULLISH_BOS,True,,,0.33999999999999986,,,BOS,True,2025-02-20 18:30:00,ABOVE,-5.322972539078407e+21,-6.88180504714752e+17,AVAXUSDT,7,0.30921052631578955,0.759999999999998,2025-02-21 01:00:00,24.845,5.589121166032351e+20,stop_loss
LONG,18.977,,18.205,,TREND,30.802,0.1896,36.1582,7.4953,4,BULLISH_BOS,True,,,0.2920000000000016,,,BOS,True,2025-02-21 13:30:00,ABOVE,1.6381649137821985e+19,2.024838792718415e+18,LINKUSDT,2,0.0,0.772000000000002,2025-02-21 15:00:00,18.205,-1.2646633134398605e+19,stop_loss
SHORT,16.946,,14.985,,TREND,32.5724,0.195,10.293,42.8938,4,BEARISH_BOS,True,,,0.5,,,BOS,True,2025-02-24 03:30:00,BELOW,1.59237610040296e+19,2.8430161467986744e+18,LINKUSDT,40,3.0643127364438887,0.7929999999999993,2025-02-25 19:00:00,14.985,3.122649532890208e+19,stop_loss
SHORT,3.062,,3.211,,TREND,39.0689,0.0555,10.5534,38.9961,4,BEARISH_BOS,True,,,0.1120000000000001,,,BOS,True,2025-02-26 18:30:00,BELOW,2.3551626400808518e+19,1.6215294776956667e+18,FILUSDT,7,0.06622516556291239,0.15100000000000025,2025-02-27 01:00:00,3.211,-3.5091923337204695e+18,stop_loss
SHORT,2.1965,,2.2187,,TREND,34.1681,0.0446,10.157,35.7898,3,BEARISH_BOS,True,,,0.07790000000000008,,,BOS,True,2025-02-26 18:30:00,BELOW,2.3551626400808518e+19,2.862700189018276e+18,XRPUSDT,11,0.16290018832391756,0.1062000000000003,2025-02-27 05:00:00,2.2187,-5.2284610609795424e+17,stop_loss
SHORT,603.05,,617.75,,TREND,33.3992,7.0179,12.3664,42.9008,4,BEARISH_BOS,True,,,16.75,,,BOS,True,2025-02-26 18:30:00,BELOW,2.3551626400808518e+19,3.0448720192285297e+18,BNBUSDT,12,0.0732265446224214,21.850000000000023,2025-02-27 06:00:00,617.75,-3.462089080918863e+20,stop_loss
SHORT,599.9,,579.05,,TREND,36.4245,5.0036,4.8537,36.4026,3,BEARISH_BOS,True,,,8.199999999999932,,,BOS,True,2025-02-27 20:30:00,BELOW,4.906341278295045e+18,5.0823057909588934e+17,BNBUSDT,17,3.5815217391304097,9.200000000000045,2025-02-28 13:00:00,579.05,1.022972156524518e+20,stop_loss
SHORT,21.355,,21.445,,TREND,36.8641,0.4482,6.4542,41.753,4,BEARISH_BOS,True,,,1.120000000000001,,,BOS,True,2025-02-28 01:30:00,BELOW,6.039579074223283e+18,4.15825019260273e+17,AVAXUSDT,13,0.7096774193548389,1.2399999999999984,2025-02-28 14:00:00,21.445,-5.4356211668009466e+17,stop_loss
SHORT,86877.6,,84350.0,,TREND,39.2786,1682.1286,7.919,41.9655,4,BEARISH_BOS,True,,,2243.199999999997,,,BOS,True,2025-03-03 19:30:00,BELOW,1.0293735694342244e+19,7.66111971557167e+17,BTCUSDT,19,0.6015338592838093,6819.399999999994,2025-03-04 14:00:00,84350.0,2.6018446341019517e+22,stop_loss
LONG,91294.7,,89961.3,,TREND,35.3601,1195.4429,21.3979,15.0721,5,BULLISH_BOS,True,SWEEP_HIGH,,1038.7999999999884,,,BOS,True,2025-03-06 02:30:00,ABOVE,1.3120495788019876e+21,1.3048333061185767e+20,BTCUSDT,10,1.0470976451177465,1333.3999999999942,2025-03-06 12:00:00,89961.3,-1.7494869083745627e+24,stop_loss
SHORT,3.9114,,3.9706,,TREND,31.655,0.09,12.3631,40.1603,4,BEARISH_BOS,True,,,0.18710000000000004,,,BOS,True,2025-03-10 18:30:00,BELOW,-8.616229583992614e+25,-1.1139492417664851e+22,DOTUSDT,11,0.5567484662576679,0.32600000000000007,2025-03-11 05:00:00,3.9706,5.10080791372364e+24,stop_loss
LONG,4.1426,,4.352,,TREND,31.6304,0.0476,40.3869,2.2945,3,BULLISH_BOS,True,,,0.05960000000000054,,,BOS,True,2025-03-14 10:30:00,ABOVE,1.6887809984625585e+23,2.668527294720612e+22,DOTUSDT,33,1.9322678843226746,0.13140000000000018,2025-03-15 19:00:00,4.352,3.5363074107806056e+22,stop_loss
SHORT,82479.2,,84380.0,,TREND,39.2979,359.2857,5.4215,53.8608,4,BEARISH_BOS,True,,,1358.0999999999913,,,BOS,True,2025-03-16 11:30:00,BELOW,1.5513295777422378e+23,1.1748994557030838e+22,BTCUSDT,5,0.0,1900.800000000003,2025-03-16 16:00:00,84380.0,-2.9487672613724502e+26,stop_loss
SHORT,82389.9,,83749.3,,TREND,38.9091,772.6429,20.857,34.4523,4,BEARISH_BOS,True,,,760.2000000000116,,,BOS,True,2025-03-16 22:30:00,BELOW,-1.4573190053310604e+28,-1.0033641351704351e+24,BTCUSDT,14,0.0,2746.100000000006,2025-03-17 12:00:00,83749.3,1.9810794558470562e+31,stop_loss
LONG,4.4188,,4.3387,,TREND,34.7336,0.0679,35.2563,7.6955,4,BULLISH_BOS,True,,,0.06700000000000017,,,BOS,True,2025-03-17 01:30:00,ABOVE,-1.4573190053310604e+28,-1.4493037508017396e+24,DOTUSDT,11,0.08414872798434542,0.15329999999999977,2025-03-17 12:00:00,4.3387,1.167312523270177e+27,stop_loss
LONG,4.4498,,4.4688,,TREND,33.9582,0.0528,33.2386,11.0479,4,BULLISH_BOS,True,,,0.08219999999999938,,,BOS,True,2025-03-18 22:30:00,ABOVE,9.905835203596384e+29,1.2806759042969585e+29,DOTUSDT,19,0.47742238946378424,0.21260000000000012,2025-03-19 17:00:00,4.4688,1.8821086886833258e+28,stop_loss
SHORT,83862.5,,84313.5,,TREND,30.5876,693.5571,15.5328,33.4075,4,BEARISH_BOS,True,,,1277.300000000003,,,BOS,True,2025-03-20 16:30:00,BELOW,9.9152457470398e+29,8.874640705887972e+28,BTCUSDT,20,0.16671110264711372,2625.5,2025-03-21 12:00:00,84313.5,-4.47177583191495e+32,stop_loss
