direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason,ema_position
SHORT,97194.2,,96234.5,0.7587760910815898,TREND,32.1179,478.2929,23.1,28.987,4,BEARISH_BOS,True,,,1200.0,,,BOS,True,,,98459.0,2025-02-11 13:30:00,0.0029796774782412604,3.768696074479555,BTCUSDT,19,1.7459677419354822,1264.800000000003,2025-02-12 08:00:00,96234.5,2.859596475868129,stop_loss,BELOW
SHORT,4.89,,4.868,0.10377358490565702,TREND,37.9508,0.0951,19.6093,26.7468,4,BEARISH_BOS,True,,,0.08000000000000007,,,BOS,True,,,5.102,2025-02-11 17:30:00,10.368021722557081,3.7324878201205496,DOTUSDT,15,0.599056603773582,0.21200000000000063,2025-02-12 08:00:00,4.868,0.2280964778962491,stop_loss,BELOW
SHORT,1.0865,,1.0755,0.19677996422182664,TREND,38.0505,0.0185,16.4547,26.2042,4,BEARISH_BOS,True,SWEEP_LOW,,0.026000000000000023,,,BOS,True,,,1.1424,2025-02-11 14:00:00,10.46860020688765,3.768696074479555,OPUSDT,21,0.5706618962432917,0.05590000000000006,2025-02-12 11:00:00,1.0755,0.11515460227576542,stop_loss,BELOW
SHORT,3.352,,3.323,0.15846994535519054,TREND,37.3806,0.0478,15.8445,29.2975,4,BEARISH_BOS,True,,,0.04400000000000004,,,BOS,True,,,3.535,2025-02-11 17:30:00,10.368021722557081,3.7324878201205496,FILUSDT,18,0.36612021857923294,0.18300000000000027,2025-02-12 11:00:00,3.323,0.3006726299541545,stop_loss,BELOW
LONG,693.35,,699.8,0.10617283950617172,TREND,36.5017,12.2393,43.6825,7.9953,4,BULLISH_BOS,True,,,13.300000000000068,,,BOS,True,,632.6,,2025-02-12 20:30:00,0.062478208781373626,3.7955511834684477,BNBUSDT,12,0.3818930041152252,60.75,2025-02-13 08:00:00,699.8,0.4029844466398556,stop_loss,ABOVE
SHORT,0.2559,,0.25939,-0.9971428571428543,TREND,33.6266,0.0031,6.7166,24.5261,3,BEARISH_BOS,True,,,0.0023599999999999732,,,BOS,True,,,0.2594,2025-02-13 12:00:00,10.563346954188791,3.380271025340413,DOGEUSDT,7,0.2542857142857146,0.003500000000000003,2025-02-13 19:00:00,0.25939,-0.036866080870118806,stop_loss,BELOW
SHORT,18.586,,18.608,-0.024122807017546002,TREND,34.2564,0.2479,2.536,24.6398,3,BEARISH_BOS,True,,,0.2579999999999991,,,BOS,True,,,19.498,2025-02-13 12:30:00,3.70643752778553,3.380271025340413,LINKUSDT,10,0.30263157894736736,0.9120000000000026,2025-02-13 22:00:00,18.608,-0.08154162561128914,stop_loss,BELOW
SHORT,0.2235,,0.22709,-0.26992481203007374,TREND,37.287,0.0032,4.7809,26.7375,3,BEARISH_BOS,True,,,0.0028600000000000014,,,BOS,True,,,0.2368,2025-02-13 12:00:00,10.563346954188791,3.380271025340413,HBARUSDT,15,0.32330827067669143,0.013300000000000006,2025-02-14 03:00:00,0.22709,-0.03792241556553757,stop_loss,BELOW
LONG,1.1602,,1.1459,-0.2877263581488938,TREND,38.8267,0.0142,39.3377,11.44,3,BULLISH_BOS,True,,,0.0253000000000001,,,BOS,True,,1.1105,,2025-02-14 08:00:00,10.555530448086444,3.377769743387662,OPUSDT,14,0.5995975855130812,0.049699999999999855,2025-02-14 22:00:00,1.1459,-0.15094408540763593,stop_loss,ABOVE
LONG,10.038,,9.953,-0.14604810996563702,TREND,38.944,0.1309,29.5145,6.9831,4,BULLISH_BOS,True,,,0.12700000000000067,,,BOS,True,,9.456,,2025-02-14 03:00:00,6.529194091599854,3.7999909613111202,UNIUSDT,21,0.38316151202748916,0.5820000000000007,2025-02-15 00:00:00,9.953,-0.5549814977859931,stop_loss,ABOVE
LONG,4.473,,4.364,-0.7676056338028198,TREND,36.8334,0.0417,31.3356,15.5822,4,BULLISH_BOS,True,SWEEP_HIGH,,0.03200000000000003,,,BOS,True,,4.331,,2025-02-16 12:00:00,10.520234168926763,3.7872843008136345,AXSUSDT,6,0.0,0.14199999999999946,2025-02-16 18:00:00,4.364,-1.1467055244130169,stop_loss,ABOVE
LONG,677.65,,669.05,-0.5227963525835901,TREND,30.6172,6.7393,35.8241,16.2692,4,BULLISH_BOS,True,,,12.799999999999955,,,BOS,True,,661.2,,2025-02-16 15:00:00,0.23023004868168087,3.7872843008136345,BNBUSDT,11,0.06990881458966457,16.449999999999932,2025-02-17 02:00:00,669.05,-1.9799784186624607,stop_loss,ABOVE
SHORT,25.325,24.5,25.465,5.892857142857114,RANGE,20.5587,0.3396,20.3996,25.5521,4,,False,SWEEP_HIGH,,0.884999999999998,,,SWEEP,False,25.465,,,2025-02-17 15:30:00,10.363899971772987,3.731003989838276,AVAXUSDT,4,5.749999999999974,0.14000000000000057,2025-02-17 19:00:00,24.5,8.550217476712707,take_profit,
SHORT,95482.9,,96274.0,-0.5255081705858916,TREND,36.6132,460.6,15.5698,28.3528,4,BEARISH_BOS,True,,,635.0,,,BOS,True,,,96988.3,2025-02-17 16:30:00,0.0024784137038914938,3.731003989838276,BTCUSDT,21,0.1938355254417342,1505.4000000000087,2025-02-18 13:00:00,96274.0,-1.960673081148575,stop_loss,BELOW
SHORT,320.8,,317.3,0.22292993630573266,TREND,31.1989,4.2643,18.0905,37.5209,4,BEARISH_BOS,True,,,10.300000000000011,,,BOS,True,,,336.5,2025-02-17 16:00:00,0.2376435662317375,3.731003989838276,BCHUSDT,38,0.7070063694267535,15.699999999999989,2025-02-19 06:00:00,317.3,0.8317524818110812,stop_loss,BELOW
SHORT,9.343,,9.665,-0.7488372093023241,TREND,34.4056,0.177,11.9048,31.2349,4,BEARISH_BOS,True,,,0.2289999999999992,,,BOS,True,,,9.773,2025-02-18 15:00:00,8.952594858042866,3.84961578895843,UNIUSDT,16,0.3906976744186032,0.4299999999999997,2025-02-19 07:00:00,9.665,-2.8827355442897957,stop_loss,BELOW
SHORT,3.077,,3.157,-0.6060606060606061,TREND,31.5214,0.0611,11.0981,28.6215,4,BEARISH_BOS,True,,,0.08700000000000019,,,BOS,True,,,3.209,2025-02-18 15:00:00,10.693377191551194,3.84961578895843,NEARUSDT,17,0.2878787878787862,0.13200000000000012,2025-02-19 08:00:00,3.157,-0.8554701753240963,stop_loss,BELOW
SHORT,190.61,,170.72,5.972972972973006,TREND,30.5914,1.5714,10.0,34.1364,4,BEARISH_BOS,True,,,2.7299999999999898,,,BOS,True,,,193.94,2025-02-16 13:00:00,1.1373226128569527,3.7872843008136345,SOLUSDT,68,8.483483483483525,3.329999999999984,2025-02-19 09:00:00,170.72,22.621346769724806,stop_loss,BELOW
SHORT,319.9,307.3,320.7379,-1.0,RANGE,20.9217,2.7929,25.3197,12.532,3,BULLISH_BOS,False,SWEEP_HIGH,,3.3000000000000114,,,SWEEP,False,320.7379,,,2025-02-19 09:00:00,4.4603401334370725,3.7373189978071344,BCHUSDT,1,0.0,0.8379000000000474,2025-02-19 10:00:00,320.7379,-3.7373189978071344,stop_loss,
SHORT,170.69,160.78,171.4874,-1.0,RANGE,13.2766,2.6579,28.5945,15.9635,3,,False,SWEEP_HIGH,,3.2299999999999898,,,SWEEP,False,171.4874,,,2025-02-19 09:00:00,4.686881110869183,3.7373189978071344,SOLUSDT,1,0.0,0.7974000000000103,2025-02-19 10:00:00,171.4874,-3.737318997807135,stop_loss,
SHORT,0.7732,0.7321,0.7767,-1.0,RANGE,20.68,0.0116,16.6974,17.0043,3,BULLISH_BOS,False,SWEEP_HIGH,,0.011500000000000066,,,SWEEP,False,0.7767,,,2025-02-19 23:00:00,11.305389968366581,3.6177247898773057,ADAUSDT,1,0.0,0.0034999999999999476,2025-02-20 00:00:00,0.7767,-0.03956886488928244,stop_loss,
SHORT,23.99,22.905,24.08,-1.0,RANGE,15.5461,0.3,14.2857,23.6905,4,BULLISH_BOS,False,SWEEP_HIGH,,0.3450000000000024,,,SWEEP,False,24.08,,,2025-02-20 00:45:00,11.303411525122117,4.069228149043963,AVAXUSDT,1,1.944444444444416,0.08999999999999986,2025-02-20 01:00:00,24.08,-1.017307037260989,stop_loss,
SHORT,18.013,17.415,18.193,-1.0,RANGE,19.7187,0.2418,9.3944,17.4003,4,,False,SWEEP_HIGH,,0.3200000000000003,,,SWEEP,False,18.193,,,2025-02-20 01:15:00,11.252546173259068,4.050916622373265,LINKUSDT,1,0.0,0.17999999999999972,2025-02-20 02:00:00,18.193,-2.025458311186629,stop_loss,
SHORT,3.205,3.057,3.2691,-1.0,RANGE,9.8828,0.0456,14.7335,15.047,4,BULLISH_BOS,False,SWEEP_HIGH,,0.07299999999999995,,,SWEEP,False,3.2691,,,2025-02-20 02:00:00,11.151273257699735,4.014458372771905,NEARUSDT,9,0.23400936037441755,0.06409999999999982,2025-02-20 11:00:00,3.2691,-0.714796615818551,stop_loss,
SHORT,24.235,22.96,24.6534,-1.0,RANGE,17.4756,0.295,22.3971,12.4697,5,BULLISH_BOS,False,SWEEP_HIGH,,0.28500000000000014,,,SWEEP,False,24.6534,,,2025-02-20 05:30:00,10.660873095315187,4.460509303079895,AVAXUSDT,7,0.6692160611854682,0.4184000000000019,2025-02-20 12:00:00,24.6534,-4.460509303079895,stop_loss,
LONG,0.2228,,0.21805,-0.59375,TREND,34.118,0.0037,22.9811,10.5079,4,BULLISH_BOS,True,,,0.004360000000000003,,,BOS,True,,0.2148,,2025-02-20 04:00:00,11.151273257699735,4.014458372771905,HBARUSDT,9,0.2899999999999983,0.008000000000000007,2025-02-20 13:00:00,0.21805,-0.05296854797407379,stop_loss,ABOVE
SHORT,9.005,,9.332,-1.0,TREND,37.7936,0.1114,14.1116,26.1065,3,BEARISH_BOS,True,,,0.17300000000000004,,,BOS,True,,,9.332,2025-02-20 15:00:00,10.656743275210872,3.4847550509939547,UNIUSDT,2,0.0,0.32699999999999996,2025-02-20 17:00:00,9.332,-3.4847550509939547,stop_loss,BELOW
LONG,24.95,,24.845,-0.13815789473684303,TREND,33.2351,0.3007,35.0356,14.2518,4,BULLISH_BOS,True,,,0.33999999999999986,,,BOS,True,,24.19,,2025-02-20 18:30:00,5.075820844013577,3.8576238414503083,AVAXUSDT,7,0.30921052631578955,0.759999999999998,2025-02-21 01:00:00,24.845,-0.5329611886214277,stop_loss,ABOVE
LONG,134.63,,132.39,-0.28426395939086424,TREND,32.8315,2.6357,31.5447,11.1653,4,BULLISH_BOS,True,,,5.650000000000006,,,BOS,True,,126.75,,2025-02-21 00:00:00,0.48954617277288204,3.8576238414503083,LTCUSDT,15,0.47842639593908787,7.8799999999999955,2025-02-21 15:00:00,132.39,-1.0965834270112602,stop_loss,ABOVE
LONG,18.977,,18.205,-1.0,TREND,30.802,0.1896,36.1582,7.4953,4,BULLISH_BOS,True,,,0.2920000000000016,,,BOS,True,,18.205,,2025-02-21 13:30:00,4.984495518206105,3.848030540055123,LINKUSDT,2,0.0,0.772000000000002,2025-02-21 15:00:00,18.205,-3.848030540055123,stop_loss,ABOVE
LONG,4.517,,4.351,-1.0,TREND,35.3814,0.0426,31.3233,7.0352,4,BULLISH_BOS,True,,,0.08499999999999996,,,BOS,True,,4.351,,2025-02-21 09:00:00,10.68897372237534,3.848030540055123,AXSUSDT,8,0.5301204819277101,0.16600000000000037,2025-02-21 17:00:00,4.351,-1.7743696379143106,stop_loss,ABOVE
SHORT,3.235,,3.432,-0.49622166246851374,TREND,36.9628,0.0754,12.6894,37.9735,4,BEARISH_BOS,True,,,0.1499999999999999,,,BOS,True,,,3.632,2025-02-21 19:00:00,9.388133086059113,3.7270888351654703,NEARUSDT,9,0.0,0.39700000000000024,2025-02-22 04:00:00,3.432,-1.849462217953646,stop_loss,BELOW
SHORT,240.1,,245.36,-0.18302018093249905,TREND,34.6982,5.2271,14.8538,39.9973,4,BEARISH_BOS,True,,,7.439999999999998,,,BOS,True,,,268.84,2025-02-21 19:00:00,0.12968297965085152,3.7270888351654703,AAVEUSDT,12,0.03827418232428654,28.73999999999998,2025-02-22 07:00:00,245.36,-0.6821324729634815,stop_loss,BELOW
SHORT,169.81,,173.29,-0.3264540337711061,TREND,39.8516,3.1914,13.3841,26.7681,3,BEARISH_BOS,True,,,1.789999999999992,,,BOS,True,,,180.47,2025-02-21 20:00:00,0.3107849768743357,3.3129678534804174,SOLUSDT,13,0.11632270168855624,10.659999999999997,2025-02-22 09:00:00,173.29,-1.081531719522685,stop_loss,BELOW
LONG,3.602,,3.489,-0.5355450236966828,TREND,37.3641,0.0696,48.46,6.6735,5,BULLISH_BOS,True,SWEEP_HIGH,,0.1080000000000001,,,BOS,True,,3.391,,2025-02-22 10:00:00,10.172368221604316,4.068947288641726,NEARUSDT,10,0.0,0.21099999999999985,2025-02-22 20:00:00,3.489,-1.1494776090412875,stop_loss,ABOVE
SHORT,0.2075,,0.2134,-1.0,TREND,34.4745,0.0023,17.0839,25.2503,4,BEARISH_BOS,True,,,0.0025499999999999967,,,BOS,True,,,0.2134,2025-02-24 02:00:00,10.114894341152251,3.6413619628148104,HBARUSDT,9,1.0101694915254198,0.005900000000000016,2025-02-24 11:00:00,0.2134,-0.05967787661279845,stop_loss,BELOW
SHORT,317.8,,288.5,2.570175438596497,TREND,30.785,2.5857,12.7072,35.3591,4,BEARISH_BOS,True,,,5.599999999999966,,,BOS,True,,,329.2,2025-02-24 03:00:00,0.3194177160363875,3.6413619628148104,BCHUSDT,40,3.3684210526315885,11.399999999999977,2025-02-25 19:00:00,288.5,9.358939079866158,stop_loss,BELOW
SHORT,16.946,,14.985,2.4728877679697403,TREND,32.5724,0.195,10.293,42.8938,4,BEARISH_BOS,True,,,0.5,,,BOS,True,,,17.739,2025-02-24 03:30:00,4.59188141590771,3.6413619628148104,LINKUSDT,40,3.0643127364438887,0.7929999999999993,2025-02-25 19:00:00,14.985,9.004679456595028,stop_loss,BELOW
SHORT,0.2353,,0.2097,2.9090909090909096,TREND,37.3138,0.0023,11.1557,39.4932,4,BEARISH_BOS,True,,,0.004750000000000004,,,BOS,True,,,0.2441,2025-02-24 02:00:00,10.114894341152251,3.6413619628148104,DOGEUSDT,42,3.870454545454545,0.008800000000000002,2025-02-25 20:00:00,0.2097,0.25894129513349773,stop_loss,BELOW
SHORT,3.307,,2.959,2.245161290322576,TREND,34.8406,0.0429,13.8103,30.782,4,BEARISH_BOS,True,,,0.05799999999999983,,,BOS,True,,,3.462,2025-02-24 03:00:00,10.114894341152251,3.6413619628148104,NEARUSDT,41,2.980645161290316,0.15500000000000025,2025-02-25 20:00:00,2.959,3.519983230720982,stop_loss,BELOW
SHORT,3.062,,3.211,-0.9867549668874157,TREND,39.0689,0.0555,10.5534,38.9961,4,BEARISH_BOS,True,,,0.1120000000000001,,,BOS,True,,,3.213,2025-02-26 18:30:00,11.219037600437394,4.038853536157462,FILUSDT,7,0.06622516556291239,0.15100000000000025,2025-02-27 01:00:00,3.211,-1.6716366024651719,stop_loss,BELOW
SHORT,2.901,,3.084,-0.9432989690721645,TREND,31.1768,0.0629,9.6591,31.5909,4,BEARISH_BOS,True,,,0.10500000000000043,,,BOS,True,,,3.095,2025-02-26 18:00:00,11.219037600437394,4.038853536157462,NEARUSDT,7,0.0,0.1940000000000004,2025-02-27 01:00:00,3.084,-2.0530838808800462,stop_loss,BELOW
SHORT,2.1965,,2.2187,-0.20903954802260036,TREND,34.1681,0.0446,10.157,35.7898,3,BEARISH_BOS,True,,,0.07790000000000008,,,BOS,True,,,2.3027,2025-02-26 18:30:00,11.219037600437394,3.590092032139966,XRPUSDT,11,0.16290018832391756,0.1062000000000003,2025-02-27 05:00:00,2.2187,-0.2490626347297126,stop_loss,BELOW
SHORT,603.05,,617.75,-0.6727688787185369,TREND,33.3992,7.0179,12.3664,42.9008,4,BEARISH_BOS,True,,,16.75,,,BOS,True,,,624.9,2025-02-26 18:30:00,0.18484455543054726,4.038853536157462,BNBUSDT,12,0.0732265446224214,21.850000000000023,2025-02-27 06:00:00,617.75,-2.717214964829053,stop_loss,BELOW
SHORT,15.747,14.657,15.826,13.797468354430269,RANGE,22.6779,0.2632,27.7612,8.6296,3,BULLISH_BOS,False,SWEEP_HIGH,,0.26899999999999835,,,SWEEP,False,15.826,,,2025-02-27 10:45:00,10.884487696292194,3.4830360628135018,LINKUSDT,15,18.70886075949352,0.07900000000000063,2025-02-28 01:00:00,14.657,11.86409158895849,take_profit,
SHORT,0.6335,,0.6077,0.5608695652173894,TREND,34.8675,0.0102,10.8863,35.5897,3,BEARISH_BOS,True,,,0.018199999999999994,,,BOS,True,,,0.6795,2025-02-27 20:00:00,10.884487696292194,3.4830360628135018,ADAUSDT,17,0.978260869565215,0.04600000000000004,2025-02-28 13:00:00,0.6077,0.28081978256433787,stop_loss,BELOW
SHORT,291.9,,285.7,0.5391304347826077,TREND,39.4593,3.3643,7.8556,29.087,4,BEARISH_BOS,True,SWEEP_LOW,,5.399999999999977,,,BOS,True,,,303.4,2025-02-27 20:00:00,0.34073178875349475,3.9184155706651898,BCHUSDT,17,1.7478260869565188,11.5,2025-02-28 13:00:00,285.7,2.1125370902716636,stop_loss,BELOW
SHORT,599.9,,579.05,2.266304347826078,TREND,36.4245,5.0036,4.8537,36.4026,3,BEARISH_BOS,True,,,8.199999999999932,,,BOS,True,,,609.1,2025-02-27 20:30:00,0.37859087639277006,3.4830360628135018,BNBUSDT,17,3.5815217391304097,9.200000000000045,2025-02-28 13:00:00,579.05,7.893619772789265,stop_loss,BELOW
SHORT,0.2028,,0.18885,1.7012195121951272,TREND,35.6638,0.0031,9.9628,29.215,3,BEARISH_BOS,True,,,0.0039000000000000146,,,BOS,True,,,0.211,2025-02-27 20:00:00,10.884487696292194,3.4830360628135018,DOGEUSDT,17,2.197560975609761,0.008199999999999985,2025-02-28 13:00:00,0.18885,0.1518386033632763,stop_loss,BELOW
SHORT,7.775,,7.334,0.8513513513513545,TREND,38.9909,0.1185,10.5485,29.2948,3,BEARISH_BOS,True,,,0.13199999999999967,,,BOS,True,,,8.293,2025-02-27 20:00:00,6.724007843269322,3.4830360628135018,UNIUSDT,18,1.1988416988417023,0.5179999999999989,2025-02-28 14:00:00,7.334,2.965287458881776,stop_loss,BELOW
SHORT,1.0334,,1.051,-0.26347305389221326,TREND,33.4923,0.0169,10.2618,27.027,3,BEARISH_BOS,True,,,0.019299999999999873,,,BOS,True,,,1.1002,2025-03-01 10:00:00,12.147897411133636,3.8873271715627635,OPUSDT,18,0.0,0.06679999999999997,2025-03-02 04:00:00,1.051,-0.21380299443595002,stop_loss,BELOW
LONG,622.15,,614.9,-0.3411764705882353,TREND,32.1726,5.1607,40.2076,13.3564,4,BULLISH_BOS,True,,,19.800000000000068,,,BOS,True,,600.9,,2025-03-02 16:15:00,0.2056185700756829,4.369394614108262,BNBUSDT,10,0.3858823529411786,21.25,2025-03-03 02:00:00,614.9,-1.490734633048701,stop_loss,ABOVE
LONG,217.25,,212.65,-0.16880733944954107,TREND,38.0621,4.4343,54.2204,10.6637,4,BULLISH_BOS,True,,,24.0,,,BOS,True,,190.0,,2025-03-02 16:00:00,0.16034475648103713,4.369394614108262,AAVEUSDT,14,0.31596330275229406,27.25,2025-03-03 06:00:00,212.65,-0.7375858798127699,stop_loss,ABOVE
LONG,3.981,,3.808,-0.48732394366197196,TREND,35.5342,0.0597,44.8565,14.4737,4,BULLISH_BOS,True,,,0.2569999999999997,,,BOS,True,,3.626,,2025-03-02 16:00:00,12.137207261411838,4.369394614108262,AXSUSDT,14,0.028169014084507695,0.355,2025-03-03 06:00:00,3.808,-2.0997368562242484,stop_loss,ABOVE
LONG,338.3,,324.6,-0.5805084745762702,TREND,39.0397,5.2786,38.9716,7.8484,4,BULLISH_BOS,True,,,17.399999999999977,,,BOS,True,,314.7,,2025-03-02 16:00:00,0.18514383958085837,4.369394614108262,BCHUSDT,14,0.025423728813557853,23.600000000000023,2025-03-03 06:00:00,324.6,-2.5364706022577574,stop_loss,ABOVE
LONG,88959.4,,92411.0,0.8734468709669277,TREND,35.4577,990.2286,51.0077,11.3603,4,BULLISH_BOS,True,,,4696.399999999994,,,BOS,True,,85007.7,,2025-03-02 16:15:00,0.0011056999807951679,4.369394614108262,BTCUSDT,14,1.3615659083432456,3951.699999999997,2025-03-03 06:00:00,92411.0,3.816434053712608,stop_loss,ABOVE
LONG,4.8985,,5.051,0.4531946508172358,TREND,38.3536,0.0766,48.0708,14.0447,4,BULLISH_BOS,True,,,0.3624999999999998,,,BOS,True,,4.562,,2025-03-02 16:15:00,12.137207261411838,4.369394614108262,DOTUSDT,14,0.9019316493313511,0.3365,2025-03-03 06:00:00,5.051,1.8509241073653036,stop_loss,ABOVE
LONG,3.378,,3.427,0.24747474747474718,TREND,39.0268,0.0529,50.4054,12.7027,4,BULLISH_BOS,True,,,0.24800000000000022,,,BOS,True,,3.18,,2025-03-02 16:15:00,12.137207261411838,4.369394614108262,FILUSDT,14,1.0606060606060608,0.19799999999999995,2025-03-03 06:00:00,3.427,0.5947231558091792,stop_loss,ABOVE
LONG,15.909,,16.552,0.42752659574467977,TREND,35.6821,0.319,57.8146,10.3,4,BULLISH_BOS,True,,,1.673,,,BOS,True,,14.405,,2025-03-02 16:15:00,2.9051825891677248,4.369394614108262,LINKUSDT,14,1.0206117021276575,1.5040000000000013,2025-03-03 06:00:00,16.552,1.8680324048348438,stop_loss,ABOVE
LONG,3.437,,3.371,-0.2509505703422048,TREND,39.4718,0.0673,42.3567,13.1635,4,BULLISH_BOS,True,,,0.246,,,BOS,True,,3.174,,2025-03-02 16:00:00,12.137207261411838,4.369394614108262,NEARUSDT,14,0.43726235741444963,0.2629999999999999,2025-03-03 06:00:00,3.371,-0.8010556792531793,stop_loss,ABOVE
LONG,1.1435,,1.1085,-0.3286384976525813,TREND,33.9609,0.0225,46.7047,11.4385,4,BULLISH_BOS,True,,,0.09320000000000017,,,BOS,True,,1.037,,2025-03-02 16:00:00,12.137207261411838,4.369394614108262,OPUSDT,14,0.27793427230047,0.10650000000000004,2025-03-03 06:00:00,1.1085,-0.42480225414941336,stop_loss,ABOVE
SHORT,3.758,,3.349,1.725738396624471,TREND,39.9955,0.0622,3.2147,41.6762,3,BEARISH_BOS,True,,,0.08599999999999985,,,BOS,True,,,3.995,2025-03-03 07:00:00,12.139193652260632,3.884541968723402,AXSUSDT,31,2.080168776371307,0.2370000000000001,2025-03-04 14:00:00,3.349,4.964930203774596,stop_loss,BELOW
SHORT,86877.6,,84350.0,0.3706484441446473,TREND,39.2786,1682.1286,7.919,41.9655,4,BEARISH_BOS,True,,,2243.199999999997,,,BOS,True,,,93697.0,2025-03-03 19:30:00,0.0006408349289987142,4.370109714813828,BTCUSDT,19,0.6015338592838093,6819.399999999994,2025-03-04 14:00:00,84350.0,1.6197743665371538,stop_loss,BELOW
SHORT,607.0,,579.4,1.0109890109890136,TREND,32.6196,6.95,7.2456,37.1017,4,BEARISH_BOS,True,SWEEP_LOW,,10.950000000000045,,,BOS,True,,,634.3,2025-03-03 07:45:00,0.16007727893090973,4.370109714813828,BNBUSDT,35,1.8956043956043989,27.299999999999955,2025-03-04 18:00:00,579.4,4.418132898493112,stop_loss,BELOW
SHORT,0.9664,0.8732,0.97543,-1.0,RANGE,16.8877,0.0301,22.9746,21.0501,3,,False,SWEEP_HIGH,,0.041100000000000025,,,SWEEP,False,0.9754,,,2025-03-04 21:00:00,12.689335525700875,4.0605873682242795,OPUSDT,12,4.772978959025483,0.009029999999999982,2025-03-05 09:00:00,0.97543,-0.11458469979707868,stop_loss,
LONG,237.84,,229.61,-0.35938864628820905,TREND,30.1303,4.825,36.5359,7.1799,4,BULLISH_BOS,True,,,8.73999999999998,,,BOS,True,,214.94,,2025-03-06 02:00:00,0.19939293732122124,4.566098264655968,AAVEUSDT,5,0.0,22.900000000000006,2025-03-06 07:00:00,229.61,-1.6410038741536488,stop_loss,ABOVE
LONG,91294.7,,89961.3,-1.0,TREND,35.3601,1195.4429,21.3979,15.0721,5,BULLISH_BOS,True,SWEEP_HIGH,,1038.7999999999884,,,BOS,True,,89961.3,,2025-03-06 02:30:00,0.0038048916426311912,5.073442516284408,BTCUSDT,10,1.0470976451177465,1333.3999999999942,2025-03-06 12:00:00,89961.3,-5.073442516284408,stop_loss,ABOVE
SHORT,88698.9,,89381.8,-0.2503023861012381,TREND,34.9563,1077.5286,15.3453,33.2461,4,BEARISH_BOS,True,,,1376.0,,,BOS,True,,,91427.2,2025-03-06 17:15:00,0.0016293069785683675,4.445238229628082,BTCUSDT,4,0.11461349558332909,2728.300000000003,2025-03-06 21:00:00,89381.8,-1.1126537356643524,stop_loss,BELOW
SHORT,102.52,,103.97,-0.32731376975169313,TREND,39.3025,2.0929,23.6177,29.6587,4,BEARISH_BOS,True,,,1.490000000000009,,,BOS,True,,,106.95,2025-03-06 17:00:00,1.0034397809544187,4.445238229628082,LTCUSDT,5,0.0,4.430000000000007,2025-03-06 22:00:00,103.97,-1.4549876823839099,stop_loss,BELOW
SHORT,2283.66,2160.04,2329.3332,2.7066200747922067,RANGE,17.8418,30.7986,24.3355,14.2098,3,BULLISH_BOS,False,SWEEP_HIGH,,29.43000000000029,,,SWEEP,False,2329.3332,,,2025-03-06 02:45:00,0.08886511155398594,4.058754013027526,ETHUSDT,22,3.658819614128176,45.67320000000018,2025-03-07 00:00:00,2160.04,10.985505090303732,take_profit,
SHORT,0.9628,,0.9785,-0.3536036036036038,TREND,30.1412,0.0199,11.0352,29.1517,4,BEARISH_BOS,True,,,0.021100000000000008,,,BOS,True,,,1.0072,2025-03-06 17:00:00,12.347883971189116,4.445238229628082,OPUSDT,12,0.9504504504504485,0.044400000000000106,2025-03-07 05:00:00,0.9785,-0.1938617783476697,stop_loss,BELOW
SHORT,3.492,,3.57,-0.6190476190476184,TREND,36.0388,0.0531,16.5323,35.4839,4,BEARISH_BOS,True,,,0.07100000000000017,,,BOS,True,,,3.618,2025-03-06 17:00:00,12.347883971189116,4.445238229628082,AXSUSDT,13,1.0714285714285707,0.1259999999999999,2025-03-07 06:00:00,3.57,-0.9631349497527492,stop_loss,BELOW
SHORT,143.75,,145.87,-0.3333333333333333,TREND,37.5065,2.8936,16.4404,24.9568,5,BEARISH_BOS,True,SWEEP_LOW,,2.3700000000000045,,,BOS,True,,,150.11,2025-03-06 17:00:00,0.7765964761754144,4.939153588475646,SOLUSDT,16,1.1603773584905628,6.360000000000014,2025-03-07 09:00:00,145.87,-1.646384529491882,stop_loss,BELOW
LONG,384.1,400.5,381.58429,-1.0,RANGE,20.862,8.3857,9.7104,24.8722,4,BEARISH_BOS,False,SWEEP_LOW,,14.5,,,SWEEP,False,381.5843,,,2025-03-08 01:00:00,1.8071633507407532,4.54629891309202,BCHUSDT,1,0.0,2.5157100000000128,2025-03-08 02:00:00,381.58429,-4.546298913092043,stop_loss,
SHORT,190.51,,191.76,-0.06864360241625478,TREND,38.1151,3.8486,6.199,26.2064,4,BEARISH_BOS,True,,,1.5300000000000011,,,BOS,True,,,208.72,2025-03-08 06:00:00,0.2451655976197892,4.464465532656363,AAVEUSDT,7,0.2811641954969798,18.210000000000008,2025-03-08 13:00:00,191.76,-0.3064569970247365,stop_loss,BELOW
SHORT,0.9216,,0.9455,-0.6967930029154529,TREND,35.2807,0.016,2.861,32.3648,4,BEARISH_BOS,True,,,0.011900000000000022,,,BOS,True,,,0.9559,2025-03-08 08:00:00,12.401293146267674,4.464465532656363,OPUSDT,9,0.020408163265303876,0.0343,2025-03-08 17:00:00,0.9455,-0.29639090619579783,stop_loss,BELOW
