symbol,direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit,anomaly_flags
BTCUSDT,LONG,40333.5,1.0,399.053571,,42359.5,1.7425143542572887,TREND,39.9816,532.0714,23.285,39.0254,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,810.0,,,BOS,False,,,43380.5,2022-01-21 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.0422458864237474,15m,0.0009794229556632306,1.0422458864237474,1.0422458864237474,532.0714000000007,3.0,79.00711156448583,79.00711156448583,104.22458864237473,0.01,39.50355578224291,"ENTRY BTCUSDT: notional=79.007112, capital=104.22, units=0.001959, risk_amount=1.0422, trade_risk=1.0422",False,104.22458864237473,2,0.0,50.0,50.0,50.0,40939.5,39181.0,39801.4286,0,-0.10959058535470727,1.7425143542572887,True,True,1,True,40334.54224588643,10,480,2022-01-21 02:00:00,42359.5,1.7613331250816382,take_profit,TP,106.96490024936092,
DOTUSDT,SHORT,23.445,,0.367232,,18.233770567881265,1.3182034957002384,TREND,35.7878,0.4896,16.9949,39.752,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.6899999999999977,,,BOS,False,,,25.585,2022-01-21 00:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,1.0422458864237474,15m,0.24351539402423997,1.0422458864237474,1.0422458864237474,2.1400000000000006,3.0,11.418436825796611,11.418436825796611,104.22458864237473,0.01,5.709218412898306,"ENTRY DOTUSDT: notional=11.418437, capital=104.22, units=0.487031, risk_amount=1.0422, trade_risk=1.0422",False,104.22458864237473,34,6.140585521484075,7.11444400653194,0.0,7.11444400653194,23.445,16.03,25.585,0,0.23817253175245812,1.3182034957002384,True,True,1,True,22.402754113576254,11,480,2022-01-22 10:00:00,18.233770567881265,1.4929784367392067,take_profit,TP,108.78849318462083,
ETHUSDT,SHORT,3033.0,1.0,38.196429,,2894.381297105642,0.545273742786158,TREND,36.0235,50.9286,19.3128,40.1262,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,88.20000000000027,,,BOS,False,,,3272.0,2022-01-21 00:30:00,2.5,zone,full,NONE,False,zone,,BELOW,1.0422458864237474,15m,0.004360861449471746,1.0422458864237474,1.0422458864237474,239.0,3.0,13.226492776247806,13.226492776247806,104.22458864237473,0.01,13.226492776247806,"ENTRY ETHUSDT: notional=13.226493, capital=104.22, units=0.004361, risk_amount=1.0422, trade_risk=1.0422",False,104.22458864237473,1,128.61648268045963,50.0,0.0,50.0,3033.0,2891.45,3272.0,0,0.0,0.545273742786158,True,True,0,False,3031.9577541135764,12,480,2022-01-21 01:00:00,2894.381297105642,0.5683093153937537,take_profit,TP,104.92147990416622,
NEARUSDT,SHORT,15.683,,0.335464,,11.333,1.302673487758946,TREND,34.7682,0.4473,15.107,38.5819,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.5800000000000001,,,BOS,False,,,17.53,2022-01-21 00:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,1.0422458864237474,15m,0.2821456108347988,1.0422458864237474,1.0422458864237474,1.8470000000000013,3.0,8.849779229444298,8.849779229444298,104.22458864237473,0.01,4.424889614722149,"ENTRY NEARUSDT: notional=8.849779, capital=104.22, units=0.564291, risk_amount=1.0422, trade_risk=1.0422",False,104.22458864237473,40,4.79541350568397,5.379728596712689,0.0,5.379728596712689,15.683,10.076,17.53,0,0.28208722011307513,1.302673487758946,True,True,1,True,14.640754113576252,13,480,2022-01-22 16:00:00,11.333,1.498749694026575,take_profit,TP,111.33102995343158,
SOLUSDT,SHORT,128.715,,2.101339,,123.50377056788126,0.31721353168889993,TREND,32.9488,2.8018,19.4264,44.2065,4.0,4_to_5,1.0,BEARISH_BOS,True,,,3.2700000000000102,,,BOS,True,,,144.03,2022-01-21 00:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,1.0422458864237474,15m,0.06805392663556954,1.0422458864237474,1.0422458864237474,15.314999999999998,3.0,8.759561166897333,8.759561166897333,104.22458864237473,0.01,8.759561166897333,"ENTRY SOLUSDT: notional=8.759561, capital=104.22, units=0.068054, risk_amount=1.0422, trade_risk=1.0422",False,104.22458864237473,2,7.037686687513398,7.40228395285151,0.0,7.40228395285151,128.715,121.0,144.03,0,0.0,0.31721353168889993,True,True,0,False,127.67275411357626,14,480,2022-01-21 02:00:00,123.50377056788126,0.330614498520705,take_profit,TP,107.29551474788163,
DOTUSDT,SHORT,22.81,,0.367232,,19.155,1.4065520421841873,TREND,35.7878,0.4896,16.9949,39.752,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.6899999999999977,,,BOS,False,,,25.585,2022-01-21 02:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.6233994087020549,15m,0.2240151378621425,1.0729551474788164,0.5734787529270853,2.5600000000000023,3.0,9.560198013278038,5.10978529463547,107.29551474788163,0.01,5.10978529463547,"SCALE-IN DOTUSDT L1: notional=9.560198, capital=107.30, units=0.419123, risk_amount=1.0730, trade_risk=1.0730",False,102.18572945324615,35,9.247682817028943,10.875852471718343,0.0,10.875852471718343,22.81,16.03,25.585,1,0.23817253175245812,1.4065520421841873,True,True,1,True,22.402754113576254,11,480,2022-01-22 13:00:00,19.155,1.0437870747841813,take_profit,TP,109.83228025940501,
NEARUSDT,SHORT,11.358,,0.335464,,12.556262340728757,-0.3513048178705191,TREND,34.7682,0.4473,15.107,38.5819,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.5800000000000001,,,BOS,False,,,17.53,2022-01-22 10:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.3380844600652509,15m,0.13356889738448638,1.0878849318462083,0.16005057962849378,1.198262340728757,3.0,10.311762821816185,1.5170755364929964,108.78849318462083,0.01,1.5170755364929964,"SCALE-IN NEARUSDT L1: notional=10.311763, capital=108.79, units=0.907885, risk_amount=1.0879, trade_risk=1.0879",False,107.27141764812784,100,5.3152398653673005,5.469047585455836,3.7150480082923365,5.469047585455836,12.614,9.509,17.53,1,0.28208722011307513,-0.3513048178705191,True,True,1,True,14.640754113576252,13,480,2022-01-26 14:00:00,12.556262340728757,0.11756469415068951,take_profit,TP,111.2005892301062,
FILUSDT,SHORT,17.81,1.0,0.346607,,18.4,-0.3539747160220966,TREND,31.2955,0.4621,15.3014,36.1669,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.5899999999999999,,,BOS,True,,,19.62,2022-01-24 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.1133102995343158,15m,0.6150885632786267,1.1133102995343158,1.1133102995343158,1.8100000000000023,3.0,10.954727311992341,10.954727311992341,111.33102995343158,0.01,10.954727311992341,"ENTRY FILUSDT: notional=10.954727, capital=111.33, units=0.615089, risk_amount=1.1133, trade_risk=1.1133",False,111.33102995343158,13,0.7634888497443548,0.907204397931528,0.8083999585528502,0.907204397931528,18.71,16.8,19.62,0,0.0,-0.3539747160220966,True,True,0,False,16.696689700465683,15,562,2022-01-24 23:00:00,18.4,-0.39408369712213476,stop_loss,trailing_stop,111.08302453595552,
SOLUSDT,SHORT,86.86,,2.3625,,84.63337940093137,0.1312107502348463,TREND,32.8239,3.15,14.6485,34.4218,5.0,5_plus,1.25,BEARISH_BOS,True,,,3.4299999999999926,,,BOS,True,,,102.0,2022-01-24 11:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,1.1133102995343158,15m,0.07353436588733922,1.1133102995343158,1.1133102995343158,15.14,3.0,6.387195020974285,6.387195020974285,111.33102995343158,0.01,6.387195020974285,"ENTRY SOLUSDT: notional=6.387195, capital=111.33, units=0.073534, risk_amount=1.1133, trade_risk=1.1133",False,111.33102995343158,1,2.5689154238457172,4.589915320227838,0.3188688725402937,4.589915320227838,87.215,81.75,102.0,0,0.0,0.1312107502348463,True,True,0,False,85.74668970046568,16,562,2022-01-24 11:00:00,84.63337940093137,0.14607827964607903,take_profit,TP,111.47710823307766,
FILUSDT,SHORT,19.76,,0.213214,,19.38,0.31882760000000276,TREND,33.8633,0.2843,9.2965,40.201,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.3099999999999987,,,BOS,True,,,20.78,2022-01-30 20:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,1.112005892301062,15m,1.0902018551971202,1.112005892301062,1.112005892301062,1.0199999999999996,3.0,21.542388658695096,21.542388658695096,111.2005892301062,0.01,21.542388658695096,"ENTRY FILUSDT: notional=21.542389, capital=111.20, units=1.090202, risk_amount=1.1120, trade_risk=1.1120",False,111.2005892301062,13,0.5755365186740651,0.7553916807597095,0.2697827431284652,0.7553916807597095,20.06,18.92,20.78,0,0.0,0.31882760000000276,True,True,0,False,18.64799410769894,17,716,2022-01-31 09:00:00,19.38,0.3545381698282092,take_profit,TP,114.7578808080205,
NEARUSDT,LONG,10.264,1.0,0.136554,,10.86,3.110525197144431,TREND,30.3594,0.1821,7.1793,39.0349,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.13899999999999935,,,BOS,False,,,11.146,2022-01-30 21:15:00,2.5,zone,full,NONE,False,zone,,BELOW,1.112005892301062,15m,6.106567228451736,1.112005892301062,1.112005892301062,0.18210000000000015,3.0,62.67780603282861,62.67780603282861,111.2005892301062,0.01,62.67780603282861,"ENTRY NEARUSDT: notional=62.677806, capital=111.20, units=6.106567, risk_amount=1.1120, trade_risk=1.1120",False,111.2005892301062,1,0.1312942683225217,0.15827254263536789,0.0,0.15827254263536789,10.44,10.264,10.0819,0,0.0,3.110525197144431,True,True,0,False,11.37600589230106,18,717,2022-01-30 22:00:00,10.86,3.45892234737553,take_profit,TP,114.65951157748174,
AAVEUSDT,SHORT,147.1,,1.955357,,144.65,0.2875423915492932,TREND,32.9392,2.6071,10.8219,35.6164,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.8499999999999943,,,BOS,False,,,154.2,2022-01-31 00:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,1.1465951157748173,,0.1614922698274392,1.1465951157748173,1.1465951157748173,7.099999999999994,3.0,23.755512891616306,23.755512891616306,114.65951157748174,0.01,23.755512891616306,"ENTRY AAVEUSDT: notional=23.755513, capital=114.66, units=0.161492, risk_amount=1.1466, trade_risk=1.1466",False,114.65951157748174,8,4.099092988743407,4.884025688715556,0.0,4.884025688715556,147.1,141.5,154.2,0,0.0,0.2875423915492932,True,True,0,False,145.95340488422517,19,720,2022-01-31 08:00:00,144.65,0.3296947017286297,take_profit,TP,114.98920627921036,
AAVEUSDT,SHORT,143.65,,1.955357,,144.65,-1.5749781176530042,TREND,32.9392,2.6071,10.8219,35.6164,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.8499999999999943,,,BOS,False,,,154.2,2022-01-31 01:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.37198208308513075,,0.41739464674214194,1.1465951157748173,0.9614288679552847,2.3034048842251593,3.0,71.5064856851941,59.958741004508695,114.65951157748174,0.01,59.958741004508695,"SCALE-IN AAVEUSDT L1: notional=71.506486, capital=114.66, units=0.497783, risk_amount=1.1466, trade_risk=1.1466",False,54.70077057297304,7,3.360376902115279,5.779848271638295,4.570112586876749,5.779848271638295,145.35,141.5,154.2,1,0.0,-1.5749781176530042,True,True,0,False,145.95340488422517,19,720,2022-01-31 08:00:00,144.65,-0.5858636410180627,stop_loss,trailing_stop,114.4033426381923,
AAVEUSDT,LONG,155.95,,2.051786,,154.65,-0.2328644993288544,TREND,37.7016,2.7357,14.8825,39.1645,3.0,3_to_4,0.5,,True,,,1.9499999999999886,,,BOS,True,,,163.4,2022-02-02 22:00:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,1.147578808080205,,0.15403742390338288,1.147578808080205,1.147578808080205,7.450000000000017,3.0,24.02213625773256,24.02213625773256,114.7578808080205,0.01,24.02213625773256,"ENTRY AAVEUSDT: notional=24.022136, capital=114.76, units=0.154037, risk_amount=1.1476, trade_risk=1.1476",False,114.7578808080205,1,0.0,0.0,4.661989191792465,0.0,155.95,150.6,148.49999999999997,0,0.0,-0.2328644993288544,True,True,0,False,157.0975788080802,20,790,2022-02-02 23:00:00,154.65,-0.2672303645840004,stop_loss,trailing_stop,114.49065044343651,
LINKUSDT,LONG,15.714,,0.214607,,16.322,1.968367155540028,TREND,33.5425,0.2861,11.5577,48.003,3.0,3_to_4,0.5,,True,,,0.17600000000000193,,,BOS,True,,,17.372,2022-02-02 22:00:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,1.147578808080205,15m,4.011110828662033,1.147578808080205,1.147578808080205,0.28609999999999935,3.0,63.030595561595185,63.030595561595185,114.7578808080205,0.01,63.030595561595185,"ENTRY LINKUSDT: notional=63.030596, capital=114.76, units=4.011111, risk_amount=1.1476, trade_risk=1.1476",False,114.7578808080205,1,0.04618419199345728,0.23179235981622373,0.0,0.23179235981622373,15.98,15.714,15.427900000000001,0,0.0,1.968367155540028,True,True,0,False,16.861578808080207,22,790,2022-02-02 23:00:00,16.322,2.2588564342188486,take_profit,TP,116.74950687765535,
BTCUSDT,SHORT,37191.5,,267.133929,,36793.29015359617,0.19434782287119678,TREND,37.5822,356.1786,10.6488,46.0543,3.0,3_to_4,0.5,,True,,,234.5,,,BOS,True,,,38707.5,2022-02-02 22:30:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,1.147578808080205,15m,0.0007569781055938027,1.147578808080205,1.147578808080205,1516.0,3.0,28.153151214191915,28.153151214191915,114.7578808080205,0.01,28.153151214191915,"ENTRY BTCUSDT: notional=28.153151, capital=114.76, units=0.000757, risk_amount=1.1476, trade_risk=1.1476",False,114.7578808080205,1,265.3412540001508,50.0,0.0,50.0,37191.5,36790.0,38707.5,0,0.0,0.19434782287119678,True,True,0,False,37190.35242119192,21,790,2022-02-02 23:00:00,36793.29015359617,0.22302944292351082,take_profit,TP,116.97253632057885,
AVAXUSDT,LONG,66.955,3.0,1.048125,,67.66,0.13289577081403933,TREND,39.1778,1.3975,12.8546,24.4314,3.5,3_to_4,0.5,,False,SWEEP_LOW,,0.6650000000000063,,,BOS,False,,,72.32,2022-02-03 06:15:00,2.5,momentum,full,NONE,False,momentum,3.0,BELOW,1.1697253632057885,15m,0.3009481741293081,1.1697253632057885,1.1697253632057885,3.8867999999999796,3.0,20.149984998827822,20.149984998827822,116.97253632057885,0.01,20.149984998827822,"ENTRY AVAXUSDT: notional=20.149985, capital=116.97, units=0.300948, risk_amount=1.1697, trade_risk=1.1697",False,116.97253632057885,2,0.6198036075861852,0.8249799742353984,0.0,0.8249799742353984,67.92,66.955,63.06820000000002,0,0.0,0.13289577081403933,True,True,0,False,68.12472536320578,23,798,2022-02-03 08:00:00,67.66,0.15545155378396538,take_profit,TP,117.12798787436282,
HBARUSDT,SHORT,0.2163,,0.001937,,0.221,-1.0215811307692242,TREND,38.9945,0.0026,6.3624,20.1936,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.001449999999999979,,,BOS,True,,,0.2206,2022-02-03 10:45:00,2.5,momentum,,NONE,False,momentum,15.0,BELOW,1.1712798787436283,15m,225.24613052762038,1.1712798787436283,1.1712798787436283,0.00520000000000001,3.0,48.720738033124285,48.720738033124285,117.12798787436282,0.01,48.720738033124285,"ENTRY HBARUSDT: notional=48.720738, capital=117.13, units=225.246131, risk_amount=1.1713, trade_risk=1.1713",False,117.12798787436282,2,0.0,0.0014514037429068465,0.008964552529718875,0.0014514037429068465,0.2268,0.2146,0.2215,0,0.0,-1.0215811307692242,True,True,0,False,-0.9549798787436283,24,802,2022-02-03 12:00:00,0.221,-1.1965574229741556,stop_loss,trailing_stop,115.93143045138866,
ETHUSDT,SHORT,2663.0,1.0,24.361607,,2603.8749704697916,1.5932291391739537,TREND,31.4818,32.4821,15.9868,23.7493,3.5,3_to_4,0.5,BEARISH_BOS,False,,,45.40000000000009,,,BOS,False,,,2682.25,2022-02-03 16:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.1593143045138867,15m,0.03569086680091129,1.1593143045138867,1.1593143045138867,32.48210000000017,3.0,95.04477829082677,95.04477829082677,115.93143045138866,0.01,95.04477829082677,"ENTRY ETHUSDT: notional=95.044778, capital=115.93, units=0.035691, risk_amount=1.1593, trade_risk=1.1593",False,115.93143045138866,1,31.09596755568055,50.0,0.0,50.0,2663.0,2601.0,2695.4821,0,0.0,1.5932291391739537,True,True,0,False,2661.840685695486,25,808,2022-02-03 17:00:00,2603.8749704697916,1.8470533314127107,take_profit,TP,117.77848378280137,
DOTUSDT,LONG,22.03,1.0,0.241607,,22.34,0.1951827748031507,TREND,38.6961,0.3221,34.0355,6.9845,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.620000000000001,,,BOS,True,,20.76,,2022-02-07 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,1.1777848378280138,15m,0.9273896360850505,1.1777848378280138,1.1777848378280138,1.2699999999999996,3.0,20.430393682953664,20.430393682953664,117.77848378280137,0.01,20.430393682953664,"ENTRY DOTUSDT: notional=20.430394, capital=117.78, units=0.927390, risk_amount=1.1778, trade_risk=1.1778",False,117.77848378280137,14,0.5051856509693698,0.5518834842522526,0.3226395754090121,0.5518834842522526,22.68,21.65,20.76,0,0.0,0.1951827748031507,True,True,0,False,23.207784837828015,27,892,2022-02-07 18:00:00,22.34,0.22988331276835056,take_profit,TP,120.65584510720623,
