direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,exit_time,exit_price,pnl,exit_reason,exit_type,entry_mode,candles_since_bos,ema_position,mtf_tf
LONG,9.589,1.0,0.031321,,9.552,-0.0654867256637181,TREND,36.6795,0.1253,25.5986,15.5644,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.3230000000000004,,,BOS,False,,9.024,,2022-03-18 15:00:00,2.5,zone,2.658589163052418,0.5617598901529796,UNIUSDT,7,0.20353982300884949,0.5650000000000013,0.3008849557522116,0.09026548672566378,0.3008849557522116,9.759,9.538,9.024,1,208,2022-03-18 22:00:00,9.552,-0.09836779903294161,stop_loss,trailing_stop,zone,,ABOVE,
LONG,9.694,1.0,0.031321,,9.552,-0.309570525397866,TREND,36.6795,0.1253,25.5986,15.5644,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.3230000000000004,,,BOS,False,,9.024,,2022-03-18 16:00:00,2.5,zone,2.658589163052418,0.5617598901529796,UNIUSDT,6,0.021800741225201176,0.45870000000000033,0.14170481796380957,0.3379114889906279,0.14170481796380957,9.759,9.539,9.024,2,208,2022-03-18 22:00:00,9.552,-0.37751966115344665,stop_loss,trailing_stop,zone,,ABOVE,
LONG,0.2103,1.0,0.000467,,0.20795,-0.20796460176991113,TREND,39.0354,0.0019,46.8451,8.6042,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.003149999999999986,,,BOS,False,,0.199,,2022-03-19 00:30:00,2.5,zone,5.71393173665966,0.571393173665966,HBARUSDT,7,0.0,0.011299999999999977,0.10619469026548753,0.28761061946902494,0.10619469026548753,0.2115,0.20705,0.199,0,210,2022-03-19 07:00:00,0.20795,-0.01342773958115015,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,28.8304,1.0,0.075357,,28.41,-1.0,TREND,30.8253,0.3014,39.9289,6.1611,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.41999999999999815,,,BOS,False,,28.41,,2022-03-19 00:00:00,2.5,zone,1.359165493972324,0.571393173665966,ATOMUSDT,9,1.1527117031398655,0.4204000000000008,1.3192197906755463,1.0951474785918152,1.3192197906755463,29.385,28.37,28.41,0,209,2022-03-19 09:00:00,28.41,-0.571393173665966,stop_loss,SL,zone,,ABOVE,
LONG,29.29,1.0,0.075357,,28.41,-1.0,TREND,30.8253,0.3014,39.9289,6.1611,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.41999999999999815,,,BOS,False,,28.41,,2022-03-19 01:00:00,2.5,zone,1.359165493972324,0.571393173665966,ATOMUSDT,8,0.028409090909093365,0.879999999999999,0.10795454545454833,1.0454545454545445,0.10795454545454833,29.385,28.37,28.41,1,209,2022-03-19 09:00:00,28.41,-1.1960656346956438,stop_loss,SL,zone,,ABOVE,
LONG,92.755,2.0,0.276964,,90.32,-0.6859154929577477,TREND,37.4534,1.1079,25.274,11.3475,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.0050000000000097,,,BOS,False,,89.205,,2022-03-19 14:30:00,2.5,zone,0.15844753265528244,0.5624887409262522,SOLUSDT,19,0.3549295774647905,3.549999999999997,0.49295774647887364,0.9126760563380275,0.49295774647887364,94.505,89.515,89.205,0,211,2022-03-20 09:00:00,90.32,-0.3858197420156131,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,156.05,,,160.7315,152.929,-1.0,RANGE,13.0504,2.4357,17.3021,24.4868,3.0,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,2.8500000000000227,,,SWEEP,False,152.929,,,2022-03-19 22:00:00,2.5,zone,0.18022708776874416,0.5624887409262522,AAVEUSDT,11,0.4966356936879136,3.1210000000000093,0.7689842999038674,1.1855174623518123,0.7689842999038674,158.45,152.35,152.929,0,212,2022-03-20 09:00:00,152.929,-0.5624887409262522,stop_loss,SL,,,,
LONG,9.597,,,9.8433,9.4328,-1.0,RANGE,17.1319,0.1642,9.8304,16.8769,3.0,3_to_4,0.5,,False,SWEEP_LOW,,0.2270000000000003,,,SWEEP,False,9.4328,,,2022-03-20 00:00:00,2.5,zone,3.425631796140407,0.5624887409262522,UNIUSDT,11,0.4506699147381254,0.16419999999999924,0.8038976857490883,1.1023142509135202,0.8038976857490883,9.729,9.416,9.4328,0,213,2022-03-20 11:00:00,9.4328,-0.5624887409262522,stop_loss,SL,,,,
SHORT,50.0372,1.0,0.187768,,50.36,-0.259736079819762,TREND,38.2318,0.7511,9.8906,39.1821,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.625,,,BOS,False,,,51.28,2022-03-20 17:00:00,2.5,zone,0.44651975764958995,0.5549347548069116,AXSUSDT,12,0.38397167685870237,1.2428000000000026,0.7822658513035072,0.3080141615706488,0.7822658513035072,50.42,49.065,51.28,0,214,2022-03-21 05:00:00,50.36,-0.144136577769288,stop_loss,trailing_stop,zone,,BELOW,
LONG,14.897,1.0,0.126268,,14.93,0.05436573311367284,TREND,38.0038,0.1684,29.9533,12.2189,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.3099999999999987,,,BOS,True,,14.29,,2022-03-21 07:30:00,2.5,zone,2.282595024374235,1.385535179795163,LINKUSDT,9,0.3673805601317934,0.6070000000000011,0.6210873146622705,0.1927512355848446,0.6210873146622705,15.274,14.78,14.29,0,216,2022-03-21 16:00:00,14.93,0.07532563580434855,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,28.0905,1.0,0.065536,,27.685,-0.7170645446507513,TREND,37.0402,0.2621,21.5259,12.1253,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.28000000000000114,,,BOS,False,,27.525,,2022-03-21 07:00:00,2.5,zone,0.9800425674943679,0.5542140719180652,ATOMUSDT,10,0.3527851458885949,0.5655000000000001,0.5030946065428846,0.7259062776304136,0.5030946065428846,28.375,27.68,27.525,0,215,2022-03-21 17:00:00,27.685,-0.3974072611189662,stop_loss,trailing_stop,zone,,ABOVE,
LONG,159.392,1.0,2.391964,,155.8,-0.4609856262833655,TREND,31.1215,3.1893,29.1153,15.6775,5.0,5_plus,1.25,BULLISH_BOS,True,,,4.5,,,BOS,True,,151.6,,2022-03-22 03:00:00,2.5,zone,0.17729840342386163,1.38150915947873,AAVEUSDT,12,0.07802874743326539,7.792000000000002,0.3026180698151955,0.49306981519506976,0.3026180698151955,161.75,155.55,151.6,0,218,2022-03-22 15:00:00,155.8,-0.6368558650985082,stop_loss,trailing_stop,zone,,ABOVE,
LONG,336.5741,1.0,1.024107,,376.8,3.199107689615962,TREND,38.9694,4.0964,39.7559,14.8213,3.5,3_to_4,0.5,BULLISH_BOS,False,,,11.350000000000023,,,BOS,False,,324.0,,2022-03-21 16:00:00,2.5,zone,0.04410579684407532,0.5545907000970869,BCHUSDT,31,3.692184728926926,12.574099999999987,4.157426774083242,0.26038444103355146,4.157426774083242,388.85,333.3,324.0,0,217,2022-03-22 23:00:00,376.8,1.7741953732700904,stop_loss,trailing_stop,zone,,ABOVE,
LONG,352.1,1.0,1.024107,,376.8,1.3138297872340412,TREND,38.9694,4.0964,39.7559,14.8213,3.5,3_to_4,0.5,BULLISH_BOS,False,,,11.350000000000023,,,BOS,False,,324.0,,2022-03-22 04:00:00,2.5,zone,0.04410579684407532,0.5545907000970869,BCHUSDT,19,1.6436170212765935,18.80000000000001,1.954787234042552,0.22074468085106552,1.954787234042552,388.85,347.95,324.0,1,217,2022-03-22 23:00:00,376.8,1.08941318204866,stop_loss,trailing_stop,zone,,ABOVE,
LONG,367.55,1.0,1.024107,,376.8,0.5026682172396169,TREND,38.9694,4.0964,39.7559,14.8213,3.5,3_to_4,0.5,BULLISH_BOS,False,,,11.350000000000023,,,BOS,False,,324.0,,2022-03-22 15:00:00,2.5,zone,0.04410579684407532,0.5545907000970869,BCHUSDT,8,0.8395917790650892,18.401800000000037,1.1574954624004157,0.0,1.1574954624004157,388.85,367.55,324.0,2,217,2022-03-22 23:00:00,376.8,0.4079786208076967,stop_loss,trailing_stop,zone,,ABOVE,
LONG,18.36,1.0,0.050357,,19.165599999999998,4.0,TREND,34.8787,0.2014,25.1773,18.4397,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.3200000000000003,,,BOS,False,,18.22,,2022-03-23 00:30:00,2.5,zone,2.8092220474013554,0.5657773203466318,FILUSDT,2,4.816285998013907,0.20139999999999958,6.305858987090378,0.34756703078451057,6.305858987090378,19.63,18.29,18.1586,0,219,2022-03-23 02:00:00,19.165599999999998,2.263109281386527,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,19.32,1.0,0.050357,,18.964199999999998,-1.0,TREND,34.8787,0.2014,25.1773,18.4397,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.3200000000000003,,,BOS,False,,18.22,,2022-03-23 01:00:00,2.5,zone,2.8092220474013554,0.5657773203466318,FILUSDT,3,0.0281056773468183,0.3558000000000021,0.8712759977515371,1.7144463181562557,0.8712759977515371,19.63,18.71,18.1586,1,219,2022-03-23 04:00:00,18.964199999999998,-0.9995212044654082,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,0.8277,,,0.84045,0.8192,-1.0,RANGE,14.8137,0.0085,20.4849,26.5886,3.0,3_to_4,0.5,,False,SWEEP_LOW,,0.006900000000000017,,,SWEEP,False,0.8192,,,2022-03-23 03:45:00,2.5,zone,5.770928667535644,0.5770928667535644,XRPUSDT,5,0.05882352941177162,0.008499999999999952,0.6470588235294226,1.247058823529412,0.6470588235294226,0.8332,0.8171,0.8192,0,221,2022-03-23 08:00:00,0.8192,-0.049052893674052696,stop_loss,SL,,,,15m
LONG,118.76,,,122.10230000000001,116.5318,1.500000000000003,RANGE,20.2666,1.4243,16.2989,28.6861,3.0,3_to_4,0.5,,False,SWEEP_LOW,,1.3699999999999903,,,SWEEP,False,116.5318,,,2022-03-23 09:30:00,2.5,zone,0.25664213098593786,0.571849996262867,LTCUSDT,5,1.436136792029435,2.228200000000001,1.7099003680100469,0.06283098465128827,1.7099003680100469,122.57,118.62,116.5318,0,222,2022-03-23 14:00:00,122.10230000000001,0.8577749943943024,take_profit,TP,,,,15m
LONG,19.16,1.0,0.086786,,18.71,-1.0,TREND,37.715,0.3471,34.5679,12.3457,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.36999999999999744,,,BOS,False,,18.71,,2022-03-23 14:30:00,2.5,zone,1.2803086027440878,0.5761388712348385,FILUSDT,3,0.15555555555555645,0.4499999999999993,0.6,1.0666666666666693,0.6,19.43,18.68,18.71,0,223,2022-03-23 17:00:00,18.71,-0.5761388712348385,stop_loss,SL,zone,,ABOVE,15m
LONG,20.44,1.0,0.072321,,20.7,0.3939393939393908,TREND,37.7343,0.2893,33.7037,11.9753,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.6700000000000017,,,BOS,False,,19.78,,2022-03-23 02:15:00,2.5,zone,0.8743831314447944,0.5770928667535644,DOTUSDT,31,0.8484848484848464,0.6600000000000001,1.1515151515151483,0.7424242424242453,1.1515151515151483,21.2,19.95,19.78,0,220,2022-03-24 09:00:00,20.7,0.2273396141756448,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,20.955,1.0,0.072321,,20.7,-0.4285714285714277,TREND,37.7343,0.2893,33.7037,11.9753,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.6700000000000017,,,BOS,False,,19.78,,2022-03-23 20:00:00,2.5,zone,0.8743831314447944,0.5770928667535644,DOTUSDT,13,0.07563025210084334,0.5949999999999989,0.4117647058823554,0.722689075630253,0.4117647058823554,21.2,20.525,19.78,1,220,2022-03-24 09:00:00,20.7,-0.22296769851842171,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,94.415,1.0,0.28625,,101.435,1.8163001293661007,TREND,31.1559,1.145,36.3069,13.4124,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.0150000000000006,,,BOS,False,,90.55,,2022-03-23 14:30:00,2.5,zone,0.14906568466619333,0.5761388712348385,SOLUSDT,34,2.1785252263906774,3.865000000000009,2.4139715394566563,0.48641655886157964,2.4139715394566563,103.745,92.535,90.55,0,224,2022-03-25 00:00:00,101.435,1.0464411063566765,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,98.65,1.0,0.28625,,101.435,0.5210477081384466,TREND,31.1559,1.145,36.3069,13.4124,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.0150000000000006,,,BOS,False,,90.55,,2022-03-24 09:00:00,2.5,zone,0.14906568466619333,0.5761388712348385,SOLUSDT,15,0.7829747427502318,5.344999999999999,0.9532273152478952,0.08886810102900068,0.9532273152478952,103.745,98.175,90.55,1,224,2022-03-25 00:00:00,101.435,0.4151479317953479,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,101.58,1.0,0.28625,,101.435,-0.042584434654918055,TREND,31.1559,1.145,36.3069,13.4124,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.0150000000000006,,,BOS,False,,90.55,,2022-03-24 15:00:00,2.5,zone,0.14906568466619333,0.5761388712348385,SOLUSDT,9,0.36857562408223055,3.405000000000001,0.6358296622613819,0.31130690161527225,0.6358296622613819,103.745,100.52,90.55,2,224,2022-03-25 00:00:00,101.435,-0.02161452427659744,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,169.6429,1.0,0.692857,,166.2,-1.0,TREND,34.5226,2.7714,25.3866,17.268,3.5,3_to_4,0.5,BULLISH_BOS,False,,,4.150000000000006,,,BOS,False,,166.2,,2022-03-25 09:00:00,2.5,zone,0.16860202417332082,0.5804799090263277,AAVEUSDT,6,1.0767376339713577,3.4429000000000087,1.35266780911441,2.031107496587172,1.35266780911441,174.3,162.65,166.2,0,225,2022-03-25 15:00:00,166.2,-0.5804799090263277,stop_loss,SL,zone,,ABOVE,
LONG,173.35,1.0,0.692857,,166.2,-1.0,TREND,34.5226,2.7714,25.3866,17.268,3.5,3_to_4,0.5,BULLISH_BOS,False,,,4.150000000000006,,,BOS,False,,166.2,,2022-03-25 10:00:00,2.5,zone,0.16860202417332082,0.5804799090263277,AAVEUSDT,5,0.0,7.150000000000006,0.06293706293706527,1.4965034965034938,0.06293706293706527,173.8,162.65,166.2,1,225,2022-03-25 15:00:00,166.2,-1.2055044728392448,stop_loss,SL,zone,,ABOVE,
LONG,11.0162,1.0,0.038161,,10.63,-1.0,TREND,33.4316,0.1526,29.9953,15.3018,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.2940000000000005,,,BOS,False,,10.63,,2022-03-25 09:00:00,2.5,zone,1.5030551761427489,0.5804799090263277,UNIUSDT,7,0.12377006732263247,0.38619999999999877,0.30243397203521477,1.2718798549974126,0.30243397203521477,11.133,10.525,10.63,0,226,2022-03-25 16:00:00,10.63,-0.5804799090263277,stop_loss,SL,zone,,ABOVE,
SHORT,28.3456,1.0,0.324375,,28.39,-0.03254177660510082,TREND,31.766,0.4325,6.441,34.1866,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.7850000000000001,,,BOS,True,,,29.71,2022-03-25 16:00:00,2.5,zone,1.0419370924433236,1.4216189689296705,ATOMUSDT,12,0.2606273819994156,1.3643999999999998,0.5024919378481391,0.09117560832600254,0.5024919378481391,28.47,27.66,29.71,0,227,2022-03-26 04:00:00,28.39,-0.0462620069044831,stop_loss,trailing_stop,zone,,BELOW,
SHORT,83.96,1.0,0.91125,,84.075,-0.034124629080121344,TREND,33.2879,1.215,13.9918,36.9195,5.0,5_plus,1.25,BEARISH_BOS,True,,,2.6099999999999994,,,BOS,True,,,87.33,2022-03-25 16:30:00,2.5,zone,0.4218453913737889,1.4216189689296705,AVAXUSDT,13,0.31899109792284486,3.3700000000000045,0.5192878338278925,0.28338278931751076,0.5192878338278925,84.915,82.21,87.33,0,228,2022-03-26 05:00:00,84.075,-0.04851222000798956,stop_loss,trailing_stop,zone,,BELOW,15m
LONG,102.81,1.0,0.949554,,101.215,-0.4915254237288125,TREND,34.2841,1.2661,32.6093,8.6601,5.0,5_plus,1.25,BULLISH_BOS,True,,,2.2099999999999937,,,BOS,True,,99.565,,2022-03-26 16:15:00,2.5,zone,0.43773013593012716,1.4204342910932646,SOLUSDT,12,0.0,3.2450000000000045,0.16640986132511287,0.5762711864406785,0.16640986132511287,103.35,100.94,99.565,0,230,2022-03-27 04:00:00,101.215,-0.6981795668085523,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,0.1374,1.0,0.000443,,0.1396,0.7586206896551787,TREND,39.6141,0.0018,29.8387,8.0645,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.003700000000000009,,,BOS,False,,0.1345,,2022-03-27 00:00:00,2.5,zone,5.681737164373058,0.5681737164373059,DOGEUSDT,10,1.4827586206896617,0.002899999999999986,2.034482758620705,0.13793103448275368,2.034482758620705,0.1433,0.137,0.1345,0,231,2022-03-27 10:00:00,0.1396,0.012499821761620771,stop_loss,trailing_stop,zone,,ABOVE,
LONG,0.1411,1.0,0.000443,,0.1396,-0.4054054054054048,TREND,39.6141,0.0018,29.8387,8.0645,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.003700000000000009,,,BOS,False,,0.1345,,2022-03-27 04:00:00,2.5,zone,5.681737164373058,0.5681737164373059,DOGEUSDT,6,0.16216216216215892,0.003700000000000009,0.48648648648648424,0.4054054054054048,0.48648648648648424,0.1429,0.1396,0.1345,1,231,2022-03-27 10:00:00,0.1396,-0.008522605746559594,stop_loss,trailing_stop,zone,,ABOVE,
LONG,163.25,,,168.2107,159.9429,-1.0,RANGE,17.1506,3.3071,20.7343,32.2894,5.0,5_plus,1.25,BEARISH_BOS,False,SWEEP_LOW,,3.0500000000000114,,,SWEEP,False,159.9429,,,2022-03-25 17:00:00,2.5,zone,0.4298687578028104,1.4216189689296705,AAVEUSDT,43,0.8617822261195615,3.3070999999999913,1.1036860088899687,1.6026125608539281,1.1036860088899687,166.9,157.95,159.9429,0,229,2022-03-27 12:00:00,159.9429,-1.4216189689296705,stop_loss,SL,,,,
LONG,359.8,,,364.975,356.35,1.5000000000000082,RANGE,22.5702,2.7321,12.8105,22.2222,4.0,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,6.75,,,SWEEP,False,356.35,,,2022-03-27 13:00:00,2.5,zone,0.32324325208040106,1.11518921967738,BCHUSDT,3,1.5217391304347876,3.4499999999999886,1.6811594202898639,0.7101449275362309,1.6811594202898639,365.6,357.35,356.35,0,233,2022-03-27 16:00:00,364.975,1.672783829516079,take_profit,TP,,,,
LONG,85.13,,,86.99749999999997,83.885,1.4999999999999942,RANGE,22.4482,0.7454,10.6852,19.5017,4.0,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,1.0400000000000063,,,SWEEP,False,83.885,,,2022-03-27 13:15:00,2.5,zone,0.8957343129938865,1.11518921967738,AVAXUSDT,7,1.7148594377510213,1.2449999999999903,1.8192771084337496,0.24899598393574673,1.8192771084337496,87.395,84.82,83.885,0,232,2022-03-27 20:00:00,86.99749999999997,1.6727838295160637,take_profit,TP,,,,15m
LONG,12.662,,,12.9404,12.476400000000002,1.5000000000000049,RANGE,13.2003,0.1856,19.0458,22.5087,5.0,5_plus,1.25,BEARISH_BOS,False,SWEEP_LOW,,0.24499999999999922,,,SWEEP,False,12.5294,,,2022-03-27 13:30:00,2.5,zone,5.5759460983869005,1.3939865245967251,NEARUSDT,7,1.8103448275862077,0.1855999999999991,2.1605603448275956,0.44181034482759235,2.1605603448275956,13.063,12.58,12.476400000000002,0,234,2022-03-27 20:00:00,12.9404,1.5523433937909106,take_profit,TP,,,,15m
LONG,44713.0,1.0,80.383929,,45999.1428,4.0,TREND,30.7764,321.5357,55.326,5.2427,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2210.5,,,BOS,False,,44418.0,,2022-03-27 20:15:00,2.5,zone,0.0018103251523946006,0.5820841651028053,BTCUSDT,1,5.685216291690154,321.53570000000036,6.5809177643415575,0.0,6.5809177643415575,46829.0,44713.0,44391.4643,0,235,2022-03-27 21:00:00,45999.1428,2.328336660411221,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,0.1451,1.0,0.001268,,0.1481,0.46153846153846156,TREND,38.5266,0.0025,31.831,12.3944,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0032999999999999974,,,BOS,False,,0.1386,,2022-03-27 23:00:00,2.5,zone,5.9372584840486144,1.1874516968097228,DOGEUSDT,17,1.0615384615384589,0.006500000000000006,1.353846153846153,0.292307692307694,1.353846153846153,0.1539,0.1432,0.1386,0,237,2022-03-28 16:00:00,0.1481,0.01781177545214586,stop_loss,trailing_stop,zone,,ABOVE,
LONG,3228.5,1.0,5.358036,,3332.15,0.9824644549763042,TREND,37.026,21.4321,44.4926,9.2818,3.5,3_to_4,0.5,BULLISH_BOS,False,,,99.69999999999982,,,BOS,False,,3123.0,,2022-03-27 20:30:00,2.5,zone,0.005517385451211424,0.5820841651028053,ETHUSDT,27,1.7516587677725135,105.5,1.9123222748815165,0.06682464454976476,1.9123222748815165,3430.25,3221.45,3123.0,0,236,2022-03-28 23:00:00,3332.15,0.5718770020180646,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,11.234,,,11.4906,11.0629,-1.0,RANGE,18.4732,0.1711,13.6534,22.8392,3.0,3_to_4,0.5,,False,SWEEP_LOW,,0.3509999999999991,,,SWEEP,False,11.0629,,,2022-03-28 21:00:00,2.5,zone,3.470572222572327,0.5938149072821222,UNIUSDT,2,0.0,0.17109999999999914,0.3915838690824109,2.8404441846873354,0.3915838690824109,11.301,10.748,11.0629,0,238,2022-03-28 23:00:00,11.0629,-0.5938149072821222,stop_loss,SL,,,,
LONG,3321.6,1.0,5.358036,,3332.15,0.06560945273631966,TREND,37.026,21.4321,44.4926,9.2818,3.5,3_to_4,0.5,BULLISH_BOS,False,,,99.69999999999982,,,BOS,False,,3123.0,,2022-03-28 05:00:00,2.5,zone,0.005517385451211424,0.5820841651028053,ETHUSDT,18,0.5702736318407987,160.79999999999973,0.6756840796019917,0.12344527363184044,0.6756840796019917,3430.25,3301.75,3123.0,1,236,2022-03-28 23:00:00,3332.15,0.058208416510281524,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,17.476,1.0,0.172286,,16.885,-1.0,TREND,30.3253,0.2297,31.903,21.2065,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.33399999999999963,,,BOS,True,,16.885,,2022-03-29 12:30:00,2.5,zone,2.5126745340031973,1.4849906495958833,LINKUSDT,4,0.0,0.5909999999999975,0.08121827411167855,1.4010152284264008,0.08121827411167855,17.524,16.648,16.885,0,239,2022-03-29 16:00:00,16.885,-1.4849906495958833,stop_loss,SL,zone,,ABOVE,15m
LONG,11.5461,1.0,0.137089,,11.005,-0.6779852148853508,TREND,37.4716,0.1828,28.5658,22.5869,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.2510000000000012,,,BOS,True,,10.748,,2022-03-29 12:00:00,2.5,zone,1.8606573732563385,1.4849906495958833,UNIUSDT,10,0.0637764691141466,0.7980999999999998,0.2178924946748547,0.7619345946623214,0.2178924946748547,11.72,10.938,10.748,0,241,2022-03-29 22:00:00,11.005,-1.0068017046690017,stop_loss,trailing_stop,zone,,ABOVE,
LONG,13.603,1.0,0.170411,,13.679,0.15384615384615496,TREND,37.0371,0.2272,37.1896,16.4728,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.48300000000000054,,,BOS,True,,13.109,,2022-03-29 12:30:00,2.5,zone,3.0060539465503724,1.4849906495958833,NEARUSDT,13,1.5465587044534443,0.4939999999999998,1.706477732793523,0.7793522267206477,1.706477732793523,14.446,13.218,13.109,0,240,2022-03-30 01:00:00,13.679,0.22846009993782984,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,14.367,1.0,0.170411,,13.679,-0.5987815491731941,TREND,37.0371,0.2272,37.1896,16.4728,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.48300000000000054,,,BOS,True,,13.109,,2022-03-29 20:00:00,2.5,zone,3.0060539465503724,1.4849906495958833,NEARUSDT,5,0.0,1.149000000000001,0.0,0.7389033942558743,0.0,14.367,13.518,13.109,1,240,2022-03-30 01:00:00,13.679,-2.068165115226658,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,109.47,,,113.2602,106.9432,1.5000000000000029,RANGE,20.9547,2.5268,20.9046,24.7915,3.0,3_to_4,0.5,,False,SWEEP_LOW,,3.1000000000000085,,,SWEEP,False,106.9432,,,2022-03-30 00:45:00,2.5,zone,0.23014773550222817,0.5815372980670288,SOLUSDT,12,2.1746873515909515,2.5267999999999944,2.2023903751780947,0.9735634003482663,2.2023903751780947,115.035,107.01,106.9432,0,242,2022-03-30 12:00:00,113.2602,0.8723059471005449,take_profit,TP,,,,15m
LONG,132.41,2.0,1.178571,,130.32,-0.8708333333333327,TREND,31.8307,1.5714,33.4545,2.3636,5.0,5_plus,1.25,BULLISH_BOS,True,,,1.4799999999999898,,,BOS,True,,130.01,,2022-03-30 17:15:00,2.5,zone,0.6007294820063397,1.4417507568152186,LTCUSDT,11,0.10416666666666642,2.4000000000000057,0.6875000000000008,1.6416666666666617,0.6875000000000008,134.06,128.47,130.01,0,243,2022-03-31 04:00:00,130.32,-1.255524617393252,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,11.9199,1.0,0.170893,,11.992,0.1416781292984882,TREND,32.05,0.2279,25.2978,12.4451,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.39400000000000013,,,BOS,True,,11.411,,2022-03-31 01:00:00,2.5,zone,2.8330728174793025,1.4417507568152186,UNIUSDT,12,0.9866378463352325,0.5089000000000006,1.1182943603851443,0.17272548634309162,1.1182943603851443,12.489,11.832,11.411,0,246,2022-03-31 13:00:00,11.992,0.20426455014025974,stop_loss,trailing_stop,zone,,ABOVE,
LONG,101.04,2.0,2.008929,,97.425,-0.5897226753670478,TREND,38.1243,2.6786,38.4267,10.64,5.0,5_plus,1.25,BULLISH_BOS,True,,,4.449999999999989,,,BOS,True,,94.91,,2022-03-31 01:30:00,2.5,zone,0.23519588202532077,1.4417507568152186,AVAXUSDT,12,0.0,6.13000000000001,0.14355628058727474,0.6166394779771607,0.14355628058727474,101.92,97.26,94.91,0,245,2022-03-31 13:00:00,97.425,-0.8502331135215367,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,448.0,2.0,1.159821,,441.4,-0.46975088967971657,TREND,37.8683,4.6393,32.5635,15.1655,3.5,3_to_4,0.5,,False,SWEEP_HIGH,,9.449999999999989,,,BOS,False,,433.95,,2022-03-31 00:30:00,2.5,momentum,0.04104628489153644,0.5767003027260874,BNBUSDT,14,0.23487544483985828,14.050000000000011,0.3060498220640575,1.298932384341636,0.3060498220640575,452.3,429.75,433.95,0,244,2022-03-31 14:00:00,441.4,-0.2709054802841414,stop_loss,trailing_stop,momentum,6.0,ABOVE,15m
SHORT,0.8281,,0.007075,,0.8241,0.08620689655172162,TREND,33.2498,0.0141,6.9157,61.7365,4.0,4_to_5,1.0,,True,,,0.01429999999999998,,,BOS,True,,,0.8745,2022-03-31 15:30:00,2.5,momentum,5.658383094207942,1.131676618841588,XRPUSDT,9,0.5862068965517229,0.04640000000000011,0.6099137931034467,0.023706896551726257,0.6099137931034467,0.8292,0.7998,0.8745,0,247,2022-04-01 00:00:00,0.8241,0.022633532376831158,stop_loss,trailing_stop,momentum,1.0,BELOW,15m
