symbol,direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,requested_size,actual_size,trade_risk,risk_amount,stop_distance,max_leverage,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit,anomaly_flags
BNBUSDT,SHORT,472.65,,3.747321,,467.08921040939384,0.602457555680754,TREND,35.9187,4.9964,15.4396,22.2302,4.0,4_to_5,1.0,,True,,,3.8000000000000114,,,BOS,True,,,479.2,2022-01-18 04:00:00,2.5,momentum,,NONE,False,momentum,10.0,BELOW,0.014908283084735019,15m,0.0021157304559399136,1.0,1.0,0.014908283084735019,0.014908283084735019,7.0464000000000055,3.0,100.0,0.01,1.0,"ENTRY BNBUSDT: fixed_notional=1.000000, capital=100.00, units=0.002116, trade_risk=0.014908",False,100.0,1,268.3072207084466,50.0,0.0,50.0,472.65,467.05,479.6964,0,0.0,0.602457555680754,True,True,0,False,472.63509171691527,1,412,2022-01-18 05:00:00,467.08921040939384,0.00898160778662619,take_profit,TP,100.00898160778662,
UNIUSDT,LONG,17.2174,1.0,0.248732,,17.52660337036636,0.391586849006905,TREND,35.9375,0.3316,29.8945,20.3748,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.25900000000000034,,,BOS,False,,16.552,,2022-01-18 09:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.038650421295794594,,0.05808599533482791,1.0000898160778662,1.0000898160778662,0.038650421295794594,0.038650421295794594,0.6654000000000018,3.0,100.00898160778662,0.01,1.0000898160778662,"ENTRY UNIUSDT: fixed_notional=1.000090, capital=100.01, units=0.058086, trade_risk=0.038650",False,100.00898160778662,1,2.395834169343784,10.701047650546595,0.0,10.701047650546595,17.631,17.2174,16.552,0,0.0,0.391586849006905,True,True,0,False,17.256050421295797,3,417,2022-01-18 10:00:00,17.52660337036636,0.015134996688009583,take_profit,TP,100.02411660447463,
BNBUSDT,SHORT,465.8,,4.138393,,464.3965695382018,0.007428151610527843,TREND,30.1981,5.5179,9.7087,35.9871,4.0,4_to_5,1.0,,True,SWEEP_LOW,,3.9499999999999886,,,BOS,True,,,479.2,2022-01-18 09:45:00,2.5,momentum,,NONE,False,momentum,15.0,BELOW,0.029238134620795914,15m,0.0021470369602358654,1.0000898160778662,1.0000898160778662,0.029238134620795914,0.029238134620795914,13.617899999999963,3.0,100.00898160778662,0.01,1.0000898160778662,"ENTRY BNBUSDT: fixed_notional=1.000090, capital=100.01, units=0.002147, trade_risk=0.029238",False,100.00898160778662,1,22.23124041359722,50.0,42.75238541076164,50.0,467.05,462.8,479.4179,0,0.0,0.007428151610527843,True,True,0,False,465.7707618653792,2,417,2022-01-18 10:00:00,464.3965695382018,0.00021718529677229505,take_profit,TP,100.0243337897714,
UNIUSDT,SHORT,16.056,,0.179036,,15.267872291225856,3.11803352667583,TREND,36.6918,0.2387,19.0604,27.3489,3.0,3_to_4,0.5,,True,,,0.1390000000000029,,,BOS,True,,,16.221,2022-01-19 04:00:00,2.5,momentum,,NONE,False,momentum,8.0,BELOW,0.014870334127814041,,0.062297168528756476,1.000243337897714,1.000243337897714,0.014870334127814041,0.014870334127814041,0.2386999999999979,3.0,100.0243337897714,0.01,1.000243337897714,"ENTRY UNIUSDT: fixed_notional=1.000243, capital=100.02, units=0.062297, trade_risk=0.014870",False,100.0243337897714,3,49.9652525366101,50.0,0.0,50.0,16.056,15.236,16.2947,0,0.0,3.11803352667583,True,True,0,False,16.041129665872187,4,436,2022-01-19 07:00:00,15.267872291225856,0.04636620036339597,take_profit,TP,100.0706999901348,
HBARUSDT,SHORT,0.2591,,0.002306,,0.26445,-0.627110529896912,TREND,33.1544,0.0031,16.3763,36.8177,4.0,4_to_5,1.0,,True,,,0.0024000000000000132,,,BOS,True,,,0.2688,2022-01-19 07:00:00,2.5,momentum,,NONE,False,momentum,2.0,BELOW,0.03746375105767295,15m,3.8622423770796916,1.000706999901348,1.000706999901348,0.03746375105767295,0.03746375105767295,0.009699999999999986,3.0,100.0706999901348,0.01,1.000706999901348,"ENTRY HBARUSDT: fixed_notional=1.000707, capital=100.07, units=3.862242, trade_risk=0.037464",False,100.0706999901348,12,0.12945847287245124,0.18150878670776519,0.16549330552766847,0.18150878670776519,0.2653,0.2523,0.2688,0,0.0,-0.627110529896912,True,True,0,False,0.22163624894232703,5,439,2022-01-19 19:00:00,0.26445,-0.023493912777703282,stop_loss,trailing_stop,100.06599530050163,
LINKUSDT,SHORT,21.89,3.0,0.289714,,21.373234722389913,0.36321413670768765,TREND,31.0678,0.3863,18.2138,39.7374,4.0,4_to_5,1.0,,True,,,0.29799999999999827,,,BOS,True,,,23.146,2022-01-19 07:00:00,2.5,momentum,full,NONE,False,momentum,11.0,BELOW,0.057418364178898736,15m,0.04571525810421873,1.000706999901348,1.000706999901348,0.057418364178898736,0.057418364178898736,1.2560000000000002,3.0,100.0706999901348,0.01,1.000706999901348,"ENTRY LINKUSDT: fixed_notional=1.000707, capital=100.07, units=0.045715, trade_risk=0.057418",False,100.0706999901348,1,7.90687799090671,11.599076524105428,0.0,11.599076524105428,21.89,21.224,23.146,0,0.0,0.36321413670768765,True,True,0,False,21.832581635821104,6,439,2022-01-19 08:00:00,21.373234722389913,0.020855161576406323,take_profit,TP,100.0915551517112,
BCHUSDT,SHORT,367.75,,2.630357,,367.47973238812875,-0.04586428431208555,TREND,32.2646,3.5071,12.6273,41.8534,3.5,3_to_4,0.5,BEARISH_BOS,False,,,2.4499999999999886,,,BOS,False,,,384.3,2022-01-19 10:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.04504460197854035,,0.002721728216226001,1.000915551517112,1.000915551517112,0.04504460197854035,0.04504460197854035,16.55000000000001,3.0,100.0915551517112,0.01,1.000915551517112,"ENTRY BCHUSDT: fixed_notional=1.000916, capital=100.09, units=0.002722, trade_risk=0.045045",False,100.0915551517112,1,0.0,8.880087345217099,50.0,8.880087345217099,372.35,367.35,384.3,0,0.0,-0.04586428431208555,True,True,0,False,367.70495539802147,7,442,2022-01-19 11:00:00,367.47973238812875,-0.002065938431868506,stop_loss,trailing_stop,100.08948921327934,
ADAUSDT,LONG,1.3816,1.0,0.017464,,1.378,0.07731692336851916,TREND,33.1217,0.0233,36.9632,9.6933,4.0,4_to_5,1.0,BULLISH_BOS,True,SWEEP_HIGH,,0.04169999999999985,,,BOS,True,,1.3362,,2022-01-20 15:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.03288213800407327,,0.3621380837453012,1.0006599530050162,1.0006599530050162,0.03288213800407327,0.03288213800407327,0.045399999999999885,3.0,100.06599530050163,0.01,0.5003299765025081,"ENTRY ADAUSDT: fixed_notional=1.000660, capital=100.07, units=0.724276, trade_risk=0.032882",False,100.06599530050163,5,0.7511677007419791,1.0339960253128397,0.8028675020076154,1.0339960253128397,1.4156,1.3552,1.3362,0,0.010490284250961681,0.07731692336851916,True,True,1,True,1.4144821380040733,8,471,2022-01-20 20:00:00,1.378,0.007787487869734844,take_profit,TP,100.08427307262232,
ADAUSDT,LONG,1.4063,1.0,0.017464,,1.371,-2.0220149204717273,TREND,33.1217,0.0233,36.9632,9.6933,4.0,4_to_5,1.0,BULLISH_BOS,True,SWEEP_HIGH,,0.04169999999999985,,,BOS,True,,1.3362,,2022-01-20 16:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.012783474356209173,,0.7116297062131308,1.000764855847526,1.000764855847526,0.025120528629323596,0.025120528629323596,0.03530000000000011,3.0,100.07648558475259,0.01,1.000764855847526,"SCALE-IN ADAUSDT L1: fixed_notional=1.000765, capital=100.08, units=0.711630, trade_risk=0.025121",False,99.07572072890507,4,0.0,0.007822599491617638,3.9973483402170644,0.007822599491617638,1.4064,1.3552,1.3362,1,0.010490284250961681,-2.0220149204717273,True,True,1,True,1.4144821380040733,8,471,2022-01-20 20:00:00,1.371,-0.01739722728286532,stop_loss,trailing_stop,100.06687584533945,
BTCUSDT,SHORT,41111.0,1.0,399.053571,,39723.12206262519,0.5616702893317079,TREND,39.9816,532.0714,23.285,39.0254,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,810.0,,,BOS,False,,,43380.5,2022-01-21 00:30:00,2.5,zone,full,NONE,False,zone,,BELOW,0.05524112153219282,15m,2.434065720739935e-05,1.0006687584533946,1.0006687584533946,0.05524112153219282,0.05524112153219282,2269.5,3.0,100.06687584533945,0.01,1.0006687584533946,"ENTRY BTCUSDT: fixed_notional=1.000669, capital=100.07, units=0.000024, trade_risk=0.055241",False,100.06687584533945,1,1000.0,50.0,0.0,50.0,41111.0,39723.0,43380.5,0,0.0,0.5616702893317079,True,True,0,False,41110.94475887847,9,480,2022-01-21 01:00:00,39723.12206262519,0.031027296713994783,take_profit,TP,100.09790314205345,
DOTUSDT,SHORT,23.445,,0.367232,,22.440276495031227,0.43947874755380006,TREND,35.7878,0.4896,16.9949,39.752,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.6899999999999977,,,BOS,False,,,25.585,2022-01-21 00:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.09133850045170677,15m,0.042681542267152685,1.0006687584533946,1.0006687584533946,0.09133850045170677,0.09133850045170677,2.1400000000000006,3.0,100.06687584533945,0.01,1.0006687584533946,"ENTRY DOTUSDT: fixed_notional=1.000669, capital=100.07, units=0.042682, trade_risk=0.091339",False,100.06687584533945,2,11.550441432502035,13.466391433154039,0.0,13.466391433154039,23.445,22.215,25.585,0,0.0,0.43947874755380006,True,True,0,False,23.353661499548295,10,480,2022-01-21 02:00:00,22.440276495031227,0.04014132978195829,take_profit,TP,100.2389857775708,
ETHUSDT,SHORT,3033.0,1.0,38.196429,,2891.6173488118175,0.5568545751167646,TREND,36.0235,50.9286,19.3128,40.1262,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,88.20000000000027,,,BOS,False,,,3272.0,2022-01-21 00:30:00,2.5,zone,full,NONE,False,zone,,BELOW,0.07885256619530542,15m,0.00032992705521048293,1.0006687584533946,1.0006687584533946,0.07885256619530542,0.07885256619530542,239.0,3.0,100.06687584533945,0.01,1.0006687584533946,"ENTRY ETHUSDT: fixed_notional=1.000669, capital=100.07, units=0.000330, trade_risk=0.078853",False,100.06687584533945,1,1000.0,50.0,0.0,50.0,3033.0,2891.45,3272.0,0,0.0,0.5568545751167646,True,True,0,False,3032.921147433805,11,480,2022-01-21 01:00:00,2891.6173488118175,0.04390941224555336,take_profit,TP,100.14181255429901,
NEARUSDT,SHORT,15.683,,0.335464,,14.858052835679146,0.2217761602781841,TREND,34.7682,0.4473,15.107,38.5819,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.5800000000000001,,,BOS,False,,,17.53,2022-01-21 00:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.11784959490297911,15m,0.031902976422030056,1.0006687584533946,1.0006687584533946,0.11784959490297911,0.11784959490297911,1.8470000000000013,3.0,100.06687584533945,0.01,0.5003343792266973,"ENTRY NEARUSDT: fixed_notional=1.000669, capital=100.07, units=0.063806, trade_risk=0.117850",False,100.06687584533945,2,8.137490848309714,9.266047973257784,0.0,9.266047973257784,15.683,14.591,17.53,0,0.0023640817435885302,0.2217761602781841,True,True,1,True,15.56515040509702,12,480,2022-01-21 02:00:00,14.858052835679146,0.027318271519716428,take_profit,TP,100.26630404909052,
SOLUSDT,SHORT,128.715,,2.101339,,121.33307088362467,0.45914885862944327,TREND,32.9488,2.8018,19.4264,44.2065,4.0,4_to_5,1.0,BEARISH_BOS,True,,,3.2700000000000102,,,BOS,True,,,144.03,2022-01-21 00:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.11906337284476351,15m,0.007774297933056711,1.0006687584533946,1.0006687584533946,0.11906337284476351,0.11906337284476351,15.314999999999998,3.0,100.06687584533945,0.01,1.0006687584533946,"ENTRY SOLUSDT: fixed_notional=1.000669, capital=100.07, units=0.007774, trade_risk=0.119063",False,100.06687584533945,1,61.605847581384104,50.0,0.0,50.0,128.715,121.0,144.03,0,0.0,0.45914885862944327,True,True,0,False,128.59593662715525,13,480,2022-01-21 01:00:00,121.33307088362467,0.054667811746245014,take_profit,TP,100.19884444778884,
DOTUSDT,SHORT,22.39,,0.367232,,22.440276495031227,-2.357390087317089,TREND,35.7878,0.4896,16.9949,39.752,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.6899999999999977,,,BOS,False,,,25.585,2022-01-21 01:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.002145878347719602,15m,0.044751605380879335,1.0019884444778884,1.0019884444778884,0.002249953865571206,0.002249953865571206,0.05027649503122689,3.0,100.19884444778884,0.01,1.0019884444778884,"SCALE-IN DOTUSDT L1: fixed_notional=1.001988, capital=100.20, units=0.044752, trade_risk=0.002250",False,99.19685600331096,1,0.0,20.9704338774948,50.0,20.9704338774948,23.165,22.345,25.585,1,0.0,-2.357390087317089,True,True,0,False,23.353661499548295,10,480,2022-01-21 02:00:00,22.440276495031227,-0.005058672345502564,stop_loss,trailing_stop,100.26124537674502,
AAVEUSDT,SHORT,199.95,,3.73125,,181.7079189457065,0.8274657600281284,TREND,34.5915,4.975,10.1938,44.5083,4.0,4_to_5,1.0,BEARISH_BOS,True,,,5.150000000000006,,,BOS,True,,,221.35,2022-01-21 02:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.10730635914290294,,0.005014315847799202,1.0026124537674503,1.0026124537674503,0.10730635914290294,0.10730635914290294,21.400000000000006,3.0,100.26124537674502,0.01,1.0026124537674503,"ENTRY AAVEUSDT: fixed_notional=1.002612, capital=100.26, units=0.005014, trade_risk=0.107306",False,100.26124537674502,1,137.45690486392334,50.0,0.0,50.0,199.95,181.45,221.35,0,0.0,0.8274657600281284,True,True,0,False,199.84269364085708,14,482,2022-01-21 03:00:00,181.7079189457065,0.0887923380240335,take_profit,TP,100.35003771476906,
BNBUSDT,SHORT,434.5,,6.160714,,418.93816251275564,0.3408548110192536,TREND,34.1122,8.2143,9.8696,43.3478,4.0,4_to_5,1.0,BEARISH_BOS,True,,,8.25,,,BOS,True,,,476.65,2022-01-21 02:15:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.09726148429527734,15m,0.0023075085242058695,1.0026124537674503,1.0026124537674503,0.09726148429527734,0.09726148429527734,42.14999999999998,3.0,100.26124537674502,0.01,1.0026124537674503,"ENTRY BNBUSDT: fixed_notional=1.002612, capital=100.26, units=0.002308, trade_risk=0.097261",False,100.26124537674502,1,121.8365120156347,50.0,0.0,50.0,434.5,418.7,476.65,0,0.0,0.3408548110192536,True,True,0,False,434.4027385157047,15,482,2022-01-21 03:00:00,418.93816251275564,0.03315204484891886,take_profit,TP,100.38318975961798,
SOLUSDT,SHORT,110.395,,3.820714,,103.83142429165383,0.38181416274112445,TREND,35.7724,5.0943,9.0157,26.6054,3.0,3_to_4,0.5,,True,,,1.8499999999999943,,,BOS,True,,,126.8,2022-01-22 04:45:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,0.14917217518968548,15m,0.009093092056670861,1.0038318975961797,1.0038318975961797,0.14917217518968548,0.14917217518968548,16.405,3.0,100.38318975961798,0.01,1.0038318975961797,"ENTRY SOLUSDT: fixed_notional=1.003832, capital=100.38, units=0.009093, trade_risk=0.149172",False,100.38318975961798,1,41.2945644331258,46.59045824841308,0.0,46.59045824841308,110.395,103.445,126.8,0,0.0,0.38181416274112445,True,True,0,False,110.2458278248103,16,508,2022-01-22 05:00:00,103.83142429165383,0.0569560491743221,take_profit,TP,100.4401458087923,
FILUSDT,SHORT,17.81,1.0,0.346607,,17.197546331564578,0.31129466770867403,TREND,31.2955,0.4621,15.3014,36.1669,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.5899999999999999,,,BOS,True,,,19.62,2022-01-24 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.1020756114059036,15m,0.05639536541762623,1.004401458087923,1.004401458087923,0.1020756114059036,0.1020756114059036,1.8100000000000023,3.0,100.4401458087923,0.01,1.004401458087923,"ENTRY FILUSDT: fixed_notional=1.004401, capital=100.44, units=0.056395, trade_risk=0.102076",False,100.4401458087923,1,4.506463333056195,8.91496007191557,0.0,8.91496007191557,17.81,16.9,19.62,0,0.0,0.31129466770867403,True,True,0,False,17.707924388594094,17,562,2022-01-24 11:00:00,17.197546331564578,0.0317755935337605,take_profit,TP,100.47192140232606,
FILUSDT,SHORT,17.77,2.0,0.377679,,17.037426115519462,0.36964528699911614,TREND,31.2255,0.5036,13.9007,33.7589,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.5599999999999987,,,BOS,False,,,19.62,2022-01-24 11:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.10465341206864798,15m,0.056569411928998864,1.0052384499783098,1.0052384499783098,0.10465341206864798,0.10465341206864798,1.8500000000000014,3.0,100.52384499783098,0.01,1.0052384499783098,"ENTRY FILUSDT: fixed_notional=1.005238, capital=100.52, units=0.056569, trade_risk=0.104653",False,100.52384499783098,2,7.739833646978226,9.268689676010965,0.0,9.268689676010965,17.77,16.8,19.62,0,0.0,0.36964528699911614,True,True,0,False,17.665346587931353,19,563,2022-01-24 13:00:00,17.037426115519462,0.038684640539552145,take_profit,TP,100.56252963837053,
SOLUSDT,SHORT,86.86,,2.3625,,82.13309200970319,0.2965864961853658,TREND,32.8239,3.15,14.6485,34.4218,5.0,5_plus,1.25,BEARISH_BOS,True,,,3.4299999999999926,,,BOS,True,,,102.0,2022-01-24 11:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.17507066630728937,15m,0.011563452199953063,1.004401458087923,1.004401458087923,0.17507066630728937,0.17507066630728937,15.14,3.0,100.4401458087923,0.01,1.004401458087923,"ENTRY SOLUSDT: fixed_notional=1.004401, capital=100.44, units=0.011563, trade_risk=0.175071",False,100.4401458087923,1,16.33626043885639,29.188213581313338,2.0277526069210086,29.188213581313338,87.215,81.75,102.0,0,0.0,0.2965864961853658,True,True,0,False,86.68492933369271,18,562,2022-01-24 11:00:00,82.13309200970319,0.051923595504916334,take_profit,TP,100.52384499783098,
FILUSDT,SHORT,17.0,2.0,0.377679,,17.037426115519462,-2.3762039589415105,TREND,31.2255,0.5036,13.9007,33.7589,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.5599999999999987,,,BOS,False,,,19.62,2022-01-24 12:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.002117173345722766,15m,0.05913167352813587,1.0052384499783098,1.0052384499783098,0.00221306884432315,0.00221306884432315,0.0374261155194624,3.0,100.52384499783098,0.01,1.0052384499783098,"SCALE-IN FILUSDT L1: fixed_notional=1.005238, capital=100.52, units=0.059132, trade_risk=0.002213",False,99.51860654785267,1,18.893115238206367,50.0,50.0,50.0,17.39,16.85,19.62,1,0.0,-2.3762039589415105,True,True,0,False,17.665346587931353,19,563,2022-01-24 13:00:00,17.037426115519462,-0.00503083568587188,stop_loss,trailing_stop,100.55749880268466,
FILUSDT,SHORT,19.76,,0.213214,,19.552371156318344,0.07397919509982559,TREND,33.8633,0.2843,9.2965,40.201,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.3099999999999987,,,BOS,True,,,20.78,2022-01-30 20:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.05190721092041413,15m,0.025444711235497134,1.0055749880268467,1.0055749880268467,0.05190721092041413,0.05190721092041413,1.0199999999999996,3.0,100.55749880268466,0.01,0.5027874940134234,"ENTRY FILUSDT: fixed_notional=1.005575, capital=100.56, units=0.050889, trade_risk=0.051907",False,100.55749880268466,2,3.2750748303670445,6.7428011213438745,0.19265146060978589,6.7428011213438745,19.77,19.41,20.78,0,-8.519139243189718e-05,0.07397919509982559,True,True,1,True,19.708092789079586,20,716,2022-01-30 22:00:00,19.552371156318344,0.0037974579875531657,take_profit,TP,100.56121106927979,
FILUSDT,SHORT,19.59,,0.213214,,19.552371156318344,-0.9213617720820191,TREND,33.8633,0.2843,9.2965,40.201,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.3099999999999987,,,BOS,True,,,20.78,2022-01-30 21:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.0009574550616053944,15m,0.05133099214461064,1.0055741361129225,1.0055741361129225,0.001931525879433859,0.001931525879433859,0.037628843681655866,3.0,100.55741361129223,0.01,1.0055741361129225,"SCALE-IN FILUSDT L1: fixed_notional=1.005574, capital=100.56, units=0.051331, trade_risk=0.001932",False,99.5518394751793,1,0.0,50.0,50.0,50.0,19.77,19.53,20.78,1,-8.519139243189718e-05,-0.9213617720820191,True,True,1,True,19.708092789079586,20,716,2022-01-30 22:00:00,19.552371156318344,-0.0009665681852725121,stop_loss,trailing_stop,100.56207934629806,
NEARUSDT,SHORT,10.447,1.0,0.136554,,10.447,-0.007288432340781265,TREND,30.3594,0.1821,7.1793,39.0349,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.13899999999999935,,,BOS,False,,,11.146,2022-01-30 21:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0672821212925179,15m,0.048127411511099956,1.0055741361129225,1.0055741361129225,0.0672821212925179,0.0672821212925179,0.6990000000000016,3.0,100.55741361129223,0.01,0.5027870680564612,"ENTRY NEARUSDT: fixed_notional=1.005574, capital=100.56, units=0.096255, trade_risk=0.067282",False,100.55741361129223,2,1.2336115212412069,2.3334579377695572,1.3525138365416063,2.3334579377695572,10.538,10.29,11.146,0,0.0018348452035466798,-0.007288432340781265,True,True,1,True,10.379717878707481,21,717,2022-01-30 23:00:00,10.447,0.0004270414129885847,take_profit,TP,100.56250638771105,
NEARUSDT,SHORT,10.41,1.0,0.136554,,10.447,-3.5776180347439936,TREND,30.3594,0.1821,7.1793,39.0349,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.13899999999999935,,,BOS,False,,,11.146,2022-01-30 22:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0017807142259106518,15m,0.09660142108193857,1.0056207934629806,1.0056207934629806,0.003574252580031634,0.003574252580031634,0.036999999999999034,3.0,100.56207934629806,0.01,1.0056207934629806,"SCALE-IN NEARUSDT L1: fixed_notional=1.005621, capital=100.56, units=0.096601, trade_risk=0.003574",False,99.55645855283508,1,25.832331393025804,50.0,50.0,50.0,10.538,10.29,11.146,1,0.0018348452035466798,-3.5776180347439936,True,True,1,True,10.379717878707481,21,717,2022-01-30 23:00:00,10.447,-0.0045601509814943205,stop_loss,trailing_stop,100.55794623672956,
AAVEUSDT,SHORT,147.1,,1.955357,,144.77028225170105,0.2705775049343212,TREND,32.9392,2.6071,10.8219,35.6164,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.8499999999999943,,,BOS,False,,,154.2,2022-01-31 00:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.048535786422894585,,0.006836026256745721,1.0055794623672956,1.0055794623672956,0.048535786422894585,0.048535786422894585,7.099999999999994,3.0,100.55794623672956,0.01,1.0055794623672956,"ENTRY AAVEUSDT: fixed_notional=1.005579, capital=100.56, units=0.006836, trade_risk=0.048536",False,100.55794623672956,1,71.08157205777974,50.0,0.0,50.0,147.1,143.45,154.2,0,0.0,0.2705775049343212,True,True,0,False,147.0514642135771,22,720,2022-01-31 01:00:00,144.77028225170105,0.013132691990331919,take_profit,TP,100.5710789287199,
AAVEUSDT,SHORT,147.5,,1.976786,,141.69824196200355,0.8055048985004277,TREND,35.4172,2.6357,10.0271,35.9079,4.0,4_to_5,1.0,BEARISH_BOS,True,,,1.8499999999999943,,,BOS,True,,,154.2,2022-01-31 01:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.04568313415745236,,0.006818378232455587,1.005710789287199,1.005710789287199,0.04568313415745236,0.04568313415745236,6.699999999999989,3.0,100.5710789287199,0.01,1.005710789287199,"ENTRY AAVEUSDT: fixed_notional=1.005711, capital=100.57, units=0.006818, trade_risk=0.045683",False,100.5710789287199,1,82.08718751815887,50.0,0.0,50.0,147.5,141.6,154.2,0,0.0,0.8055048985004277,True,True,0,False,147.45431686584254,23,721,2022-01-31 02:00:00,141.69824196200355,0.03679798834268008,take_profit,TP,100.60787691706258,
BCHUSDT,SHORT,288.7817,3.0,2.563393,,279.1539993198695,0.6837273133587984,TREND,34.5186,3.4179,8.3595,39.8119,3.0,3_to_4,0.5,,True,,,2.4499999999999886,,,BOS,True,,,301.7,2022-01-31 01:00:00,2.5,momentum,full,NONE,False,momentum,2.0,BELOW,0.04498925551462856,,0.0034825987563865683,1.005710789287199,1.005710789287199,0.04498925551462856,0.04498925551462856,12.918299999999988,3.0,100.5710789287199,0.01,1.005710789287199,"ENTRY BCHUSDT: fixed_notional=1.005711, capital=100.57, units=0.003483, trade_risk=0.044989",False,100.5710789287199,1,165.1883303021876,50.0,0.0,50.0,288.7817,279.05,301.7,0,0.0,0.6837273133587984,True,True,0,False,288.7367107444854,24,721,2022-01-31 02:00:00,279.1539993198695,0.030760382803029493,take_profit,TP,100.63863729986561,
LTCUSDT,SHORT,106.3,,1.02,,104.37278186474315,0.2804599676174353,TREND,36.3195,1.36,6.3025,39.4958,5.0,5_plus,1.25,BEARISH_BOS,True,,,1.2299999999999898,,,BOS,True,,,112.12,2022-01-31 01:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.05506337529305274,15m,0.009461061046916266,1.005710789287199,1.005710789287199,0.05506337529305274,0.05506337529305274,5.820000000000007,3.0,100.5710789287199,0.01,1.005710789287199,"ENTRY LTCUSDT: fixed_notional=1.005711, capital=100.57, units=0.009461, trade_risk=0.055063",False,100.5710789287199,1,14.891931263491784,37.04821924088216,0.0,37.04821924088216,106.3,104.26,112.12,0,0.0,0.2804599676174353,True,True,0,False,106.24493662470694,25,721,2022-01-31 02:00:00,104.37278186474315,0.015443072451596259,take_profit,TP,100.65408037231721,
AAVEUSDT,SHORT,149.5915,1.0,2.016964,,143.14168296398316,1.310620193076732,TREND,37.6837,2.6893,9.8274,38.1142,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,3.1999999999999886,,,BOS,False,,,154.2,2022-01-31 02:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.03100873575008093,,0.006728596235235106,1.0065408037231722,1.0065408037231722,0.03100873575008093,0.03100873575008093,4.608499999999992,3.0,100.65408037231721,0.01,1.0065408037231722,"ENTRY AAVEUSDT: fixed_notional=1.006541, capital=100.65, units=0.006729, trade_risk=0.031009",False,100.65408037231721,1,183.54505149359844,50.0,0.0,50.0,149.5915,143.05,154.2,0,0.0,1.310620193076732,True,True,0,False,149.56049126424992,26,722,2022-01-31 03:00:00,143.14168296398316,0.040640675235836435,take_profit,TP,100.69472104755305,
