direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason,ema_position
SHORT,576.8,,575.35,0.0559845559845534,TREND,32.251,4.2893,6.6611,44.1299,4,BEARISH_BOS,True,,,8.549999999999955,,,BOS,True,,,601.0,2024-09-30 02:30:00,0.07420422444914791,1.9218894132329294,BNBUSDT,25,0.37837837837837696,25.899999999999977,2024-10-01 03:00:00,575.35,0.1075961254512594,stop_loss,BELOW
LONG,573.55,,571.05,-0.20576131687242838,TREND,33.6773,3.375,31.8519,4.6561,4,BULLISH_BOS,True,,,8.5,,,BOS,True,,563.1,,2024-10-07 00:30:00,0.15833960028732968,1.9238261434910522,BNBUSDT,9,0.25514403292181304,12.149999999999977,2024-10-07 09:00:00,571.05,-0.3958490007183242,stop_loss,ABOVE
LONG,568.5,576.25,565.5,-1.0,RANGE,14.5574,5.0714,17.6056,26.0563,4,,False,SWEEP_LOW,,6.7000000000000455,,,SWEEP,False,566.5,,,2024-10-08 00:30:00,0.6389002871593742,1.9167008614781225,BNBUSDT,5,0.5333333333333409,3.0,2024-10-08 05:00:00,565.5,-1.9167008614781227,stop_loss,
LONG,586.9,,587.0,0.011363636363638858,TREND,34.0535,3.9536,34.598,15.8988,4,BULLISH_BOS,True,,,3.3500000000000227,,,BOS,True,,579.15,,2024-10-14 15:30:00,0.21388639158767064,1.8822002459715161,BNBUSDT,12,0.5284090909090843,8.800000000000068,2024-10-15 03:00:00,587.0,0.021388639158771927,stop_loss,ABOVE
SHORT,590.95,,599.6,-0.7654867256637102,TREND,37.2123,3.2464,7.3707,36.1936,4,BEARISH_BOS,True,,,7.0,,,BOS,True,,,599.6,2024-10-22 08:30:00,0.16660046384746574,1.8825852414763742,BNBUSDT,4,0.10176991150443221,11.300000000000068,2024-10-22 12:00:00,599.6,-1.4410940122805749,stop_loss,BELOW
SHORT,581.05,,586.0,-0.30368098159509355,TREND,39.3947,2.6643,3.8874,39.6783,3,BEARISH_BOS,True,,,4.899999999999977,,,BOS,True,,,596.6,2024-10-23 08:30:00,0.10124856437656801,1.6503515993380655,BNBUSDT,16,0.36503067484662005,16.300000000000068,2024-10-24 00:00:00,586.0,-0.5011803936640162,stop_loss,BELOW
LONG,593.45,,592.3,-0.05476190476190909,TREND,31.221,3.7,32.4324,11.0039,4,BULLISH_BOS,True,,,2.0,,,BOS,True,,572.45,,2024-10-24 05:45:00,0.08798210962711292,1.8476243021693715,BNBUSDT,23,0.14285714285714285,21.0,2024-10-25 04:00:00,592.3,-0.10117942607118786,stop_loss,ABOVE
LONG,596.8,,604.0,0.750000000000003,TREND,34.2223,3.2571,29.8246,12.8289,4,BULLISH_BOS,True,,,2.699999999999932,,,BOS,True,,588.3,,2024-10-28 20:15:00,0.1922711533854256,1.8458030725000902,BNBUSDT,23,1.4270833333333346,9.600000000000023,2024-10-29 19:00:00,604.0,1.3843523043750732,stop_loss,ABOVE
LONG,643.2,,660.5,0.5986159169550161,TREND,32.9642,6.7179,36.9484,12.5997,4,BULLISH_BOS,True,,,17.200000000000045,,,BOS,True,,618.7,,2024-11-23 01:30:00,0.06473084477435442,1.8707214139788415,BNBUSDT,15,1.1349480968858126,28.899999999999977,2024-11-23 16:00:00,660.5,1.1198436145963286,stop_loss,ABOVE
LONG,649.15,,646.15,-0.11538461538461539,TREND,34.4817,8.2679,28.3801,10.2808,4,BULLISH_BOS,True,,,8.299999999999955,,,BOS,True,,628.2,,2024-12-03 00:15:00,0.07272609996313752,1.8908785990415755,BNBUSDT,12,0.2826923076923086,26.0,2024-12-03 12:00:00,646.15,-0.21817829988941256,stop_loss,ABOVE
LONG,673.6,,744.65,1.2698838248436086,TREND,36.2541,10.25,32.4739,22.1951,4,BULLISH_BOS,True,,,19.75,,,BOS,True,,622.8,,2024-12-03 18:30:00,0.03372567273715039,1.886951389643566,BNBUSDT,22,1.9928507596067901,55.950000000000045,2024-12-04 16:00:00,744.65,2.3962090479745335,stop_loss,ABOVE
LONG,24.767,,25.163,0.1820689655172417,TREND,39.9628,0.5025,25.3447,17.4129,4,BULLISH_BOS,True,,,0.7640000000000029,,,BOS,True,,22.765,,2024-12-06 19:30:00,0.8873945528768308,1.9300831525071076,LINKUSDT,14,0.8606896551724135,2.1750000000000007,2024-12-07 09:00:00,25.163,0.3514082429392257,stop_loss,ABOVE
LONG,17.591,,17.357,-0.14173228346456787,TREND,32.6015,0.4763,33.3233,8.6083,4,BULLISH_BOS,True,,,0.5529999999999973,,,BOS,True,,15.94,,2024-12-06 18:00:00,1.1690388567577867,1.9300831525071076,UNIUSDT,18,0.40763173834039834,1.6510000000000016,2024-12-07 12:00:00,17.357,-0.27355509248132415,stop_loss,ABOVE
LONG,0.366,,0.3277,-0.14535104364326276,TREND,30.605,0.0143,48.1133,10.2454,4,BULLISH_BOS,True,,,0.04716999999999999,,,BOS,True,,0.2755,,2024-12-06 22:00:00,5.361342090297521,1.9300831525071076,HBARUSDT,21,0.007362428842504684,0.2635000000000018,2024-12-07 19:00:00,0.3277,-0.20533940205839507,stop_loss,ABOVE
LONG,1.1975,1.2187,1.19288,-1.0,RANGE,14.9024,0.0154,14.7959,24.2115,5,BEARISH_BOS,False,SWEEP_LOW,,0.01750000000000007,,,SWEEP,False,1.1929,,,2024-12-08 06:00:00,5.354967777717496,2.141987111086998,ADAUSDT,2,1.2554112554112427,0.0046200000000000685,2024-12-08 08:00:00,1.19288,-0.0247399511330552,stop_loss,
LONG,51.185,53.015,50.99696,-1.0,RANGE,18.19,0.6268,13.9031,25.5271,4,BEARISH_BOS,False,SWEEP_LOW,,0.6499999999999986,,,SWEEP,False,51.152,,,2024-12-08 06:30:00,5.354967777717496,1.9277883999782988,AVAXUSDT,2,2.2335673261007907,0.18804000000000087,2024-12-08 08:00:00,50.99696,-1.0069481409220027,stop_loss,
LONG,0.458,,0.4488,-0.00037414799993493246,TREND,35.9293,0.0073,32.5886,11.752,4,BULLISH_BOS,True,,,0.008499999999999952,,,BOS,True,,0.4428,,2024-12-07 16:00:00,0.0785501158726331,1.9314845092153499,DOGEUSDT,17,0.0006885136564019976,24.5892,2024-12-08 09:00:00,0.4488,-0.0007226610660282277,stop_loss,ABOVE
LONG,1.1805,1.2187,1.1569,1.6186440677965968,RANGE,15.5815,0.0157,16.5683,26.1462,4,BEARISH_BOS,False,SWEEP_LOW,,0.025500000000000078,,,SWEEP,False,1.1569,,,2024-12-08 08:00:00,5.303383373114743,1.9092180143213076,ADAUSDT,3,1.1906779661016829,0.023600000000000065,2024-12-08 11:00:00,1.2187,0.20258924485298205,take_profit,
LONG,1.1743,1.2221,1.16977,-1.0,RANGE,19.3412,0.0151,17.9717,28.3019,4,BEARISH_BOS,False,SWEEP_LOW,,0.028900000000000148,,,SWEEP,False,1.1698,,,2024-12-09 00:00:00,5.313476702304091,1.9128516128294728,ADAUSDT,1,0.0,0.004529999999999923,2024-12-09 01:00:00,1.16977,-0.024070049461437124,stop_loss,
LONG,2.4886,2.6195999999999997,2.4737,-1.0,RANGE,22.1898,0.0495,26.1723,29.2454,4,BEARISH_BOS,False,SWEEP_LOW,,0.16989999999999972,,,SWEEP,False,2.4784,,,2024-12-09 00:30:00,5.313476702304091,1.9128516128294728,XRPUSDT,2,1.013422818791945,0.014899999999999913,2024-12-09 02:00:00,2.4737,-0.0791708028643305,stop_loss,
SHORT,124.49,,112.91,0.6310042121438337,TREND,30.082,2.2771,11.857,41.8758,4,BEARISH_BOS,True,,,3.210000000000008,,,BOS,True,,,136.78,2024-12-09 08:00:00,0.10413167594760203,1.910993277487609,LTCUSDT,21,0.9454165009236194,18.351700000000008,2024-12-10 05:00:00,112.91,1.2058448074732313,stop_loss,BELOW
SHORT,8.555,,7.531,1.0733752620545067,TREND,35.0738,0.1728,8.3506,43.241,4,BEARISH_BOS,True,,,0.3249999999999993,,,BOS,True,,,9.509,2024-12-09 08:00:00,2.003137607429358,1.910993277487609,AXSUSDT,25,1.373165618448636,0.9540000000000006,2024-12-10 09:00:00,7.531,2.0512129100076626,stop_loss,BELOW
LONG,99310.9,101961.0,99038.84287,9.740968744322178,RANGE,17.332,906.8571,18.2443,22.9687,3,,False,SWEEP_LOW,,954.0,,,SWEEP,False,99038.8429,,,2024-12-13 01:45:00,0.006435316047698479,1.750773614579791,BTCUSDT,24,10.523892536835902,272.05713000000105,2024-12-14 01:00:00,101961.0,17.054231058005776,take_profit,
LONG,53.54,,52.03,-0.5127334465195239,TREND,31.35,0.8918,20.5847,7.8494,5,BULLISH_BOS,True,SWEEP_HIGH,,0.7950000000000017,,,BOS,True,,50.665,,2024-12-14 01:30:00,0.858930947159543,2.5295516393848545,AVAXUSDT,11,0.0,2.9450000000000003,2024-12-14 12:00:00,52.03,-1.2969857302109082,stop_loss,ABOVE
SHORT,523.4,,534.0,-0.3785714285714294,TREND,35.5931,6.3214,13.3333,25.9887,4,BEARISH_BOS,True,,,9.399999999999977,,,BOS,True,,,551.4,2024-12-14 13:00:00,0.0804732404393776,2.253250732302573,BCHUSDT,10,0.09999999999999838,28.0,2024-12-14 23:00:00,534.0,-0.8530163486574045,stop_loss,BELOW
SHORT,119.67,,120.18,-0.12259615384615517,TREND,37.9094,1.595,11.33,23.4662,3,BEARISH_BOS,True,,,2.319999999999993,,,BOS,True,,,123.83,2024-12-14 12:00:00,0.48146383168858436,2.0028895398245092,LTCUSDT,26,1.0288461538461549,4.159999999999997,2024-12-15 14:00:00,120.18,-0.24554655416118049,stop_loss,BELOW
SHORT,3861.18,,3912.12,-0.7527707994680065,TREND,36.6348,28.3271,16.201,23.4177,4,BEARISH_BOS,True,,,53.960000000000036,,,BOS,True,,,3912.12,2024-12-15 07:15:00,0.03307073205300336,2.2378964380267394,ETHUSDT,9,0.017289788680354908,67.67000000000007,2024-12-15 16:00:00,3912.12,-1.6846230907799928,stop_loss,BELOW
SHORT,0.403,17.11710000000002,17.14100000000002,-0.9985721113633648,RANGE,16.2695,0.0037,19.479,15.6493,5,BULLISH_BOS,False,SWEEP_HIGH,,0.0026800000000000157,,,SWEEP,False,0.411,,,2024-12-15 15:00:00,0.1482638706371288,2.4816406667242648,DOGEUSDT,1,0.0,16.73800000000002,2024-12-15 16:00:00,17.11710000000002,-2.4780971602160373,take_profit,
SHORT,7.532,,7.896,-0.892156862745097,TREND,30.1294,0.1106,13.9445,32.7308,3,BEARISH_BOS,True,,,0.19500000000000028,,,BOS,True,,,7.94,2024-12-14 13:00:00,4.9090429897659495,2.0028895398245092,AXSUSDT,35,0.41421568627450844,0.40800000000000036,2024-12-16 00:00:00,7.896,-1.786891648274805,stop_loss,BELOW
LONG,2.5751,,2.5778,0.021176470588234714,TREND,37.1625,0.0351,35.9959,13.8415,4,BULLISH_BOS,True,,,0.031200000000000117,,,BOS,True,,2.4611,,2024-12-17 09:30:00,5.90662107184712,2.1263835858649633,XRPUSDT,13,1.1019607843137247,0.12749999999999995,2024-12-17 22:00:00,2.5778,0.015947876893986777,stop_loss,ABOVE
SHORT,484.8,,484.3,0.011709601873536302,TREND,37.8422,10.3357,10.6427,46.1645,4,BEARISH_BOS,True,,,41.5,,,BOS,True,,,527.5,2024-12-18 20:00:00,0.04980493320021208,2.126670647649055,BCHUSDT,14,0.30679156908665167,42.69999999999999,2024-12-19 10:00:00,484.3,0.02490246660010604,stop_loss,BELOW
SHORT,0.2573,,0.27178,-0.13545369504209545,TREND,33.451,0.0099,14.7145,23.2388,4,BEARISH_BOS,True,,,0.009409999999999974,,,BOS,True,,,0.2862,2024-12-20 09:00:00,5.908663589021825,2.127118892047857,HBARUSDT,10,0.21234798877455474,0.10690000000000033,2024-12-20 19:00:00,0.27178,-0.08555744876903632,stop_loss,BELOW
SHORT,6.485,,7.267,-0.9061413673232913,TREND,38.7428,0.2052,13.505,36.1991,4,BEARISH_BOS,True,,,0.1900000000000004,,,BOS,True,,,7.27,2024-12-20 09:30:00,2.464795935165537,2.127118892047857,DOTUSDT,13,0.4785631517960608,0.8629999999999995,2024-12-20 22:00:00,7.267,-1.92747042129945,stop_loss,BELOW
SHORT,2.1737,,2.2967,-0.6162324649298593,TREND,38.0957,0.0642,17.0911,29.5897,4,BEARISH_BOS,True,,,0.1176999999999997,,,BOS,True,,,2.3284,2024-12-20 09:30:00,5.908663589021825,2.127118892047857,XRPUSDT,17,1.0370741482965957,0.19959999999999978,2024-12-21 02:00:00,2.2967,-0.7267656214496832,stop_loss,BELOW
SHORT,14.21,13.474,14.3308,-1.0,RANGE,19.4535,0.4026,19.4287,25.1597,4,BULLISH_BOS,False,SWEEP_HIGH,,0.6990000000000016,,,SWEEP,False,14.3308,,,2024-12-23 03:00:00,5.771673914445916,2.07780260920053,UNIUSDT,1,0.8195364238410672,0.12079999999999913,2024-12-23 04:00:00,14.3308,-0.6972182088650617,stop_loss,
SHORT,7.085,6.65,7.1297,-1.0,RANGE,13.7467,0.1489,31.0791,14.964,4,BULLISH_BOS,False,SWEEP_HIGH,,0.2839999999999998,,,SWEEP,False,7.1297,,,2024-12-23 16:45:00,5.736813004002663,2.065252681440959,DOTUSDT,4,3.0648769574944152,0.04469999999999974,2024-12-23 20:00:00,7.1297,-0.25643554127891754,stop_loss,
SHORT,0.3222,0.3027,0.3241,-1.0,RANGE,15.1709,0.0063,26.6994,15.0234,4,BULLISH_BOS,False,SWEEP_HIGH,,0.009330000000000005,,,SWEEP,False,0.3241,,,2024-12-23 20:00:00,5.723991226938717,2.060636841697938,DOGEUSDT,1,0.326315789473687,0.0019000000000000128,2024-12-23 21:00:00,0.3241,-0.010875583331183636,stop_loss,
LONG,339.44,,375.26,1.7254335260115612,TREND,31.4124,9.955,31.1473,12.126,4,BULLISH_BOS,True,,,5.110000000000014,,,BOS,True,,318.68,,2024-12-23 09:00:00,0.09948230642779189,2.065252681440959,AAVEUSDT,23,2.3473025048169576,20.75999999999999,2024-12-24 08:00:00,375.26,3.563456216243505,stop_loss,ABOVE
LONG,109.17,,107.53,-0.1509739661965607,TREND,33.0086,1.335,33.0123,16.4259,3,BULLISH_BOS,True,SWEEP_HIGH,,1.0100000000000051,,,BOS,True,,105.07,,2024-12-24 14:00:00,0.1738519058389168,1.8885184827469865,LTCUSDT,13,0.10494531796590197,10.862800000000007,2024-12-25 03:00:00,107.53,-0.28511712557582364,stop_loss,ABOVE
