direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,htf_filter_variant,htf_filter_applied,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,exit_time,exit_price,pnl,exit_reason,exit_type,entry_mode,candles_since_bos,ema_position,mtf_tf
LONG,16.4347,1.0,0.045661,,16.061,-1.0,TREND,36.3313,0.1826,27.1803,19.9844,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.32399999999999807,,,BOS,False,,16.061,,2022-01-13 14:00:00,2.5,zone,NONE,False,1.3829668346667936,0.51681470611498,UNIUSDT,1,0.0,0.3736999999999995,0.3299438051913315,1.644902328070645,0.3299438051913315,16.558,15.82,16.061,0,8,2022-01-13 15:00:00,16.061,-0.51681470611498,stop_loss,SL,zone,,ABOVE,
LONG,39.4,,,40.5598,38.6268,-1.0,RANGE,18.6798,0.7732,22.8176,24.9885,4.0,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,2.239999999999995,,,SWEEP,False,38.6268,,,2022-01-13 15:00:00,2.5,zone,NONE,False,1.3301361422255766,1.02846126516881,ATOMUSDT,2,0.14226590791515784,0.7731999999999957,0.7436627004656053,1.1575271598551489,0.7436627004656053,39.975,38.505,38.6268,0,9,2022-01-13 17:00:00,38.6268,-1.02846126516881,stop_loss,SL,,,,
LONG,93.185,,,95.03915,91.94890000000001,-1.0,RANGE,12.2825,1.2361,26.5819,30.1069,4.0,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,4.295000000000002,,,SWEEP,False,92.2389,,,2022-01-13 15:30:00,2.5,zone,NONE,False,0.8320210866182475,1.02846126516881,AVAXUSDT,2,0.35595825580454665,1.2360999999999933,1.0638297872340465,1.541137448426512,1.0638297872340465,94.5,91.28,91.94890000000001,0,10,2022-01-13 17:00:00,91.94890000000001,-1.02846126516881,stop_loss,SL,,,,15m
SHORT,25.92,1.0,0.100804,,27.46,-1.0,TREND,33.672,0.4032,11.9575,39.6811,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.3450000000000024,,,BOS,False,,,27.46,2022-01-13 23:30:00,2.5,zone,NONE,False,0.3272376752809852,0.5039460199327169,DOTUSDT,3,0.0,1.5399999999999991,0.25000000000000117,1.123376623376622,0.25000000000000117,27.65,25.535,27.46,0,12,2022-01-14 02:00:00,27.46,-0.5039460199327169,stop_loss,SL,zone,,BELOW,15m
SHORT,0.7758,1.0,0.001929,,0.7733,0.1101321585903112,TREND,30.254,0.0077,16.6667,37.5,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.027100000000000013,,,BOS,False,,,0.7985,2022-01-13 15:30:00,2.5,zone,NONE,False,5.142306325844051,0.514230632584405,XRPUSDT,13,0.4273127753303994,0.022699999999999942,0.6519823788546287,0.21145374449338888,0.6519823788546287,0.7806,0.761,0.7985,0,11,2022-01-14 04:00:00,0.7733,0.012855765814610424,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,145.305,1.0,0.579018,,148.61,-0.5683576956147908,TREND,39.2286,2.3161,14.6184,36.7772,3.5,3_to_4,0.5,BEARISH_BOS,False,,,4.375,,,BOS,False,,,151.12,2022-01-14 10:30:00,2.5,zone,NONE,False,0.08624085445608368,0.5014905686621264,SOLUSDT,9,0.3439380911435943,5.814999999999998,0.6964746345657804,0.7626827171109207,0.6964746345657804,149.74,141.255,151.12,0,13,2022-01-14 19:00:00,148.61,-0.28502602397735716,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.7751,1.0,0.001855,,0.7783,-0.2119205298013232,TREND,39.5802,0.0074,20.4042,27.0452,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.017699999999999938,,,BOS,False,,,0.7902,2022-01-14 10:30:00,2.5,zone,NONE,False,5.0149056866212645,0.5014905686621264,XRPUSDT,10,1.1721854304635793,0.015100000000000002,1.5562913907284743,0.6556291390728489,1.5562913907284743,0.785,0.7516,0.7902,0,14,2022-01-14 20:00:00,0.7783,-0.01604769819718795,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.7574,1.0,0.001855,,0.7783,-0.6371951219512194,TREND,39.5802,0.0074,20.4042,27.0452,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.017699999999999938,,,BOS,False,,,0.7902,2022-01-14 11:00:00,2.5,zone,NONE,False,5.0149056866212645,0.5014905686621264,XRPUSDT,9,0.0,0.03280000000000005,0.1768292682926801,0.8414634146341471,0.1768292682926801,0.785,0.7516,0.7902,1,14,2022-01-14 20:00:00,0.7783,-0.10481152885038457,stop_loss,trailing_stop,zone,,BELOW,15m
LONG,145.68,1.0,0.550179,,145.68,0.0,TREND,34.7247,2.2007,42.0967,7.6274,3.5,3_to_4,0.5,BULLISH_BOS,False,,,5.100000000000023,,,BOS,False,,143.82,,2022-01-15 00:30:00,2.5,zone,NONE,False,0.2269555788644518,0.4994611424070018,LTCUSDT,12,2.0266278911255307,2.200700000000012,2.1947562139319117,0.47712091607216145,2.1947562139319117,150.51,144.63,143.4793,0,15,2022-01-15 12:00:00,145.68,0.0,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,147.08,1.0,0.550179,,145.68,-0.4294478527607354,TREND,34.7247,2.2007,42.0967,7.6274,3.5,3_to_4,0.5,BULLISH_BOS,False,,,5.100000000000023,,,BOS,False,,143.82,,2022-01-15 02:00:00,2.5,zone,NONE,False,0.2269555788644518,0.4994611424070018,LTCUSDT,10,0.9386503067484526,3.2600000000000193,1.0521472392637907,0.7515337423312891,1.0521472392637907,150.51,144.63,143.4793,1,15,2022-01-15 12:00:00,145.68,-0.3177378104102338,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,227.8866,1.0,0.986607,,230.55,0.4767479325529008,TREND,34.3278,3.9464,45.7014,3.5294,5.0,5_plus,1.25,BULLISH_BOS,True,,,5.449999999999989,,,BOS,True,,222.3,,2022-01-15 02:00:00,2.5,zone,NONE,False,0.22350854831516664,1.2486528560175045,AAVEUSDT,24,2.4904951133068565,5.586599999999976,2.7410947624673447,0.042351340708119876,2.7410947624673447,243.2,227.65,222.3,0,16,2022-01-16 02:00:00,230.55,0.5952926675826202,stop_loss,trailing_stop,zone,,ABOVE,
LONG,235.15,1.0,0.986607,,230.55,-0.6865671641791019,TREND,34.3278,3.9464,45.7014,3.5294,5.0,5_plus,1.25,BULLISH_BOS,True,,,5.449999999999989,,,BOS,True,,222.3,,2022-01-15 12:00:00,2.5,zone,NONE,False,0.22350854831516664,1.2486528560175045,AAVEUSDT,14,0.9925373134328341,6.700000000000017,1.2014925373134273,0.7014925373134336,1.2014925373134273,243.2,230.45,222.3,1,16,2022-01-16 02:00:00,230.55,-1.0281393222497652,stop_loss,trailing_stop,zone,,ABOVE,
LONG,3358.05,1.0,5.948214,,3304.05,-0.5504587155963282,TREND,37.4837,23.7929,29.3906,21.7052,4.0,4_to_5,1.0,BULLISH_BOS,True,,,36.80000000000018,,,BOS,True,,3259.95,,2022-01-15 15:30:00,2.5,zone,NONE,False,0.01015030485942811,0.9957449067099012,ETHUSDT,19,0.0,98.10000000000036,0.1442405708460712,0.6630988786952083,0.1442405708460712,3372.2,3293.0,3259.95,0,18,2022-01-16 10:00:00,3304.05,-0.5481164624091179,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,43270.5,1.0,59.848214,,42790.0,-0.6791519434628975,TREND,30.3541,239.3929,26.2271,20.9458,4.0,4_to_5,1.0,BULLISH_BOS,True,,,327.5,,,BOS,True,,42563.0,,2022-01-15 15:30:00,2.5,zone,NONE,False,0.0014074132957030405,0.9957449067099012,BTCUSDT,20,0.2890459363957597,707.5,0.719434628975265,0.6975265017667844,0.719434628975265,43779.5,42777.0,42563.0,0,17,2022-01-16 11:00:00,42790.0,-0.676262088585311,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,145.91,,,147.88895,144.5907,-1.0,RANGE,16.1845,1.3193,12.0736,29.0742,4.0,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,1.789999999999992,,,SWEEP,False,144.63,,,2022-01-16 06:30:00,2.5,zone,NONE,False,0.7514715683796187,0.9914164401632297,LTCUSDT,5,0.265292200409304,1.3192999999999984,0.7503979383006217,1.3037216705828856,0.7503979383006217,146.9,144.19,144.5907,0,19,2022-01-16 11:00:00,144.5907,-0.9914164401632297,stop_loss,SL,,,,15m
LONG,20.206,2.0,0.077964,,19.689,-1.0,TREND,35.5644,0.3119,33.1425,12.1393,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.24199999999999733,,,BOS,False,,19.689,,2022-01-16 21:30:00,2.5,zone,NONE,False,0.9373873213265513,0.48462924512582656,NEARUSDT,4,0.0,0.5169999999999995,0.5299806576402344,1.0947775628626684,0.5299806576402344,20.48,19.64,19.689,0,20,2022-01-17 01:00:00,19.689,-0.48462924512582656,stop_loss,SL,zone,,ABOVE,15m
LONG,1.5007,1.0,0.007518,,1.4931,-0.11819595645411861,TREND,36.8504,0.0301,40.1663,10.1188,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.04259999999999997,,,BOS,True,,1.4364,,2022-01-17 06:00:00,2.5,zone,NONE,False,4.822060989001974,1.2055152472504935,ADAUSDT,9,0.7853810264385688,0.06430000000000002,0.9066874027993779,0.4105754276827367,0.9066874027993779,1.559,1.4743,1.4364,0,21,2022-01-17 15:00:00,1.4931,-0.03664766351641418,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,76.6437,1.0,0.336339,,73.74,1.6393044656466906,TREND,39.209,1.3454,2.5484,44.1731,5.0,5_plus,1.25,BEARISH_BOS,True,,,2.4549999999999983,,,BOS,True,,,78.415,2022-01-17 21:00:00,2.5,zone,NONE,False,0.6803235767269976,1.2050571514565382,AXSUSDT,24,2.4099249139050243,1.7713000000000108,2.709140179529141,0.294303618811047,2.709140179529141,77.165,71.845,78.415,0,22,2022-01-18 21:00:00,73.74,1.9754555697421834,stop_loss,trailing_stop,zone,,BELOW,
SHORT,0.2695,1.0,0.000811,,0.2678,0.13600000000000326,TREND,32.258,0.0032,3.7445,33.8106,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.005250000000000032,,,BOS,False,,,0.282,2022-01-17 21:00:00,2.5,zone,NONE,False,4.820228605826153,0.4820228605826153,HBARUSDT,24,1.0800000000000047,0.012499999999999956,2.24000000000001,0.2159999999999992,2.24000000000001,0.2722,0.2415,0.282,0,23,2022-01-18 21:00:00,0.2678,0.008194388629904627,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,137.08,1.0,0.481607,,138.14,-0.15750371471024896,TREND,35.8206,1.9264,17.1672,23.7301,4.0,4_to_5,1.0,BEARISH_BOS,True,,,4.650000000000006,,,BOS,True,,,143.81,2022-01-19 03:30:00,2.5,zone,NONE,False,0.14619349491069136,0.9838822207489514,LTCUSDT,15,0.4873699851411599,6.72999999999999,0.6062407132243712,0.20802377414561357,0.6062407132243712,138.48,133.0,143.81,0,25,2022-01-19 18:00:00,138.14,-0.15496510460532903,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,470.5,,1.249107,,472.5,-0.22988505747126467,TREND,35.9187,4.9964,15.4396,22.2302,4.0,4_to_5,1.0,,True,,,3.5,,,BOS,True,,,479.2,2022-01-18 04:30:00,2.5,momentum,NONE,False,0.11080985300749792,0.9640457211652306,BNBUSDT,50,1.689655172413794,8.699999999999989,1.9367816091954075,0.8390804597701174,1.9367816091954075,477.8,453.65,479.2,0,24,2022-01-20 06:00:00,472.5,-0.22161970601499584,stop_loss,trailing_stop,momentum,12.0,BELOW,15m
SHORT,469.3,,1.249107,,472.5,-0.5161290322580636,TREND,35.9187,4.9964,15.4396,22.2302,4.0,4_to_5,1.0,,True,,,3.5,,,BOS,True,,,479.2,2022-01-18 21:00:00,2.5,momentum,NONE,False,0.11080985300749792,0.9640457211652306,BNBUSDT,33,2.1774193548387135,6.199999999999989,2.5241935483871067,1.3709677419354864,2.5241935483871067,477.8,453.65,479.2,1,24,2022-01-20 06:00:00,472.5,-0.3545915296239921,stop_loss,trailing_stop,momentum,12.0,BELOW,15m
SHORT,15.8689,1.0,0.067143,,15.825,0.12468048849758792,TREND,36.7857,0.2686,16.9415,35.6383,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.4239999999999995,,,BOS,False,,,16.221,2022-01-19 03:00:00,2.5,zone,NONE,False,1.3971630513333586,0.4919411103744757,UNIUSDT,34,2.1581936949730185,0.3521000000000001,2.254757171258167,0.05140585061062325,2.254757171258167,15.887,15.075,16.221,0,26,2022-01-20 13:00:00,15.825,0.06133545795353544,stop_loss,trailing_stop,zone,,BELOW,
SHORT,15.447,1.0,0.067143,,15.825,-1.0,TREND,36.7857,0.2686,16.9415,35.6383,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.4239999999999995,,,BOS,False,,,16.221,2022-01-20 06:00:00,2.5,zone,NONE,False,1.3971630513333586,0.4919411103744757,UNIUSDT,7,0.0,0.3780000000000001,0.16666666666666352,1.164021164021167,0.16666666666666352,15.887,15.384,16.221,1,26,2022-01-20 13:00:00,15.825,-0.5281276334040097,stop_loss,trailing_stop,zone,,BELOW,
LONG,1.3729,2.0,0.005609,,1.3768,0.10626702997275257,TREND,33.4015,0.0224,33.2697,10.2833,5.0,5_plus,1.25,BULLISH_BOS,True,SWEEP_HIGH,,0.03859999999999997,,,BOS,True,,1.3362,,2022-01-20 14:00:00,2.5,zone,NONE,False,4.859512677960018,1.2148781694900046,ADAUSDT,6,0.9100817438692136,0.036699999999999955,1.435967302452317,0.48228882833787656,1.435967302452317,1.4256,1.3552,1.3362,0,28,2022-01-20 20:00:00,1.3768,0.018952099444044142,stop_loss,trailing_stop,zone,,ABOVE,
LONG,38.8772,1.0,0.172232,,38.945,0.02693468933735827,TREND,37.6163,0.6889,30.1192,7.5168,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.980000000000004,,,BOS,False,,36.36,,2022-01-20 06:00:00,2.5,zone,NONE,False,0.19397951242382555,0.4882852286732542,ATOMUSDT,15,1.1273637374860952,2.5172000000000025,1.2664071190211317,0.19950738916256217,1.2664071190211317,42.065,38.375,36.36,0,27,2022-01-20 21:00:00,38.945,0.013151810942335043,stop_loss,trailing_stop,zone,,ABOVE,
LONG,0.2784,1.0,0.001042,,0.2671,-1.0,TREND,39.6038,0.0042,36.5039,18.2519,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.008299999999999974,,,BOS,True,,0.2671,,2022-01-20 14:30:00,2.5,zone,NONE,False,4.859512677960018,1.2148781694900046,HBARUSDT,7,0.11504424778761292,0.011299999999999977,0.3407079646017724,1.0353982300884967,0.3407079646017724,0.28225,0.2667,0.2671,0,29,2022-01-20 21:00:00,0.2671,-0.054912493260948096,stop_loss,SL,zone,,ABOVE,15m
SHORT,21.493,1.0,0.094929,,19.713,1.2117086453369612,TREND,39.164,0.3797,16.7419,38.9014,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.3620000000000019,,,BOS,False,,,22.962,2022-01-20 21:30:00,2.5,zone,NONE,False,0.33072649753684724,0.485837224881629,LINKUSDT,18,1.8025867937372346,1.4690000000000012,2.1524846834581326,0.0,2.1524846834581326,21.493,18.331,22.962,0,36,2022-01-21 15:00:00,19.713,0.5886931656155873,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.1632,1.0,0.00053,,0.13270000000000004,5.0,TREND,35.1642,0.0021,17.5084,43.4343,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.008599999999999997,,,BOS,True,,,0.1693,2022-01-20 21:00:00,2.5,zone,NONE,False,4.85837224881629,1.2145930622040726,DOGEUSDT,39,6.081967213114764,0.006099999999999994,7.114754098360664,0.0,7.114754098360664,0.1632,0.1198,0.1693,0,33,2022-01-22 12:00:00,0.13270000000000004,0.14818035358889672,stop_loss,trailing_stop,zone,,BELOW,
SHORT,370.3661,1.0,0.833929,,302.6966000000002,5.0,TREND,35.0024,3.3357,24.8394,36.7238,5.0,5_plus,1.25,BEARISH_BOS,True,,,10.5,,,BOS,True,,,383.9,2022-01-20 21:00:00,2.5,zone,NONE,False,0.08974449805333837,1.2145930622040726,BCHUSDT,40,6.78785124760788,13.53389999999996,7.7816519997931355,0.0,7.7816519997931355,370.3661,265.05,383.9,0,31,2022-01-22 13:00:00,302.6966000000002,6.072965311020362,stop_loss,trailing_stop,zone,,BELOW,
SHORT,41769.5,1.0,103.982143,,35901.0,3.6427684667908133,TREND,38.962,415.9286,30.6715,36.519,5.0,5_plus,1.25,BEARISH_BOS,True,,,1508.5,,,BOS,True,,,43380.5,2022-01-20 21:30:00,2.5,zone,NONE,False,0.0007539373446331922,1.2145930622040726,BTCUSDT,40,4.3271260086902545,1611.0,4.847610180012414,0.0,4.847610180012414,41769.5,33960.0,43380.5,0,32,2022-01-22 13:00:00,35901.0,4.424481306979889,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,16.24,1.0,0.090929,,11.872,3.3860465116278986,TREND,31.957,0.3637,19.5405,36.8028,5.0,5_plus,1.25,BEARISH_BOS,True,,,1.0630000000000006,,,BOS,True,,,17.53,2022-01-20 21:30:00,2.5,zone,NONE,False,0.9415450094605194,1.2145930622040726,NEARUSDT,47,4.306201550387586,1.2900000000000027,4.778294573643399,0.0,4.778294573643399,16.24,10.076,17.53,0,37,2022-01-22 20:00:00,11.872,4.112668601323548,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,83.01,1.0,0.288929,,61.285,4.637139807897559,TREND,36.8928,1.1557,20.3028,41.78,5.0,5_plus,1.25,BEARISH_BOS,True,,,4.465000000000003,,,BOS,True,,,87.695,2022-01-20 21:30:00,2.5,zone,NONE,False,0.25925145404569383,1.2145930622040726,AVAXUSDT,51,5.922091782283901,4.684999999999988,6.472785485592333,0.0,6.472785485592333,83.01,52.685,87.695,0,30,2022-01-23 00:00:00,61.285,5.632237839142701,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,3126.4,1.0,9.648214,,2462.6,4.559065934065938,TREND,32.7355,38.5929,25.4858,37.8956,5.0,5_plus,1.25,BEARISH_BOS,True,,,137.5,,,BOS,True,,,3272.0,2022-01-20 21:30:00,2.5,zone,NONE,False,0.008341985317335668,1.2145930622040726,ETHUSDT,56,5.475618131868135,145.5999999999999,5.703296703296708,0.0,5.703296703296708,3126.4,2296.0,3272.0,0,35,2022-01-23 05:00:00,2462.6,5.537409853647418,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,23.86,1.0,0.090804,,18.89,2.881159420289852,TREND,31.1523,0.3632,23.1072,41.3963,5.0,5_plus,1.25,BEARISH_BOS,True,,,1.3200000000000003,,,BOS,True,,,25.585,2022-01-20 21:30:00,2.5,zone,NONE,False,0.7041119201183024,1.2145930622040726,DOTUSDT,60,3.9507246376811547,1.7250000000000014,4.539130434782604,0.0,4.539130434782604,23.86,16.03,25.585,0,34,2022-01-23 09:00:00,18.89,3.499436242987962,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,18.835,1.0,0.090804,,18.89,-0.6111111111111089,TREND,31.1523,0.3632,23.1072,41.3963,5.0,5_plus,1.25,BEARISH_BOS,True,,,1.3200000000000003,,,BOS,True,,,25.585,2022-01-23 00:00:00,2.5,zone,NONE,False,0.7041119201183024,1.2145930622040726,DOTUSDT,9,8.50000000000002,0.08999999999999986,10.38888888888893,3.6666666666666536,10.38888888888893,19.165,17.9,25.585,1,34,2022-01-23 09:00:00,18.89,-0.038726155606506434,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,18.39,1.0,0.090804,,18.89,-1.0,TREND,31.1523,0.3632,23.1072,41.3963,5.0,5_plus,1.25,BEARISH_BOS,True,,,1.3200000000000003,,,BOS,True,,,25.585,2022-01-23 05:00:00,2.5,zone,NONE,False,0.7041119201183024,1.2145930622040726,DOTUSDT,4,0.1600000000000037,0.5,0.37000000000000455,1.5499999999999972,0.37000000000000455,19.165,18.205,25.585,2,34,2022-01-23 09:00:00,18.89,-0.3520559600591512,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.2137,3.0,0.001146,,0.2052,1.0,TREND,31.5096,0.0046,12.6267,29.9299,3.0,3_to_4,0.5,,True,,,0.003500000000000003,,,BOS,True,,,0.2222,2022-01-24 02:30:00,2.5,momentum,NONE,False,6.339636776748326,0.6339636776748325,HBARUSDT,18,3.1058823529411743,0.008500000000000008,3.2529411764705864,0.011764705882351635,3.2529411764705864,0.2138,0.18605,0.2222,0,38,2022-01-24 20:00:00,0.2052,0.053886912602360816,stop_loss,trailing_stop,momentum,7.0,BELOW,15m
SHORT,0.20335,3.0,0.001146,,0.2052,-0.09840425531914852,TREND,31.5096,0.0046,12.6267,29.9299,3.0,3_to_4,0.5,,True,,,0.003500000000000003,,,BOS,True,,,0.2222,2022-01-24 07:00:00,2.5,momentum,NONE,False,6.339636776748326,0.6339636776748325,HBARUSDT,13,0.8537234042553203,0.018799999999999983,0.9202127659574482,0.46808510638297923,0.9202127659574482,0.21215,0.18605,0.2222,1,38,2022-01-24 20:00:00,0.2052,-0.011728328036984342,stop_loss,trailing_stop,momentum,7.0,BELOW,15m
