direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,timestamp,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason,ema_position
LONG,7.091,,7.072,,TREND,33.0945,0.0409,38.7435,4.014,4,BULLISH_BOS,True,,,0.06200000000000028,,,BOS,True,2023-09-28 10:00:00,3.936427610889383,0.6416377005749705,ATOMUSDT,15,0.3926380368098157,0.16300000000000026,2023-09-29 01:00:00,7.072,-0.07479212460689878,stop_loss,ABOVE
LONG,2.161,,2.1739,,TREND,32.7538,0.0224,25.717,17.9414,4,BULLISH_BOS,True,,,0.02069999999999972,,,BOS,True,2023-10-22 06:00:00,12.35364596499966,0.6411542255834803,TONUSDT,24,1.3603082851637764,0.051899999999999835,2023-10-23 06:00:00,2.1739,0.15936203294849727,stop_loss,ABOVE
SHORT,2.0841,,2.0721,,TREND,31.3309,0.0161,14.9578,33.2446,3,BEARISH_BOS,True,,,0.025700000000000056,,,BOS,True,2023-10-27 11:00:00,21.386703595684562,0.7848920219616272,TONUSDT,18,1.283378746593997,0.03670000000000018,2023-10-28 05:00:00,2.0721,0.256640443148215,stop_loss,BELOW
LONG,551.55,,565.3,,TREND,37.3686,4.3464,37.4692,6.2449,4,BULLISH_BOS,True,,,8.5,,,BOS,True,2024-08-19 17:30:00,0.016097425691880735,0.34287516723705896,BNBUSDT,21,1.0375586854460126,21.299999999999955,2024-08-20 14:00:00,565.3,0.2213396032633601,stop_loss,ABOVE
SHORT,563.5,,555.3,,TREND,33.6379,4.0321,7.9717,29.8494,4,BEARISH_BOS,True,,,5.149999999999977,,,BOS,True,2024-08-26 06:45:00,0.07169712934666486,0.6452741641199837,BNBUSDT,22,1.7277777777777727,9.0,2024-08-27 04:00:00,555.3,0.5879164606426551,stop_loss,BELOW
SHORT,527.85,,516.1,,TREND,31.4253,2.6107,7.1135,35.5677,3,BEARISH_BOS,True,,,4.25,,,BOS,True,2024-09-01 01:30:00,0.12493124469129654,0.7933134037897359,BNBUSDT,32,3.9291338582677096,6.350000000000023,2024-09-02 09:00:00,516.1,1.4679421251227345,stop_loss,BELOW
LONG,522.1,,540.3,,TREND,37.6312,4.9607,29.4456,15.6947,4,BULLISH_BOS,True,,,6.850000000000023,,,BOS,True,2024-09-11 16:30:00,0.025140818781561953,0.3507144220027904,BNBUSDT,23,1.634408602150529,13.950000000000045,2024-09-12 15:00:00,540.3,0.4575629018244258,stop_loss,ABOVE
LONG,552.5,555.7,551.6946,2.32,RANGE,16.1772,4.0179,18.6667,25.6,4,BEARISH_BOS,False,SWEEP_LOW,,9.200000000000045,,,SWEEP,False,2024-09-15 23:30:00,0.4002439539718598,0.3223564805289212,BNBUSDT,1,0.0,0.8053999999999633,2024-09-16 00:00:00,551.6946,-0.3223564805289212,stop_loss,
LONG,550.55,,568.6,,TREND,34.21,5.1214,23.6402,16.7364,4,BULLISH_BOS,True,,,5.350000000000023,,,BOS,True,2024-09-18 22:30:00,0.05149845810947935,0.5072598123783669,BNBUSDT,37,2.527918781725921,9.849999999999909,2024-09-20 11:00:00,568.6,0.9295471688761059,stop_loss,ABOVE
LONG,575.6,,583.05,,TREND,39.1174,3.2429,38.6564,10.022,3,BULLISH_BOS,True,,,6.0,,,BOS,True,2024-09-21 06:15:00,0.04353074481972643,0.4331309109562799,BNBUSDT,20,1.2914572864321572,9.950000000000045,2024-09-22 02:00:00,583.05,0.3243040489069589,stop_loss,ABOVE
SHORT,576.8,,575.35,,TREND,32.251,4.2893,6.6611,44.1299,4,BEARISH_BOS,True,,,8.549999999999955,,,BOS,True,2024-09-30 02:30:00,0.027584419992827687,0.6675429638264313,BNBUSDT,25,0.4049586776859478,24.200000000000045,2024-10-01 03:00:00,575.35,0.03999740898959826,stop_loss,BELOW
LONG,573.55,,571.05,,TREND,33.6773,3.375,31.8519,4.6561,4,BULLISH_BOS,True,,,8.5,,,BOS,True,2024-10-07 00:30:00,0.06390445139497575,0.6678015170774922,BNBUSDT,9,0.2966507177033534,10.449999999999932,2024-10-07 09:00:00,571.05,-0.15976112848743937,stop_loss,ABOVE
LONG,568.5,577.25,566.5,2.58,RANGE,14.5574,5.0714,17.6056,26.0563,4,,False,SWEEP_LOW,,6.7000000000000455,,,SWEEP,False,2024-10-08 00:30:00,0.16245671661742675,0.3249134332348535,BNBUSDT,5,0.8000000000000114,2.0,2024-10-08 05:00:00,566.5,-0.3249134332348535,stop_loss,
LONG,586.9,,587.0,,TREND,34.0535,3.9536,34.598,15.8988,4,BULLISH_BOS,True,,,3.3500000000000227,,,BOS,True,2024-10-14 15:30:00,0.06597205553765546,0.5112834304168299,BNBUSDT,12,0.5999999999999971,7.75,2024-10-15 03:00:00,587.0,0.006597205553767046,stop_loss,ABOVE
SHORT,590.95,,599.6,,TREND,37.2123,3.2464,7.3707,36.1936,4,BEARISH_BOS,True,,,7.0,,,BOS,True,2024-10-22 08:30:00,0.0409234870181683,0.3539881627071549,BNBUSDT,4,0.13294797687862359,8.649999999999977,2024-10-22 12:00:00,599.6,-0.3539881627071549,stop_loss,BELOW
SHORT,581.05,,586.0,,TREND,39.3947,2.6643,3.8874,39.6783,3,BEARISH_BOS,True,,,4.899999999999977,,,BOS,True,2024-10-23 08:30:00,0.027727510846926574,0.4311627936697101,BNBUSDT,16,0.382636655948547,15.550000000000068,2024-10-24 00:00:00,586.0,-0.1372511786922878,stop_loss,BELOW
LONG,593.45,,592.3,,TREND,31.221,3.7,32.4324,11.0039,4,BULLISH_BOS,True,,,2.0,,,BOS,True,2024-10-24 05:45:00,0.03150169579120183,0.6615356116152384,BNBUSDT,23,0.14285714285714285,21.0,2024-10-25 04:00:00,592.3,-0.03622695015988497,stop_loss,ABOVE
LONG,596.8,,604.0,,TREND,34.2223,3.2571,29.8246,12.8289,4,BULLISH_BOS,True,,,2.699999999999932,,,BOS,True,2024-10-28 20:15:00,0.05984628339843143,0.5086934088866671,BNBUSDT,23,1.6117647058823583,8.5,2024-10-29 19:00:00,604.0,0.43089324046870897,stop_loss,ABOVE
LONG,643.2,,660.5,,TREND,32.9642,6.7179,36.9484,12.5997,4,BULLISH_BOS,True,,,17.200000000000045,,,BOS,True,2024-11-23 01:30:00,0.027105585027851726,0.6640868331823673,BNBUSDT,15,1.3387755102040797,24.5,2024-11-23 16:00:00,660.5,0.46892662098183363,stop_loss,ABOVE
LONG,649.15,,646.15,,TREND,34.4817,8.2679,28.3801,10.2808,4,BULLISH_BOS,True,,,8.299999999999955,,,BOS,True,2024-12-03 00:15:00,0.024494881295834443,0.5131677631477299,BNBUSDT,12,0.3508353221957063,20.949999999999932,2024-12-03 12:00:00,646.15,-0.07348464388750334,stop_loss,ABOVE
LONG,673.6,,744.65,,TREND,36.2541,10.25,32.4739,22.1951,4,BULLISH_BOS,True,,,19.75,,,BOS,True,2024-12-03 18:30:00,0.006988523995766186,0.3550170189849227,BNBUSDT,22,2.1948818897637765,50.80000000000007,2024-12-04 16:00:00,744.65,0.4965346298991872,stop_loss,ABOVE
LONG,24.767,,25.163,,TREND,39.9628,0.5025,25.3447,17.4129,4,BULLISH_BOS,True,,,0.7640000000000029,,,BOS,True,2024-12-06 19:30:00,0.17818498473943598,0.35672633944835064,LINKUSDT,14,0.9350649350649355,2.001999999999999,2024-12-07 09:00:00,25.163,0.07056125395681678,stop_loss,ABOVE
LONG,17.591,,17.357,,TREND,32.6015,0.4763,33.3233,8.6083,4,BULLISH_BOS,True,,,0.5529999999999973,,,BOS,True,2024-12-06 18:00:00,0.4057254954355691,0.6698527929641251,UNIUSDT,18,0.40763173834039834,1.6510000000000016,2024-12-07 12:00:00,17.357,-0.09493976593192388,stop_loss,ABOVE
LONG,0.366,,0.3277,,TREND,30.605,0.0143,48.1133,10.2454,4,BULLISH_BOS,True,,,0.04716999999999999,,,BOS,True,2024-12-06 22:00:00,5.124245760031558,0.46374424128285585,HBARUSDT,21,0.021436464088397767,0.09049999999999997,2024-12-07 19:00:00,0.3277,-0.19625861260920868,stop_loss,ABOVE
LONG,1.1975,1.2187,1.1929,4.59,RANGE,14.9024,0.0154,14.7959,24.2115,5,BEARISH_BOS,False,SWEEP_LOW,,0.01750000000000007,,,SWEEP,False,2024-12-08 06:00:00,70.80896769050347,0.3257212513763115,ADAUSDT,2,1.2608695652174144,0.0045999999999999375,2024-12-08 08:00:00,1.1929,-0.3257212513763115,stop_loss,
LONG,51.185,53.17,51.152,9.73,RANGE,18.19,0.6268,13.9031,25.5271,4,BEARISH_BOS,False,SWEEP_LOW,,0.6499999999999986,,,SWEEP,False,2024-12-08 06:30:00,9.870340950796946,0.3257212513763115,AVAXUSDT,2,12.727272727272082,0.03300000000000125,2024-12-08 08:00:00,51.152,-0.3257212513763115,stop_loss,
LONG,0.458,,0.4488,,TREND,35.9293,0.0073,32.5886,11.752,4,BULLISH_BOS,True,,,0.008499999999999952,,,BOS,True,2024-12-07 16:00:00,33.891457700814286,0.5151501570523769,DOGEUSDT,17,1.1138157894736849,0.015199999999999991,2024-12-08 09:00:00,0.4488,-0.31180141084749285,stop_loss,ABOVE
LONG,1.1805,1.2187,1.1569,1.62,RANGE,15.5815,0.0157,16.5683,26.1462,4,BEARISH_BOS,False,SWEEP_LOW,,0.025500000000000078,,,SWEEP,False,2024-12-08 08:00:00,13.714796927654232,0.3236692074926408,ADAUSDT,3,1.1906779661016829,0.023600000000000065,2024-12-08 11:00:00,1.2187,0.5239052426363888,take_profit,
LONG,1.1743,1.2221,1.1698,10.52,RANGE,19.3412,0.0151,17.9717,28.3019,4,BEARISH_BOS,False,SWEEP_LOW,,0.028900000000000148,,,SWEEP,False,2024-12-09 00:00:00,72.07496323617323,0.32433733456277586,ADAUSDT,1,0.0,0.0044999999999999485,2024-12-09 01:00:00,1.1698,-0.32433733456277586,stop_loss,
LONG,2.4886,2.6243,2.4784,8.82,RANGE,22.1898,0.0495,26.1723,29.2454,4,BEARISH_BOS,False,SWEEP_LOW,,0.16989999999999972,,,SWEEP,False,2024-12-09 00:30:00,31.79777789831209,0.32433733456277586,XRPUSDT,2,1.4803921568627685,0.010199999999999765,2024-12-09 02:00:00,2.4784,-0.32433733456277586,stop_loss,
SHORT,124.49,,112.91,,TREND,30.082,2.2771,11.857,41.8758,4,BEARISH_BOS,True,,,3.210000000000008,,,BOS,True,2024-12-09 08:00:00,0.03725693273318349,0.45788770329082534,LTCUSDT,21,1.4117168429617564,12.290000000000006,2024-12-10 05:00:00,112.91,0.4314352810502648,stop_loss,BELOW
SHORT,8.555,,7.531,,TREND,35.0738,0.1728,8.3506,43.241,4,BEARISH_BOS,True,,,0.3249999999999993,,,BOS,True,2024-12-09 08:00:00,0.5332957177857268,0.5087641147675838,AXSUSDT,25,1.373165618448636,0.9540000000000006,2024-12-10 09:00:00,7.531,0.5460948150125843,stop_loss,BELOW
LONG,99310.9,101961.0,99038.8429,9.74,RANGE,17.332,906.8571,18.2443,22.9687,3,,False,SWEEP_LOW,,954.0,,,SWEEP,False,2024-12-13 01:45:00,0.0014617460496074912,0.39767839119265685,BTCUSDT,24,10.52389369731612,272.0570999999909,2024-12-14 01:00:00,101961.0,3.8737732060648207,take_profit,
LONG,53.54,,52.03,,TREND,31.35,0.8918,20.5847,7.8494,5,BULLISH_BOS,True,SWEEP_HIGH,,0.7950000000000017,,,BOS,True,2024-12-14 01:30:00,0.24095769967604785,0.6927533865686376,AVAXUSDT,11,0.0,2.875,2024-12-14 12:00:00,52.03,-0.36384612651083176,stop_loss,ABOVE
SHORT,523.4,,534.0,,TREND,35.5931,6.3214,13.3333,25.9887,4,BEARISH_BOS,True,,,9.399999999999977,,,BOS,True,2024-12-14 13:00:00,0.018967071270476372,0.5310779955733385,BCHUSDT,10,0.09999999999999838,28.0,2024-12-14 23:00:00,534.0,-0.20105095546704999,stop_loss,BELOW
SHORT,119.67,,120.18,,TREND,37.9094,1.595,11.33,23.4662,3,BEARISH_BOS,True,,,2.319999999999993,,,BOS,True,2024-12-14 12:00:00,0.10802252128895577,0.4493736885620556,LTCUSDT,26,1.0288461538461549,4.159999999999997,2024-12-15 14:00:00,120.18,-0.055091485857368,stop_loss,BELOW
SHORT,3861.18,,3912.12,,TREND,36.6348,28.3271,16.201,23.4177,4,BEARISH_BOS,True,,,53.960000000000036,,,BOS,True,2024-12-15 07:15:00,0.007204108041550392,0.3669772636365774,ETHUSDT,9,0.022968197879851132,50.940000000000055,2024-12-15 16:00:00,3912.12,-0.3669772636365774,stop_loss,BELOW
SHORT,0.403,0.3871,0.411,1.97,RANGE,16.2695,0.0037,19.479,15.6493,5,BULLISH_BOS,False,SWEEP_HIGH,,0.0026800000000000157,,,SWEEP,False,2024-12-15 15:00:00,41.95283134600668,0.3356226507680514,DOGEUSDT,8,0.6350000000000074,0.007999999999999952,2024-12-15 23:00:00,0.411,-0.3356226507680514,stop_loss,
SHORT,7.532,,7.896,,TREND,30.1294,0.1106,13.9445,32.7308,3,BEARISH_BOS,True,,,0.19500000000000028,,,BOS,True,2024-12-14 13:00:00,1.4318279292418428,0.5841857951306724,AXSUSDT,35,0.41421568627450844,0.40800000000000036,2024-12-16 00:00:00,7.896,-0.5211853662440306,stop_loss,BELOW
SHORT,6.804,6.465,6.9401,2.49,RANGE,11.9839,0.0878,27.1766,19.3653,5,BULLISH_BOS,False,SWEEP_HIGH,,0.07099999999999973,,,SWEEP,False,2024-12-15 15:00:00,2.466000373020218,0.3356226507680514,NEARUSDT,9,1.4621601763409258,0.1360999999999999,2024-12-16 00:00:00,6.9401,-0.3356226507680514,stop_loss,
LONG,2.5751,,2.5778,,TREND,37.1625,0.0351,35.9959,13.8415,4,BULLISH_BOS,True,,,0.031200000000000117,,,BOS,True,2024-12-17 09:30:00,3.1703451701106307,0.3614193493926115,XRPUSDT,13,1.2324561403508771,0.11399999999999988,2024-12-17 22:00:00,2.5778,0.008559931959298463,stop_loss,ABOVE
SHORT,484.8,,484.3,,TREND,37.8422,10.3357,10.6427,46.1645,4,BEARISH_BOS,True,,,41.5,,,BOS,True,2024-12-18 20:00:00,0.008464843488486685,0.3614488169583814,BCHUSDT,14,0.30679156908665167,42.69999999999999,2024-12-19 10:00:00,484.3,0.004232421744243342,stop_loss,BELOW
SHORT,0.2573,,0.27178,,TREND,33.451,0.0099,14.7145,23.2388,4,BEARISH_BOS,True,,,0.009409999999999974,,,BOS,True,2024-12-20 09:00:00,23.486087049161785,0.6787479157207764,HBARUSDT,10,0.7854671280276796,0.028900000000000037,2024-12-20 19:00:00,0.27178,-0.3400785404718638,stop_loss,BELOW
SHORT,6.485,,7.267,,TREND,38.7428,0.2052,13.505,36.1991,4,BEARISH_BOS,True,,,0.1900000000000004,,,BOS,True,2024-12-20 09:30:00,0.4604629134652692,0.36146338707023595,DOTUSDT,13,0.5261146496815294,0.7849999999999993,2024-12-20 22:00:00,7.267,-0.3600819983298405,stop_loss,BELOW
SHORT,2.1737,,2.2967,,TREND,38.0957,0.0642,17.0911,29.5897,4,BEARISH_BOS,True,,,0.1176999999999997,,,BOS,True,2024-12-20 09:30:00,2.3365441956705677,0.36146338707023595,XRPUSDT,17,1.3380736910148727,0.15469999999999962,2024-12-21 02:00:00,2.2967,-0.2873949360674793,stop_loss,BELOW
SHORT,14.21,13.474,14.3308,6.09,RANGE,19.4535,0.4026,19.4287,25.1597,4,BULLISH_BOS,False,SWEEP_HIGH,,0.6990000000000016,,,SWEEP,False,2024-12-23 03:00:00,2.7122517545730087,0.3276400119524171,UNIUSDT,1,0.8195364238410672,0.12079999999999913,2024-12-23 04:00:00,14.3308,-0.3276400119524171,stop_loss,
SHORT,7.085,6.65,7.1297,9.74,RANGE,13.7467,0.1489,31.0791,14.964,4,BULLISH_BOS,False,SWEEP_HIGH,,0.2839999999999998,,,SWEEP,False,2024-12-23 16:45:00,7.30666545670624,0.326607945914767,DOTUSDT,4,3.0648769574944152,0.04469999999999974,2024-12-23 20:00:00,7.1297,-0.326607945914767,stop_loss,
SHORT,0.3222,0.3027,0.3241,10.4,RANGE,15.1709,0.0063,26.6994,15.0234,4,BULLISH_BOS,False,SWEEP_HIGH,,0.009330000000000005,,,SWEEP,False,2024-12-23 20:00:00,171.3574373079649,0.32557913088513546,DOGEUSDT,1,0.326315789473687,0.0019000000000000128,2024-12-23 21:00:00,0.3241,-0.32557913088513546,stop_loss,
LONG,339.44,,375.26,,TREND,31.4124,9.955,31.1473,12.126,4,BULLISH_BOS,True,,,5.110000000000014,,,BOS,True,2024-12-23 09:00:00,0.03228546065968642,0.6702461632950898,AAVEUSDT,23,2.3473025048169576,20.75999999999999,2024-12-24 08:00:00,375.26,1.1564652008299674,stop_loss,ABOVE
LONG,109.17,,107.53,,TREND,33.0086,1.335,33.0123,16.4259,3,BULLISH_BOS,True,SWEEP_HIGH,,1.0100000000000051,,,BOS,True,2024-12-24 14:00:00,0.20077412939679803,0.8231739305268737,LTCUSDT,13,0.27804878048780446,4.1000000000000085,2024-12-25 03:00:00,107.53,-0.3292695722107489,stop_loss,ABOVE
SHORT,5.159,,5.021,,TREND,30.064,0.0626,9.9315,25.2283,4,BEARISH_BOS,True,,,0.03599999999999959,,,BOS,True,2024-12-26 05:30:00,2.3009890178734542,0.46479978161043767,FILUSDT,20,0.9653465346534625,0.20199999999999996,2024-12-27 01:00:00,5.021,0.31753648446653643,stop_loss,BELOW
SHORT,6.533,,6.358,,TREND,36.365,0.0862,3.2312,36.6197,4,BEARISH_BOS,True,,,0.06099999999999994,,,BOS,True,2024-12-26 04:00:00,1.3911995857840116,0.3575382935464905,AXSUSDT,26,1.1517509727626485,0.2569999999999997,2024-12-27 06:00:00,6.358,0.24345992751220302,stop_loss,BELOW
LONG,691.4,713.1,677.866,1.55,RANGE,16.9715,8.5321,23.1059,25.4081,4,,False,SWEEP_LOW,,10.549999999999955,,,SWEEP,False,2024-12-26 13:30:00,0.024173136016920206,0.32715922285299787,BNBUSDT,49,2.2831387616373573,13.533999999999992,2024-12-28 14:00:00,713.1,0.5245570515671696,take_profit,
LONG,194.78,,192.59,,TREND,37.8049,1.6264,46.2451,2.4594,3,BULLISH_BOS,True,,,2.680000000000007,,,BOS,True,2024-12-28 17:00:00,0.03985186948247309,0.4415587138658023,SOLUSDT,8,0.055956678700361355,11.080000000000013,2024-12-29 01:00:00,192.59,-0.08727559416661597,stop_loss,ABOVE
SHORT,6.485,,6.314,,TREND,38.9604,0.0716,5.8882,28.6427,3,BEARISH_BOS,True,,,0.06799999999999962,,,BOS,True,2024-12-29 12:00:00,2.7403198869773133,0.4411915018033463,AXSUSDT,49,2.7639751552795118,0.1609999999999996,2024-12-31 13:00:00,6.314,0.4685947006731213,stop_loss,BELOW
