direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,timestamp,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason,ema_position
SHORT,11.085,10.881,11.1031,11.28,RANGE,19.6061,0.0603,28.3175,12.5592,4,BULLISH_BOS,False,SWEEP_HIGH,,0.11999999999999922,,,SWEEP,False,2023-04-10 16:00:00,100.0,0.315,ATOMUSDT,1,0.0,0.018099999999998673,2023-04-10 17:00:00,11.1031,-1.8099999999998673,stop_loss,
SHORT,11.016,,11.337,,TREND,31.3341,0.1018,6.9474,36.8421,4,BEARISH_BOS,True,,,0.26699999999999946,,,BOS,True,2023-04-12 02:00:00,98.19000000000014,0.634724707500001,ATOMUSDT,12,0.0,0.32099999999999973,2023-04-12 14:00:00,11.337,-31.51899000000002,stop_loss,BELOW
LONG,11.698,,12.06,,TREND,30.1602,0.0808,43.2361,8.6649,4,BULLISH_BOS,True,,,0.2110000000000003,,,BOS,True,2023-04-13 12:00:00,66.67101000000012,0.29836943750250056,ATOMUSDT,28,1.6890547263681557,0.402000000000001,2023-04-14 16:00:00,12.06,24.13490562000005,stop_loss,ABOVE
SHORT,10.798,,10.889,,TREND,38.7085,0.0744,2.0173,43.2277,4,BEARISH_BOS,True,,,0.11500000000000021,,,BOS,True,2023-05-06 14:00:00,90.80591562000018,0.3125993645218506,ATOMUSDT,20,0.06934306569343135,0.27399999999999913,2023-05-07 10:00:00,10.889,-8.263338321419953,stop_loss,BELOW
LONG,10.948,,10.807,,TREND,30.1266,0.1099,51.4304,14.4993,4,BULLISH_BOS,True,,,0.41999999999999993,,,BOS,True,2023-05-10 13:00:00,82.54257729858023,0.3693986690554712,ATOMUSDT,14,0.10280373831775688,0.7490000000000006,2023-05-11 03:00:00,10.807,-11.638503399099813,stop_loss,ABOVE
SHORT,10.868,10.677,10.8922,7.9,RANGE,20.2667,0.0806,23.1383,21.0993,3,,False,SWEEP_HIGH,,0.20000000000000107,,,SWEEP,False,2023-05-16 21:00:00,70.90407389948041,0.27298068451299956,ATOMUSDT,1,0.6198347107438138,0.024200000000000443,2023-05-16 22:00:00,10.8922,-1.7158785883674574,stop_loss,
LONG,10.957,,10.874,,TREND,30.1841,0.0664,32.1505,10.1075,3,BULLISH_BOS,True,,,0.0389999999999997,,,BOS,True,2023-05-18 04:00:00,69.18819531111295,0.37844213130296017,ATOMUSDT,10,0.27083333333333104,0.09600000000000009,2023-05-18 14:00:00,10.874,-5.742620210822388,stop_loss,ABOVE
LONG,10.879,,10.815,,TREND,37.8546,0.0416,37.7358,6.0034,3,BULLISH_BOS,True,,,0.045999999999999375,,,BOS,True,2023-05-30 11:00:00,63.44557510029056,0.2669472572344726,ATOMUSDT,15,0.0,0.11899999999999977,2023-05-31 02:00:00,10.815,-4.060516806418599,stop_loss,ABOVE
LONG,10.608,,10.592,,TREND,33.6932,0.0736,31.4563,20.9709,4,BULLISH_BOS,True,,,0.16500000000000092,,,BOS,True,2023-06-02 05:00:00,59.385058293871964,0.38387986307616184,ATOMUSDT,19,0.10220994475137851,0.3620000000000001,2023-06-03 00:00:00,10.592,-0.9501609327019522,stop_loss,ABOVE
LONG,10.694,,10.725,,TREND,37.8069,0.0433,35.1485,12.5413,4,BULLISH_BOS,True,,,0.014000000000001123,,,BOS,True,2023-06-03 23:00:00,58.43489736117001,0.20116213416582776,ATOMUSDT,25,2.089552238805947,0.06700000000000017,2023-06-05 00:00:00,10.725,1.8114818181962005,stop_loss,ABOVE
SHORT,10.18,9.8,10.3836,1.87,RANGE,21.5526,0.0822,29.192,15.5517,5,BULLISH_BOS,False,SWEEP_HIGH,,0.10400000000000098,,,SWEEP,False,2023-06-06 20:00:00,60.24637917936621,0.18977609441500354,ATOMUSDT,18,2.337917485265224,0.20359999999999978,2023-06-07 14:00:00,9.8,22.8936240881591,take_profit,
SHORT,8.305,,8.622,,TREND,30.0584,0.0559,9.5785,44.4444,4,BEARISH_BOS,True,,,0.10299999999999976,,,BOS,True,2023-06-20 14:00:00,83.14000326752532,0.3720722996229927,ATOMUSDT,4,0.0,0.31700000000000017,2023-06-20 18:00:00,8.622,-26.35538103580554,stop_loss,BELOW
LONG,9.363,,9.219,,TREND,32.8663,0.0773,21.2569,15.9889,4,BULLISH_BOS,True,,,0.0730000000000004,,,BOS,True,2023-06-27 07:00:00,56.78462223171978,0.36706999426139464,ATOMUSDT,8,0.16666666666667285,0.14400000000000013,2023-06-27 15:00:00,9.219,-8.176985601367656,stop_loss,ABOVE
LONG,9.403,,9.126,,TREND,39.6208,0.0687,37.7339,6.8607,4,BULLISH_BOS,True,,,0.09399999999999942,,,BOS,True,2023-06-29 11:00:00,48.607636630352125,0.1673317890999872,ATOMUSDT,8,0.0,0.277000000000001,2023-06-29 19:00:00,9.126,-13.464315346607588,stop_loss,ABOVE
LONG,9.756,,9.825,,TREND,31.6232,0.0783,29.0146,18.1569,4,BULLISH_BOS,True,,,0.07699999999999996,,,BOS,True,2023-07-03 03:00:00,35.14332128374454,0.22717521460844567,ATOMUSDT,22,0.6821515892420524,0.4090000000000007,2023-07-04 01:00:00,9.825,2.4248891685783405,stop_loss,ABOVE
LONG,9.838,,9.687,,TREND,35.5495,0.1051,26.8525,7.274,3,BULLISH_BOS,True,,,0.07200000000000095,,,BOS,True,2023-07-15 08:00:00,37.56821045232288,0.22832079902399233,ATOMUSDT,8,0.2966507177033554,0.20899999999999963,2023-07-15 16:00:00,9.687,-5.672799778300748,stop_loss,ABOVE
SHORT,8.916,,9.024,,TREND,39.3479,0.0827,9.7582,52.7634,4,BEARISH_BOS,True,,,0.375,,,BOS,True,2023-07-24 09:00:00,31.89541067402213,0.10979995124532117,ATOMUSDT,17,0.0,0.3620000000000001,2023-07-25 02:00:00,9.024,-3.444704352794351,stop_loss,BELOW
SHORT,8.824,,8.822,,TREND,35.1411,0.0559,8.4291,32.6948,4,BEARISH_BOS,True,,,0.11000000000000121,,,BOS,True,2023-07-31 19:00:00,28.45070632122778,0.14147113718230514,ATOMUSDT,23,0.45051194539248873,0.29300000000000104,2023-08-01 18:00:00,8.822,0.056901412642474565,stop_loss,BELOW
SHORT,8.499,,8.448,,TREND,34.7676,0.0589,14.1818,33.0909,4,BEARISH_BOS,True,,,0.19200000000000017,,,BOS,True,2023-08-04 18:00:00,28.507607733870255,0.14175407945666985,ATOMUSDT,20,0.7116564417177991,0.16300000000000026,2023-08-05 14:00:00,8.448,1.4538879944273875,stop_loss,BELOW
SHORT,8.45,8.383,8.4566,10.15,RANGE,17.0534,0.022,33.1169,11.039,4,,False,SWEEP_HIGH,,0.05500000000000149,,,SWEEP,False,2023-08-13 20:00:00,29.961495728297642,0.09437871154413756,ATOMUSDT,1,2.5757575757572577,0.006600000000000605,2023-08-13 21:00:00,8.4566,-0.19774587180678257,stop_loss,
LONG,8.55,,8.493,,TREND,39.8096,0.0318,42.0225,16.4045,4,BULLISH_BOS,True,,,0.08200000000000074,,,BOS,True,2023-08-14 14:00:00,29.76374985649086,0.1024617088809698,ATOMUSDT,14,0.0,0.14100000000000001,2023-08-15 04:00:00,8.493,-1.6965337418199906,stop_loss,ABOVE
SHORT,8.027,,7.957,,TREND,32.5504,0.0854,4.097,64.4649,4,BEARISH_BOS,True,,,0.6279999999999992,,,BOS,True,2023-08-15 19:00:00,28.06721611467087,0.1814335017692612,ATOMUSDT,23,0.2799188640973609,0.4930000000000003,2023-08-16 18:00:00,7.957,1.9647051280269439,stop_loss,BELOW
SHORT,6.666,,6.689,,TREND,37.3442,0.0516,8.8643,43.0748,4,BEARISH_BOS,True,,,0.13699999999999957,,,BOS,True,2023-09-01 17:00:00,30.031921242697813,0.10338488887798722,ATOMUSDT,12,0.06229508196721359,0.3049999999999997,2023-09-02 05:00:00,6.689,-0.6907341885820403,stop_loss,BELOW
LONG,6.928,,6.907,,TREND,34.4966,0.0609,27.23,10.2113,4,BULLISH_BOS,True,,,0.036000000000000476,,,BOS,True,2023-09-07 01:00:00,29.34118705411577,0.14589905262659067,ATOMUSDT,32,0.223628691983122,0.2370000000000001,2023-09-08 09:00:00,6.907,-0.6161649281364285,stop_loss,ABOVE
SHORT,6.784,,6.42,,TREND,32.3441,0.0277,12.6289,38.6598,4,BEARISH_BOS,True,,,0.041999999999999815,,,BOS,True,2023-09-10 01:00:00,28.725022125979343,0.18568572427786198,ATOMUSDT,50,5.2921348314606504,0.08900000000000041,2023-09-12 03:00:00,6.42,10.455908053856477,stop_loss,BELOW
LONG,7.07,,7.037,,TREND,31.8758,0.0572,41.3233,7.8652,4,BULLISH_BOS,True,,,0.1459999999999999,,,BOS,True,2023-09-16 02:00:00,39.18093017983582,0.25327532791500373,ATOMUSDT,17,0.2798634812286683,0.29300000000000015,2023-09-16 19:00:00,7.037,-1.2929706959345961,stop_loss,ABOVE
LONG,7.091,,7.072,,TREND,33.0945,0.0409,38.7435,4.014,4,BULLISH_BOS,True,,,0.06200000000000028,,,BOS,True,2023-09-28 10:00:00,37.88795948390122,0.2449172420938085,ATOMUSDT,15,0.3926380368098157,0.16300000000000026,2023-09-29 01:00:00,7.072,-0.719871230194128,stop_loss,ABOVE
LONG,2.161,,2.1739,,TREND,32.7538,0.0224,25.717,17.9414,4,BULLISH_BOS,True,,,0.02069999999999972,,,BOS,True,2023-10-22 06:00:00,24.580226137239915,0.2402638144940261,TONUSDT,24,1.3603082851637764,0.051899999999999835,2023-10-23 06:00:00,2.1739,0.31708491717039816,stop_loss,ABOVE
SHORT,2.0841,,2.0721,,TREND,31.3309,0.0161,14.9578,33.2446,3,BEARISH_BOS,True,,,0.025700000000000056,,,BOS,True,2023-10-27 11:00:00,18.518268196643437,0.29616098192981033,TONUSDT,18,1.283378746593997,0.03670000000000018,2023-10-28 05:00:00,2.0721,0.22221921835972144,stop_loss,BELOW
LONG,17.591,,17.357,,TREND,32.6015,0.4763,33.3233,8.6083,4,BULLISH_BOS,True,,,0.5529999999999973,,,BOS,True,2024-12-06 18:00:00,18.740192873829336,0.24375001125212664,UNIUSDT,18,0.40763173834039834,1.6510000000000016,2024-12-07 12:00:00,17.357,-4.385205132476098,stop_loss,ABOVE
LONG,1.1975,1.2187,1.1929,4.59,RANGE,14.9024,0.0154,14.7959,24.2115,5,BEARISH_BOS,False,SWEEP_LOW,,0.01750000000000007,,,SWEEP,False,2024-12-08 06:00:00,11.062726833385838,0.1049648898587975,ADAUSDT,2,1.2608695652174144,0.0045999999999999375,2024-12-08 08:00:00,1.1929,-0.050888543433574164,stop_loss,
LONG,1.1805,1.2187,1.1569,1.62,RANGE,15.5815,0.0157,16.5683,26.1462,4,BEARISH_BOS,False,SWEEP_LOW,,0.025500000000000078,,,SWEEP,False,2024-12-08 08:00:00,6.622173044881945,0.10480459094698175,ADAUSDT,3,1.1906779661016829,0.023600000000000065,2024-12-08 11:00:00,1.2187,0.2529670103144889,take_profit,
LONG,1.1743,1.2221,1.1698,10.52,RANGE,19.3412,0.0151,17.9717,28.3019,4,BEARISH_BOS,False,SWEEP_LOW,,0.028900000000000148,,,SWEEP,False,2024-12-09 00:00:00,16.71152469675824,0.10560143702947239,ADAUSDT,1,0.0,0.0044999999999999485,2024-12-09 01:00:00,1.1698,-0.07520186113541122,stop_loss,
SHORT,8.555,,7.531,,TREND,35.0738,0.1728,8.3506,43.241,4,BEARISH_BOS,True,,,0.3249999999999993,,,BOS,True,2024-12-09 08:00:00,6.673644724645787,0.16632547005631418,AXSUSDT,25,1.373165618448636,0.9540000000000006,2024-12-10 09:00:00,7.531,6.833812198037286,stop_loss,BELOW
SHORT,523.4,,534.0,,TREND,35.5931,6.3214,13.3333,25.9887,4,BEARISH_BOS,True,,,9.399999999999977,,,BOS,True,2024-12-14 13:00:00,5.744755398434672,0.20030660121105456,BCHUSDT,10,0.09999999999999838,28.0,2024-12-14 23:00:00,534.0,-60.89440722340766,stop_loss,BELOW
SHORT,7.532,,7.896,,TREND,30.1294,0.1106,13.9445,32.7308,3,BEARISH_BOS,True,,,0.19500000000000028,,,BOS,True,2024-12-14 13:00:00,13.40057103727496,0.22033726133216006,AXSUSDT,35,0.41421568627450844,0.40800000000000036,2024-12-16 00:00:00,7.896,-4.877807857568084,stop_loss,BELOW
SHORT,484.8,,484.3,,TREND,37.8422,10.3357,10.6427,46.1645,4,BEARISH_BOS,True,,,41.5,,,BOS,True,2024-12-18 20:00:00,-1274.466951021592,-0.0877470495778366,BCHUSDT,14,0.30679156908665167,42.69999999999999,2024-12-19 10:00:00,484.3,-637.233475510796,stop_loss,BELOW
SHORT,14.21,13.474,14.3308,6.09,RANGE,19.4535,0.4026,19.4287,25.1597,4,BULLISH_BOS,False,SWEEP_HIGH,,0.6990000000000016,,,SWEEP,False,2024-12-23 03:00:00,-33136.140726561396,-2.0875768657733675,UNIUSDT,1,0.8195364238410672,0.12079999999999913,2024-12-23 04:00:00,14.3308,4002.8457997685878,stop_loss,
SHORT,6.533,,6.358,,TREND,36.365,0.0862,3.2312,36.6197,4,BEARISH_BOS,True,,,0.06099999999999994,,,BOS,True,2024-12-26 04:00:00,864.4773745257987,11.498373376679611,AXSUSDT,26,1.1517509727626485,0.2569999999999997,2024-12-27 06:00:00,6.358,151.2835405420154,stop_loss,BELOW
SHORT,6.485,,6.314,,TREND,38.9604,0.0716,5.8882,28.6427,3,BEARISH_BOS,True,,,0.06799999999999962,,,BOS,True,2024-12-29 12:00:00,1161.4573174564975,14.690092957216727,AXSUSDT,49,2.7639751552795118,0.1609999999999996,2024-12-31 13:00:00,6.314,198.60920128506137,stop_loss,BELOW
LONG,456.4,,458.3,,TREND,32.8477,4.6214,43.4312,10.3555,4,BULLISH_BOS,True,,,8.400000000000034,,,BOS,True,2025-01-02 00:00:00,306.8817492379983,23.85318416367629,BCHUSDT,17,0.7217391304347835,11.5,2025-01-02 17:00:00,458.3,583.0753235522072,stop_loss,ABOVE
LONG,14.13,14.387,14.0858,5.82,RANGE,22.5341,0.1473,15.1794,22.8904,4,,False,SWEEP_LOW,,0.11899999999999977,,,SWEEP,False,2025-01-03 08:00:00,1137.6535064623688,13.460236809442428,UNIUSDT,3,8.190045248868778,0.04420000000000002,2025-01-03 11:00:00,14.387,292.3769511608284,take_profit,
LONG,6.919,,7.044,,TREND,34.1244,0.0927,35.9014,13.6364,4,BULLISH_BOS,True,,,0.13600000000000012,,,BOS,True,2025-01-03 11:00:00,1215.4949705820934,22.701789638838477,AXSUSDT,12,0.5894039735099372,0.3019999999999996,2025-01-03 23:00:00,7.044,151.93687132276168,stop_loss,ABOVE
LONG,15.022,,14.845,,TREND,32.9591,0.1924,38.4701,5.9042,4,BULLISH_BOS,True,,,0.1980000000000004,,,BOS,True,2025-01-03 16:00:00,1215.4949705820934,29.51232653049002,UNIUSDT,16,0.19794871794871763,0.9749999999999996,2025-01-04 08:00:00,14.845,-215.14260979303006,stop_loss,ABOVE
LONG,6.952,7.134,6.813,1.31,RANGE,18.4658,0.0829,27.907,29.888,3,,False,SWEEP_LOW,,0.2160000000000002,,,SWEEP,False,2025-01-04 15:00:00,1198.6672856234807,17.33370971373273,AXSUSDT,35,2.0143884892086317,0.13900000000000023,2025-01-06 02:00:00,7.134,218.15744598347393,take_profit,
LONG,7.302,,7.109,,TREND,30.6102,0.1085,30.6122,13.6274,4,BULLISH_BOS,True,,,0.1429999999999998,,,BOS,True,2025-01-06 15:00:00,1256.7487962779655,21.125058304003105,AXSUSDT,17,0.2776119402985074,0.33499999999999996,2025-01-07 08:00:00,7.109,-242.55251768164686,stop_loss,ABOVE
SHORT,446.7,,438.7,,TREND,36.8832,5.3714,2.7926,55.984,4,BEARISH_BOS,True,,,22.299999999999955,,,BOS,True,2025-01-07 15:00:00,476.5845704018052,15.415057807114085,BCHUSDT,24,0.6284829721362231,32.30000000000001,2025-01-08 15:00:00,438.7,3812.6765632144416,stop_loss,BELOW
SHORT,14.08,,12.995,,TREND,34.3059,0.2001,5.7122,42.0921,4,BEARISH_BOS,True,,,0.766,,,BOS,True,2025-01-07 15:00:00,1141.2486985435307,22.2661946102759,UNIUSDT,57,1.7156448202959829,0.9459999999999997,2025-01-10 00:00:00,12.995,1238.254837919732,stop_loss,BELOW
SHORT,6.266,6.094,6.402,1.26,RANGE,22.332,0.0771,31.418,13.1603,4,BULLISH_BOS,False,SWEEP_HIGH,,0.2030000000000003,,,SWEEP,False,2025-01-13 00:00:00,2428.551032739316,30.01571556714109,AXSUSDT,2,1.5441176470588218,0.13600000000000012,2025-01-13 02:00:00,6.094,417.7107776311616,take_profit,
SHORT,12.614,,12.727,,TREND,33.3144,0.238,9.1236,40.3962,4,BEARISH_BOS,True,,,0.28800000000000026,,,BOS,True,2025-01-13 10:00:00,2535.010617389899,64.2967231974425,UNIUSDT,10,0.27622641509434087,1.3249999999999993,2025-01-13 20:00:00,12.727,-286.4561997650574,stop_loss,BELOW
SHORT,0.9632,,0.9407,,TREND,33.9806,0.0133,6.5811,25.8427,4,BEARISH_BOS,True,,,0.014399999999999968,,,BOS,True,2025-01-12 22:00:00,2428.551032739316,61.596536303140255,ADAUSDT,23,1.9971346704871031,0.03490000000000004,2025-01-13 21:00:00,0.9407,54.64239823663452,stop_loss,BELOW
