direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,htf_filter_variant,htf_filter_applied,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,exit_time,exit_price,pnl,exit_reason,exit_type,entry_mode,candles_since_bos,ema_position,mtf_tf
LONG,0.5687,1.0,0.003043,,0.571,0.14743589743589594,TREND,37.8436,0.0081,33.3627,11.5317,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.02949999999999997,,,BOS,False,,0.5531,,2022-08-14 00:00:00,2.5,zone,NONE,False,17.15949425109851,1.715949425109851,ADAUSDT,16,1.3782051282051306,0.015599999999999947,1.6666666666666738,0.19871794871794884,1.6666666666666738,0.5947,0.5656,0.5531,0,478,2022-08-14 16:00:00,0.571,0.03946683677752604,stop_loss,trailing_stop,zone,,ABOVE,
LONG,9.5777,1.0,0.053705,,8.968,-0.865190861359443,TREND,33.3429,0.1432,34.7631,13.616,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.21799999999999997,,,BOS,False,,8.873,,2022-08-14 07:00:00,2.5,zone,NONE,False,2.4350069889454367,1.715949425109851,UNIUSDT,9,0.0,0.7047000000000008,0.0,0.9886476514828992,0.0,9.5777,8.881,8.873,0,480,2022-08-14 16:00:00,8.968,-1.484623761160033,stop_loss,trailing_stop,zone,,ABOVE,
LONG,0.5842,1.0,0.003043,,0.571,-0.4765342960288835,TREND,37.8436,0.0081,33.3627,11.5317,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.02949999999999997,,,BOS,False,,0.5531,,2022-08-14 01:00:00,2.5,zone,NONE,False,17.15949425109851,1.715949425109851,ADAUSDT,15,0.21660649819494157,0.027700000000000058,0.3790613718411528,0.6714801444043329,0.3790613718411528,0.5947,0.5656,0.5531,1,478,2022-08-14 16:00:00,0.571,-0.22650532411450208,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,8.9131,1.0,0.054911,,8.966,-0.21000396982929523,TREND,30.6999,0.1464,14.6829,31.8049,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.27399999999999913,,,BOS,False,,,9.165,2022-08-14 16:00:00,2.5,zone,NONE,False,6.7107249687029515,1.6904316196162676,UNIUSDT,9,0.3100436681222685,0.2518999999999991,0.707026597856297,0.4243747518856686,0.707026597856297,9.02,8.735,9.165,0,481,2022-08-15 01:00:00,8.966,-0.35499735084438133,stop_loss,trailing_stop,zone,,BELOW,
SHORT,62.25,1.0,0.315804,,61.71,0.17999999999999972,TREND,34.0057,0.8421,16.6243,41.5606,5.0,5_plus,1.25,BEARISH_BOS,True,,,2.4299999999999997,,,BOS,True,,,65.25,2022-08-15 06:30:00,2.5,zone,NONE,False,1.4072138607183715,4.221641582155114,LTCUSDT,7,0.45666666666666583,3.0,0.586666666666666,0.0,0.586666666666666,62.25,60.49,65.25,0,482,2022-08-15 13:00:00,61.71,0.7598954847879195,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.3732,1.0,0.001425,,0.3743,-0.09401709401709754,TREND,35.119,0.0038,18.985,33.2707,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.011099999999999999,,,BOS,False,,,0.3849,2022-08-15 06:30:00,2.5,zone,NONE,False,16.886566328620457,1.6886566328620458,XRPUSDT,14,0.504273504273499,0.011700000000000044,0.6581196581196543,0.09401709401709754,0.6581196581196543,0.3743,0.3655,0.3849,0,483,2022-08-15 20:00:00,0.3743,-0.01857522296148327,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,27.575,1.0,0.128705,,27.805,-0.6701631701631724,TREND,36.6601,0.3432,8.0125,21.5401,4.5,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,0.45500000000000185,,,BOS,False,,,27.805,2022-08-15 22:30:00,2.5,zone,NONE,False,9.862256609389163,3.384726468342356,AVAXUSDT,1,0.0,0.3431999999999995,1.515151515151516,1.121794871794878,1.515151515151516,27.96,27.055,27.9182,0,484,2022-08-15 23:00:00,27.805,-2.268319020159512,stop_loss,trailing_stop,zone,,BELOW,15m
LONG,0.0793,1.0,0.000597,,0.0855,1.5500000000000067,TREND,32.4554,0.0016,25.1121,14.7982,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0039000000000000007,,,BOS,False,,0.0753,,2022-08-16 00:00:00,2.5,zone,NONE,False,16.810216390703804,1.6810216390703803,DOGEUSDT,14,2.1750000000000056,0.00399999999999999,2.5750000000000077,0.5750000000000006,2.5750000000000077,0.0896,0.077,0.0753,0,485,2022-08-16 14:00:00,0.0855,0.10422334162236377,stop_loss,trailing_stop,zone,,ABOVE,
LONG,0.0862,1.0,0.000597,,0.0855,-0.07608695652173829,TREND,32.4554,0.0016,25.1121,14.7982,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0039000000000000007,,,BOS,False,,0.0753,,2022-08-16 08:00:00,2.5,zone,NONE,False,16.810216390703804,1.6810216390703803,DOGEUSDT,6,0.19565217391304304,0.0092,0.3695652173913044,0.19565217391304304,0.3695652173913044,0.0896,0.0844,0.0753,1,485,2022-08-16 14:00:00,0.0855,-0.011767151473492533,stop_loss,trailing_stop,zone,,ABOVE,
LONG,0.088,1.0,0.000597,,0.0855,-0.28735632183907917,TREND,32.4554,0.0016,25.1121,14.7982,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0039000000000000007,,,BOS,False,,0.0753,,2022-08-16 09:00:00,2.5,zone,NONE,False,16.810216390703804,1.6810216390703803,DOGEUSDT,5,0.0,0.0087,0.183908045977012,0.41379310344827497,0.183908045977012,0.0896,0.0844,0.0753,2,485,2022-08-16 14:00:00,0.0855,-0.04202554097675931,stop_loss,trailing_stop,zone,,ABOVE,
LONG,62.05,1.0,0.250714,,62.05,0.0,TREND,32.8498,0.6686,24.7863,6.7308,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.9500000000000028,,,BOS,False,,60.96,,2022-08-17 00:30:00,2.5,zone,NONE,False,1.5424530204736207,1.6812737923162409,LTCUSDT,7,2.0550458715596482,1.0899999999999963,2.422018348623862,0.2293577981651384,2.422018348623862,64.69,61.8,60.96,0,486,2022-08-17 07:00:00,62.05,0.0,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,63.7,1.0,0.250714,,62.05,-1.0,TREND,32.8498,0.6686,24.7863,6.7308,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.9500000000000028,,,BOS,False,,60.96,,2022-08-17 03:00:00,2.5,zone,NONE,False,1.5424530204736207,1.6812737923162409,LTCUSDT,4,0.35757575757575844,1.6500000000000057,0.5999999999999949,1.151515151515151,0.5999999999999949,64.69,61.8,60.96,1,486,2022-08-17 07:00:00,62.05,-2.5450474837814827,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,64.29,1.0,0.250714,,62.05,-1.0,TREND,32.8498,0.6686,24.7863,6.7308,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.9500000000000028,,,BOS,False,,60.96,,2022-08-17 05:00:00,2.5,zone,NONE,False,1.5424530204736207,1.6812737923162409,LTCUSDT,2,0.0,2.240000000000009,0.17857142857142405,1.1116071428571423,0.17857142857142405,64.69,61.8,60.96,2,486,2022-08-17 07:00:00,62.05,-3.4550947658609243,stop_loss,trailing_stop,zone,,ABOVE,15m
SHORT,0.0779,,,0.07669999999999999,0.07869999999999999,1.5000000000000173,RANGE,21.7549,0.0008,22.9075,24.6696,4.0,4_to_5,1.0,,False,SWEEP_HIGH,,0.0022999999999999965,,,SWEEP,False,0.0777,,,2022-08-17 07:15:00,2.5,zone,NONE,False,16.51273081068029,3.3025461621360575,HBARUSDT,3,1.4375000000000064,0.0007999999999999952,1.6874999999999978,0.0,1.6874999999999978,0.0779,0.07655,0.07869999999999999,0,488,2022-08-17 10:00:00,0.07669999999999999,0.019815276972816456,take_profit,TP,,,,15m
SHORT,8.6,1.0,0.048482,,8.485,0.20175438596491255,TREND,32.0792,0.1293,16.2983,38.1215,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.27500000000000036,,,BOS,False,,,9.17,2022-08-17 12:30:00,2.5,zone,NONE,False,2.8971441358822667,1.6513721574528928,DOTUSDT,19,0.43859649122806993,0.5700000000000003,0.6140350877192973,0.0,0.6140350877192973,8.6,8.25,9.17,0,489,2022-08-18 07:00:00,8.485,0.33317157562646127,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,17.7331,1.0,0.076875,,17.165,0.9134909149380946,TREND,36.5146,0.205,14.9826,29.7909,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.5700000000000003,,,BOS,False,,,18.355,2022-08-17 07:00:00,2.5,zone,NONE,False,2.6552067552147105,1.6512730810680287,AXSUSDT,29,1.3637240713941126,0.6219000000000001,1.878276250200995,0.2522913651712498,1.878276250200995,17.89,16.565,18.355,0,487,2022-08-18 12:00:00,17.165,1.5084229576374801,stop_loss,trailing_stop,zone,,BELOW,
SHORT,17.06,1.0,0.076875,,17.165,-0.08108108108108131,TREND,36.5146,0.205,14.9826,29.7909,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.5700000000000003,,,BOS,False,,,18.355,2022-08-17 13:00:00,2.5,zone,NONE,False,2.6552067552147105,1.6512730810680287,AXSUSDT,23,0.13513513513513276,1.2950000000000017,0.38223938223937975,0.2200772200772199,0.38223938223937975,17.345,16.565,18.355,1,487,2022-08-18 12:00:00,17.165,-0.27879670929754574,stop_loss,trailing_stop,zone,,BELOW,
SHORT,1.326,2.0,0.008746,,1.1865,3.0,TREND,32.8168,0.0233,9.4946,24.5023,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.023500000000000076,,,BOS,True,,,1.3725,2022-08-18 17:00:00,2.5,zone,NONE,False,16.59186146572725,3.31837229314545,OPUSDT,15,4.290322580645163,0.046499999999999986,5.139784946236563,0.0,5.139784946236563,1.326,1.087,1.3725,0,490,2022-08-19 08:00:00,1.1865,2.3145646744689503,stop_loss,trailing_stop,zone,,BELOW,
SHORT,1.273,2.0,0.008746,,1.1865,0.8693467336683385,TREND,32.8168,0.0233,9.4946,24.5023,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.023500000000000076,,,BOS,True,,,1.3725,2022-08-18 20:00:00,2.5,zone,NONE,False,16.59186146572725,3.31837229314545,OPUSDT,12,1.4723618090452226,0.09950000000000014,1.8693467336683385,0.04020100502512561,1.8693467336683385,1.277,1.087,1.3725,1,490,2022-08-19 08:00:00,1.1865,1.4351960167854036,stop_loss,trailing_stop,zone,,BELOW,
SHORT,1.217,2.0,0.008746,,1.1865,0.27981651376146766,TREND,32.8168,0.0233,9.4946,24.5023,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.023500000000000076,,,BOS,True,,,1.3725,2022-08-18 22:00:00,2.5,zone,NONE,False,16.59186146572725,3.31837229314545,OPUSDT,10,0.8302752293577985,0.10899999999999999,1.1926605504587169,0.10550458715596188,1.1926605504587169,1.2285,1.087,1.3725,2,490,2022-08-19 08:00:00,1.1865,0.5060517747046807,stop_loss,trailing_stop,zone,,BELOW,
SHORT,1.1859,1.0,0.01808,,1.27,-1.0,TREND,39.4823,0.0482,20.5926,27.2593,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.052000000000000046,,,BOS,False,,,1.27,2022-08-19 18:00:00,2.5,zone,NONE,False,16.804652089025204,1.6804652089025203,OPUSDT,6,0.08799048751486142,0.08410000000000006,0.3971462544589756,1.326991676575506,0.3971462544589756,1.2975,1.1525,1.27,0,491,2022-08-20 00:00:00,1.27,-1.4132712406870207,stop_loss,SL,zone,,BELOW,
SHORT,10.18,,0.055714,,10.39,-0.3157894736842114,TREND,33.4986,0.1486,7.9327,36.7788,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.22999999999999865,,,BOS,True,,,10.845,2022-08-20 18:00:00,2.5,zone,NONE,False,5.032778504358143,3.34679770539817,ATOMUSDT,11,0.26315789473684015,0.6650000000000009,0.3383458646616531,0.36090225563909756,0.3383458646616531,10.42,9.955,10.845,0,492,2022-08-21 05:00:00,10.39,-1.0568834859152143,stop_loss,trailing_stop,zone,,BELOW,
SHORT,1570.65,,8.066518,,1603.55,-0.45504840940525426,TREND,33.0421,21.5107,5.396,44.164,3.5,3_to_4,0.5,BEARISH_BOS,False,,,55.5,,,BOS,False,,,1642.95,2022-08-20 20:30:00,2.5,zone,NONE,False,0.02314521234715195,1.673398852699085,ETHUSDT,12,0.03665283540802341,72.29999999999995,0.6798063623789782,0.6479944674965413,0.6798063623789782,1617.5,1521.5,1642.95,0,493,2022-08-21 08:00:00,1603.55,-0.7614774862212961,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,53.84,,0.239464,,54.65,-0.6923076923076914,TREND,32.4273,0.6386,3.3557,31.3199,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,1.3000000000000043,,,BOS,False,,,55.01,2022-08-20 21:45:00,2.5,zone,NONE,False,1.4302554296573442,1.673398852699085,LTCUSDT,11,0.0,1.1699999999999946,0.06837606837607331,1.2222222222222276,0.06837606837607331,55.27,53.76,55.01,0,494,2022-08-21 08:00:00,54.65,-1.158506898022442,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,7.31,1.0,0.031741,,7.2254,1.0,TREND,33.8022,0.0846,10.1266,35.865,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.16000000000000014,,,BOS,False,,,7.39,2022-08-22 06:15:00,2.5,zone,NONE,False,16.585145133482907,1.6585145133482906,DOTUSDT,4,2.186761229314416,0.08460000000000001,3.8416075650118113,0.0,3.8416075650118113,7.31,6.985,7.3946,0,496,2022-08-22 10:00:00,7.2254,1.403103278292654,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,53.76,1.0,0.205179,,55.08,-1.0,TREND,32.1303,0.5471,13.9687,32.5065,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.8200000000000003,,,BOS,False,,,55.08,2022-08-22 06:30:00,2.5,zone,NONE,False,1.2564503889002199,1.6585145133482906,LTCUSDT,4,0.6515151515151509,1.3200000000000003,1.1287878787878747,1.7121212121212157,1.1287878787878747,56.02,52.27,55.08,0,500,2022-08-22 10:00:00,55.08,-1.6585145133482906,stop_loss,SL,zone,,BELOW,15m
SHORT,1596.7,1.0,8.184375,,1579.75,0.3445121951219518,TREND,32.1009,21.825,7.4129,31.746,4.5,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,28.65000000000009,,,BOS,False,,,1645.9,2022-08-22 06:15:00,2.5,zone,NONE,False,0.06741928916049955,3.317029026696581,ETHUSDT,8,0.8333333333333326,49.200000000000045,1.3851626016260168,0.0,1.3851626016260168,1596.7,1528.55,1645.9,0,497,2022-08-22 14:00:00,1579.75,1.1427569512704705,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,10.3644,1.0,0.050625,,10.37,-0.0206947524020672,TREND,36.9175,0.135,12.963,34.9206,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.2699999999999996,,,BOS,False,,,10.635,2022-08-22 06:00:00,2.5,zone,NONE,False,6.1290262873181485,1.6585145133482906,ATOMUSDT,9,0.607538802660756,0.27059999999999995,1.2172949002217286,0.6858832224685917,1.2172949002217286,10.55,10.035,10.635,0,495,2022-08-22 15:00:00,10.37,-0.03432254720897785,stop_loss,trailing_stop,zone,,BELOW,
SHORT,4.187,1.0,0.021911,,4.067,2.0547945205479548,TREND,31.8624,0.0584,9.78,35.4523,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.09999999999999964,,,BOS,False,,,4.22,2022-08-22 06:15:00,2.5,zone,NONE,False,16.585145133482907,1.6585145133482906,NEARUSDT,9,3.2363013698630265,0.058399999999999785,4.503424657534269,0.0,4.503424657534269,4.187,3.924,4.2454,0,501,2022-08-22 15:00:00,4.067,1.9902174160179507,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,6.864,1.0,0.032089,,6.887,-0.11675126903553137,TREND,35.3265,0.0856,9.9332,38.6477,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.1800000000000006,,,BOS,False,,,7.061,2022-08-22 06:30:00,2.5,zone,NONE,False,8.418855397707055,1.6585145133482906,LINKUSDT,9,0.5329949238578655,0.19700000000000006,0.9593908629441624,0.1421319796954338,0.9593908629441624,6.892,6.675,7.061,0,499,2022-08-22 15:00:00,6.887,-0.19363367414725965,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,36.05,1.0,0.188839,,34.91,1.1515151515151498,TREND,32.5799,0.5036,9.7163,25.9574,4.5,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,0.7449999999999974,,,BOS,False,,,37.04,2022-08-22 06:15:00,2.5,zone,NONE,False,3.35053437040058,3.317029026696581,SOLUSDT,10,1.9242424242424143,0.990000000000002,2.373737373737363,0.0,2.373737373737363,36.05,33.7,37.04,0,502,2022-08-22 16:00:00,34.91,3.8196091822566633,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.3405,1.0,0.001168,,0.3384,0.6562500000000184,TREND,37.0834,0.0031,11.6972,30.2752,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.004300000000000026,,,BOS,False,,,0.3414,2022-08-22 06:15:00,2.5,zone,NONE,False,16.585145133482907,1.6585145133482906,XRPUSDT,14,2.1250000000000218,0.0031999999999999806,2.937500000000024,0.0,2.937500000000024,0.3405,0.3311,0.3437,0,504,2022-08-22 20:00:00,0.3384,0.03482880478031487,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,7.074,1.0,0.040018,,6.885,0.7297297297297289,TREND,33.4524,0.1067,18.34,33.2664,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.17799999999999994,,,BOS,False,,,7.333,2022-08-22 06:00:00,2.5,zone,NONE,False,6.4035309395686815,1.6585145133482906,UNIUSDT,16,1.3899613899613859,0.25900000000000034,1.9150579150579108,0.0,1.9150579150579108,7.074,6.578,7.333,0,503,2022-08-22 22:00:00,6.885,1.210267347578481,stop_loss,trailing_stop,zone,,BELOW,
SHORT,6.824,1.0,0.040018,,6.885,-1.0,TREND,33.4524,0.1067,18.34,33.2664,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.17799999999999994,,,BOS,False,,,7.333,2022-08-22 20:00:00,2.5,zone,NONE,False,6.4035309395686815,1.6585145133482906,UNIUSDT,2,0.5901639344262233,0.06099999999999994,0.8032786885245825,1.1803278688524612,0.8032786885245825,6.896,6.775,7.333,1,503,2022-08-22 22:00:00,6.885,-0.3906153873136892,stop_loss,trailing_stop,zone,,BELOW,
SHORT,0.0677,1.0,0.000309,,0.06685,0.2575757575757546,TREND,38.8581,0.0008,22.0779,30.303,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0016000000000000042,,,BOS,False,,,0.071,2022-08-22 06:30:00,2.5,zone,NONE,False,16.585145133482907,1.6585145133482906,HBARUSDT,30,1.075757575757576,0.0032999999999999974,1.1969696969696964,0.030303030303031196,1.1969696969696964,0.0678,0.06375,0.071,0,498,2022-08-23 12:00:00,0.06685,0.0140973733634603,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,35.365,,,34.60855,35.8693,-1.0,RANGE,20.3915,0.5043,27.762,16.2181,4.0,4_to_5,1.0,,False,SWEEP_HIGH,,0.5850000000000009,,,SWEEP,False,35.7693,,,2022-08-23 12:30:00,2.5,zone,NONE,False,6.722996170953788,3.3904069690119996,SOLUSDT,2,0.0,0.5043000000000006,0.38667459845330165,1.4475510608764544,0.38667459845330165,36.095,35.17,35.8693,0,506,2022-08-23 14:00:00,35.8693,-3.3904069690119996,stop_loss,SL,,,,15m
LONG,11.0193,1.0,0.079286,,11.717899999999998,2.0,TREND,34.7468,0.2114,36.6554,10.473,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.33999999999999986,,,BOS,False,,10.67,,2022-08-22 23:00:00,2.5,zone,NONE,False,4.8529430221562695,1.6951329976391825,ATOMUSDT,26,3.2084168336673424,0.3492999999999995,4.725737188663048,0.15545376467220054,4.725737188663048,12.67,10.965,10.67,0,505,2022-08-24 01:00:00,11.717899999999998,3.390265995278365,stop_loss,trailing_stop,zone,,ABOVE,
LONG,11.82,1.0,0.079286,,11.717899999999998,-0.12751342575246877,TREND,34.7468,0.2114,36.6554,10.473,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.33999999999999986,,,BOS,False,,10.67,,2022-08-23 01:00:00,2.5,zone,NONE,False,4.8529430221562695,1.6951329976391825,ATOMUSDT,24,0.3996503059822654,0.8007000000000009,1.0615711252653912,0.6182090670663175,1.0615711252653912,12.67,11.325,10.67,1,505,2022-08-24 01:00:00,11.717899999999998,-0.4954854825621641,stop_loss,trailing_stop,zone,,ABOVE,
LONG,11.695,1.0,0.079286,,11.717899999999998,0.06542857142856619,TREND,34.7468,0.2114,36.6554,10.473,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.33999999999999986,,,BOS,False,,10.67,,2022-08-23 16:00:00,2.5,zone,NONE,False,4.8529430221562695,1.6951329976391825,ATOMUSDT,9,1.2714285714285736,0.34999999999999964,2.7857142857142874,0.24285714285714555,2.7857142857142874,12.67,11.61,10.67,2,505,2022-08-24 01:00:00,11.717899999999998,0.11113239520736956,stop_loss,trailing_stop,zone,,ABOVE,
LONG,12.0464,1.0,0.086384,,12.3778,1.0,TREND,37.5262,0.2304,28.5271,6.0465,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.4499999999999993,,,BOS,True,,11.715,,2022-08-24 15:00:00,2.5,zone,NONE,False,12.77369503772296,4.233202535501394,ATOMUSDT,1,2.786964393482195,0.33140000000000036,3.6016898008448965,0.0,3.6016898008448965,13.24,12.0464,11.715,0,507,2022-08-24 16:00:00,12.3778,4.233202535501394,stop_loss,trailing_stop,zone,,ABOVE,
LONG,12.97,,0.107277,,12.63,-0.2709163346613543,TREND,39.4842,0.2861,40.5743,3.995,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.9150000000000009,,,BOS,True,,11.715,,2022-08-24 16:00:00,2.5,zone,NONE,False,3.415233121271043,4.286117567195162,ATOMUSDT,17,0.203187250996015,1.2550000000000008,0.4103585657370506,0.3306772908366539,0.4103585657370506,13.485,12.555,11.715,0,508,2022-08-25 09:00:00,12.63,-1.161179261232154,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,0.4345,1.0,0.003587,,0.4359,-0.10937500000000115,TREND,35.709,0.0096,8.1404,47.05,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.015700000000000047,,,BOS,True,,,0.4473,2022-08-26 23:00:00,2.5,zone,NONE,False,17.086411305719036,4.271602826429759,ADAUSDT,7,0.3281249999999991,0.012799999999999978,0.710937500000001,0.18750000000000136,0.710937500000001,0.4369,0.4254,0.4473,0,510,2022-08-27 06:00:00,0.4359,-0.02392097582800686,stop_loss,trailing_stop,zone,,BELOW,
SHORT,11.6064,1.0,0.128571,,10.995,1.4265048996733605,TREND,35.7748,0.3429,17.7083,37.1875,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.40000000000000036,,,BOS,False,,,12.035,2022-08-26 22:00:00,2.5,zone,NONE,False,3.9865635337655294,1.7086411305719036,ATOMUSDT,15,1.8231451236584286,0.4285999999999994,2.1614559029398093,0.1367242183854375,2.1614559029398093,11.665,10.68,12.035,0,509,2022-08-27 13:00:00,10.995,2.4373849445442506,stop_loss,trailing_stop,zone,,BELOW,
SHORT,11.175,1.0,0.128571,,10.995,0.20930232558139722,TREND,35.7748,0.3429,17.7083,37.1875,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.40000000000000036,,,BOS,False,,,12.035,2022-08-27 00:00:00,2.5,zone,NONE,False,3.9865635337655294,1.7086411305719036,ATOMUSDT,13,0.40697674418604846,0.8599999999999994,0.5755813953488388,0.046511627906975786,0.5755813953488388,11.215,10.68,12.035,1,509,2022-08-27 13:00:00,10.995,0.7175814360778012,stop_loss,trailing_stop,zone,,BELOW,
SHORT,7.055,,,6.939349999999999,7.1321,-1.0,RANGE,21.6348,0.0771,19.4444,12.037,3.0,3_to_4,0.5,,False,SWEEP_HIGH,,0.13500000000000068,,,SWEEP,False,7.1321,,,2022-08-27 22:45:00,2.5,zone,NONE,False,17.24296357595874,1.724296357595874,DOTUSDT,18,0.5188067444876747,0.07710000000000061,1.4915693904020546,1.1673151750972652,1.4915693904020546,7.145,6.94,7.1321,0,511,2022-08-28 16:00:00,7.1321,-1.3294324917064293,stop_loss,SL,,,,15m
LONG,55.26,1.0,0.242946,,53.44,-1.0,TREND,31.6498,0.6479,44.3219,6.0639,5.0,5_plus,1.25,BULLISH_BOS,True,,,1.2800000000000011,,,BOS,True,,53.44,,2022-08-28 15:30:00,2.5,zone,NONE,False,2.3685389527415848,4.310740893989685,LTCUSDT,8,0.0,1.8200000000000003,0.280219780219783,1.1593406593406588,0.280219780219783,55.77,53.15,53.44,0,512,2022-08-28 23:00:00,53.44,-4.310740893989685,stop_loss,SL,zone,,ABOVE,15m
SHORT,0.0625,1.0,0.000271,,0.062,0.2777777777777786,TREND,38.9492,0.0007,14.8515,26.7327,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.0019000000000000059,,,BOS,True,,,0.0643,2022-08-28 23:00:00,2.5,zone,NONE,False,16.960954906673933,4.240238726668483,DOGEUSDT,13,0.7222222222222252,0.001799999999999996,0.9444444444444466,0.44444444444444275,0.9444444444444466,0.0633,0.0608,0.0643,0,513,2022-08-29 12:00:00,0.062,0.008480477453336974,stop_loss,trailing_stop,zone,,BELOW,
SHORT,5.68,1.0,0.024107,,5.7,-0.10526315789473906,TREND,31.7779,0.0643,7.7778,32.2222,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.1299999999999999,,,BOS,True,,,5.87,2022-08-28 23:00:00,2.5,zone,NONE,False,16.960954906673933,4.240238726668483,FILUSDT,13,0.5263157894736813,0.1900000000000004,0.8421052631578938,0.8421052631578938,0.8421052631578938,5.84,5.52,5.87,0,515,2022-08-29 12:00:00,5.7,-0.3392190981334865,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,1438.05,1.0,6.550446,,1458.7,-0.36974037600716275,TREND,30.7438,17.4679,6.7675,35.1053,5.0,5_plus,1.25,BEARISH_BOS,True,,,43.09999999999991,,,BOS,True,,,1493.9,2022-08-28 23:30:00,2.5,zone,NONE,False,0.07592191095198698,4.240238726668483,ETHUSDT,13,0.13249776186212794,55.850000000000136,0.31154879140554737,1.0143240823634727,0.31154879140554737,1494.7,1420.65,1493.9,0,514,2022-08-29 12:00:00,1458.7,-1.567787461158538,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,30.61,1.0,0.156696,,30.76,-0.09523809523809643,TREND,31.4951,0.4179,12.906,35.0427,5.0,5_plus,1.25,BEARISH_BOS,True,,,1.129999999999999,,,BOS,True,,,32.185,2022-08-28 23:30:00,2.5,zone,NONE,False,2.692215064551413,4.240238726668483,SOLUSDT,13,0.29523809523809463,1.5750000000000028,0.4349206349206333,0.615873015873014,0.4349206349206333,31.58,29.925,32.185,0,516,2022-08-29 12:00:00,30.76,-0.4038322596827177,stop_loss,trailing_stop,zone,,BELOW,15m
