symbol,direction,entry,sl,tp,rr,signal_type,regime,confidence,timestamp,initial_risk,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,entry_type,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit,mtf_tf
ADAUSDT,LONG,0.992,0.9863464285714286,0.9976535714285714,-1.4899004631711947,RANDOM,RANDOM,5.0,2022-02-20 00:00:00,0.5606106707209663,99.16044712689337,0.5606106707209663,0.5606106707209663,0.005653571428571369,3.0,98.36716354987823,98.36716354987823,56.06106707209663,0.01,98.36716354987823,"ENTRY ADAUSDT: notional=98.367164, capital=56.06, units=99.160447, risk_amount=0.5606, trade_risk=0.5606",False,56.06106707209663,zone,2,0.0,0.004994553522142417,0.02479439069920682,0.004994553522142417,0.9948,0.9781,0.9863464285714286,0,0.0,-1.4899004631711947,True,True,0,False,1.5526106707209664,156,1200,2022-02-20 02:00:00,0.9863464285714286,-0.8352540979658818,stop_loss,SL,55.22581297413075,
DOGEUSDT,LONG,0.1396,0.138902,0.140298,-2.5960037499999804,RANDOM,RANDOM,5.0,2022-02-20 01:00:00,0.5606106707209663,803.1671500300329,0.5606106707209663,0.5606106707209663,0.0006980000000000042,3.0,112.12213414419259,112.12213414419259,56.06106707209663,0.01,112.12213414419259,"ENTRY DOGEUSDT: notional=112.122134, capital=56.06, units=803.167150, risk_amount=0.5606, trade_risk=0.5606",False,56.06106707209663,zone,1,0.0,0.0007135076460203594,0.0028540305840813384,0.0007135076460203594,0.14,0.138,0.138902,0,0.0,-2.5960037499999804,True,True,0,False,0.7002106707209663,157,1201,2022-02-20 02:00:00,0.138902,-1.4553474034816327,stop_loss,SL,53.770465570649115,
ADAUSDT,SHORT,0.9717,0.9770607142857143,0.9663392857142857,0.493863557894752,RANDOM,RANDOM,5.0,2022-02-20 03:00:00,0.5377046557064912,100.30466595457551,0.5377046557064912,0.5377046557064912,0.005360714285714274,3.0,97.46604390806102,97.46604390806102,53.770465570649115,0.01,97.46604390806102,"ENTRY ADAUSDT: notional=97.466044, capital=53.77, units=100.304666, risk_amount=0.5377, trade_risk=0.5377",False,53.770465570649115,zone,1,0.025664646667171196,0.031057941981286894,0.003533538309248223,0.031057941981286894,0.9736,0.955,0.9770607142857143,0,0.0,0.493863557894752,True,True,0,False,0.43399534429350883,158,1203,2022-02-20 04:00:00,0.9663392857142857,0.2655527343637804,take_profit,TP,54.036018305012895,
DOGEUSDT,SHORT,0.1364,0.13708199999999998,0.135718,-0.5959962500000419,RANDOM,RANDOM,5.0,2022-02-20 06:00:00,0.540360183050129,792.3169839444844,0.540360183050129,0.540360183050129,0.0006819999999999882,3.0,108.07203661002767,108.07203661002767,54.036018305012895,0.01,108.07203661002767,"ENTRY DOGEUSDT: notional=108.072037, capital=54.04, units=792.316984, risk_amount=0.5404, trade_risk=0.5404",False,54.036018305012895,zone,2,0.0009253087397699983,0.0018506174795399966,0.0011103704877240288,0.0018506174795399966,0.137,0.1354,0.13708199999999998,0,0.0,-0.5959962500000419,True,True,0,False,-0.40396018305012904,159,1206,2022-02-20 08:00:00,0.135718,-0.32205264274721307,stop_loss,SL,53.71396566226568,
ADAUSDT,SHORT,0.9365,0.9431607142857142,0.9298392857142858,-1.3950819013404838,RANDOM,RANDOM,5.0,2022-02-20 09:00:00,0.5371396566226568,80.64295112833507,0.5371396566226568,0.5371396566226568,0.006660714285714242,3.0,75.5221237316858,75.5221237316858,53.71396566226568,0.01,75.5221237316858,"ENTRY ADAUSDT: notional=75.522124, capital=53.71, units=80.642951, risk_amount=0.5371, trade_risk=0.5371",False,53.71396566226568,zone,1,0.003164912474884149,0.005398968339508169,0.016196905018524506,0.005398968339508169,0.9452,0.9336,0.9431607142857142,0,0.0,-1.3950819013404838,True,True,0,False,0.39936034337734316,160,1209,2022-02-20 10:00:00,0.9431607142857142,-0.7493538134465108,stop_loss,SL,52.96461184881917,
DOGEUSDT,SHORT,0.137,0.13768928571428574,0.13631071428571429,-0.5860480634714732,RANDOM,RANDOM,5.0,2022-02-20 12:00:00,0.5296461184881917,768.3985138688664,0.5296461184881917,0.5296461184881917,0.0006892857142857256,3.0,105.2705964000347,105.2705964000347,52.96461184881917,0.01,105.2705964000347,"ENTRY DOGEUSDT: notional=105.270596, capital=52.96, units=768.398514, risk_amount=0.5296, trade_risk=0.5296",False,52.96461184881917,zone,2,0.0015104424861708088,0.0032096902831128898,0.0009440265538567292,0.0032096902831128898,0.1375,0.1353,0.13768928571428574,0,0.0,-0.5860480634714732,True,True,0,False,-0.39264611848819164,161,1212,2022-02-20 14:00:00,0.13631071428571429,-0.31039808206518715,stop_loss,SL,52.65421376675398,
XRPUSDT,SHORT,0.7941,0.8085071428571429,,-1.1557321798710944,RANDOM,RANDOM,5.0,2022-02-20 13:15:00,0.5296461184881917,36.76274496199649,0.5296461184881917,0.5296461184881917,0.01440714285714284,3.0,29.193295774321413,29.193295774321413,52.96461184881917,0.01,29.193295774321413,"ENTRY XRPUSDT: notional=29.193296, capital=52.96, units=36.762745, risk_amount=0.5296, trade_risk=0.5296",False,52.96461184881917,zone,131,0.30586460344958005,0.3268219929451994,0.0526766817052053,0.3268219929451994,0.822,0.621,0.8085071428571429,0,0.0,-1.1557321798710944,True,True,0,False,0.2644538815118084,162,1213,2022-02-26 00:00:00,0.8085071428571429,-0.6121290630806218,stop_loss,SL,43.11415629397855,15m
ADAUSDT,SHORT,0.9307,0.9385928571428571,0.9228071428571428,-1.3315672778280552,RANDOM,RANDOM,5.0,2022-02-20 14:00:00,0.5265421376675399,66.71122106195072,0.5265421376675399,0.5265421376675399,0.007892857142857146,3.0,62.08813344235754,62.08813344235754,52.65421376675398,0.01,62.08813344235754,"ENTRY ADAUSDT: notional=62.088133, capital=52.65, units=66.711221, risk_amount=0.5265, trade_risk=0.5265",False,52.65421376675398,zone,1,0.0,0.0005697549702838555,0.027728075220484132,0.0005697549702838555,0.9453,0.9304,0.9385928571428571,0,0.0,-1.3315672778280552,True,True,0,False,0.4041578623324601,163,1214,2022-02-20 15:00:00,0.9385928571428571,-0.7011262809157311,stop_loss,SL,51.95308748583825,
ADAUSDT,SHORT,0.9371,0.9451750000000001,0.929025,-1.3263390996903996,RANDOM,RANDOM,5.0,2022-02-20 16:00:00,0.5195308748583826,64.33818883695096,0.5195308748583826,0.5195308748583826,0.008075000000000054,3.0,60.29131675910675,60.29131675910675,51.95308748583825,0.01,60.29131675910675,"ENTRY ADAUSDT: notional=60.291317, capital=51.95, units=64.338189, risk_amount=0.5195, trade_risk=0.5195",False,51.95308748583825,zone,2,0.0,0.0021172947619327452,0.022712798355278598,0.0021172947619327452,0.9489,0.936,0.9451750000000001,0,0.0,-1.3263390996903996,True,True,0,False,0.4175691251416175,164,1216,2022-02-20 18:00:00,0.9451750000000001,-0.6890741128210328,stop_loss,SL,51.26401337301722,
DOGEUSDT,SHORT,0.1349,0.13571785714285714,0.13408214285714284,-0.31554210152837786,RANDOM,RANDOM,5.0,2022-02-21 12:00:00,0.5126401337301723,626.8088971373246,0.5126401337301723,0.5126401337301723,0.0008178571428571479,3.0,84.55652022382509,84.55652022382509,51.26401337301722,0.01,84.55652022382509,"ENTRY DOGEUSDT: notional=84.556520, capital=51.26, units=626.808897, risk_amount=0.5126, trade_risk=0.5126",False,51.26401337301722,zone,1,0.0,0.0025358919726800977,0.001170411679698544,0.0025358919726800977,0.1355,0.1336,0.13571785714285714,0,0.0,-0.31554210152837786,True,True,0,False,-0.37774013373017223,165,1236,2022-02-21 13:00:00,0.13408214285714284,-0.16175954512500723,stop_loss,SL,51.10225382789221,
DOGEUSDT,LONG,0.1353,0.1344857142857143,0.13611428571428572,-0.3332594078947534,RANDOM,RANDOM,5.0,2022-02-21 13:00:00,0.5110225382789222,627.5715382372748,0.5110225382789222,0.5110225382789222,0.0008142857142857118,3.0,84.91042912350328,84.91042912350328,51.10225382789221,0.01,84.91042912350328,"ENTRY DOGEUSDT: notional=84.910429, capital=51.10, units=627.571538, risk_amount=0.5110, trade_risk=0.5110",False,51.10225382789221,zone,1,0.004696466046454563,0.007240385154950847,0.0007827443410757878,0.007240385154950847,0.139,0.1349,0.1344857142857143,0,0.0,-0.3332594078947534,True,True,0,False,0.6463225382789222,166,1237,2022-02-21 14:00:00,0.13611428571428572,-0.17030306852770755,stop_loss,SL,50.931950759364504,
ADAUSDT,LONG,0.8451,0.8332357142857143,0.8569642857142856,0.7991547648404641,RANDOM,RANDOM,5.0,2022-02-22 08:00:00,0.5093195075936451,42.9287965461232,0.5093195075936451,0.5093195075936451,0.01186428571428566,3.0,36.27912596112871,36.27912596112871,50.931950759364504,0.01,36.27912596112871,"ENTRY ADAUSDT: notional=36.279126, capital=50.93, units=42.928797, risk_amount=0.5093, trade_risk=0.5093",False,50.931950759364504,zone,2,0.04123148571162649,0.051441186935457774,0.015118211427596229,0.051441186935457774,0.8713,0.8374,0.8332357142857143,0,0.0,0.7991547648404641,True,True,0,False,1.354419507593645,167,1256,2022-02-22 10:00:00,0.8569642857142856,0.4070251113196604,take_profit,TP,51.338975870684166,
DOGEUSDT,LONG,0.1296,0.12828928571428572,0.13091071428571427,-1.7870228235695005,RANDOM,RANDOM,5.0,2022-02-22 10:00:00,0.5133897587068417,391.6870093676205,0.5133897587068417,0.5133897587068417,0.0013107142857142762,3.0,50.76263641404361,50.76263641404361,51.338975870684166,0.01,50.76263641404361,"ENTRY DOGEUSDT: notional=50.762636, capital=51.34, units=391.687009, risk_amount=0.5134, trade_risk=0.5134",False,51.338975870684166,zone,2,0.0,0.00038956756851515363,0.0027269729796059673,0.00038956756851515363,0.1298,0.1282,0.12828928571428572,0,0.0,-1.7870228235695005,True,True,0,False,0.6429897587068416,168,1258,2022-02-22 12:00:00,0.12828928571428572,-0.9174392161959648,stop_loss,SL,50.4215366544882,
ADAUSDT,SHORT,0.8686,0.8793142857142857,0.8578857142857144,-1.2283945333333266,RANDOM,RANDOM,5.0,2022-02-22 12:00:00,0.504215366544882,47.06010087752249,0.504215366544882,0.504215366544882,0.010714285714285676,3.0,40.87640362221603,40.87640362221603,50.4215366544882,0.01,40.87640362221603,"ENTRY ADAUSDT: notional=40.876404, capital=50.42, units=47.060101, risk_amount=0.5042, trade_risk=0.5042",False,50.4215366544882,zone,1,0.0,0.010511381349438327,0.025584305548632336,0.010511381349438327,0.8815,0.8633,0.8793142857142857,0,0.0,-1.2283945333333266,True,True,0,False,0.36438463345511807,169,1260,2022-02-22 13:00:00,0.8793142857142857,-0.6193753998863925,stop_loss,SL,49.802161254601806,
ADAUSDT,SHORT,0.8741,0.8844642857142857,0.8637357142857143,0.7652548452102066,RANDOM,RANDOM,5.0,2022-02-22 16:00:00,0.498021612546018,48.051706241517934,0.49802161254601807,0.498021612546018,0.010364285714285715,3.0,42.00199642571083,42.00199642571083,49.802161254601806,0.01,42.00199642571083,"ENTRY ADAUSDT: notional=42.001996, capital=49.80, units=48.051706, risk_amount=0.4980, trade_risk=0.4980",False,49.802161254601806,zone,1,0.016063559890708144,0.023091367342892848,0.00863416344125556,0.023091367342892848,0.8784,0.8626,0.8844642857142857,0,0.0,0.7652548452102066,True,True,0,False,0.376078387453982,170,1264,2022-02-22 17:00:00,0.8637357142857143,0.3811134520202405,take_profit,TP,50.18327470662204,
HBARUSDT,SHORT,0.2208,0.226775,,-1.1048715297071123,RANDOM,RANDOM,5.0,2022-02-22 17:45:00,0.5018327470662205,83.98874427886524,0.5018327470662205,0.5018327470662205,0.005975000000000008,3.0,18.544714736773447,18.544714736773447,50.18327470662204,0.01,18.544714736773447,"ENTRY HBARUSDT: notional=18.544715, capital=50.18, units=83.988744, risk_amount=0.5018, trade_risk=0.5018",False,50.18327470662204,zone,3,0.0,0.006177356934402935,0.039256106970238104,0.006177356934402935,0.2405,0.2177,0.226775,0,0.0,-1.1048715297071123,True,True,0,False,-0.2810327470662205,171,1265,2022-02-22 20:00:00,0.226775,-0.5544607149081774,stop_loss,SL,49.62881399171387,15m
ADAUSDT,LONG,0.8722,0.8629892857142857,0.8814107142857143,0.7334570110895703,RANDOM,RANDOM,5.0,2022-02-22 22:00:00,0.4962881399171387,53.88161270911156,0.4962881399171387,0.4962881399171387,0.009210714285714294,3.0,46.9955426048871,46.9955426048871,49.62881399171387,0.01,46.9955426048871,"ENTRY ADAUSDT: notional=46.995543, capital=49.63, units=53.881613, risk_amount=0.4963, trade_risk=0.4963",False,49.62881399171387,zone,1,0.03042587316819848,0.0467470369206758,0.0,0.0467470369206758,0.8954,0.8722,0.8629892857142857,0,0.0,0.7334570110895703,True,True,0,False,1.3684881399171387,172,1270,2022-02-22 23:00:00,0.8814107142857143,0.36400601574282704,take_profit,TP,49.99282000745669,
DOGEUSDT,SHORT,0.1306,0.13135357142857143,0.12984642857142856,-2.3904682049762878,RANDOM,RANDOM,5.0,2022-02-23 02:00:00,0.4999282000745669,663.4118294828304,0.49992820007456695,0.4999282000745669,0.0007535714285714368,3.0,86.64158493045764,86.64158493045764,49.99282000745669,0.01,86.64158493045764,"ENTRY DOGEUSDT: notional=86.641585, capital=49.99, units=663.411829, risk_amount=0.4999, trade_risk=0.4999",False,49.99282000745669,zone,3,0.0006000861722848364,0.0008001148963797634,0.0020002872409494916,0.0008001148963797634,0.1316,0.1302,0.13135357142857143,0,0.0,-2.3904682049762878,True,True,0,False,-0.3693282000745669,173,1274,2022-02-23 05:00:00,0.13135357142857143,-1.1950624670492764,stop_loss,SL,48.79775754040742,
ADAUSDT,LONG,0.9121,0.90355,0.9206500000000001,-1.297299815204661,RANDOM,RANDOM,5.0,2022-02-23 05:00:00,0.48797757540407416,57.073400632055076,0.48797757540407416,0.48797757540407416,0.008550000000000058,3.0,52.056648716497435,52.056648716497435,48.79775754040742,0.01,52.056648716497435,"ENTRY ADAUSDT: notional=52.056649, capital=48.80, units=57.073401, risk_amount=0.4880, trade_risk=0.4880",False,48.79775754040742,zone,1,0.0,0.008197097984856717,0.02479622140419155,0.008197097984856717,0.9161,0.9,0.90355,0,0.0,-1.297299815204661,True,True,0,False,1.4000775754040742,174,1277,2022-02-23 06:00:00,0.90355,-0.6330532183957239,stop_loss,SL,48.164704322011694,
DOGEUSDT,SHORT,0.1331,0.1337655,0.13243449999999998,-2.604003749999989,RANDOM,RANDOM,5.0,2022-02-23 08:00:00,0.48164704322011703,723.7371047634972,0.481647043220117,0.48164704322011703,0.0006655000000000133,3.0,96.32940864402147,96.32940864402147,48.164704322011694,0.01,96.32940864402147,"ENTRY DOGEUSDT: notional=96.329409, capital=48.16, units=723.737105, risk_amount=0.4816, trade_risk=0.4816",False,48.164704322011694,zone,1,0.0,0.0002076209153728534,0.0026990718998473823,0.0002076209153728534,0.1344,0.133,0.1337655,0,0.0,-2.604003749999989,True,True,0,False,-0.34854704322011704,175,1280,2022-02-23 09:00:00,0.1337655,-1.2542107067215915,stop_loss,SL,46.9104936152901,
ADAUSDT,SHORT,0.9293,0.9369821428571429,0.9216178571428572,-1.3401131847512682,RANDOM,RANDOM,5.0,2022-02-23 10:00:00,0.469104936152901,61.0643338553288,0.469104936152901,0.469104936152901,0.00768214285714286,3.0,56.74708545175705,56.74708545175705,46.9104936152901,0.01,56.74708545175705,"ENTRY ADAUSDT: notional=56.747085, capital=46.91, units=61.064334, risk_amount=0.4691, trade_risk=0.4691",False,46.9104936152901,zone,1,0.0017053753613440327,0.011511283689071807,0.03389433530671173,0.011511283689071807,0.9452,0.9239,0.9369821428571429,0,0.0,-1.3401131847512682,True,True,0,False,0.460195063847099,176,1282,2022-02-23 11:00:00,0.9369821428571429,-0.6286537099704045,stop_loss,SL,46.28183990531969,
ADAUSDT,SHORT,0.9285,0.9366392857142857,0.9203607142857143,-1.3208141779727756,RANDOM,RANDOM,5.0,2022-02-23 11:00:00,0.46281839905319694,56.86228685164355,0.46281839905319694,0.46281839905319694,0.008139285714285682,3.0,52.79663334175104,52.79663334175104,46.28183990531969,0.01,52.79663334175104,"ENTRY ADAUSDT: notional=52.796633, capital=46.28, units=56.862287, risk_amount=0.4628, trade_risk=0.4628",False,46.28183990531969,zone,1,0.0,0.0032410120320811486,0.03781180704094801,0.0032410120320811486,0.946,0.927,0.9366392857142857,0,0.0,-1.3208141779727756,True,True,0,False,0.46568160094680305,177,1283,2022-02-23 12:00:00,0.9366392857142857,-0.6112971032961243,stop_loss,SL,45.67054280202357,
HBARUSDT,SHORT,0.2356,0.23989642857142857,,-1.154941879634242,RANDOM,RANDOM,5.0,2022-02-23 11:45:00,0.46281839905319694,107.72165563997957,0.46281839905319694,0.46281839905319694,0.004296428571428562,3.0,25.37922206877919,25.37922206877919,46.28183990531969,0.01,25.37922206877919,"ENTRY HBARUSDT: notional=25.379222, capital=46.28, units=107.721656, risk_amount=0.4628, trade_risk=0.4628",False,46.28183990531969,zone,6,0.012964048128325075,0.019121970989279462,0.01242387945631153,0.019121970989279462,0.24135,0.22675,0.23989642857142857,0,0.0,-1.154941879634242,True,True,0,False,-0.22721839905319693,178,1283,2022-02-23 17:00:00,0.23989642857142857,-0.53452835173181,stop_loss,SL,45.13601445029176,15m
HBARUSDT,SHORT,0.2414,0.24894464285714288,,3.812672422627212,RANDOM,RANDOM,5.0,2022-02-23 17:15:00,0.4513601445029176,59.825249922280065,0.4513601445029176,0.4513601445029176,0.007544642857142875,3.0,14.441815331238407,14.441815331238407,45.13601445029176,0.01,14.441815331238407,"ENTRY HBARUSDT: notional=14.441815, capital=45.14, units=59.825250, risk_amount=0.4514, trade_risk=0.4514",False,45.13601445029176,zone,201,0.11000085099378787,0.12096770320767006,0.0,0.12096770320767006,0.2414,0.1868,0.24894464285714288,0,0.0,3.812672422627212,True,True,0,False,-0.2099601445029176,179,1289,2022-03-04 02:00:00,0.212,1.7208883756193074,timeout,timeout,37.335063054186584,15m
ADAUSDT,SHORT,0.8858,0.8963071428571429,0.8752928571428572,0.765347646770911,RANDOM,RANDOM,5.0,2022-02-23 21:00:00,0.4513601445029176,42.957457668530694,0.4513601445029176,0.4513601445029176,0.010507142857142826,3.0,38.05171600278449,38.05171600278449,45.13601445029176,0.01,38.05171600278449,"ENTRY ADAUSDT: notional=38.051716, capital=45.14, units=42.957458, risk_amount=0.4514, trade_risk=0.4514",False,45.13601445029176,zone,1,0.0,0.02481388783747075,0.022819914707673965,0.02481388783747075,0.8961,0.8746,0.8963071428571429,0,0.0,0.765347646770911,True,True,0,False,0.4344398554970824,180,1293,2022-02-23 22:00:00,0.8752928571428572,0.34544742444148635,take_profit,TP,45.48146187473325,
DOGEUSDT,SHORT,0.1272,0.12800357142857144,0.12639642857142858,-0.2623429166666524,RANDOM,RANDOM,5.0,2022-02-23 23:00:00,0.4548146187473325,565.9915255522341,0.4548146187473325,0.4548146187473325,0.0008035714285714313,3.0,71.99412205024417,71.99412205024417,45.48146187473325,0.01,71.99412205024417,"ENTRY DOGEUSDT: notional=71.994122, capital=45.48, units=565.991526, risk_amount=0.4548, trade_risk=0.4548",False,45.48146187473325,zone,1,0.00263843761949669,0.0032980470243708475,0.0008794792064988561,0.0032980470243708475,0.1276,0.1257,0.12800357142857144,0,0.0,-0.2623429166666524,True,True,0,False,-0.32761461874733244,181,1295,2022-02-24 00:00:00,0.12639642857142858,-0.11931739362480673,stop_loss,SL,45.362144481108444,
DOGEUSDT,LONG,0.1119,0.10990714285714286,0.11389285714285714,0.5467994489247298,RANDOM,RANDOM,5.0,2022-02-24 13:00:00,0.45362144481108446,227.6236640629097,0.45362144481108446,0.45362144481108446,0.0019928571428571434,3.0,25.471088008639597,25.471088008639597,45.362144481108444,0.01,25.471088008639597,"ENTRY DOGEUSDT: notional=25.471088, capital=45.36, units=227.623664, risk_amount=0.4536, trade_risk=0.4536",False,45.362144481108444,zone,1,0.009258821530690927,0.0099201659257403,0.0028658257118805187,0.0099201659257403,0.1164,0.1106,0.10990714285714286,0,0.0,0.5467994489247298,True,True,0,False,0.5655214448110845,182,1309,2022-02-24 14:00:00,0.11389285714285714,0.24803995604314072,take_profit,TP,45.61018443715159,
DOGEUSDT,SHORT,0.1172,0.11911071428571428,0.11528928571428572,-1.494710292056075,RANDOM,RANDOM,5.0,2022-02-24 17:00:00,0.4561018443715159,238.70750733462592,0.4561018443715159,0.4561018443715159,0.0019107142857142795,3.0,27.976519859618158,27.976519859618158,45.61018443715159,0.01,27.976519859618158,"ENTRY DOGEUSDT: notional=27.976520, capital=45.61, units=238.707507, risk_amount=0.4561, trade_risk=0.4561",False,45.61018443715159,zone,1,0.0,0.00043849855568021484,0.009646968224965122,0.00043849855568021484,0.1216,0.117,0.11911071428571428,0,0.0,-1.494710292056075,True,True,0,False,-0.33890184437151594,183,1313,2022-02-24 18:00:00,0.11911071428571428,-0.6817401210078631,stop_loss,SL,44.928444316143725,
ADAUSDT,SHORT,0.8293,0.8439178571428572,0.8146821428571429,-1.1602499480087913,RANDOM,RANDOM,5.0,2022-02-24 18:00:00,0.4492844431614373,30.735314948742385,0.4492844431614373,0.4492844431614373,0.014617857142857127,3.0,25.48879668699206,25.48879668699206,44.928444316143725,0.01,25.48879668699206,"ENTRY ADAUSDT: notional=25.488797, capital=44.93, units=30.735315, risk_amount=0.4493, trade_risk=0.4493",False,44.928444316143725,zone,1,0.0,0.015357754102161742,0.04295719625677111,0.015357754102161742,0.8486,0.8224,0.8439178571428572,0,0.0,-1.1602499480087913,True,True,0,False,0.38001555683856275,184,1314,2022-02-24 19:00:00,0.8439178571428572,-0.5212822518192164,stop_loss,SL,44.40716206432451,
ADAUSDT,LONG,0.8603,0.8457178571428571,0.8748821428571428,-1.1637914849865232,RANDOM,RANDOM,5.0,2022-02-24 20:00:00,0.4440716206432451,30.453111383812995,0.4440716206432451,0.4440716206432451,0.014582142857142877,3.0,26.19881172349432,26.19881172349432,44.40716206432451,0.01,26.19881172349432,"ENTRY ADAUSDT: notional=26.198812, capital=44.41, units=30.453111, risk_amount=0.4441, trade_risk=0.4441",False,44.40716206432451,zone,2,0.014637278533099466,0.020267001045829857,0.06913299245633056,0.020267001045829857,0.8693,0.8296,0.8457178571428571,0,0.0,-1.1637914849865232,True,True,0,False,1.304371620643245,185,1316,2022-02-24 22:00:00,0.8457178571428571,-0.5168067708287742,stop_loss,SL,43.89035529349574,
ADAUSDT,LONG,0.8422,0.8289321428571428,0.8554678571428571,-1.1763352048452165,RANDOM,RANDOM,5.0,2022-02-25 05:00:00,0.43890355293495736,33.08021394933724,0.43890355293495736,0.43890355293495736,0.013267857142857165,3.0,27.860156188131825,27.860156188131825,43.89035529349574,0.01,27.860156188131825,"ENTRY ADAUSDT: notional=27.860156, capital=43.89, units=33.080214, risk_amount=0.4389, trade_risk=0.4389",False,43.89035529349574,zone,4,0.019822122518314004,0.030074944510545473,0.04306185236737141,0.030074944510545473,0.8554,0.8233,0.8289321428571428,0,0.0,-1.1763352048452165,True,True,0,False,1.2811035529349573,186,1325,2022-02-25 09:00:00,0.8289321428571428,-0.5162977008490364,stop_loss,SL,43.3740575926467,
DOGEUSDT,LONG,0.1236,0.12253214285714285,0.12466785714285715,0.07003719481606376,RANDOM,RANDOM,5.0,2022-02-25 11:00:00,0.43374057592646703,406.1784657505357,0.43374057592646703,0.43374057592646703,0.0010678571428571482,3.0,50.20365836676621,50.20365836676621,43.3740575926467,0.01,50.20365836676621,"ENTRY DOGEUSDT: notional=50.203658, capital=43.37, units=406.178466, risk_amount=0.4337, trade_risk=0.4337",False,43.3740575926467,zone,1,0.004149946073537671,0.0048416037524606,0.00023055255964098706,0.0048416037524606,0.1257,0.1235,0.12253214285714285,0,0.0,0.07003719481606376,True,True,0,False,0.557340575926467,187,1331,2022-02-25 12:00:00,0.12466785714285715,0.030377973215793663,take_profit,TP,43.40443556586249,
ADAUSDT,SHORT,0.9043,0.9140428571428572,0.8945571428571428,0.741513596480943,RANDOM,RANDOM,5.0,2022-02-25 22:00:00,0.4340443556586249,44.55000717903765,0.4340443556586249,0.4340443556586249,0.009742857142857164,3.0,40.286571492003745,40.286571492003745,43.40443556586249,0.01,40.286571492003745,"ENTRY ADAUSDT: notional=40.286571, capital=43.40, units=44.550007, risk_amount=0.4340, trade_risk=0.4340",False,43.40443556586249,zone,1,0.012671516005902607,0.029950856013951917,0.0073725184034342675,0.029950856013951917,0.9075,0.8913,0.9140428571428572,0,0.0,0.741513596480943,True,True,0,False,0.47025564434137507,188,1342,2022-02-25 23:00:00,0.8945571428571428,0.3218497911966805,take_profit,TP,43.726285357059176,
ADAUSDT,SHORT,0.9221,0.9319785714285714,0.9122214285714286,0.7400387224873524,RANDOM,RANDOM,5.0,2022-02-26 02:00:00,0.43114156293978556,43.64412061574124,0.43114156293978556,0.43114156293978556,0.009878571428571403,3.0,40.244243619775,40.244243619775,43.11415629397855,0.01,40.244243619775,"ENTRY ADAUSDT: notional=40.244244, capital=43.11, units=43.644121, risk_amount=0.4311, trade_risk=0.4311",False,43.11415629397855,zone,1,0.012756830871275117,0.029920566952626817,0.005566617107465347,0.029920566952626817,0.9245,0.9092,0.9319785714285714,0,0.0,0.7400387224873524,True,True,0,False,0.49095843706021447,189,1346,2022-02-26 03:00:00,0.9122214285714286,0.3190614514491593,take_profit,TP,43.43321774542771,
ADAUSDT,LONG,0.8965,0.8889321428571428,0.9040678571428571,-1.3302927076923028,RANDOM,RANDOM,5.0,2022-02-26 16:00:00,0.4343321774542771,57.39169876696454,0.4343321774542771,0.4343321774542771,0.007567857142857126,3.0,51.45165794458371,51.45165794458371,43.43321774542771,0.01,51.45165794458371,"ENTRY ADAUSDT: notional=51.451658, capital=43.43, units=57.391699, risk_amount=0.4343, trade_risk=0.4343",False,43.43321774542771,zone,2,0.008058348383291287,0.012432880362792229,0.028319338604137427,0.012432880362792229,0.9019,0.8842,0.8889321428571428,0,0.0,-1.3302927076923028,True,True,0,False,1.330832177454277,190,1360,2022-02-26 18:00:00,0.8889321428571428,-0.577788928383544,stop_loss,SL,42.85542881704417,
ADAUSDT,SHORT,0.8908,0.8989535714285715,0.8826464285714286,0.6954927346474027,RANDOM,RANDOM,5.0,2022-02-27 13:00:00,0.4285542881704417,52.56031567574407,0.4285542881704417,0.4285542881704417,0.008153571428571427,3.0,46.82072920395282,46.82072920395282,42.85542881704417,0.01,46.82072920395282,"ENTRY ADAUSDT: notional=46.820729, capital=42.86, units=52.560316, risk_amount=0.4286, trade_risk=0.4286",False,42.85542881704417,zone,1,0.008633678630998782,0.01960078391902424,0.014233902607862703,0.01960078391902424,0.8969,0.8824,0.8989535714285715,0,0.0,0.6954927346474027,True,True,0,False,0.4622457118295583,191,1381,2022-02-27 14:00:00,0.8826464285714286,0.2980563938245316,take_profit,TP,43.1534852108687,
ADAUSDT,SHORT,0.8871,0.8947571428571428,0.8794428571428572,-1.325787713432822,RANDOM,RANDOM,5.0,2022-02-27 14:00:00,0.43153485210868703,56.357163521657256,0.43153485210868703,0.43153485210868703,0.007657142857142807,3.0,49.99443976006215,49.99443976006215,43.1534852108687,0.01,49.99443976006215,"ENTRY ADAUSDT: notional=49.994440, capital=43.15, units=56.357164, risk_amount=0.4315, trade_risk=0.4315",False,43.1534852108687,zone,1,0.0,0.001853847947832806,0.034991380015343215,0.001853847947832806,0.9022,0.8863,0.8947571428571428,0,0.0,-1.325787713432822,True,True,0,False,0.45556514789131297,192,1382,2022-02-27 15:00:00,0.8947571428571428,-0.5721236048437471,stop_loss,SL,42.581361606024956,
