symbol,direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,trade_type,tf,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,mtf_tf,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit,anomaly_flags
HBARUSDT,SHORT,0.2178,1.0,0.002001,,0.212,0.6262990746987959,TREND,34.1293,0.0027,20.4819,33.0656,2.5,below_3,1.0,aligned,15m,BEARISH_BOS,False,,,0.0029000000000000137,,,BOS,False,,,0.2261,2022-01-30 23:00:00,2.0,zone,full,NONE,False,zone,,BELOW,15m,135.02701567969885,1.1207242301415006,1.1207242301415008,0.008300000000000002,3.0,29.40888401503841,29.40888401503841,112.07242301415005,0.01,29.40888401503841,"ENTRY HBARUSDT: notional=29.408884, capital=112.07, units=135.027016, risk_amount=1.1207, trade_risk=1.1207",False,112.07242301415005,4,0.006245961148815528,1.1207242301415008,0.008744345608341733,0.0010707361969398098,0.008744345608341733,0.219,0.208,0.2261,0,0.0,0.6262990746987959,True,True,0,False,-0.9029242301415008,10,719,2022-01-31 03:00:00,0.212,0.7019085483301423,take_profit,TP,113.59273175157284,
DOTUSDT,SHORT,18.13,3.0,0.226071,,17.72,0.4335062216867497,TREND,34.1928,0.3014,9.4787,37.7962,2.5,below_3,1.0,standalone,30m,,False,,,0.1999999999999993,,,BOS,False,,,18.96,2022-01-31 00:00:00,2.0,momentum,full,NONE,False,momentum,1.0,BELOW,30m,1.3502701567969857,1.1207242301415006,1.1207242301415006,0.8300000000000018,3.0,24.48039794272935,24.48039794272935,112.07242301415005,0.01,24.48039794272935,"ENTRY DOTUSDT: notional=24.480398, capital=112.07, units=1.350270, risk_amount=1.1207, trade_risk=1.1207",False,112.07242301415005,10,0.785206544422522,1.1207242301415006,0.9056643665782514,0.0,0.9056643665782514,18.13,17.115,18.96,0,0.0,0.4335062216867497,True,True,0,False,17.009275769858498,11,720,2022-01-31 10:00:00,17.72,0.48584092656143324,take_profit,TP,115.06289522130515,
HBARUSDT,SHORT,0.2096,1.0,0.002456,,0.212,-0.2693910774774759,TREND,51.5923,0.0033,11.0142,39.4766,3.5,3_to_4,0.5,aligned,15m,BEARISH_BOS,False,,,0.0016500000000000126,,,BOS,False,,,0.2207,2022-01-31 06:00:00,2.0,zone,full,NONE,False,zone,,BELOW,15m,102.33579437078636,1.1359273175157285,1.1359273175157285,0.011099999999999999,3.0,21.449582500116822,21.449582500116822,113.59273175157284,0.01,21.449582500116822,"ENTRY HBARUSDT: notional=21.449583, capital=113.59, units=102.335794, risk_amount=1.1359, trade_risk=1.1359",False,113.59273175157284,1,0.0,1.1359273175157285,0.001320507022650445,0.0022888788392607614,0.001320507022650445,0.2122,0.2081,0.2207,0,0.0,-0.2693910774774759,True,True,0,False,-0.9263273175157285,12,726,2022-01-31 07:00:00,0.212,-0.30600868400166104,stop_loss,trailing_stop,113.28672306757117,
DOTUSDT,SHORT,18.465,,0.306964,,18.345,0.06140452735426011,TREND,49.502,0.4093,6.2827,49.2147,3.0,3_to_4,0.5,aligned,30m,,True,,,0.28999999999999915,,,BOS,True,,,19.58,2022-02-03 02:00:00,2.0,momentum,,NONE,False,momentum,7.0,BELOW,30m,1.0319542172314378,1.1506289522130515,1.1506289522130515,1.1149999999999984,3.0,19.0550346211785,19.0550346211785,115.06289522130515,0.01,19.0550346211785,"ENTRY DOTUSDT: notional=19.055035, capital=115.06, units=1.031954, risk_amount=1.1506, trade_risk=1.1506",False,115.06289522130515,11,0.23465427276160364,1.1506289522130515,0.43019950006294155,0.1955452273013379,0.43019950006294155,18.69,17.97,19.58,0,0.0,0.06140452735426011,True,True,0,False,17.31437104778695,13,794,2022-02-03 13:00:00,18.345,0.07065382697076997,take_profit,TP,112.40921165132377,
DOGEUSDT,SHORT,0.1386,,0.001034,,0.1383,-0.3511299456521685,TREND,52.8653,0.0014,6.2176,30.5699,2.5,below_3,1.0,aligned,1h,,False,,,0.0010000000000000009,,,BOS,False,,,0.1409,2022-02-03 06:00:00,2.0,momentum,,NONE,False,momentum,6.0,BELOW,,500.2734574839362,1.1506289522130515,1.1506289522130515,0.0022999999999999965,3.0,69.33790120727356,69.33790120727356,115.06289522130515,0.01,69.33790120727356,"ENTRY DOGEUSDT: notional=69.337901, capital=115.06, units=500.273457, risk_amount=1.1506, trade_risk=1.1506",False,115.06289522130515,1,0.0003476359596468307,1.1506289522130515,0.0006083629293819416,0.0,0.0006083629293819416,0.1386,0.1379,0.1409,0,0.0,-0.3511299456521685,True,True,0,False,-1.0120289522130514,14,798,2022-02-03 07:00:00,0.1383,-0.40402028145638036,stop_loss,trailing_stop,114.65887493984877,
FILUSDT,SHORT,20.21,3.0,0.21375,,20.13,0.08254046315790296,TREND,41.862,0.285,11.5288,24.812,2.5,below_3,1.0,aligned,15m,,False,,,0.18999999999999773,,,BOS,False,,,20.37,2022-02-03 06:00:00,2.0,momentum,full,NONE,False,momentum,6.0,BELOW,15m,4.0372945691685995,1.1506289522130515,1.1506289522130515,0.28500000000000014,3.0,81.5937232428974,81.5937232428974,115.06289522130515,0.01,81.5937232428974,"ENTRY FILUSDT: notional=81.593723, capital=115.06, units=4.037295, risk_amount=1.1506, trade_risk=1.1506",False,115.06289522130515,1,0.017381797982340668,1.1506289522130515,0.09559988890287521,0.00869089899116879,0.09559988890287521,20.22,20.1,20.495,0,0.0,0.08254046315790296,True,True,0,False,19.05937104778695,15,798,2022-02-03 07:00:00,20.13,0.09497344663855786,take_profit,TP,114.75384838648733,
FILUSDT,SHORT,19.73,,0.189643,,20.17,-0.991720351999995,TREND,54.9178,0.2529,5.6497,22.8814,4.0,4_to_5,1.0,aligned,15m,,True,SWEEP_LOW,,0.1700000000000017,,,BOS,True,,,20.23,2022-02-03 10:00:00,2.0,momentum,,NONE,False,momentum,10.0,BELOW,15m,2.295076967729747,1.1475384838648734,1.1475384838648734,0.5,3.0,45.28186857330791,45.28186857330791,114.75384838648733,0.01,45.28186857330791,"ENTRY FILUSDT: notional=45.281869, capital=114.75, units=2.295077, risk_amount=1.1475, trade_risk=1.1475",False,114.75384838648733,1,0.0,1.1475384838648734,0.026142914091178956,0.3921437113676689,0.026142914091178956,20.18,19.7,20.23,0,0.0,-0.991720351999995,True,True,0,False,18.582461516135126,16,802,2022-02-03 11:00:00,20.17,-1.1380372691520129,stop_loss,trailing_stop,113.61581111733533,
HBARUSDT,SHORT,0.2153,,0.001937,,0.2207,-1.113037437037035,TREND,38.9945,0.0026,6.3624,20.1936,4.0,4_to_5,1.0,aligned,15m,,True,SWEEP_LOW,,0.001449999999999979,,,BOS,True,,,0.2206,2022-02-03 10:00:00,2.0,momentum,,NONE,False,momentum,15.0,BELOW,15m,212.5071266416426,1.1475384838648734,1.1475384838648734,0.005400000000000016,3.0,45.75278436594565,45.75278436594565,114.75384838648733,0.01,45.75278436594565,"ENTRY HBARUSDT: notional=45.752784, capital=114.75, units=212.507127, risk_amount=1.1475, trade_risk=1.1475",False,114.75384838648733,2,0.0,1.1475384838648734,0.0006100013287941337,0.01002145040161823,0.0006100013287941337,0.2268,0.2146,0.2207,0,0.0,-1.113037437037035,True,True,0,False,-0.9322384838648734,17,802,2022-02-03 12:00:00,0.2207,-1.2772532929823237,stop_loss,SL,112.338557824353,
FILUSDT,SHORT,20.16,1.0,0.203036,,20.17,-0.24551903952713916,TREND,48.0533,0.2707,12.9288,21.372,3.5,3_to_4,0.5,aligned,15m,BEARISH_BOS,False,,,0.5900000000000034,,,BOS,False,,,20.23,2022-02-03 13:00:00,2.0,zone,full,NONE,False,zone,,BELOW,15m,4.152538295209574,1.1240921165132378,1.1240921165132378,0.2707000000000015,3.0,83.71517203142501,83.71517203142501,112.40921165132377,0.01,83.71517203142501,"ENTRY FILUSDT: notional=83.715172, capital=112.41, units=4.152538, risk_amount=1.1241, trade_risk=1.1241",False,112.40921165132377,2,0.053376408497650144,1.1240921165132378,0.17792136165883696,0.23129777015649028,0.17792136165883696,20.42,19.96,20.4307,0,0.0,-0.24551903952713916,True,True,0,False,19.03590788348676,18,805,2022-02-03 15:00:00,20.17,-0.27598601678635915,stop_loss,trailing_stop,112.13322563453741,
HBARUSDT,LONG,0.2534,2.0,0.002901,,0.2588,0.3164136594594591,TREND,45.6445,0.0039,31.7636,2.7701,3.0,3_to_4,0.5,aligned,15m,,True,,,0.0034500000000000086,,,BOS,True,,0.2386,,2022-02-05 03:00:00,2.0,momentum,full,NONE,False,momentum,4.0,ABOVE,15m,75.76569299630901,1.121332256345374,1.121332256345374,0.014800000000000008,3.0,19.199026605264706,19.199026605264706,112.13322563453741,0.01,19.199026605264706,"ENTRY HBARUSDT: notional=19.199027, capital=112.13, units=75.765693, risk_amount=1.1213, trade_risk=1.1213",False,112.13322563453741,11,0.006197984549781281,1.121332256345374,0.008159936493596918,0.0,0.008159936493596918,0.26255,0.2534,0.2386,0,0.0,0.3164136594594591,True,True,0,False,1.374732256345374,19,843,2022-02-05 14:00:00,0.2588,0.3548048427001721,take_profit,TP,112.48803047723759,
DOGEUSDT,LONG,0.156,,0.002395,,0.1643,0.6050716487068973,TREND,51.6045,0.0032,38.4787,5.5928,2.5,below_3,1.0,aligned,1h,,False,,,0.001700000000000007,,,BOS,False,,0.1444,,2022-02-07 02:00:00,2.0,momentum,,NONE,False,momentum,2.0,ABOVE,,96.97244006658414,1.1248803047723759,1.1248803047723759,0.0116,3.0,15.127700650387126,15.127700650387126,112.48803047723759,0.01,15.127700650387126,"ENTRY DOGEUSDT: notional=15.127701, capital=112.49, units=96.972440, risk_amount=1.1249, trade_risk=1.1249",False,112.48803047723759,28,0.010756700022806856,1.1248803047723759,0.014934922345715314,0.0011556785148470138,0.014934922345715314,0.1728,0.1547,0.1444,0,0.0,0.6050716487068973,True,True,0,False,1.2808803047723758,20,890,2022-02-08 06:00:00,0.1643,0.6806331806065387,take_profit,TP,113.25888872184935,
XRPUSDT,LONG,0.7232,1.0,0.009032,,0.8347,1.6948679782945748,TREND,54.5352,0.012,45.0771,1.2456,6.0,5_plus,1.25,aligned,1h,BULLISH_BOS,True,SWEEP_HIGH,,0.016700000000000048,,,BOS,True,,0.6587,,2022-02-07 03:00:00,2.0,zone,full,NONE,False,zone,,ABOVE,,17.440004725153113,1.1248803047723759,1.1248803047723759,0.0645,3.0,12.612611417230731,12.612611417230731,112.48803047723759,0.01,12.612611417230731,"ENTRY XRPUSDT: notional=12.612611, capital=112.49, units=17.440005, risk_amount=1.1249, trade_risk=1.1249",False,112.48803047723759,36,0.15477202264220447,1.1248803047723759,0.16988474168251164,0.004356019017500212,0.16988474168251164,0.9143,0.7183,0.6587,0,0.0,1.6948679782945748,True,True,0,False,1.8480803047723757,21,891,2022-02-08 15:00:00,0.8347,1.906523607972942,take_profit,TP,115.16541232982229,
DOTUSDT,LONG,22.165,1.0,0.241607,,22.34,0.0802085907473344,TREND,38.6961,0.3221,34.0355,6.9845,4.0,4_to_5,1.0,aligned,30m,BULLISH_BOS,True,,,0.620000000000001,,,BOS,True,,20.76,,2022-02-07 04:00:00,2.0,zone,full,NONE,False,zone,,ABOVE,30m,0.8006265514394149,1.1248803047723759,1.1248803047723759,1.4049999999999976,3.0,17.74588751265463,17.74588751265463,112.48803047723759,0.01,17.74588751265463,"ENTRY DOTUSDT: notional=17.745888, capital=112.49, units=0.800627, risk_amount=1.1249, trade_risk=1.1249",False,112.48803047723759,14,0.40893239756125316,1.1248803047723759,0.45782648857401137,0.45782648857401137,0.45782648857401137,22.68,21.65,20.76,0,0.0,0.0802085907473344,True,True,0,False,23.289880304772375,22,892,2022-02-07 18:00:00,22.34,0.09022506400522429,take_profit,TP,112.57825554124281,
XRPUSDT,LONG,0.8911,3.0,0.0159,,0.8791,-0.3140625770065076,TREND,46.472,0.0212,29.0431,9.9057,2.5,below_3,1.0,aligned,1h,,False,SWEEP_HIGH,,0.024900000000000033,,,BOS,False,,0.845,,2022-02-09 19:00:00,2.0,momentum,full,NONE,False,momentum,2.0,ABOVE,,24.981651264603517,1.151654123298223,1.151654123298223,0.04610000000000003,3.0,22.261149441888193,22.261149441888193,115.16541232982229,0.01,22.261149441888193,"ENTRY XRPUSDT: notional=22.261149, capital=115.17, units=24.981651, risk_amount=1.1517, trade_risk=1.1517",False,115.16541232982229,4,0.0044284129208812285,1.151654123298223,0.010940784863353589,0.027091467280685202,0.010940784863353589,0.9037,0.8599,0.845,0,0.0,-0.3140625770065076,True,True,0,False,2.0427541232982227,23,955,2022-02-09 23:00:00,0.8791,-0.3616914617832101,stop_loss,trailing_stop,114.80372086803908,
HBARUSDT,SHORT,0.2475,,0.002563,,0.24755,-0.05384565362318559,TREND,46.4908,0.0034,5.8516,34.1693,2.5,below_3,1.0,standalone,15m,,False,,,0.0016499999999999848,,,BOS,False,,,0.2613,2022-02-11 08:00:00,2.0,momentum,,NONE,False,momentum,4.0,BELOW,15m,83.1911020782893,1.1480372086803907,1.1480372086803907,0.013799999999999979,3.0,20.589797764376602,20.589797764376602,114.80372086803908,0.01,20.589797764376602,"ENTRY HBARUSDT: notional=20.589798, capital=114.80, units=83.191102, risk_amount=1.1480, trade_risk=1.1480",False,114.80372086803908,2,0.00065328893029703,1.1480372086803907,0.003179339460778865,0.00017421038141254616,0.003179339460778865,0.2477,0.24385,0.2613,0,0.0,-0.05384565362318559,True,True,0,False,-0.9005372086803907,24,992,2022-02-11 10:00:00,0.24755,-0.061816813885133146,stop_loss,trailing_stop,114.74190405415395,
DOTUSDT,SHORT,20.305,3.0,0.190179,,18.765,2.708518078777276,TREND,40.7304,0.2536,11.2676,19.0141,4.0,4_to_5,1.0,aligned,30m,,True,,,0.25,,,BOS,True,,,20.68,2022-02-11 17:00:00,2.0,momentum,full,NONE,False,momentum,13.0,BELOW,30m,1.529892054055386,1.1474190405415394,1.1474190405415394,0.375,3.0,62.12891631518922,62.12891631518922,114.74190405415395,0.01,31.06445815759461,"ENTRY DOTUSDT: notional=62.128916, capital=114.74, units=3.059784, risk_amount=1.1474, trade_risk=1.1474",False,114.74190405415395,14,1.433652346594859,1.1474190405415394,1.7953336376810993,0.0,1.7953336376810993,20.305,18.245,20.68,0,1.6709050903079168,2.708518078777276,True,True,1,True,19.15758095945846,25,1001,2022-02-12 07:00:00,18.765,3.943257760393994,take_profit,TP,120.74584321324097,
DOTUSDT,SHORT,19.52,3.0,0.190179,,19.805,-0.4650612478192192,TREND,40.7304,0.2536,11.2676,19.0141,4.0,4_to_5,1.0,aligned,30m,,True,,,0.25,,,BOS,True,,,20.68,2022-02-11 20:00:00,2.0,momentum,full,NONE,False,momentum,13.0,BELOW,30m,1.3420105737327939,1.1641280914446186,0.38247301351384644,0.28500000000000014,3.0,79.73256261403138,26.196046399264137,116.41280914446186,0.01,26.196046399264137,"SCALE-IN DOTUSDT L1: notional=79.732563, capital=116.41, units=4.084660, risk_amount=1.1641, trade_risk=1.1641",False,90.21676274519773,86,3.80418996528058,0.38247301351384644,3.9741365960319497,0.9150972425073608,3.9741365960319497,19.87,18.0,20.68,1,1.6709050903079168,-0.4650612478192192,True,True,1,True,19.15758095945846,25,1001,2022-02-15 10:00:00,19.805,1.214547531668004,take_profit,TP,121.9910321045974,
FILUSDT,SHORT,21.73,2.0,0.271071,,20.82,0.42511743400361834,TREND,45.5441,0.3614,6.917,48.6166,3.5,3_to_4,0.5,aligned,15m,BEARISH_BOS,False,,,0.28999999999999915,,,BOS,False,,,23.38,2022-02-11 22:00:00,2.0,zone,full,NONE,False,zone,,BELOW,15m,0.3527660883165514,1.1641280914446186,1.1641280914446186,1.6499999999999986,3.0,15.331214198237323,15.331214198237323,116.41280914446186,0.01,7.665607099118661,"ENTRY FILUSDT: notional=15.331214, capital=116.41, units=0.705532, risk_amount=1.1641, trade_risk=1.1641",False,116.41280914446186,10,0.8933724799213604,1.1641280914446186,1.2799278798873364,0.0,1.2799278798873364,21.73,20.24,23.38,0,0.38977630838512883,0.42511743400361834,True,True,1,True,20.565871908555383,26,1006,2022-02-12 08:00:00,20.82,0.6897793012790303,take_profit,TP,121.43562251452,
FILUSDT,SHORT,20.69,2.0,0.271071,,22.28,-0.8704243570312575,TREND,45.5441,0.3614,6.917,48.6166,3.5,3_to_4,0.5,aligned,15m,BEARISH_BOS,False,,,0.28999999999999915,,,BOS,False,,,23.38,2022-02-12 07:00:00,2.0,zone,full,NONE,False,zone,,BELOW,15m,0.6101300269625882,1.2074584321324098,0.9701067428705151,1.5899999999999999,3.0,15.712147774100352,12.623590257855952,120.74584321324097,0.01,12.623590257855952,"SCALE-IN FILUSDT L1: notional=15.712148, capital=120.75, units=0.759408, risk_amount=1.2075, trade_risk=1.2075",False,108.12225295538502,81,0.742186367934672,0.9701067428705152,0.7937270879301321,1.6389948958557283,0.7937270879301321,22.28,19.92,23.38,1,0.38977630838512883,-0.8704243570312575,True,True,1,True,20.565871908555383,26,1006,2022-02-15 16:00:00,22.28,-0.6170350246900971,stop_loss,trailing_stop,121.3739970799073,
