symbol,direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit,mtf_tf,anomaly_flags
HBARUSDT,SHORT,0.2537,,0.002306,,0.26445,-0.7599612119205313,TREND,33.1544,0.0031,16.3763,36.8177,4.0,4_to_5,1.0,,True,,,0.0024000000000000132,,,BOS,True,,,0.2688,2022-01-19 07:00:00,2.5,momentum,,NONE,False,momentum,2.0,BELOW,66.2251655629139,1.0,1.0,0.015100000000000002,3.0,16.801324503311257,16.801324503311257,100.0,0.01,16.801324503311257,"ENTRY HBARUSDT: notional=16.801325, capital=100.00, units=66.225166, risk_amount=1.0000, trade_risk=1.0000",False,100.0,12,0.0,1.0,0.0013999999999999568,0.0116,0.0013999999999999568,0.2653,0.2523,0.2688,0,0.0,-0.7599612119205313,True,True,0,False,-0.7463,1,439,2022-01-19 19:00:00,0.26445,-0.7599612119205313,stop_loss,trailing_stop,99.24003878807947,,
DOTUSDT,SHORT,23.445,,0.367232,,21.460199224238412,0.5574781223037291,TREND,35.7878,0.4896,16.9949,39.752,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.6899999999999977,,,BOS,False,,,25.585,2022-01-21 00:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.23186924950485852,0.9924003878807948,0.9924003878807948,2.1400000000000006,3.0,10.872349109282816,10.872349109282816,99.24003878807947,0.01,5.436174554641408,"ENTRY DOTUSDT: notional=10.872349, capital=99.24, units=0.463738, risk_amount=0.9924, trade_risk=0.9924",False,99.24003878807947,21,3.5167257516421024,0.9924003878807948,4.292622264182049,0.0,4.292622264182049,23.445,19.185,25.585,0,0.21520808642251313,0.5574781223037291,True,True,1,True,22.452599612119204,2,480,2022-01-21 21:00:00,21.460199224238412,0.6608455480205344,take_profit,TP,100.11609242252251,15m,
DOTUSDT,SHORT,23.285,,0.367232,,22.06,2.565820472171747,TREND,35.7878,0.4896,16.9949,39.752,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.6899999999999977,,,BOS,False,,,25.585,2022-01-21 01:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.26189548325368905,0.9945524687450198,0.5460520825839419,2.085000000000001,3.0,11.10702840994138,6.09823632756215,99.45524687450198,0.01,6.09823632756215,"SCALE-IN DOTUSDT L1: notional=11.107028, capital=99.46, units=0.477004, risk_amount=0.9946, trade_risk=0.9946",False,93.35701054693983,200,15.110227551880454,0.4834473852176302,15.461868713252073,0.0,15.461868713252073,23.285,15.81,25.585,1,0.21520808642251313,2.565820472171747,True,True,1,True,22.452599612119204,2,480,2022-01-29 09:00:00,18.69,1.4032280252637093,timeout,timeout,100.96036339837042,15m,
DOTUSDT,SHORT,22.305,,0.367232,,22.06,119.42228934897078,TREND,35.7878,0.4896,16.9949,39.752,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.6899999999999977,,,BOS,False,,,25.585,2022-01-21 12:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,2.1773785536751142,0.9945524687450198,0.6096659950290344,0.28000000000000114,3.0,79.22676005484848,48.56642863972342,99.45524687450198,0.01,48.56642863972342,"SCALE-IN DOTUSDT L2: notional=79.226760, capital=99.46, units=3.551973, risk_amount=0.9946, trade_risk=0.9946",False,50.88881823477856,189,97.42251619187775,0.06492338986136065,50.0,0.0,50.0,22.305,15.81,25.585,2,0.21520808642251313,119.42228934897078,True,True,1,True,22.452599612119204,2,480,2022-01-29 09:00:00,18.69,7.961468419116364,timeout,timeout,108.92183181748678,15m,
FILUSDT,SHORT,16.97,1.0,0.346607,,18.4,-0.5583088950943386,TREND,31.2955,0.4621,15.3014,36.1669,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.5899999999999999,,,BOS,True,,,19.62,2022-01-24 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.3777965751793299,1.001160924225225,1.001160924225225,2.650000000000002,3.0,6.411207880793228,6.411207880793228,100.11609242252251,0.01,6.411207880793228,"ENTRY FILUSDT: notional=6.411208, capital=100.12, units=0.377797, risk_amount=1.0012, trade_risk=1.0012",False,100.11609242252251,13,0.009988404219568174,1.001160924225225,0.16980287173269087,1.7379823342052099,0.16980287173269087,18.71,16.8,19.62,0,0.0,-0.5583088950943386,True,True,0,False,15.968839075774774,3,562,2022-01-24 23:00:00,18.4,-0.5589570494158123,stop_loss,trailing_stop,99.5571353731067,,
FILUSDT,SHORT,19.69,,0.213214,,19.38,0.23422213211009424,TREND,33.8633,0.2843,9.2965,40.201,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.3099999999999987,,,BOS,True,,,20.78,2022-01-30 20:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.999282860710888,1.0892183181748678,1.0892183181748678,1.0899999999999999,3.0,19.675879527397385,19.675879527397385,108.92183181748678,0.01,19.675879527397385,"ENTRY FILUSDT: notional=19.675880, capital=108.92, units=0.999283, risk_amount=1.0892, trade_risk=1.0892",False,108.92183181748678,13,0.5233110667429025,1.0892183181748678,0.7069289848983061,0.3396931485874956,0.7069289848983061,20.06,18.92,20.78,0,0.0,0.23422213211009424,True,True,0,False,18.600781681825133,4,716,2022-01-31 09:00:00,19.38,0.25511903681628856,take_profit,TP,109.17695085430306,,
HBARUSDT,SHORT,0.2163,,0.001937,,0.2207,-1.1390458545454485,TREND,38.9945,0.0026,6.3624,20.1936,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.001449999999999979,,,BOS,True,,,0.2206,2022-02-03 10:45:00,2.5,momentum,,NONE,False,momentum,15.0,BELOW,248.12943375977883,1.0917695085430306,1.0917695085430306,0.004400000000000015,3.0,53.67039652224016,53.67039652224016,109.17695085430306,0.01,53.67039652224016,"ENTRY HBARUSDT: notional=53.670397, capital=109.18, units=248.129434, risk_amount=1.0918, trade_risk=1.0918",False,109.17695085430306,2,0.0,1.0917695085430306,0.0015571052192771293,0.009617414589652984,0.0015571052192771293,0.2268,0.2146,0.2207,0,0.0,-1.1390458545454485,True,True,0,False,-0.8754695085430306,5,802,2022-02-03 12:00:00,0.2207,-1.2435755328250606,stop_loss,SL,107.933375321478,15m,
DOTUSDT,LONG,22.185,1.0,0.241607,,22.34,0.0650281136842134,TREND,38.6961,0.3221,34.0355,6.9845,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.620000000000001,,,BOS,True,,20.76,,2022-02-07 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.7574271952384436,1.07933375321478,1.07933375321478,1.4249999999999972,3.0,16.80352232636487,16.80352232636487,107.933375321478,0.01,16.80352232636487,"ENTRY DOTUSDT: notional=16.803522, capital=107.93, units=0.757427, risk_amount=1.0793, trade_risk=1.0793",False,107.933375321478,14,0.4076588902083972,1.07933375321478,0.45861625148444646,0.49567615059429987,0.45861625148444646,22.68,21.65,20.76,0,0.0,0.0650281136842134,True,True,0,False,23.26433375321478,6,892,2022-02-07 18:00:00,22.34,0.07018703800725945,take_profit,TP,108.00356235948526,,
HBARUSDT,LONG,0.2626,3.0,0.002971,,0.2631,-0.0180137251908402,TREND,38.8917,0.004,32.0108,4.5086,3.0,3_to_4,0.5,,True,,,0.0014000000000000123,,,BOS,True,,0.2496,,2022-02-07 10:00:00,2.5,momentum,full,NONE,False,momentum,7.0,ABOVE,82.39188955838014,1.07933375321478,1.07933375321478,0.0131,3.0,21.636110198030625,21.636110198030625,107.933375321478,0.01,21.636110198030625,"ENTRY HBARUSDT: notional=21.636110, capital=107.93, units=82.391890, risk_amount=1.0793, trade_risk=1.0793",False,107.933375321478,8,0.005605309740365445,1.07933375321478,0.006161208227013248,0.0012044467210702826,0.006161208227013248,0.26925,0.2613,0.2495,0,0.0,-0.0180137251908402,True,True,0,False,1.34193375321478,7,898,2022-02-07 18:00:00,0.2631,-0.019442821619609182,stop_loss,trailing_stop,107.98411953786565,,
DOTUSDT,SHORT,19.805,3.0,0.226071,,18.765,0.8565440677110467,TREND,36.7259,0.3014,8.6493,31.6351,3.0,3_to_4,0.5,,True,,,0.3150000000000013,,,BOS,True,,,20.68,2022-02-11 19:30:00,2.5,momentum,full,NONE,False,momentum,15.0,BELOW,0.6170521116449467,1.0798411953786566,1.0798411953786566,0.875,3.0,24.441434142256337,24.441434142256337,107.98411953786565,0.01,12.220717071128169,"ENTRY DOTUSDT: notional=24.441434, capital=107.98, units=1.234104, risk_amount=1.0798, trade_risk=1.0798",False,107.98411953786565,12,1.0603410991358728,1.0798411953786566,1.444656868691669,0.0,1.444656868691669,19.805,18.245,20.68,0,0.6330333941835504,0.8565440677110467,True,True,1,True,18.725158804621344,8,1003,2022-02-12 07:00:00,18.765,1.2414482670633689,take_profit,TP,109.85860119911257,15m,
DOTUSDT,SHORT,19.03,3.0,0.226071,,19.805,-2.1233625419372366,TREND,36.7259,0.3014,8.6493,31.6351,3.0,3_to_4,0.5,,True,,,0.3150000000000013,,,BOS,True,,,20.68,2022-02-11 22:00:00,2.5,momentum,full,NONE,False,momentum,15.0,BELOW,1.3933434779079465,1.086171529320492,1.0798411953786566,0.7749999999999986,3.0,26.670766713508392,26.515326384588224,108.61715293204921,0.01,26.515326384588224,"SCALE-IN DOTUSDT L1: notional=26.670767, capital=108.62, units=1.401512, risk_amount=1.0862, trade_risk=1.0862",False,82.10182654746099,84,2.017919178662582,0.4782153865248328,2.1538411958781993,1.75653068401717,2.1538411958781993,19.87,18.0,20.68,1,0.6330333941835504,-2.1233625419372366,True,True,1,True,18.725158804621344,8,1003,2022-02-15 10:00:00,19.805,-0.5225629246819599,stop_loss,trailing_stop,109.3360382744306,15m,
XRPUSDT,LONG,0.8369,,0.007548,,0.8254,-0.6712244951456283,TREND,30.1092,0.0101,27.5373,13.9815,3.0,3_to_4,0.5,,True,,,0.005900000000000016,,,BOS,True,,0.8163,,2022-02-16 01:00:00,2.5,momentum,,NONE,False,momentum,18.0,ABOVE,53.075746735160614,1.0933603827443061,1.0933603827443061,0.02059999999999995,3.0,44.419092442655916,44.419092442655916,109.3360382744306,0.01,44.419092442655916,"ENTRY XRPUSDT: notional=44.419092, capital=109.34, units=53.075747, risk_amount=1.0934, trade_risk=1.0934",False,109.3360382744306,4,0.0010060726704209078,1.0933603827443061,0.007133969844802893,0.010518032463491363,0.007133969844802893,0.8447,0.8254,0.8163,0,0.0,-0.6712244951456283,True,True,0,False,1.9302603827443061,9,1104,2022-02-16 04:00:00,0.8254,-0.7338902709197779,stop_loss,trailing_stop,108.60214800351083,15m,
DOGEUSDT,SHORT,0.1409,1.0,0.00157,,0.1416,-0.2577468485915504,TREND,30.5127,0.0021,11.9454,34.1297,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.002700000000000008,,,BOS,True,,,0.148,2022-02-17 19:00:00,2.5,zone,full,NONE,False,zone,,BELOW,152.96077183593087,1.0860214800351085,1.0860214800351085,0.007099999999999995,3.0,21.552172751682658,21.552172751682658,108.60214800351083,0.01,21.552172751682658,"ENTRY DOGEUSDT: notional=21.552173, capital=108.60, units=152.960772, risk_amount=1.0860, trade_risk=1.0860",False,108.60214800351083,12,0.002394059461803591,1.0860214800351085,0.004051485243052233,0.0010128713107630518,0.004051485243052233,0.142,0.1365,0.148,0,0.0,-0.2577468485915504,True,True,0,False,-0.9451214800351084,10,1147,2022-02-18 07:00:00,0.1416,-0.2799186139817806,stop_loss,trailing_stop,108.30817253385348,,
HBARUSDT,SHORT,0.2386,3.0,0.003139,,0.23815,-0.0129434416666656,TREND,31.7431,0.0042,8.1911,41.1263,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.004399999999999987,,,BOS,True,,,0.2554,2022-02-17 19:00:00,2.5,momentum,full,NONE,False,momentum,22.0,BELOW,64.64413571637547,1.0860214800351085,1.0860214800351085,0.01680000000000001,3.0,15.424090781927188,15.424090781927188,108.60214800351083,0.01,15.424090781927188,"ENTRY HBARUSDT: notional=15.424091, capital=108.60, units=64.644136, risk_amount=1.0860, trade_risk=1.0860",False,108.60214800351083,10,0.003913366427948195,1.0860214800351085,0.00635346549478649,0.00064455447048559,0.00635346549478649,0.2393,0.2317,0.2554,0,0.0,-0.0129434416666656,True,True,0,False,-0.8474214800351084,11,1147,2022-02-18 05:00:00,0.23815,-0.014056855675580265,stop_loss,trailing_stop,108.58809114783526,,
DOTUSDT,SHORT,17.04,2.0,0.178929,,17.31,-0.37643799763313274,TREND,35.3383,0.2386,7.6347,38.4731,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.26000000000000156,,,BOS,False,,,17.885,2022-02-20 09:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.2817535211106883,1.0830817253385348,1.0830817253385348,0.8450000000000024,3.0,21.841079999726126,21.841079999726126,108.30817253385348,0.01,21.841079999726126,"ENTRY DOTUSDT: notional=21.841080, capital=108.31, units=1.281754, risk_amount=1.0831, trade_risk=1.0831",False,108.30817253385348,4,0.06463039525306426,1.0830817253385348,0.21697346977814289,0.2862203218349998,0.21697346977814289,17.35,16.805,17.885,0,0.0,-0.37643799763313274,True,True,0,False,15.956918274661465,12,1208,2022-02-20 12:00:00,17.31,-0.4077131159594767,stop_loss,trailing_stop,107.900459417894,15m,
FILUSDT,SHORT,18.48,1.0,0.315536,,18.97,-0.3228751166666644,TREND,37.5262,0.4207,3.2258,34.1256,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.38000000000000256,,,BOS,True,,,20.16,2022-02-22 04:45:00,2.5,zone,full,NONE,False,zone,,BELOW,0.6422646393922262,1.07900459417894,1.07900459417894,1.6799999999999997,3.0,11.869050535968341,11.869050535968341,107.900459417894,0.01,11.869050535968341,"ENTRY FILUSDT: notional=11.869051, capital=107.90, units=0.642265, risk_amount=1.0790, trade_risk=1.0790",False,107.900459417894,19,0.1204814147236523,1.07900459417894,0.27803403397766197,0.7043528860767401,0.27803403397766197,19.24,18.18,20.16,0,0.0,-0.3228751166666644,True,True,0,False,17.40099540582106,13,1252,2022-02-22 23:00:00,18.97,-0.3483837342293921,stop_loss,trailing_stop,107.55207568366461,15m,
FILUSDT,SHORT,18.57,2.0,0.221786,,17.45,1.0689783149001784,TREND,36.4163,0.2957,4.8309,35.0242,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.23000000000000043,,,BOS,False,,,19.31,2022-02-24 02:45:00,2.5,zone,full,NONE,False,zone,,BELOW,0.7267032140788164,1.075520756836646,1.075520756836646,0.7399999999999984,3.0,26.989757370887244,26.989757370887244,107.55207568366461,0.01,13.494878685443622,"ENTRY FILUSDT: notional=26.989757, capital=107.55, units=1.453406, risk_amount=1.0755, trade_risk=1.0755",False,107.55207568366461,13,1.5062470804978172,1.075520756836646,1.7758839035498948,0.0,1.7758839035498948,18.57,16.66,19.31,0,0.744893261263307,1.0689783149001784,True,True,1,True,17.494479243163354,14,1298,2022-02-24 15:00:00,17.45,1.5221549969150558,take_profit,TP,109.81912394184297,15m,
FILUSDT,SHORT,18.04,2.0,0.221786,,17.48,1.7104913986994017,TREND,36.4163,0.2957,4.8309,35.0242,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.23000000000000043,,,BOS,False,,,19.31,2022-02-24 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.3599731577760708,1.082969689449279,0.9519812104432486,0.6999999999999993,3.0,27.909675996664305,24.533915766280316,108.29696894492791,0.01,24.533915766280316,"SCALE-IN FILUSDT L1: notional=27.909676, capital=108.30, units=1.547100, risk_amount=1.0830, trade_risk=1.0830",False,83.7630531786476,12,2.1427493741261676,0.508692249855171,2.594889150317929,0.0,2.594889150317929,18.04,16.72,19.31,1,0.744893261263307,1.7104913986994017,True,True,1,True,17.494479243163354,14,1298,2022-02-24 15:00:00,17.48,1.438849789062004,take_profit,TP,115.41379834591777,15m,
HBARUSDT,SHORT,0.1974,1.0,0.00476,,0.19945,-0.059217973181817866,TREND,30.6919,0.0063,12.0428,40.6866,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.0049000000000000155,,,BOS,True,,,0.2414,2022-02-24 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,24.61294748748361,1.082969689449279,1.082969689449279,0.04400000000000001,3.0,4.8585958340292645,4.8585958340292645,108.29696894492791,0.01,4.8585958340292645,"ENTRY HBARUSDT: notional=4.858596, capital=108.30, units=24.612947, risk_amount=1.0830, trade_risk=1.0830",False,108.29696894492791,12,0.0052171358580434275,1.082969689449279,0.009787900901816006,0.006925401581473596,0.009787900901816006,0.2049,0.1868,0.2414,0,0.0,-0.059217973181817866,True,True,0,False,-0.885569689449279,15,1299,2022-02-24 15:00:00,0.19945,-0.06413127002652903,stop_loss,trailing_stop,109.75499267181644,,
XRPUSDT,SHORT,0.7167,1.0,0.011979,,0.6466,3.8966518880000143,TREND,33.9929,0.016,4.1592,48.3453,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.016699999999999937,,,BOS,True,,,0.7342,2022-02-24 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,61.88398225424466,1.082969689449279,1.082969689449279,0.01749999999999996,3.0,44.35225008161714,44.35225008161714,108.29696894492791,0.01,44.35225008161714,"ENTRY XRPUSDT: notional=44.352250, capital=108.30, units=61.883982, risk_amount=1.0830, trade_risk=1.0830",False,108.29696894492791,12,0.07811852983902211,1.082969689449279,0.08836812417960302,0.0,0.08836812417960302,0.7167,0.621,0.7342,0,0.0,3.8966518880000143,True,True,0,False,-0.36626968944927907,16,1299,2022-02-24 15:00:00,0.6466,4.219955885039322,take_profit,TP,113.97494855685576,,
HBARUSDT,SHORT,0.217,,0.002574,,0.21565,0.06705320180180317,TREND,36.9228,0.0034,21.7482,32.9865,3.0,3_to_4,0.5,,True,,,0.003049999999999997,,,BOS,True,,,0.2282,2022-02-27 14:00:00,2.5,momentum,,NONE,False,momentum,6.0,BELOW,103.97639490623223,1.1541379834591776,1.1541379834591776,0.011099999999999999,3.0,22.562877694652393,22.562877694652393,115.41379834591777,0.01,22.562877694652393,"ENTRY HBARUSDT: notional=22.562878, capital=115.41, units=103.976395, risk_amount=1.1541, trade_risk=1.1541",False,115.41379834591777,1,0.0,1.1541379834591776,0.00038990138653202265,0.003812369112757517,0.00038990138653202265,0.2214,0.21655,0.2281,0,0.0,0.06705320180180317,True,True,0,False,-0.9371379834591776,17,1382,2022-02-27 15:00:00,0.21565,0.07738864711201442,take_profit,TP,115.49118699302979,,
FILUSDT,SHORT,20.13,3.0,0.224464,,19.97,0.2472858666666738,TREND,36.9531,0.2993,10.7399,34.8449,3.0,3_to_4,0.5,,True,,,0.16000000000000014,,,BOS,True,,,20.55,2022-03-03 16:15:00,2.5,momentum,full,NONE,False,momentum,15.0,BELOW,2.749790166500698,1.1549118699302978,1.1549118699302978,0.4200000000000017,3.0,55.35327605165905,55.35327605165905,115.49118699302979,0.01,55.35327605165905,"ENTRY FILUSDT: notional=55.353276, capital=115.49, units=2.749790, risk_amount=1.1549, trade_risk=1.1549",False,115.49118699302979,5,0.28573608826092917,1.1549118699302978,0.5108614911331789,0.0,0.5108614911331789,20.13,19.54,20.55,0,0.0,0.2472858666666738,True,True,0,False,18.9750881300697,18,1480,2022-03-03 21:00:00,19.97,0.28559338267934253,take_profit,TP,115.77678037570912,15m,
XRPUSDT,SHORT,0.7361,,0.008121,,0.7399,-0.15397379317585336,TREND,38.1335,0.0108,11.0158,41.5567,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.006099999999999994,,,BOS,True,,,0.7742,2022-03-04 01:45:00,2.5,momentum,,NONE,False,momentum,1.0,BELOW,30.3876063978239,1.1577678037570913,1.1577678037570913,0.03810000000000002,3.0,22.368317069438174,22.368317069438174,115.77678037570912,0.01,22.368317069438174,"ENTRY XRPUSDT: notional=22.368317, capital=115.78, units=30.387606, risk_amount=1.1578, trade_risk=1.1578",False,115.77678037570912,7,0.0031094317775269944,1.1577678037570913,0.009846533962168958,0.005873371135328894,0.009846533962168958,0.7429,0.7247,0.7742,0,0.0,-0.15397379317585336,True,True,0,False,-0.42166780375709134,19,1489,2022-03-04 08:00:00,0.7399,-0.17826590036135637,stop_loss,trailing_stop,115.59851447534777,15m,
DOGEUSDT,SHORT,0.122,1.0,0.000787,,0.1235,-0.752122916666668,TREND,33.2775,0.0011,2.7211,41.4966,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.001899999999999999,,,BOS,True,,,0.1253,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,350.29852871317536,1.1559851447534777,1.1559851447534777,0.0032999999999999974,3.0,42.736420503007395,42.736420503007395,115.59851447534777,0.01,42.736420503007395,"ENTRY DOGEUSDT: notional=42.736421, capital=115.60, units=350.298529, risk_amount=1.1560, trade_risk=1.1560",False,115.59851447534777,6,0.0,1.1559851447534777,0.0005190378117946816,0.0015571134353840328,0.0005190378117946816,0.1238,0.1214,0.1253,0,0.0,-0.752122916666668,True,True,0,False,-1.0339851447534776,20,1546,2022-03-06 16:00:00,0.1235,-0.869442918695326,stop_loss,trailing_stop,114.72907155665244,,
HBARUSDT,SHORT,0.2074,1.0,0.001886,,0.20625,0.18415821290323717,TREND,33.5544,0.0025,22.017,28.267,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.003500000000000003,,,BOS,False,,,0.2106,2022-03-06 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,370.09377921500885,1.1472907155665244,1.1472907155665244,0.0030999999999999917,3.0,76.75744980919283,76.75744980919283,114.72907155665244,0.01,76.75744980919283,"ENTRY HBARUSDT: notional=76.757450, capital=114.73, units=370.093779, risk_amount=1.1473, trade_risk=1.1473",False,114.72907155665244,4,0.0024405322574386702,1.1472907155665244,0.0028327606559556046,0.0005229711980225635,0.0028327606559556046,0.208,0.20415,0.2105,0,0.0,0.18415821290323717,True,True,0,False,-0.9398907155665244,21,1553,2022-03-06 21:00:00,0.20625,0.2112830078592073,take_profit,TP,114.94035456451165,,
DOGEUSDT,SHORT,0.1168,1.0,0.001066,,0.1165,-0.0833156414473694,TREND,36.9978,0.0014,7.0352,35.1759,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0015999999999999903,,,BOS,False,,,0.1244,2022-03-10 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,151.23730863751544,1.1494035456451166,1.1494035456451166,0.007599999999999996,3.0,17.664517648861803,17.664517648861803,114.94035456451165,0.01,17.664517648861803,"ENTRY DOGEUSDT: notional=17.664518, capital=114.94, units=151.237309, risk_amount=1.1494, trade_risk=1.1494",False,114.94035456451165,5,0.0007830148109512419,1.1494035456451166,0.001479027976241244,0.0,0.001479027976241244,0.1168,0.1151,0.1244,0,0.0,-0.0833156414473694,True,True,0,False,-1.0326035456451166,22,1636,2022-03-10 09:00:00,0.1165,-0.09576329368730362,stop_loss,trailing_stop,114.84459127082435,,
FILUSDT,SHORT,17.23,1.0,0.129107,,16.87,1.2010005538461657,TREND,30.6384,0.1721,14.1079,22.4066,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.16000000000000014,,,BOS,False,,,17.49,2022-03-15 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,4.417099664262509,1.1484459127082436,1.1484459127082436,0.259999999999998,3.0,76.10662721524304,76.10662721524304,114.84459127082435,0.01,76.10662721524304,"ENTRY FILUSDT: notional=76.106627, capital=114.84, units=4.417100, risk_amount=1.1484, trade_risk=1.1484",False,114.84459127082435,14,0.5485674101223843,1.1484459127082436,0.7140083750799301,0.017414838416583284,0.7140083750799301,17.25,16.41,17.49,0,0.0,1.2010005538461657,True,True,0,False,16.081554087291757,23,1753,2022-03-15 15:00:00,16.87,1.3792841772249658,take_profit,TP,116.22387544804931,,
XRPUSDT,LONG,0.7919,1.0,0.00712,,0.7891,-0.18033816978416845,TREND,39.0755,0.0095,29.3454,14.9737,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.010499999999999954,,,BOS,False,,0.7641,,2022-03-16 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,41.807149441744286,1.162238754480493,1.162238754480493,0.027800000000000047,3.0,33.1070816429173,33.1070816429173,116.22387544804931,0.01,33.1070816429173,"ENTRY XRPUSDT: notional=33.107082, capital=116.22, units=41.807149, risk_amount=1.1622, trade_risk=1.1622",False,116.22387544804931,7,0.0025812252331415047,1.162238754480493,0.005420572989597131,0.006797226447272638,0.005420572989597131,0.7982,0.784,0.7641,0,0.0,-0.18033816978416845,True,True,0,False,1.9541387544804931,24,1799,2022-03-17 06:00:00,0.7891,-0.20959600983524362,stop_loss,trailing_stop,116.01427943821407,,
FILUSDT,LONG,19.02,,0.214286,,18.94,-0.4294968774193442,TREND,36.2308,0.2857,23.5,15.0,3.0,3_to_4,0.5,,True,,,0.3200000000000003,,,BOS,True,,18.71,,2022-03-23 16:00:00,2.5,momentum,,NONE,False,momentum,4.0,ABOVE,3.7423961109101467,1.1601427943821407,1.1601427943821407,0.3099999999999987,3.0,71.18037402951099,71.18037402951099,116.01427943821407,0.01,71.18037402951099,"ENTRY FILUSDT: notional=71.180374, capital=116.01, units=3.742396, risk_amount=1.1601, trade_risk=1.1601",False,116.01427943821407,2,0.14653368604555175,1.1601427943821407,0.3534047722275037,0.29306737209110045,0.3534047722275037,19.43,18.68,18.71,0,0.0,-0.4294968774193442,True,True,0,False,20.18014279438214,25,1959,2022-03-23 17:00:00,18.94,-0.49827770754768175,stop_loss,trailing_stop,115.51600173066639,15m,
HBARUSDT,LONG,0.22,1.0,0.001797,,0.22315,0.5059182520000054,TREND,38.1561,0.0024,31.1475,3.7258,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.002899999999999986,,,BOS,False,,0.215,,2022-03-24 03:45:00,2.5,zone,full,NONE,False,zone,,ABOVE,231.03200346133255,1.1551600173066638,1.1551600173066638,0.0050000000000000044,3.0,50.82704076149316,50.82704076149316,115.51600173066639,0.01,50.82704076149316,"ENTRY HBARUSDT: notional=50.827041, capital=115.52, units=231.032003, risk_amount=1.1552, trade_risk=1.1552",False,115.51600173066639,5,0.006016482475046549,1.1551600173066638,0.007271719825955521,0.0,0.007271719825955521,0.2284,0.22,0.215,0,0.0,0.5059182520000054,True,True,0,False,1.3751600173066638,26,1971,2022-03-24 08:00:00,0.22315,0.5844165367360834,take_profit,TP,116.10041826740247,15m,
