time,symbol,signal_id,scale_level,capital,pnl,trade_risk,capital_before_entry,risk_percent,allocated_capital
2022-05-09 13:00:00,DOTUSDT,38,0,118.14764487531392,2.448626358953693,1.1441731635835322,114.41731635835322,0.01,15.18051970067643
2022-05-09 20:00:00,HBARUSDT,39,0,118.16020815819205,0.012563282878137003,1.1814764487531393,118.14764487531392,0.01,8.164214502162416
2022-05-17 12:00:00,DOTUSDT,38,1,121.13112594873445,2.9709177905423996,0.8725765035409778,115.69901851636023,0.01,18.205791116253287
2022-05-26 12:00:00,XRPUSDT,40,0,121.23232097525603,0.1011950265215763,1.2113112594873445,121.13112594873445,0.01,22.022311648179627
2022-05-27 10:00:00,FILUSDT,42,0,120.81646729050921,-0.3361146367433611,1.2123232097525605,121.23232097525603,0.01,15.383963489273869
2022-05-27 10:00:00,HBARUSDT,41,0,121.15258192725257,-0.07973904800345374,1.2123232097525602,121.23232097525603,0.01,10.959891643722633
2022-06-02 10:00:00,FILUSDT,43,0,120.7037550328755,-0.11271225763369602,1.208164672905092,120.81646729050921,0.01,11.827296271597234
2022-06-03 21:00:00,XRPUSDT,44,0,122.21872655853434,1.5149715256588425,1.2070375503287554,120.7037550328755,0.01,101.87910557774873
2022-06-12 15:00:00,HBARUSDT,45,0,123.09282540118825,0.8740988426539037,1.2221872655853434,122.21872655853434,0.01,15.651882078625212
2022-06-13 04:00:00,DOGEUSDT,46,0,123.09419615718143,0.0013707559931755708,1.2309282540118824,123.09282540118825,0.01,7.7916489480752205
2022-06-13 04:00:00,XRPUSDT,47,0,123.20951198540239,0.11531582822095543,1.2309282540118824,123.09282540118825,0.01,12.666891665902112
2022-06-13 12:00:00,DOTUSDT,49,0,123.57197481384969,0.3624628284473125,1.232095119854024,123.20951198540239,0.01,11.557052224230747
2022-06-13 12:00:00,XRPUSDT,50,0,123.8865882285299,0.3146134146802091,1.232095119854024,123.20951198540239,0.01,14.443877682029733
2022-06-13 16:00:00,DOGEUSDT,48,0,124.21192078876089,0.3253325602309954,1.232095119854024,123.20951198540239,0.01,8.450722998528187
2022-06-14 03:00:00,DOGEUSDT,51,0,123.76865724283923,-0.4432635459216625,1.2421192078876089,124.21192078876089,0.01,5.163520343532787
2022-06-14 03:00:00,XRPUSDT,52,0,123.21837049483406,-0.5502867480051591,1.2421192078876089,124.21192078876089,0.01,8.312861578072427
2022-06-30 12:00:00,DOTUSDT,53,0,123.59636571565653,0.37799522082246895,1.2321837049483406,123.21837049483406,0.01,18.080674575768263
2022-06-30 12:00:00,FILUSDT,54,0,123.94931335495124,-0.09217482384572295,1.2321837049483406,123.21837049483406,0.01,19.56558367857365
2022-06-30 12:00:00,XRPUSDT,55,0,124.04148817879697,0.4451224631404401,1.2321837049483406,123.21837049483406,0.01,26.114079986871907
2022-07-11 14:00:00,DOTUSDT,56,0,124.63321286363639,0.68389950868514,1.2394931335495125,123.94931335495124,0.01,40.72620295948399
2022-07-12 04:00:00,HBARUSDT,57,0,124.5517764896761,-0.08143637396029131,1.246332128636364,124.63321286363639,0.01,15.439257185352481
2022-07-12 07:00:00,HBARUSDT,60,0,124.49460981390637,-0.057166675769740063,1.2455177648967612,124.5517764896761,0.01,15.776558355358956
2022-07-12 08:00:00,HBARUSDT,61,0,124.48903734315334,-0.005572470753023955,1.2449460981390637,124.49460981390637,0.01,16.509067823148428
2022-07-12 11:00:00,DOTUSDT,59,0,128.6198339117159,4.130796568562542,1.245517764896761,124.5517764896761,0.01,90.19723963043585
2022-07-12 13:00:00,XRPUSDT,58,0,128.58465933345192,-0.03517457826397578,1.246332128636364,124.63321286363639,0.01,23.112454977197466
2022-07-13 01:00:00,XRPUSDT,63,0,128.44547895634238,-0.13918037710954645,1.2858465933345193,128.58465933345192,0.01,24.470287913396515
2022-07-13 05:00:00,DOGEUSDT,62,0,128.22708248711106,-0.218396469231335,1.2858465933345193,128.58465933345192,0.01,14.88614709975731
2022-07-19 02:00:00,XRPUSDT,64,0,127.8038510125568,-0.4232314745542561,1.2822708248711105,128.22708248711106,0.01,23.860812772086163
2022-07-19 20:00:00,DOGEUSDT,65,0,127.50709623726478,-0.2967547752920253,1.278038510125568,127.8038510125568,0.01,21.570796317241335
2022-07-24 13:00:00,XRPUSDT,66,0,127.34564047228469,-0.16145576498008968,1.2750709623726477,127.50709623726478,0.01,142.92748568845738
2022-07-26 17:00:00,XRPUSDT,67,0,127.51330374413739,0.16766327185269633,1.273456404722847,127.34564047228469,0.01,13.393386919072462
2022-07-29 06:00:00,HBARUSDT,69,0,127.35823275108086,-0.15507099305651995,1.2751330374413739,127.51330374413739,0.01,9.905770332965613
2022-07-29 11:00:00,DOGEUSDT,68,0,127.32435079103749,-0.033881960043375625,1.2751330374413739,127.51330374413739,0.01,9.095081562974695
2022-07-29 21:00:00,DOTUSDT,70,0,127.20759949218933,-0.11675129884816371,1.273243507910375,127.32435079103749,0.01,14.083105557089754
2022-07-30 10:00:00,FILUSDT,71,0,128.6328302244333,1.425230732243949,1.2720759949218934,127.20759949218933,0.01,12.379008189389172
2022-07-31 18:00:00,HBARUSDT,73,0,128.74432672532913,-0.2000175713926964,1.286328302244333,128.6328302244333,0.01,17.00569619916236
2022-08-01 10:00:00,FILUSDT,72,0,129.2669817806725,0.5226550553433749,1.286328302244333,128.6328302244333,0.01,2.228811154465662
2022-08-01 10:00:00,FILUSDT,72,1,129.34574134179127,0.07875956111878193,1.2615912195088652,128.94434429672182,0.01,17.91825210316936
2022-08-11 21:00:00,HBARUSDT,74,0,129.34953052528388,0.003789183492609014,1.2934574134179126,129.34574134179127,0.01,13.432057754724475
2022-08-14 12:00:00,XRPUSDT,76,0,128.54281187803542,-0.8067186472484562,1.2934953052528388,129.34953052528388,0.01,45.09909970546734
2022-08-15 04:00:00,DOGEUSDT,75,0,128.41367203795684,-0.12913984007858736,1.2934953052528388,129.34953052528388,0.01,13.966253363473212
2022-08-21 04:00:00,DOGEUSDT,77,0,128.27319927526395,-0.1404727626929075,1.2841367203795684,128.41367203795684,0.01,38.57993364270772
2022-08-22 13:00:00,DOTUSDT,78,0,131.05875514998712,2.785555874723162,1.2827319927526395,128.27319927526395,0.01,117.82308167261492
2022-08-22 15:00:00,FILUSDT,79,0,130.89877941954535,-0.1599757304417735,1.2827319927526393,128.27319927526395,0.01,14.656400732007008
2022-08-23 11:00:00,XRPUSDT,80,0,130.13425775032482,-0.7645216692205258,1.3089877941954535,130.89877941954535,0.01,29.478758905766462
2022-08-29 07:00:00,DOGEUSDT,81,0,129.89966084203255,-0.23459690829226665,1.3013425775032483,130.13425775032482,0.01,18.189220117374944
2022-09-01 17:00:00,FILUSDT,82,0,129.79073655800437,-0.10892428402817429,1.2989966084203255,129.89966084203255,0.01,38.901530010061435
2022-09-06 22:00:00,FILUSDT,83,0,131.5688333074428,1.7780967494384243,1.2979073655800437,129.79073655800437,0.01,28.090423697910918
2022-09-09 13:00:00,XRPUSDT,84,0,131.43201869776453,-0.13681460967824632,1.315688333074428,131.5688333074428,0.01,11.510636486126273
2022-09-13 04:00:00,HBARUSDT,85,0,133.82960258651184,2.397583888747296,1.3143201869776453,131.43201869776453,0.01,38.593220035798
2022-09-16 05:00:00,FILUSDT,86,0,133.51677580124615,-0.3128267852656973,1.3382960258651184,133.82960258651184,0.01,31.951817617529795
2022-09-18 21:00:00,XRPUSDT,88,0,133.24636704553657,-0.2704087557095807,1.3351677580124617,133.51677580124615,0.01,11.775691893155582
2022-09-19 07:00:00,HBARUSDT,87,0,134.16091591948066,0.9145488739440722,1.3351677580124617,133.51677580124615,0.01,27.3939591730143
2022-09-21 21:00:00,XRPUSDT,89,0,132.7736545577258,-1.3872613617548775,1.3416091591948065,134.16091591948066,0.01,16.97497097831513
2022-09-22 15:00:00,XRPUSDT,90,0,132.48837604759615,-0.28527851012964184,1.3277365455772578,132.7736545577258,0.01,13.864693621816171
2022-10-02 19:00:00,DOTUSDT,91,0,131.27297146578331,-1.2154045818128196,1.3248837604759616,132.48837604759615,0.01,91.85860739300016
2022-10-03 14:00:00,FILUSDT,92,0,131.90721495302887,0.6342434872455431,1.3127297146578332,131.27297146578331,0.01,70.69194531604569
2022-10-10 11:00:00,FILUSDT,93,0,132.36549036305396,0.45827541002508165,1.3190721495302886,131.90721495302887,0.01,36.45496753437368
2022-10-13 12:00:00,DOTUSDT,94,0,133.58825769044208,1.222767327388104,1.3236549036305396,132.36549036305396,0.01,51.9641296038182
2022-10-13 20:00:00,FILUSDT,95,0,132.8539559903918,-0.734301700050273,1.3236549036305396,132.36549036305396,0.01,39.476060949452
2022-10-14 07:00:00,HBARUSDT,96,0,132.39334351756924,-0.4606124728225557,1.3358825769044207,133.58825769044208,0.01,21.574503617006375
2022-10-21 02:00:00,FILUSDT,97,0,132.30614043530565,-0.08720308226357201,1.3239334351756924,132.39334351756924,0.01,31.14395795127582
2022-10-27 10:00:00,FILUSDT,98,0,131.90168041698809,-0.4044600183175507,1.3230614043530566,132.30614043530565,0.01,13.37762086623646
2022-10-27 20:00:00,DOTUSDT,99,0,130.28402224187388,-1.6176581751141883,1.3190168041698809,131.90168041698809,0.01,107.31695245122661
2022-10-29 01:00:00,XRPUSDT,100,0,130.5810166567043,0.29699441483040057,1.302840222418739,130.28402224187388,0.01,156.0401712543053
2022-11-01 19:00:00,XRPUSDT,101,0,129.0376285076979,-1.5433881490064096,1.305810166567043,130.5810166567043,0.01,122.3197686641383
2022-11-05 03:00:00,HBARUSDT,102,0,129.04287902210444,0.005250514406540875,1.2903762850769789,129.0376285076979,0.01,13.993908332989994
2022-11-10 06:00:00,DOTUSDT,103,0,129.14494424329362,0.10206522118917988,1.2904287902210445,129.04287902210444,0.01,5.084289433470915
2022-11-18 13:00:00,HBARUSDT,104,0,127.60062848345255,-1.5443157598410762,1.2914494424329364,129.14494424329362,0.01,89.66348986034396
2022-11-21 06:00:00,DOGEUSDT,105,0,128.834314074719,1.2336855912664562,1.2760062848345255,127.60062848345255,0.01,25.457881487674154
2022-11-22 13:00:00,DOTUSDT,106,0,128.3729970012822,-0.46131707343681644,1.2883431407471901,128.834314074719,0.01,12.658284062486942
2022-11-26 21:00:00,FILUSDT,107,0,127.9577201123308,-0.41527688895137865,1.283729970012822,128.3729970012822,0.01,42.36308901042316
2022-11-27 13:00:00,DOGEUSDT,108,0,127.90512807859483,-0.052592033735975305,1.279577201123308,127.9577201123308,0.01,7.468992763860204
2022-12-01 04:00:00,DOGEUSDT,109,0,127.5366672122513,-0.36846086634353215,1.2790512807859482,127.90512807859483,0.01,10.348687635449943
2022-12-06 13:00:00,XRPUSDT,110,0,127.93207370458798,0.395406492336682,1.275366672122513,127.5366672122513,0.01,137.52703947721128
2022-12-15 08:00:00,DOTUSDT,111,0,127.52840777311141,-0.4036659314765601,1.27932073704588,127.93207370458798,0.01,144.16640409877098
2022-12-16 18:00:00,FILUSDT,112,0,127.63257196698059,0.1041641938691835,1.275284077731114,127.52840777311141,0.01,10.308546294993162
2022-12-19 07:00:00,DOTUSDT,113,0,127.60830659003081,-0.02426537694979035,1.276325719669806,127.63257196698059,0.01,14.100360331590238
2022-12-19 20:00:00,XRPUSDT,114,0,127.89587263166875,0.2875660416379473,1.2760830659003082,127.60830659003081,0.01,38.655153403334005
2022-12-20 02:00:00,HBARUSDT,115,0,130.02011803797356,2.1242454063048033,1.2760830659003082,127.60830659003081,0.01,108.4670606015276
2022-12-21 19:00:00,XRPUSDT,116,0,129.01823981130843,-1.0018782266651345,1.3002011803797355,130.02011803797356,0.01,108.29724465845867
2022-12-27 22:00:00,DOGEUSDT,117,0,128.7230306296346,-0.2952091816738296,1.2901823981130844,129.01823981130843,0.01,27.85276118279435
2022-12-30 11:00:00,DOTUSDT,119,0,128.3759546449141,-0.34707598472049517,1.287230306296346,128.7230306296346,0.01,54.90037256353886
2022-12-31 11:00:00,HBARUSDT,118,0,129.13418627070078,0.7582316257866997,1.287230306296346,128.7230306296346,0.01,11.702093693603143
2023-01-01 10:00:00,DOTUSDT,120,0,127.45369802113026,-1.6804882495705094,1.291341862707008,129.13418627070078,0.01,138.33499704248808
2023-01-12 18:00:00,DOTUSDT,121,0,127.12779152297576,-0.32590649815451256,1.2745369802113027,127.45369802113026,0.01,18.990601005148427
2023-01-13 00:00:00,DOTUSDT,122,0,127.17666873792304,0.04887721494728796,1.2712779152297575,127.12779152297576,0.01,23.761339942839875
2023-01-13 10:00:00,XRPUSDT,123,0,127.02930251866964,-0.14736621925340626,1.2717666873792304,127.17666873792304,0.01,16.101931917724258
2023-01-16 07:00:00,HBARUSDT,124,0,127.12036039724815,0.09105787857851505,1.2702930251866964,127.02930251866964,0.01,10.626101972593476
2023-01-17 16:00:00,DOTUSDT,125,0,126.95064197865771,-0.16971841859043657,1.2712036039724814,127.12036039724815,0.01,37.94542757857853
2023-01-28 06:00:00,DOTUSDT,127,0,126.75002816319562,-0.20061381546209275,1.269506419786577,126.95064197865771,0.01,15.052718977469423
2023-01-28 07:00:00,DOGEUSDT,128,0,127.11070939947327,0.36068123627763765,1.269506419786577,126.95064197865771,0.01,21.855424246521824
2023-01-28 12:00:00,HBARUSDT,126,0,126.7221115293367,-0.3885978701365579,1.269506419786577,126.95064197865771,0.01,12.658792585871858
2023-01-29 20:00:00,DOGEUSDT,129,0,126.42273101865332,-0.29938051068337374,1.267221115293367,126.7221115293367,0.01,18.800575562958986
2023-02-04 02:00:00,HBARUSDT,130,0,126.48595506436257,0.06322404570924939,1.2642273101865333,126.42273101865332,0.01,11.235820219282823
2023-02-04 22:00:00,HBARUSDT,131,0,126.27031006248846,-0.21564500187410862,1.2648595506436258,126.48595506436257,0.01,14.55561452125279
2023-02-09 16:00:00,DOTUSDT,132,0,125.99739702391342,-0.2729130385750442,1.2627031006248846,126.27031006248846,0.01,37.953406412174346
2023-02-12 14:00:00,HBARUSDT,133,0,125.86719845337817,-0.1301985705352571,1.2599739702391342,125.99739702391342,0.01,4.321210367246128
2023-02-14 07:00:00,HBARUSDT,134,0,125.18679299456106,-0.6804054588171017,1.2586719845337817,125.86719845337817,0.01,47.82953541228349
2023-02-14 08:00:00,HBARUSDT,135,0,125.60017088855335,0.413377893992293,1.2518679299456106,125.18679299456106,0.01,46.48240052928492
2023-02-14 11:00:00,HBARUSDT,136,0,125.86834786351218,0.2681769749588273,1.2560017088855335,125.60017088855335,0.01,50.06481230301873
2023-02-18 09:00:00,FILUSDT,137,0,137.32597247017134,11.457624606659166,1.258683478635122,125.86834786351218,0.01,24.862056134734875
2023-02-19 16:00:00,FILUSDT,138,0,138.10447528147841,0.44686095412757837,1.3732597247017133,137.32597247017134,0.01,2.002834383590751
2023-02-19 16:00:00,FILUSDT,138,1,136.99044993746824,-1.11402534401018,1.2522633449464766,137.65761432735084,0.01,69.69875857885589
2023-02-25 23:00:00,DOTUSDT,139,0,136.8328657595111,-0.15758417795714472,1.3699044993746825,136.99044993746824,0.01,9.722537678987385
2023-02-27 11:00:00,HBARUSDT,140,0,136.84205704203674,0.009191282525653072,1.368328657595111,136.8328657595111,0.01,17.69053478747967
2023-03-02 11:00:00,HBARUSDT,141,0,136.6935656970822,-0.14849134495453756,1.3684205704203674,136.84205704203674,0.01,19.38595808095521
2023-03-03 04:00:00,HBARUSDT,142,0,136.30410231600263,-0.38946338107957845,1.366935656970822,136.6935656970822,0.01,9.074126063295664
2023-03-04 23:00:00,HBARUSDT,143,0,142.41393286404715,6.109830548044534,1.3630410231600263,136.30410231600263,0.01,115.1769664570209
2023-03-08 08:00:00,DOTUSDT,144,0,142.07093133964878,-0.34300152439836984,1.4241393286404713,142.41393286404715,0.01,23.96877352220798
2023-03-09 22:00:00,HBARUSDT,147,0,142.1961409761336,0.1252096364847984,1.4207093133964879,142.07093133964878,0.01,10.835276363503892
2023-03-10 05:00:00,DOGEUSDT,145,0,142.64944093566234,0.4532999595287541,1.4207093133964879,142.07093133964878,0.01,16.470596107850803
2023-03-10 05:00:00,DOTUSDT,146,0,142.81137856174294,0.1619376260806062,1.4207093133964879,142.07093133964878,0.01,14.8903350175067
2023-03-15 20:00:00,DOGEUSDT,148,0,142.47134587435843,-0.34003268738451065,1.4281137856174295,142.81137856174294,0.01,82.83059956581045
2023-03-21 21:00:00,XRPUSDT,149,0,148.32723400527712,5.855888130918679,1.4247134587435843,142.47134587435843,0.01,29.319103282565315
2023-03-27 15:00:00,XRPUSDT,150,0,148.1353688621541,-0.19186514312302297,1.4832723400527712,148.32723400527712,0.01,16.78745149658748
2023-03-28 08:00:00,XRPUSDT,152,0,149.04767765287318,0.9123087907190791,1.481353688621541,148.1353688621541,0.01,27.80524766344057
2023-03-28 19:00:00,DOTUSDT,151,0,147.43654055857908,-1.6111370942941075,1.4832723400527712,148.32723400527712,0.01,44.92413559154694
2023-04-01 06:00:00,DOTUSDT,153,0,147.7673228084414,0.33078224986231153,1.4743654055857909,147.43654055857908,0.01,42.531346491690066
2023-04-06 06:00:00,HBARUSDT,154,0,147.56016521951585,-0.20715758892554717,1.477673228084414,147.7673228084414,0.01,23.714853270232755
2023-04-09 18:00:00,HBARUSDT,155,0,147.26018099956008,-0.29998421995578145,1.4756016521951585,147.56016521951585,0.01,36.09548656908169
2023-04-11 01:00:00,FILUSDT,156,0,147.2924431564832,0.03226215692310409,1.4726018099956009,147.26018099956008,0.01,24.54875764575085
2023-04-15 23:00:00,FILUSDT,157,0,147.22717968377512,-0.06526347270806784,1.472924431564832,147.2924431564832,0.01,23.30838311002594
2023-04-16 01:00:00,DOTUSDT,158,0,147.0343989620557,-0.19278072171943905,1.4722717968377512,147.22717968377512,0.01,23.843792290691393
2023-04-17 00:00:00,HBARUSDT,159,0,146.05968324375362,-0.9747157183020618,1.470343989620557,147.0343989620557,0.01,35.28825575089337
2023-04-21 23:00:00,FILUSDT,161,0,145.90624685086152,-0.15343639289210004,1.4605968324375362,146.05968324375362,0.01,6.6009222400933645
2023-04-22 00:00:00,HBARUSDT,162,0,145.7508462677996,-0.15540058306190543,1.4605968324375362,146.05968324375362,0.01,9.79263785384257
2023-04-22 01:00:00,DOGEUSDT,160,0,145.5555245858579,-0.19532168194168711,1.4605968324375362,146.05968324375362,0.01,6.743234477900246
2023-04-24 11:00:00,FILUSDT,163,0,145.51974956211723,-0.0357750237406841,1.4555552458585792,145.5555245858579,0.01,24.418915642183407
2023-04-24 20:00:00,HBARUSDT,164,0,143.87790561486332,-1.6418439472539148,1.4551974956211724,145.51974956211723,0.01,65.93164037852873
2023-05-01 09:00:00,FILUSDT,165,0,144.72820180137086,0.85029618650753,1.4387790561486333,143.87790561486332,0.01,153.94367213416345
2023-05-01 11:00:00,XRPUSDT,166,0,146.20039820549837,1.4721964041275029,1.4387790561486333,143.87790561486332,0.01,173.50199746325632
2023-05-03 16:00:00,DOTUSDT,168,0,145.96887293818614,-0.23152526731222606,1.4620039820549837,146.20039820549837,0.01,22.35580814318143
2023-05-03 18:00:00,DOGEUSDT,167,0,145.43224474613498,-0.5366281920511631,1.4620039820549837,146.20039820549837,0.01,25.081490536587776
2023-05-03 18:00:00,HBARUSDT,169,0,145.3496106338781,-0.08263411225689982,1.4620039820549837,146.20039820549837,0.01,9.178136109567397
2023-05-09 13:00:00,DOTUSDT,171,0,145.19888622815546,-0.15072440572262671,1.4534961063387808,145.3496106338781,0.01,21.163062160326096
2023-05-09 19:00:00,HBARUSDT,170,0,145.30290352583137,0.1040172976758989,1.4534961063387806,145.3496106338781,0.01,17.094378120201746
2023-05-11 22:00:00,DOGEUSDT,172,0,145.44900679861627,0.146103272784894,1.453029035258314,145.30290352583137,0.01,22.00733559651655
2023-05-21 18:00:00,FILUSDT,173,0,145.05685453320802,-0.39215226540824544,1.4544900679861628,145.44900679861627,0.01,68.11346041781987
2023-05-24 02:00:00,SUIUSDT,174,0,144.72761641395064,-0.3292381192573897,1.4505685453320802,145.05685453320802,0.01,33.92500850164037
2023-05-24 17:00:00,1000PEPEUSDT,176,0,144.6338621625384,-0.0937542514122465,1.4472761641395064,144.72761641395064,0.01,21.709142462092586
2023-05-24 20:00:00,HBARUSDT,175,0,144.85303587793206,0.21917371539365807,1.4472761641395064,144.72761641395064,0.01,49.400359735962006
2023-05-30 14:00:00,FILUSDT,177,0,152.07789568029156,7.224859802359515,1.4485303587793206,144.85303587793206,0.01,106.39550783284113
2023-05-31 22:00:00,SUIUSDT,178,0,153.04265467932436,0.9647589990327965,1.5207789568029157,152.07789568029156,0.01,29.960542912762847
2023-06-01 02:00:00,XRPUSDT,179,0,152.68698760151835,-0.3556670778059921,1.5304265467932436,153.04265467932436,0.01,21.43014175468795
2023-06-02 12:00:00,FILUSDT,180,0,157.80794438587625,5.120956784357892,1.5268698760151835,152.68698760151835,0.01,95.15453067326602
2023-06-04 23:00:00,XRPUSDT,181,0,158.16660118860753,0.3586568027312622,1.5780794438587626,157.80794438587625,0.01,29.337931479010674
2023-06-05 11:00:00,HBARUSDT,182,0,157.43294088255362,-0.7336603060539079,1.5816660118860753,158.16660118860753,0.01,71.75012181192307
2023-06-07 00:00:00,SUIUSDT,183,0,159.59633396393076,2.1633930813771505,1.5743294088255362,157.43294088255362,0.01,71.9314529347625
2023-06-07 08:00:00,XRPUSDT,184,0,158.0379661938312,-1.5583677700995566,1.5959633396393076,159.59633396393076,0.01,91.41609365869478
2023-06-10 15:00:00,SUIUSDT,185,0,157.69023214923664,-0.34773404459458157,1.5803796619383121,158.0379661938312,0.01,5.124587112407678
2023-06-15 18:00:00,1000PEPEUSDT,186,0,157.8885887033891,0.198356554152473,1.5769023214923663,157.69023214923664,0.01,14.19212089343129
2023-06-24 06:00:00,DOTUSDT,187,0,157.79377497342895,-0.09481372996013841,1.578885887033891,157.8885887033891,0.01,10.940800848143937
2023-07-01 05:00:00,XRPUSDT,188,0,157.6283159228448,-0.16545905058416746,1.5779377497342895,157.79377497342895,0.01,54.91223369075322
