direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,signal_type,has_fvg,timestamp,ml_score,smc_ok,volume_spike,funding_rate,orderbook_imbalance,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason
SHORT,2.423,2.365,2.448,2.32,RANGE,20.8834,0.0304,37.0892,12.2066,5,SWEEP,False,2025-04-12 06:00:00,0.7,False,True,,,,8.77594819589837,0.21939870489745844,AXSUSDT,1,7.080000000000027,0.02499999999999991,2025-04-12 07:00:00,2.365,0.5090049953621039,take_profit
LONG,19.709,20.258,19.493,2.54,RANGE,21.7502,0.2991,24.0029,33.4368,3,SWEEP,False,2025-04-13 19:00:00,0.7,False,True,,,,0.9723150833872609,0.2100200580116494,AVAXUSDT,2,0.0,0.21600000000000108,2025-04-13 21:00:00,19.493,-0.2100200580116494,stop_loss
SHORT,0.6112,0.6028,0.6153,2.05,TREND,37.3769,0.0043,7.5908,42.5743,4,BOS,False,2025-04-20 15:00:00,0.98,True,True,,,BELOW,69.00772474421078,0.2829316714512637,ADAUSDT,1,0.0,0.0040999999999999925,2025-04-20 16:00:00,0.6153,-0.2829316714512637,stop_loss
LONG,81.15,82.6927,81.15,2.05,TREND,38.5844,0.7921,40.9378,5.9513,4,BOS,False,2025-04-22 13:00:00,0.9,True,True,,,ABOVE,0.37492300353846497,0.28212956016269936,LTCUSDT,1,0.8504983388704191,0.7525000000000119,2025-04-22 14:00:00,81.15,-0.0,stop_loss
LONG,21.345,22.004,21.345,2.05,TREND,35.2615,0.3384,40.0887,7.072,4,BOS,False,2025-04-22 14:00:00,0.98,True,True,,,ABOVE,1.024116843569224,0.3291511535231492,AVAXUSDT,1,0.8431860609831995,0.3214000000000006,2025-04-22 15:00:00,21.345,-0.0,stop_loss
LONG,4.0077,4.108,4.0077,2.05,TREND,37.6469,0.0515,43.0374,9.0707,4,BOS,False,2025-04-22 21:00:00,0.98,True,True,,,ABOVE,5.769520657723946,0.28212956016269936,DOTUSDT,5,0.8200408997955017,0.04889999999999972,2025-04-23 02:00:00,4.0077,-0.0,stop_loss
LONG,0.7381,0.76,0.7381,2.05,TREND,35.9129,0.0113,43.7817,7.1066,4,BOS,False,2025-04-22 21:00:00,0.98,True,True,,,ABOVE,30.761790048892646,0.3291511535231492,OPUSDT,6,2.0934579439252445,0.010699999999999932,2025-04-23 03:00:00,0.76,0.6736832020707498,take_profit
LONG,94006.3,94363.4,93839.8,2.14,RANGE,19.2906,390.1,8.2671,27.46,4,SWEEP,False,2025-04-27 13:00:00,0.62,False,True,,,,0.001326844287143136,0.22091957380933216,BTCUSDT,2,0.0,166.5,2025-04-27 15:00:00,93839.8,-0.22091957380933216,stop_loss
SHORT,0.1761,0.1712,0.1785,2.05,TREND,35.807,0.0025,10.701,40.887,4,BOS,False,2025-04-30 13:00:00,0.98,True,True,,,BELOW,137.77027884317746,0.3306486692236239,HBARUSDT,1,0.0,0.0023999999999999855,2025-04-30 14:00:00,0.1785,-0.3306486692236239,stop_loss
LONG,21.939,22.4655,21.6822,2.05,TREND,35.6639,0.2704,21.4795,12.2325,4,BOS,False,2025-05-02 00:00:00,0.98,True,True,,,ABOVE,1.2833140527654554,0.32955504875016683,AVAXUSDT,5,0.2219626168224259,0.25679999999999836,2025-05-02 05:00:00,21.6822,-0.32955504875016683,stop_loss
LONG,5.469,5.58,5.419,2.22,RANGE,20.2715,0.0629,14.5455,26.1364,4,SWEEP,False,2025-05-02 12:00:00,0.7,False,True,,,,4.379533939018946,0.2189766969509504,APTUSDT,7,0.4399999999999808,0.05000000000000071,2025-05-02 19:00:00,5.419,-0.2189766969509504,stop_loss
SHORT,0.1744,0.1708,0.1762,2.05,TREND,39.1283,0.0019,8.0596,28.5714,4,BOS,False,2025-05-05 01:00:00,0.9,True,True,,,BELOW,156.06703809583863,0.2809206685725089,HBARUSDT,1,0.0,0.001799999999999996,2025-05-05 02:00:00,0.1762,-0.2809206685725089,stop_loss
LONG,149.01,152.1789,147.4642,2.05,TREND,37.1295,1.6271,30.4214,13.0817,4,BOS,False,2025-05-07 00:00:00,0.98,True,True,,,ABOVE,0.18121636594456494,0.28012425847710587,SOLUSDT,2,0.0,1.5457999999999856,2025-05-07 02:00:00,147.4642,-0.28012425847710587,stop_loss
LONG,3.4165,3.5627,3.3452,2.05,TREND,36.2798,0.0751,29.1207,20.118,4,BOS,False,2025-05-07 00:00:00,0.98,True,True,,,ABOVE,3.928811479342303,0.28012425847710587,SUIUSDT,3,0.0575035063113573,0.07129999999999992,2025-05-07 03:00:00,3.3452,-0.28012425847710587,stop_loss
LONG,0.3257,0.3355,0.3257,2.05,TREND,39.9529,0.005,44.3343,8.3569,4,BOS,False,2025-05-08 03:00:00,0.9,True,True,,,ABOVE,58.02832373573799,0.2785359539315407,ARBUSDT,11,2.458333333333355,0.004799999999999971,2025-05-08 14:00:00,0.3355,0.5686775726102341,take_profit
LONG,3.268,3.3747,3.216,2.05,TREND,35.423,0.0548,32.073,8.9961,4,BOS,False,2025-05-11 02:00:00,0.98,True,True,,,ABOVE,6.285375269068108,0.32683951399153915,FILUSDT,4,0.05769230769231032,0.0519999999999996,2025-05-11 06:00:00,3.216,-0.32683951399153915,stop_loss
LONG,2592.91,2660.8972,2559.7455,2.05,TREND,38.4142,34.91,27.8103,10.4923,4,BOS,False,2025-05-21 05:00:00,0.9,True,True,,,ABOVE,0.008419290651984076,0.2792215648277247,ETHUSDT,2,0.1269429661234167,33.16449999999986,2025-05-21 07:00:00,2559.7455,-0.2792215648277247,stop_loss
SHORT,97.4,94.5135,98.808,2.05,TREND,39.3744,1.4821,23.0843,32.1446,4,BOS,False,2025-05-23 11:00:00,0.9,True,True,,,BELOW,0.19774855943994168,0.2784299716914381,LTCUSDT,2,0.0,1.4080000000000013,2025-05-23 13:00:00,98.808,-0.2784299716914381,stop_loss
LONG,109143.8,110348.134,108556.32,2.05,TREND,38.2267,618.4,30.6309,14.2938,4,BOS,False,2025-05-25 22:00:00,0.9,True,True,,,ABOVE,0.0004725958717261776,0.2776406227216929,BTCUSDT,1,0.0,587.4799999999959,2025-05-25 23:00:00,108556.32,-0.2776406227216929,stop_loss
LONG,23.35,23.9034,23.35,2.05,TREND,37.3599,0.2841,35.5958,9.9045,4,BOS,False,2025-05-25 22:00:00,0.98,True,True,,,ABOVE,1.0286795951155727,0.2776406227216929,AVAXUSDT,2,1.4153390144497895,0.2698999999999998,2025-05-26 00:00:00,23.35,-0.0,stop_loss
LONG,2548.05,2583.4629,2548.05,1.8,TREND,34.6325,20.7093,26.634,13.9585,4,BOS,False,2025-05-25 22:00:00,0.98,True,True,,,ABOVE,0.016464234659393433,0.323914059841975,ETHUSDT,2,1.1766918439752159,19.67380000000003,2025-05-26 00:00:00,2548.05,-0.0,stop_loss
LONG,7.538,7.8021,7.3913,1.8,TREND,34.2788,0.1544,42.5532,10.1295,4,BOS,False,2025-05-29 02:00:00,0.98,True,True,,,ABOVE,2.2017434456872724,0.322995763482323,UNIUSDT,1,0.0,0.14670000000000005,2025-05-29 03:00:00,7.3913,-0.322995763482323,stop_loss
SHORT,0.6362,0.6224,0.6443,1.7,RANGE,21.3482,0.0085,31.6318,12.5523,4,SWEEP,False,2025-06-05 13:00:00,0.7,False,True,,,,26.496086830831718,0.2146183033297368,OPUSDT,1,0.0,0.008099999999999996,2025-06-05 14:00:00,0.6443,-0.2146183033297368,stop_loss
SHORT,19.612,19.0855,19.612,2.05,TREND,37.4109,0.2704,15.1387,27.424,4,BOS,False,2025-06-05 16:00:00,0.98,True,True,,,BELOW,1.072154889707409,0.27532937567686466,AVAXUSDT,3,1.3473520249221087,0.2568000000000019,2025-06-05 19:00:00,19.0855,0.5644895494309493,take_profit
SHORT,86.36,84.6406,86.36,2.05,TREND,39.4019,0.8829,11.5696,33.8997,4,BOS,False,2025-06-05 16:00:00,0.9,True,True,,,BELOW,0.32828112039688057,0.27532937567686466,LTCUSDT,3,0.7392392989149904,0.8387000000000029,2025-06-05 19:00:00,86.36,-0.0,stop_loss
SHORT,3.0767,3.0034,3.0767,1.8,TREND,34.6775,0.0428,10.4517,31.2552,4,BOS,False,2025-06-05 16:00:00,0.98,True,True,,,BELOW,7.8923244461018225,0.3212176049563421,SUIUSDT,3,1.9803439803439933,0.040699999999999736,2025-06-05 19:00:00,3.0034,0.5785073818992648,take_profit
SHORT,82.16,79.6867,83.3665,2.05,TREND,38.5032,1.27,8.0427,40.3825,4,BOS,False,2025-06-05 20:00:00,0.9,True,True,,,BELOW,0.23089081804988362,0.27856977197718585,LTCUSDT,1,0.0,1.2065000000000055,2025-06-05 21:00:00,83.3665,-0.27856977197718585,stop_loss
LONG,0.3642,0.3736,0.3642,2.05,TREND,38.5254,0.0048,43.9822,7.4294,4,BOS,False,2025-06-09 21:00:00,0.9,True,True,,,ABOVE,60.38696232035382,0.2777800266736305,ARBUSDT,1,1.0217391304347678,0.0046000000000000485,2025-06-09 22:00:00,0.3642,-0.0,stop_loss
LONG,2642.99,2688.0021,2642.99,1.8,TREND,34.5944,26.3229,45.2947,6.6102,4,BOS,False,2025-06-09 21:00:00,0.98,True,True,,,ABOVE,0.012959594740045806,0.32407669778590226,ETHUSDT,1,0.886562401276464,25.00669999999991,2025-06-09 22:00:00,2642.99,-0.0,stop_loss
LONG,0.0124,0.0129,0.0124,2.05,TREND,36.227,0.0002,38.217,7.4501,4,BOS,False,2025-06-09 21:00:00,0.98,True,True,,,ABOVE,1388.9001333681608,0.2777800266736305,1000PEPEUSDT,3,1.4600000000000117,0.0001999999999999988,2025-06-10 00:00:00,0.0129,0.694450066684081,take_profit
LONG,21.783,22.3645,21.783,2.05,TREND,38.9486,0.2986,34.4498,6.244,4,BOS,False,2025-06-09 21:00:00,0.9,True,True,,,ABOVE,0.9794782322765537,0.2777800266736305,AVAXUSDT,6,0.9908321579689667,0.28359999999999985,2025-06-10 03:00:00,21.783,-0.0,stop_loss
LONG,0.7131,0.7276,0.706,2.05,TREND,36.6147,0.0074,41.9789,8.7416,4,BOS,False,2025-06-10 00:00:00,0.98,True,True,,,ABOVE,39.401238396152124,0.2797487926126799,ADAUSDT,3,0.0,0.007099999999999995,2025-06-10 03:00:00,0.706,-0.2797487926126799,stop_loss
SHORT,2.99,2.8518,3.0437,2.05,TREND,36.7712,0.071,9.1769,42.6041,4,BOS,False,2025-06-13 00:00:00,0.98,True,True,,,BELOW,4.138808676344573,0.2789557047856229,SUIUSDT,8,0.4569732937685505,0.06739999999999968,2025-06-13 08:00:00,3.0437,-0.2222540259197021,stop_loss
SHORT,103630.0,102461.973,103630.0,2.05,TREND,35.695,599.7571,24.4766,31.2638,4,BOS,False,2025-06-20 16:00:00,0.9679,True,True,,,BELOW,0.0005699029713590466,0.324713217059164,BTCUSDT,1,0.7166058262528412,569.7692999999999,2025-06-20 17:00:00,102461.973,0.6656620579275943,take_profit
SHORT,616.2,607.9649,616.2,2.05,TREND,38.3537,4.2286,16.3851,38.8514,4,BOS,False,2025-06-22 13:00:00,0.9,True,True,,,BELOW,0.06975498906085767,0.28021276655636534,BNBUSDT,1,0.6223394986433132,4.017099999999914,2025-06-22 14:00:00,616.2,-0.0,stop_loss
SHORT,607.2,597.9494,611.7125,2.05,TREND,39.1585,4.75,8.8722,45.4135,4,BOS,False,2025-06-22 15:00:00,0.9,True,True,,,BELOW,0.062097011979250875,0.28021276655636534,BNBUSDT,2,0.0,4.512499999999932,2025-06-22 17:00:00,611.7125,-0.28021276655636534,stop_loss
LONG,4.323,4.4834,4.323,2.05,TREND,35.9416,0.0824,39.0286,15.6114,4,BOS,False,2025-06-23 22:00:00,0.98,True,True,,,ABOVE,4.16864565972342,0.32598809059037437,APTUSDT,7,0.6138107416879744,0.07820000000000071,2025-06-24 05:00:00,4.323,-0.0,stop_loss
LONG,0.1515,0.1575,0.1515,2.05,TREND,39.5928,0.0031,42.3772,15.7553,4,BOS,False,2025-06-23 22:00:00,0.9,True,True,,,ABOVE,93.1394544543926,0.27941836336317805,HBARUSDT,7,1.0033333333333367,0.0030000000000000027,2025-06-24 05:00:00,0.1515,-0.0,stop_loss
LONG,2.138,2.2297,2.138,2.05,TREND,37.932,0.0471,45.22,14.7193,4,BOS,False,2025-06-23 22:00:00,0.98,True,True,,,ABOVE,6.250970097610283,0.27941836336317805,NEARUSDT,7,1.4988814317673504,0.04469999999999974,2025-06-24 05:00:00,2.138,-0.0,stop_loss
LONG,0.3028,0.3158,0.3028,2.05,TREND,36.3052,0.0067,52.452,8.9552,4,BOS,False,2025-06-23 22:00:00,0.98,True,True,,,ABOVE,43.65911927549646,0.27941836336317805,ARBUSDT,8,2.078124999999991,0.006400000000000017,2025-06-24 06:00:00,0.3158,0.5675685505814545,take_profit
SHORT,0.541,0.5272,0.5477,2.05,TREND,37.0985,0.0071,12.5881,22.1551,4,BOS,False,2025-06-25 15:00:00,0.98,True,True,,,BELOW,41.94439107523574,0.28102742020407645,OPUSDT,2,0.08955223880597782,0.006699999999999928,2025-06-25 17:00:00,0.5477,-0.28102742020407645,stop_loss
SHORT,0.144,0.1414,0.1453,1.96,RANGE,20.5821,0.0014,23.0651,6.0482,4,SWEEP,False,2025-06-27 12:00:00,0.7,False,True,,,,167.6593976303034,0.21795721691939834,HBARUSDT,2,0.0,0.0013000000000000234,2025-06-27 14:00:00,0.1453,-0.21795721691939834,stop_loss
SHORT,2.229,2.191,2.2475,2.05,TREND,38.666,0.0195,1.0989,38.0952,4,BOS,False,2025-07-01 11:00:00,0.9,True,True,,,BELOW,15.114205338261188,0.2796127987578314,FILUSDT,3,0.10810810810812044,0.01849999999999996,2025-07-01 14:00:00,2.2475,-0.2796127987578314,stop_loss
LONG,2.7871,2.8428,2.7871,2.05,TREND,36.6745,0.0286,36.4861,11.3551,4,BOS,False,2025-07-02 13:00:00,0.98,True,True,,,ABOVE,10.250738840932053,0.278820096473353,SUIUSDT,1,1.0147058823529396,0.027200000000000113,2025-07-02 14:00:00,2.7871,-0.0,stop_loss
LONG,7.32,7.534,7.2446,2.84,RANGE,20.762,0.0794,13.8614,14.1314,4,SWEEP,False,2025-07-07 14:00:00,0.6227,False,True,,,,2.876128316111799,0.21686007503483004,UNIUSDT,4,0.15915119363394623,0.07540000000000013,2025-07-07 18:00:00,7.2446,-0.21686007503483,stop_loss
LONG,0.6217,0.6367,0.6144,2.05,TREND,39.3662,0.0077,36.1111,14.537,4,BOS,False,2025-07-09 19:00:00,0.9,True,True,,,ABOVE,38.11031481652411,0.2782052981606292,ADAUSDT,1,0.0,0.007300000000000084,2025-07-09 20:00:00,0.6144,-0.2782052981606292,stop_loss
LONG,2.485,2.5519,2.485,2.05,TREND,39.6862,0.0344,45.738,10.6029,4,BOS,False,2025-07-11 01:00:00,0.9,True,True,,,ABOVE,8.5097112312989,0.2774165861403438,AXSUSDT,4,1.8098159509202525,0.03259999999999996,2025-07-11 05:00:00,2.5519,0.569299681373896,take_profit
LONG,0.3672,0.3773,0.3672,2.05,TREND,37.0165,0.0052,45.4545,8.1267,4,BOS,False,2025-07-11 04:00:00,0.98,True,True,,,ABOVE,56.61562982455978,0.2774165861403438,AXLUSDT,1,3.6530612244897784,0.0049000000000000155,2025-07-11 05:00:00,0.3773,0.5718178612280537,take_profit
LONG,9.007,9.4131,8.8089,2.05,TREND,37.3313,0.2085,39.7054,10.0719,4,BOS,False,2025-07-11 09:00:00,0.98,True,True,,,ABOVE,1.4167170841676935,0.28065165437362033,UNIUSDT,5,0.0,0.19810000000000016,2025-07-11 14:00:00,8.8089,-0.28065165437362033,stop_loss
LONG,2.628,2.7088,2.5886,2.05,TREND,39.5166,0.0415,30.6368,13.7694,4,BOS,False,2025-07-14 04:00:00,0.9,True,True,,,ABOVE,7.1029443384129545,0.2798560069334711,AXSUSDT,1,0.0,0.0394000000000001,2025-07-14 05:00:00,2.5886,-0.2798560069334711,stop_loss
LONG,323.47,333.5688,323.47,1.8,TREND,34.9213,5.9057,21.178,15.4572,4,BOS,False,2025-07-15 15:00:00,0.9572,True,True,,,ABOVE,0.05803027431427033,0.32557305101278383,AAVEUSDT,2,0.9981462997290637,5.610400000000027,2025-07-15 17:00:00,323.47,-0.0,stop_loss
LONG,3097.92,3178.2989,3058.7108,2.05,TREND,35.9328,41.2729,28.7633,10.2246,4,BOS,False,2025-07-15 17:00:00,0.98,True,True,,,ABOVE,0.008303486197442995,0.32557305101278383,ETHUSDT,1,0.0,39.20920000000024,2025-07-15 18:00:00,3058.7108,-0.32557305101278383,stop_loss
LONG,0.2695,0.2835,0.2695,2.05,TREND,37.61,0.0072,32.548,9.5636,4,BOS,False,2025-07-17 21:00:00,0.98,True,True,,,ABOVE,40.31008921075259,0.27813961555419353,HBARUSDT,1,1.7579710144927454,0.006900000000000017,2025-07-17 22:00:00,0.2835,0.5643412489505345,take_profit
LONG,19.802,20.3861,19.4584,1.7,RANGE,21.7737,0.3616,9.1645,29.8835,4,SWEEP,False,2025-07-22 01:00:00,0.7,False,True,,,,0.6332223066113006,0.217575184551642,LINKUSDT,2,0.0,0.3435999999999986,2025-07-22 03:00:00,19.4584,-0.217575184551642,stop_loss
LONG,118398.0,119409.4168,117803.0489,1.7,RANGE,21.0186,626.2643,22.1757,26.5075,4,SWEEP,False,2025-07-24 07:00:00,0.6633,False,True,,,,0.0003648962599946509,0.2170954312697056,BTCUSDT,8,1.2155620856907234,594.9511000000057,2025-07-24 15:00:00,119409.4168,0.36906220761576014,take_profit
SHORT,1.0946,1.0554,1.1106,2.46,RANGE,10.6056,0.0168,24.3094,17.5521,3,SWEEP,False,2025-07-27 10:00:00,0.6076,False,True,,,,12.970786514136794,0.2075325842261889,WIFUSDT,6,1.1374999999999986,0.016000000000000014,2025-07-27 16:00:00,1.1106,-0.2075325842261889,stop_loss
SHORT,418.15,406.2758,418.15,2.05,TREND,35.726,6.0971,17.7718,26.1129,4,BOS,False,2025-07-28 13:00:00,0.98,True,True,,,BELOW,0.05631224317350945,0.32617740613391943,TAOUSDT,1,1.117000155378685,5.7923000000000116,2025-07-28 14:00:00,418.15,-0.0,stop_loss
SHORT,116709.3,115804.4046,116709.3,1.8,TREND,34.0224,529.1786,14.8505,30.6972,4,BOS,False,2025-07-31 19:00:00,0.98,True,True,,,BELOW,0.0006488257194148022,0.32617740613391943,BTCUSDT,4,2.047264518829192,502.7195999999967,2025-07-31 23:00:00,115804.4046,0.5871194089001507,take_profit
SHORT,2.548,2.4651,2.548,2.05,TREND,37.9356,0.0426,11.5772,36.745,4,BOS,False,2025-07-31 22:00:00,0.98,True,True,,,BELOW,6.920312718541433,0.27958063382907383,NEARUSDT,2,0.841584158415848,0.04039999999999999,2025-08-01 00:00:00,2.4651,0.5736939243670846,take_profit
SHORT,0.3838,0.3742,0.3838,1.8,TREND,34.9287,0.0056,13.0545,42.7123,4,BOS,False,2025-08-05 14:00:00,0.98,True,True,,,BELOW,61.114221524759216,0.3300167962337007,ARBUSDT,1,0.7407407407407289,0.005400000000000016,2025-08-05 15:00:00,0.3838,-0.0,stop_loss
SHORT,254.57,248.6663,254.57,2.05,TREND,39.9112,3.0314,11.4279,46.0179,4,BOS,False,2025-08-05 14:00:00,0.9,True,True,,,BELOW,0.09822269510360929,0.2828715396288864,AAVEUSDT,9,0.7048855863050754,2.8799000000000206,2025-08-05 23:00:00,254.57,-0.0,stop_loss
LONG,10.135,10.3102,10.0377,1.8,TREND,34.537,0.1024,40.0279,7.6709,4,BOS,False,2025-08-07 10:00:00,0.98,True,True,,,ABOVE,3.3917450794830284,0.3300167962337007,UNIUSDT,4,0.21582733812950322,0.09730000000000061,2025-08-07 14:00:00,10.0377,-0.3300167962337007,stop_loss
LONG,0.2543,0.2609,0.2543,2.05,TREND,36.1205,0.0034,30.2301,16.9517,4,BOS,False,2025-08-07 19:00:00,0.98,True,True,,,ABOVE,88.1049818786127,0.28193594201156386,HBARUSDT,2,0.6718749999999878,0.003200000000000036,2025-08-07 21:00:00,0.2543,-0.0,stop_loss
LONG,119989.7,120936.5884,119989.7,2.05,TREND,37.0716,486.2071,30.7056,8.2813,4,BOS,False,2025-08-11 01:00:00,0.98,True,True,,,ABOVE,0.0006103873029896775,0.28193594201156386,BTCUSDT,1,4.006089671978675,461.89680000000226,2025-08-11 02:00:00,120936.5884,0.5779686567082086,take_profit
LONG,592.2,601.0309,587.2939,1.8,TREND,34.1022,5.1643,36.6528,11.4799,4,BOS,False,2025-08-11 09:00:00,0.98,True,True,,,ABOVE,0.06743378590167702,0.3308368970122202,BCHUSDT,2,0.0,4.906100000000038,2025-08-11 11:00:00,587.2939,-0.3308368970122202,stop_loss
SHORT,364.59,352.503,364.59,2.05,TREND,35.0915,6.2064,11.6469,42.5365,4,BOS,False,2025-08-11 17:00:00,0.98,True,True,,,BELOW,0.05592555315807902,0.3297426539753523,TAOUSDT,7,0.7886569088041147,5.896100000000047,2025-08-12 00:00:00,364.59,-0.0,stop_loss
LONG,313.13,321.8228,313.13,2.05,TREND,36.0761,4.4636,39.6863,9.0735,4,BOS,False,2025-08-12 15:00:00,0.98,True,True,,,ABOVE,0.06665327812241781,0.28263656055030195,AAVEUSDT,4,1.0541458352985575,4.240400000000022,2025-08-12 19:00:00,313.13,-0.0,stop_loss
LONG,0.2415,0.2469,0.2389,2.05,TREND,38.5076,0.0028,34.5422,5.8642,4,BOS,False,2025-08-17 15:00:00,0.9,True,True,,,ABOVE,108.70636944242419,0.28263656055030195,DOGEUSDT,1,0.0,0.002599999999999991,2025-08-17 16:00:00,0.2389,-0.28263656055030195,stop_loss
SHORT,297.95,291.507,297.95,1.8,TREND,34.1441,3.7679,16.9668,29.4218,4,BOS,False,2025-08-18 01:00:00,0.98,True,True,,,BELOW,0.09185859297425131,0.3288078335513322,AAVEUSDT,1,1.483447408855988,3.579499999999996,2025-08-18 02:00:00,297.95,-0.0,stop_loss
SHORT,116230.0,115323.2162,116230.0,2.05,TREND,37.7588,465.6143,7.8652,36.9512,4,BOS,False,2025-08-18 01:00:00,0.98,True,True,,,BELOW,0.0006371554996074073,0.2818352859011419,BTCUSDT,1,1.8761857566325455,442.3335999999981,2025-08-18 02:00:00,115323.2162,0.5777622851249063,take_profit
SHORT,2.512,2.4573,2.512,2.05,TREND,36.7643,0.0281,18.5751,26.4631,4,BOS,False,2025-08-18 01:00:00,0.9789,True,True,,,BELOW,10.555628685436046,0.2818352859011419,FILUSDT,1,1.4606741573033792,0.026699999999999946,2025-08-18 02:00:00,2.512,-0.0,stop_loss
SHORT,3.6907,3.597,3.6907,2.05,TREND,35.7566,0.0481,15.2145,24.5658,4,BOS,False,2025-08-18 01:00:00,0.98,True,True,,,BELOW,7.1949197713639315,0.3288078335513322,SUIUSDT,1,1.518599562363234,0.045700000000000074,2025-08-18 02:00:00,3.6907,-0.0,stop_loss
SHORT,113820.1,112529.9647,113820.1,2.05,TREND,36.5958,662.4571,9.565,35.7037,4,BOS,False,2025-08-19 14:00:00,0.98,True,True,,,BELOW,0.00045043348500070076,0.283473241979471,BTCUSDT,2,0.769543309493877,629.3342999999877,2025-08-19 16:00:00,113820.1,-0.0,stop_loss
SHORT,181.55,177.1417,181.55,2.05,TREND,36.512,2.2636,5.5854,25.6232,4,BOS,False,2025-08-21 15:00:00,0.98,True,True,,,BELOW,0.13182349422408493,0.283473241979471,SOLUSDT,4,0.7021949404762026,2.1503999999999905,2025-08-21 19:00:00,181.55,-0.0,stop_loss
LONG,327.8,339.7813,327.8,2.05,TREND,36.2946,6.1521,40.2531,11.3781,4,BOS,False,2025-08-22 17:00:00,0.98,True,True,,,ABOVE,0.04850256514320628,0.283473241979471,AAVEUSDT,1,1.3636752502352498,5.844500000000039,2025-08-22 18:00:00,327.8,-0.0,stop_loss
LONG,335.77,348.5553,335.77,2.05,TREND,39.0149,6.565,46.3606,10.6626,4,BOS,False,2025-08-22 18:00:00,0.9,True,True,,,ABOVE,0.04545171273400988,0.283473241979471,AAVEUSDT,2,0.6493714725500317,6.23679999999996,2025-08-22 20:00:00,335.77,-0.0,stop_loss
SHORT,23.652,22.7568,23.652,2.05,TREND,36.8734,0.4596,10.0389,33.5043,4,BOS,False,2025-08-25 19:00:00,0.98,True,True,,,BELOW,0.649125811723087,0.283473241979471,LINKUSDT,1,1.1128921456377434,0.4366999999999983,2025-08-25 20:00:00,23.652,-0.0,stop_loss
SHORT,109071.5,107265.4302,109952.5096,2.05,TREND,38.4251,927.3786,14.9269,34.2178,4,BOS,False,2025-08-26 00:00:00,0.9,True,True,,,BELOW,0.0003217595381247485,0.283473241979471,BTCUSDT,2,0.0,881.0096000000049,2025-08-26 02:00:00,109952.5096,-0.283473241979471,stop_loss
LONG,2.361,2.4223,2.361,2.05,TREND,36.6219,0.0315,30.3855,22.9025,4,BOS,False,2025-09-01 07:00:00,0.9748,True,True,,,ABOVE,9.453832620015346,0.2826695953384592,FILUSDT,1,4.71571906354513,0.029900000000000038,2025-09-01 08:00:00,2.4223,0.5795199396069377,take_profit
LONG,208.13,211.97,206.2538,2.05,RANGE,10.8347,1.975,14.8282,23.4358,4,SWEEP,False,2025-09-04 02:00:00,0.62,False,True,,,,0.11786161985637233,0.22113197117452377,SOLUSDT,3,0.0,1.876199999999983,2025-09-04 05:00:00,206.2538,-0.22113197117452377,stop_loss
SHORT,22.925,22.5134,22.925,2.05,TREND,36.2817,0.2114,8.584,33.3559,4,BOS,False,2025-09-04 14:00:00,0.98,True,True,,,BELOW,1.4127770180725283,0.28368562522896507,LINKUSDT,1,2.2808764940239032,0.20080000000000098,2025-09-04 15:00:00,22.5134,0.5814990206386526,take_profit
LONG,4.331,4.385,4.3047,2.05,TREND,35.1678,0.0277,32.4742,8.2474,4,BOS,False,2025-09-05 07:00:00,0.98,True,True,,,ABOVE,12.657409535280927,0.33288987077788823,APTUSDT,2,0.0,0.02629999999999999,2025-09-05 09:00:00,4.3047,-0.33288987077788823,stop_loss
LONG,0.0098,0.01,0.0097,2.05,TREND,35.6372,0.0001,39.3212,8.6921,4,BOS,False,2025-09-05 12:00:00,0.98,True,True,,,ABOVE,3317.8883753029245,0.3317888375302904,1000PEPEUSDT,2,0.5200000000000028,9.99999999999994e-05,2025-09-05 14:00:00,0.0097,-0.3317888375302904,stop_loss
LONG,0.73,0.7438,0.7233,2.05,TREND,35.6472,0.0071,43.246,9.2742,4,BOS,False,2025-09-05 12:00:00,0.98,True,True,,,ABOVE,49.520722019446865,0.3317888375302904,OPUSDT,2,0.0,0.006699999999999928,2025-09-05 14:00:00,0.7233,-0.3317888375302904,stop_loss
SHORT,299.41,293.1655,302.4561,2.05,TREND,39.7885,3.2064,15.5046,28.1132,4,BOS,False,2025-09-05 14:00:00,0.9,True,True,,,BELOW,0.0927445551557817,0.28250918946002357,AAVEUSDT,1,0.0,3.046099999999967,2025-09-05 15:00:00,302.4561,-0.28250918946002357,stop_loss
LONG,4.406,4.4778,4.406,2.05,TREND,37.4801,0.0369,34.6899,12.9845,4,BOS,False,2025-09-08 14:00:00,0.98,True,True,,,ABOVE,8.048807883083153,0.28170827590790437,APTUSDT,1,0.9142857142857346,0.034999999999999254,2025-09-08 15:00:00,4.406,-0.0,stop_loss
LONG,0.8824,0.8993,0.8824,2.05,TREND,39.4071,0.0087,25.7002,12.2735,4,BOS,False,2025-09-09 06:00:00,0.9,True,True,,,ABOVE,34.35466779364694,0.28170827590790437,ADAUSDT,1,0.7439024390243909,0.008199999999999985,2025-09-09 07:00:00,0.8824,-0.0,stop_loss
