direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,timestamp,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason,ema_position
SHORT,7.532,,7.896,,TREND,30.1294,0.1106,13.9445,32.7308,3,BEARISH_BOS,True,,,0.19500000000000028,,,BOS,True,2024-12-14 13:00:00,4.131838613900503,0.5289502904039587,AXSUSDT,35,0.41421568627450844,0.40800000000000036,2024-12-16 00:00:00,7.896,-1.5039892554597827,stop_loss,BELOW
SHORT,484.8,,484.3,,TREND,37.8422,10.3357,10.6427,46.1645,4,BEARISH_BOS,True,,,41.5,,,BOS,True,2024-12-18 20:00:00,0.014580666188742354,0.32679380957288573,BCHUSDT,14,0.30679156908665167,42.69999999999999,2024-12-19 10:00:00,484.3,0.007290333094371177,stop_loss,BELOW
SHORT,14.21,13.474,14.3308,6.09,RANGE,19.4535,0.4026,19.4287,25.1597,4,BULLISH_BOS,False,SWEEP_HIGH,,0.6990000000000016,,,SWEEP,False,2024-12-23 03:00:00,0.5375086192959695,0.2990499798446982,UNIUSDT,1,0.8195364238410672,0.12079999999999913,2024-12-23 04:00:00,14.3308,-0.06493104121095265,stop_loss,
SHORT,6.533,,6.358,,TREND,36.365,0.0862,3.2312,36.6197,4,BEARISH_BOS,True,,,0.06099999999999994,,,BOS,True,2024-12-26 04:00:00,3.7033219456583133,0.3265953814351944,AXSUSDT,26,1.1517509727626485,0.2569999999999997,2024-12-27 06:00:00,6.358,0.6480813404902075,stop_loss,BELOW
SHORT,6.485,,6.314,,TREND,38.9604,0.0716,5.8882,28.6427,3,BEARISH_BOS,True,,,0.06799999999999962,,,BOS,True,2024-12-29 12:00:00,4.532840450497524,0.40189893510535024,AXSUSDT,49,2.7639751552795118,0.1609999999999996,2024-12-31 13:00:00,6.314,0.7751157170350778,stop_loss,BELOW
LONG,456.4,,458.3,,TREND,32.8477,4.6214,43.4312,10.3555,4,BULLISH_BOS,True,,,8.400000000000034,,,BOS,True,2025-01-02 00:00:00,0.017326974530215363,0.6224734511629728,BCHUSDT,17,0.7217391304347835,11.5,2025-01-02 17:00:00,458.3,0.03292125160740978,stop_loss,ABOVE
LONG,14.13,14.387,14.0858,5.82,RANGE,22.5341,0.1473,15.1794,22.8904,4,,False,SWEEP_LOW,,0.11899999999999977,,,SWEEP,False,2025-01-03 08:00:00,0.5598538409765885,0.3034322197386517,UNIUSDT,3,8.190045248868778,0.04420000000000002,2025-01-03 11:00:00,14.387,0.14388243713098306,take_profit,
LONG,6.919,,7.044,,TREND,34.1244,0.0927,35.9014,13.6364,4,BULLISH_BOS,True,,,0.13600000000000012,,,BOS,True,2025-01-03 11:00:00,4.487064369520632,0.4797048880060769,AXSUSDT,12,0.5894039735099372,0.3019999999999996,2025-01-03 23:00:00,7.044,0.560883046190079,stop_loss,ABOVE
LONG,15.022,,14.845,,TREND,32.9591,0.1924,38.4701,5.9042,4,BULLISH_BOS,True,,,0.1980000000000004,,,BOS,True,2025-01-03 16:00:00,0.5166755154558855,0.6236163544079,UNIUSDT,16,0.19794871794871763,0.9749999999999996,2025-01-04 08:00:00,14.845,-0.09145156623569153,stop_loss,ABOVE
LONG,6.952,7.134,6.813,1.31,RANGE,18.4658,0.0829,27.907,29.888,3,,False,SWEEP_LOW,,0.2160000000000002,,,SWEEP,False,2025-01-04 15:00:00,4.487495463585188,0.3732228604835753,AXSUSDT,35,2.0143884892086317,0.13900000000000023,2025-01-06 02:00:00,7.134,0.816724174372506,take_profit,
LONG,7.302,,7.109,,TREND,30.6102,0.1085,30.6122,13.6274,4,BULLISH_BOS,True,,,0.1429999999999998,,,BOS,True,2025-01-06 15:00:00,4.308395309538846,0.4374902672974957,AXSUSDT,17,0.2776119402985074,0.33499999999999996,2025-01-07 08:00:00,7.109,-0.8315202947409956,stop_loss,ABOVE
SHORT,446.7,,438.7,,TREND,36.8832,5.3714,2.7926,55.984,4,BEARISH_BOS,True,,,22.299999999999955,,,BOS,True,2025-01-07 15:00:00,0.01745707793229123,0.3336684662295816,BCHUSDT,24,0.6284829721362231,32.30000000000001,2025-01-08 15:00:00,438.7,0.13965662345832985,stop_loss,BELOW
SHORT,14.08,,12.995,,TREND,34.3059,0.2001,5.7122,42.0921,4,BEARISH_BOS,True,,,0.766,,,BOS,True,2025-01-07 15:00:00,0.5538406755933589,0.48196556233161786,UNIUSDT,57,1.7156448202959829,0.9459999999999997,2025-01-10 00:00:00,12.995,0.6009171330187949,stop_loss,BELOW
SHORT,6.266,6.094,6.402,1.26,RANGE,22.332,0.0771,31.418,13.1603,4,BULLISH_BOS,False,SWEEP_HIGH,,0.2030000000000003,,,SWEEP,False,2025-01-13 00:00:00,5.040532845266056,0.3076503581312129,AXSUSDT,2,1.5441176470588218,0.13600000000000012,2025-01-13 02:00:00,6.094,0.8669716493857602,take_profit,
SHORT,12.614,,12.727,,TREND,33.3144,0.238,9.1236,40.3962,4,BEARISH_BOS,True,,,0.28800000000000026,,,BOS,True,2025-01-13 10:00:00,1.1942971537042604,0.6369468064209525,UNIUSDT,10,0.27622641509434087,1.3249999999999993,2025-01-13 20:00:00,12.727,-0.13495557836858088,stop_loss,BELOW
SHORT,0.9632,,0.9407,,TREND,33.9806,0.0133,6.5811,25.8427,4,BEARISH_BOS,True,,,0.014399999999999968,,,BOS,True,2025-01-12 22:00:00,32.295972549045445,0.6313424849364105,ADAUSDT,23,1.9971346704871031,0.03490000000000004,2025-01-13 21:00:00,0.9407,0.7266593823535213,stop_loss,BELOW
LONG,14.287,,13.917,,TREND,31.3599,0.2267,21.298,9.6408,4,BULLISH_BOS,True,,,0.20400000000000063,,,BOS,True,2025-01-19 00:00:00,0.9164531357593618,0.6407717277358621,UNIUSDT,5,0.3945945945945909,0.370000000000001,2025-01-19 05:00:00,13.917,-0.33908766023096476,stop_loss,BELOW
SHORT,1.7363,1.654,1.7479,7.09,RANGE,17.5536,0.0387,22.1935,15.048,3,,False,SWEEP_HIGH,,0.0475000000000001,,,SWEEP,False,2025-01-24 04:00:00,7.53600640981529,0.3803275173861816,OPUSDT,1,0.0,0.011600000000000055,2025-01-24 05:00:00,1.7479,-0.08741767435385778,stop_loss,
SHORT,6.0,5.687,6.12,2.61,RANGE,16.934,0.0921,28.1614,13.4213,3,,False,SWEEP_HIGH,,0.07900000000000063,,,SWEEP,False,2025-01-24 10:00:00,4.35772966800608,0.3799909593399192,AXSUSDT,14,3.0416666666666656,0.1200000000000001,2025-01-25 00:00:00,5.687,1.3639693860859017,take_profit,
SHORT,12.27,,12.369,,TREND,30.3216,0.1619,11.6946,32.2154,4,BEARISH_BOS,True,,,0.1930000000000014,,,BOS,True,2025-01-25 00:00:00,0.6928794377448315,0.44780658212130775,UNIUSDT,28,0.26436781609195226,0.7830000000000013,2025-01-26 04:00:00,12.369,-0.06859506433673845,stop_loss,BELOW
SHORT,12.362,12.033,12.3976,9.24,RANGE,14.862,0.1187,36.3418,16.3658,2,,False,SWEEP_HIGH,,0.21600000000000108,,,SWEEP,False,2025-01-26 04:00:00,0.653090526533313,0.3499801367987759,UNIUSDT,5,11.06741573033692,0.03560000000000052,2025-01-26 09:00:00,12.033,0.2148667832294604,take_profit,
SHORT,1.4527,,1.3959,,TREND,32.1634,0.0283,6.6212,51.1499,4,BEARISH_BOS,True,,,0.047700000000000076,,,BOS,True,2025-01-27 01:00:00,4.947565584397794,0.6477772666896302,OPUSDT,11,0.5166240409207171,0.1955,2025-01-27 12:00:00,1.3959,0.2810217251937956,stop_loss,BELOW
SHORT,0.9266,,0.9275,,TREND,33.065,0.0104,9.1661,50.6547,4,BEARISH_BOS,True,,,0.01880000000000004,,,BOS,True,2025-01-27 01:00:00,28.95026483480583,0.6477772666896302,ADAUSDT,19,0.7418478260869563,0.0736,2025-01-27 20:00:00,0.9275,-0.02605523835132559,stop_loss,BELOW
SHORT,11.418,,11.0,,TREND,33.0264,0.1314,8.9674,41.6848,4,BEARISH_BOS,True,,,0.32899999999999885,,,BOS,True,2025-01-26 23:00:00,0.8922474982381057,0.6477772666896302,UNIUSDT,22,1.447740112994348,0.7080000000000002,2025-01-27 21:00:00,11.0,0.3729594542635275,stop_loss,BELOW
SHORT,11.297,10.7322,11.3595,9.04,RANGE,20.136,0.2082,16.1235,15.1973,3,,False,SWEEP_HIGH,,0.28200000000000003,,,SWEEP,False,2025-01-29 00:00:00,1.262366337948783,0.388222902467345,UNIUSDT,1,0.0,0.0625,2025-01-29 01:00:00,11.3595,-0.07889789612179894,stop_loss,
SHORT,408.1,,417.0,,TREND,37.1775,4.5714,8.9062,39.0625,4,BEARISH_BOS,True,,,8.600000000000023,,,BOS,True,2025-01-28 21:00:00,0.02295018548831244,0.3471317770763208,BCHUSDT,9,0.0,23.599999999999966,2025-01-29 06:00:00,417.0,-0.2042566508459802,stop_loss,BELOW
SHORT,1.3982,,1.4459,,TREND,33.8209,0.0201,4.7687,40.7117,4,BEARISH_BOS,True,,,0.023800000000000043,,,BOS,True,2025-01-31 03:00:00,16.110655379674967,0.6500059551741881,OPUSDT,8,0.15157292659675906,0.1049,2025-01-31 11:00:00,1.4459,-0.7684782616104936,stop_loss,BELOW
SHORT,408.9,,319.6,,TREND,37.3243,4.2857,3.0,38.0,4,BEARISH_BOS,True,,,5.699999999999989,,,BOS,True,2025-02-01 19:00:00,0.014018929611834284,0.3435115311327901,BCHUSDT,39,5.388392857142849,22.400000000000034,2025-02-03 10:00:00,319.6,1.251890414336801,stop_loss,BELOW
SHORT,0.9135,,0.72,,TREND,36.6275,0.011,6.3636,32.7273,4,BEARISH_BOS,True,,,0.013399999999999967,,,BOS,True,2025-02-01 19:00:00,24.640219193345136,0.3435115311327901,ADAUSDT,41,15.072538860103636,0.019299999999999984,2025-02-03 12:00:00,0.72,4.767882413912284,stop_loss,BELOW
SHORT,11.374,,9.346,,TREND,33.5995,0.1676,5.9651,32.6374,4,BEARISH_BOS,True,,,0.20999999999999908,,,BOS,True,2025-02-01 09:00:00,0.9785816415302937,0.6450383195715725,UNIUSDT,53,9.937669376693774,0.3689999999999998,2025-02-03 14:00:00,9.346,1.984563569023436,stop_loss,BELOW
SHORT,0.7044,0.6808,0.7185,1.68,RANGE,22.1812,0.0089,26.2097,9.3548,3,BULLISH_BOS,False,SWEEP_HIGH,,0.010700000000000043,,,SWEEP,False,2025-02-09 01:00:00,35.16276268979593,0.4149908112838179,ADAUSDT,12,1.723404255319148,0.014100000000000001,2025-02-09 13:00:00,0.6808,0.8298411994791863,take_profit,
LONG,341.1,,333.2,,TREND,36.1376,2.9786,39.3285,8.6331,3,BULLISH_BOS,True,,,3.3999999999999773,,,BOS,True,2025-02-11 05:00:00,0.062416263523488454,0.45701722917840976,BCHUSDT,12,0.13846153846153497,13.0,2025-02-11 17:00:00,333.2,-0.4930884818355609,stop_loss,ABOVE
SHORT,4.229,,4.326,,TREND,37.1578,0.0624,9.0389,36.0412,4,BEARISH_BOS,True,,,0.06599999999999984,,,BOS,True,2025-02-11 18:00:00,5.875155185743415,0.372225730410889,AXSUSDT,14,0.12703583061889173,0.3069999999999995,2025-02-12 08:00:00,4.326,-0.5698900530171085,stop_loss,BELOW
SHORT,1.0865,,1.0755,,TREND,38.0505,0.0185,16.4547,26.2042,4,BEARISH_BOS,True,SWEEP_LOW,,0.026000000000000023,,,BOS,True,2025-02-11 14:00:00,5.74305945160022,0.3739231875096079,OPUSDT,21,0.5706618962432917,0.05590000000000006,2025-02-12 11:00:00,1.0755,0.06317365396760312,stop_loss,BELOW
LONG,1.1602,,1.1459,,TREND,38.8267,0.0142,39.3377,11.44,3,BULLISH_BOS,True,,,0.0253000000000001,,,BOS,True,2025-02-14 08:00:00,4.774170137850784,0.4528105501420858,OPUSDT,14,0.5995975855130812,0.049699999999999855,2025-02-14 22:00:00,1.1459,-0.06827063297126611,stop_loss,ABOVE
LONG,10.038,,9.953,,TREND,38.944,0.1309,29.5145,6.9831,4,BULLISH_BOS,True,,,0.12700000000000067,,,BOS,True,2025-02-14 03:00:00,2.2072094815439245,0.3704813592071611,UNIUSDT,21,0.38316151202748916,0.5820000000000007,2025-02-15 00:00:00,9.953,-0.18761280593123547,stop_loss,ABOVE
LONG,4.473,,4.364,,TREND,36.8334,0.0417,31.3356,15.5822,4,BULLISH_BOS,True,SWEEP_HIGH,,0.03200000000000003,,,BOS,True,2025-02-16 12:00:00,4.941491038057482,0.3696004804687393,AXSUSDT,6,0.0,0.14199999999999946,2025-02-16 18:00:00,4.364,-0.5386225231482654,stop_loss,ABOVE
SHORT,4.204,,4.264,,TREND,33.4773,0.0713,9.6192,32.6653,3,BEARISH_BOS,True,,,0.07200000000000006,,,BOS,True,2025-02-18 07:00:00,5.528437306221306,0.8440003956204664,AXSUSDT,7,0.15789473684210556,0.3230000000000004,2025-02-18 14:00:00,4.264,-0.3317062383732811,stop_loss,BELOW
SHORT,1.1319,,1.0785,,TREND,30.6948,0.024,11.9345,26.7857,4,BEARISH_BOS,True,,,0.0383,,,BOS,True,2025-02-18 05:00:00,5.1333047167051795,0.47807015416264176,OPUSDT,16,0.9368295589988072,0.08390000000000009,2025-02-18 21:00:00,1.0785,0.274118471872056,stop_loss,BELOW
SHORT,320.8,,317.3,,TREND,31.1989,4.2643,18.0905,37.5209,4,BEARISH_BOS,True,,,10.300000000000011,,,BOS,True,2025-02-17 16:00:00,0.05353480934565378,0.690545778234927,BCHUSDT,38,0.7070063694267535,15.699999999999989,2025-02-19 06:00:00,317.3,0.18737183270978822,stop_loss,BELOW
SHORT,9.343,,9.665,,TREND,34.4056,0.177,11.9048,31.2349,4,BEARISH_BOS,True,,,0.2289999999999992,,,BOS,True,2025-02-18 15:00:00,2.479865405042659,0.5295396509104019,UNIUSDT,16,0.3906976744186032,0.4299999999999997,2025-02-19 07:00:00,9.665,-0.7985166604237343,stop_loss,BELOW
SHORT,319.9,307.3,320.7379,15.04,RANGE,20.9217,2.7929,25.3197,12.532,3,BULLISH_BOS,False,SWEEP_HIGH,,3.3000000000000114,,,SWEEP,False,2025-02-19 09:00:00,0.05908792151884532,0.4087029826687814,BCHUSDT,1,0.0,0.8379000000000474,2025-02-19 10:00:00,320.7379,-0.049509769440643295,stop_loss,
SHORT,0.7732,0.7321,0.7767,11.77,RANGE,20.68,0.0116,16.6974,17.0043,3,BULLISH_BOS,False,SWEEP_HIGH,,0.011500000000000066,,,SWEEP,False,2025-02-19 23:00:00,29.24158805916025,0.4085123700564349,ADAUSDT,1,0.0,0.0034999999999999476,2025-02-20 00:00:00,0.7767,-0.10234555820705935,stop_loss,
SHORT,9.005,,9.332,,TREND,37.7936,0.1114,14.1116,26.1065,3,BEARISH_BOS,True,,,0.17300000000000004,,,BOS,True,2025-02-20 15:00:00,1.8999023762514355,0.4460150426255192,UNIUSDT,2,0.0,0.32699999999999996,2025-02-20 17:00:00,9.332,-0.6212680770342194,stop_loss,BELOW
LONG,4.517,,4.351,,TREND,35.3814,0.0426,31.3233,7.0352,4,BULLISH_BOS,True,,,0.08499999999999996,,,BOS,True,2025-02-21 09:00:00,5.106137109356021,0.5240194312261972,AXSUSDT,8,0.5301204819277101,0.16600000000000037,2025-02-21 17:00:00,4.351,-0.8476187601531013,stop_loss,ABOVE
SHORT,8.628,,7.952,,TREND,32.4628,0.1037,11.5702,41.9421,4,BEARISH_BOS,True,,,0.15700000000000003,,,BOS,True,2025-02-24 04:00:00,1.6319048141875925,0.6757460410237368,UNIUSDT,38,1.91717171717172,0.4949999999999992,2025-02-25 18:00:00,7.952,1.1031676543908129,stop_loss,BELOW
